,genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,opt_const,fitness val,other_info,optimized
10,"[[0], [2], [2, 3], [0, 0], [0, 2], [3, 2, 0, 0, 3, 2], [1, 1, 1, 1, 0, 0, 1, 0, 1, 1], [0]]",2.6857370053502807,"[1, 1, 1, 1, 2, 2, 3, 0]",6,((Constant/Constant*Constant**Constant)**Constant),((0.7387576636703607/0.09592650014820925*0.8649591355979429**0.7939292876358108)**0.6156087029356214),[0.73875766 0.0959265  0.86495914 0.79392929 0.6156087 ],2.4872118293819643,"{'fitness 25': 1.9129161658695673, 'fitness 53': 2.6857370053502807, 'fitness 74': 2.646895046356317, 'fitness 102': 2.9018242759200086}",False
11,"[[0], [0], [2, 2], [2, 0], [1, 0, 2], [0, 0, 2, 0], [0, 0, 1, 1, 1], [1, 0, 0]]",2.692268389570859,"[1, 1, 2, 2, 3, 4, 5, 2]",7,(((x[1]+x[0])**Constant)**Constant)+(Constant*Constant+Constant**Constant),(((x[1]+x[0])**0.6992010266240263)**0.16151049250931382)+(0.27162858771636567*0.8863270881904154+0.6390932207751101**0.7933108706850942),[0.69920103 0.16151049 0.27162859 0.88632709 0.63909322 0.79331087],2.498231033696831,"{'fitness 25': 1.902176371194575, 'fitness 53': 2.692268389570859, 'fitness 74': 2.6673655615013825, 'fitness 102': 2.9251511683945366}",False
12,"[[0], [0], [2, 2], [2, 2], [2, 1], [3, 2, 3, 0], [0, 0, 1, 1, 0, 0, 0, 1, 0], [1, 0]]",2.756170388146468,"[1, 1, 2, 2, 2, 2, 3, 2]",7,((x[1]**Constant)**Constant)/(((x[0]*Constant)**Constant)**Constant),((x[1]**0.13630709514631478)**0.9262145880892885)/(((x[0]*0.17916598938691408)**0.8207528130881001)**0.0859114599114299),[0.1363071  0.92621459 0.17916599 0.82075281 0.08591146],2.565713529606303,"{'fitness 25': 1.9246417057571554, 'fitness 53': 2.756170388146468, 'fitness 74': 2.75263203480361, 'fitness 102': 3.019866848258144}",False
13,"[[0], [0], [2, 3], [2, 2, 2], [1, 1, 1], [3, 2, 1, 1, 1], [1, 1, 1, 1, 1, 0], [1, 1, 1, 1]]",2.8580824945562378,"[1, 1, 2, 1, 1, 2, 3, 0]",6,(((Constant/Constant)**Constant)**Constant)*Constant,(((0.5391304109486769/0.015621949859468964)**0.5099428107353399)**0.6989823389463593)*0.8118671323700063,[0.53913041 0.01562195 0.50994281 0.69898234 0.81186713],2.6642025134875116,"{'fitness 25': 2.065572443987309, 'fitness 53': 2.8580824945562378, 'fitness 74': 2.8320897320126104, 'fitness 102': 3.094945364462616}",False
14,"[[0], [2], [2, 0], [2, 2], [2, 2], [3], [0, 1], [1, 0]]",3.0038563822459134,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.7945918338121354)**0.19275995626242626)**0.8096316568305133),[0.79459183 0.19275996 0.80963166],2.818090972045509,"{'fitness 25': 2.166710884431264, 'fitness 53': 3.0038563822459134, 'fitness 74': 3.0062843151043035, 'fitness 102': 3.281277716600962}",False
15,"[[0], [0], [0, 2], [2, 2, 3], [2, 0, 1, 1, 0, 2], [3, 0, 2, 0, 2], [0, 0, 1, 1, 0, 0, 0, 1, 0], [1, 0]]",3.093533175437868,"[1, 1, 2, 3, 2, 3, 4, 2]",7,(x[1]**Constant)/(x[0]+Constant**Constant)*(Constant**Constant),(x[1]**0.17885283811959496)/(x[0]+0.6044905756925845**0.2662284979220333)*(0.6850274852106596**0.23504338589705742),[0.17885284 0.60449058 0.2662285  0.68502749 0.23504339],2.9293479487613685,"{'fitness 25': 2.252449536914586, 'fitness 53': 3.093533175437868, 'fitness 74': 3.134304160084849, 'fitness 102': 3.401290149284671}",False
16,"[[0], [0], [2, 2], [2, 0], [2, 2, 2], [3, 2], [0, 1, 0], [1, 1, 1, 1]]",3.094834491287909,"[1, 1, 2, 2, 3, 2, 3, 2]",7,((x[1]**Constant)**Constant)/(Constant*x[1]**Constant),((x[1]**0.6374400681469652)**0.910536858208527)/(0.07298741013214316*x[1]**0.6801470858535924),[0.63744007 0.91053686 0.07298741 0.68014709],2.990165021576859,"{'fitness 25': 2.9339979327765078, 'fitness 53': 3.094834491287909, 'fitness 74': 2.989471435256234, 'fitness 102': 3.047025696697837}",False
17,"[[0], [2], [2, 2], [1, 0], [0, 0, 2], [3, 3, 1], [0, 1, 1, 1, 0], [0]]",3.2408719982354866,"[1, 1, 1, 1, 2, 3, 4, 1]",7,(((x[0]/Constant/Constant-Constant)**Constant)**Constant),(((x[0]/0.10528410343109373/0.3165188214593937-0.577402509591694)**0.5097077997657743)**0.9205185150079674),[0.1052841  0.31651882 0.57740251 0.5097078  0.92051852],3.075098694137147,"{'fitness 25': 2.7115240970076946, 'fitness 53': 3.2408719982354866, 'fitness 74': 3.163077465655807, 'fitness 102': 3.350694519747939}",False
18,"[[0], [0], [0, 1], [2, 2, 0, 2], [2, 0, 2, 0, 0], [2, 3, 3, 0, 2, 2, 3], [0, 0, 0, 0, 1, 1, 0, 0], [1, 1, 1, 1, 1, 0]]",3.2533289704349433,"[1, 1, 2, 4, 5, 7, 8, 6]",7,(x[1]**Constant)*(x[1]/x[1]**Constant)/(x[1]+Constant*Constant*(x[1]/x[0]**Constant)),(x[1]**0.6699671410354006)*(x[1]/x[1]**0.5537231841270202)/(x[1]+0.8510672077104745*0.15161637212869095*(x[1]/x[0]**0.059080025535424796)),[0.66996714 0.55372318 0.85106721 0.15161637 0.05908003],3.076715782424619,"{'fitness 25': 2.428500320610058, 'fitness 53': 3.2533289704349433, 'fitness 74': 3.2626806354614866, 'fitness 102': 3.5389663912023117}",False
19,"[[0], [2], [0], [2, 0, 3], [0, 2, 0, 2], [3, 1, 0, 0, 2], [0, 0, 1, 1, 0, 0, 0, 1, 0], [0, 0, 0]]",3.2655335509777723,"[1, 1, 1, 2, 3, 4, 5, 3]",7,((x[0]/x[0]**Constant)-Constant+Constant+x[0]**Constant),((x[0]/x[0]**0.7110992890606219)-0.1977353118895444+0.6933452240657111+x[0]**0.44075884626780903),[0.71109929 0.19773531 0.69334522 0.44075885],3.078592784388267,"{'fitness 25': 2.4745152697983714, 'fitness 53': 3.2655335509777723, 'fitness 74': 3.2428509283812517, 'fitness 102': 3.5184121549851763}",False
