,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
10,"[[0], [2], [0], [2, 0], [0, 1, 2], [3, 2, 2, 0], [1, 1, 1, 1, 0], [0]]",3.5901662314549054,7,((Constant/Constant**Constant)*(Constant*Constant)+x[0]**Constant),"[1, 1, 1, 2, 3, 4, 5, 1]",((0.4371999659580248/0.054309500909853314**0.7101610595541236)*(0.32999876052434163*0.7986416971998244)+x[0]**0.6828905725803874),[0.43719997 0.0543095  0.71016106 0.32999876 0.7986417  0.68289057],3.4169108982341765,"{'fitness 25': 2.8107227006252073, 'fitness 53': 3.5901662314549054, 'fitness 74': 3.5820781499690404, 'fitness 102': 3.8579318441082813}",False
11,"[[0], [2], [0], [3, 0], [1, 1], [1, 1, 0, 3], [1, 0, 0, 0, 1], [0, 0, 0]]",3.61799420337733,7,(Constant-(x[0]-x[0])+(x[0]/Constant)**Constant),"[1, 1, 1, 2, 2, 4, 5, 3]",(0.5946008129585405-(x[0]-x[0])+(x[0]/0.501366177788479)**0.14658800965061325),[0.59460081 0.50136618 0.14658801],3.4511772044378817,"{'fitness 25': 2.8470395597060185, 'fitness 53': 3.61799420337733, 'fitness 74': 3.6188218147090905, 'fitness 102': 3.8876702388985365}",False
12,"[[0], [2], [0, 3], [2, 0], [1, 2, 2], [3, 0, 2, 0], [1, 1, 1, 0, 0], [0, 0]]",3.6325581520510966,7,(((Constant/Constant)**Constant)+Constant*x[0]**Constant),"[1, 1, 1, 2, 3, 3, 4, 1]",(((0.6433166270267042/0.37628825201808525)**0.3448323593947408)+0.5033011495425914*x[0]**0.5157480943237551),[0.64331663 0.37628825 0.34483236 0.50330115 0.51574809],3.465468513316146,"{'fitness 25': 2.861219431417899, 'fitness 53': 3.6325581520510966, 'fitness 74': 3.632637828892165, 'fitness 102': 3.9025482796383746}",False
13,"[[0], [0], [3, 3], [], [], [0], [1, 0], [0]]",3.705075023959026,5,Constant+x[0],"[1, 1, 2, 0, 0, 1, 2, 1]",0.8203044203791642+x[0],[0.82030442],3.533879846230852,"{'fitness 25': 2.9291122867209904, 'fitness 53': 3.705075023959026, 'fitness 74': 3.6970408753253254, 'fitness 102': 3.9754863766462396}",False
14,"[[0], [2], [0], [3, 1], [1, 2], [3, 2, 3], [0, 0, 1, 0], [0, 1, 1]]",3.830338401693473,7,(x[0]/((x[1]*Constant)/x[1])**Constant),"[1, 1, 1, 2, 2, 3, 4, 3]",(x[0]/((x[1]*0.44583961019660356)/x[1])**0.844860190119893),[0.44583961 0.84486019],3.654532797523275,"{'fitness 25': 3.0530278888462177, 'fitness 53': 3.830338401693473, 'fitness 74': 3.8109330461457835, 'fitness 102': 4.099637457577823}",False
15,"[[0], [2], [2], [3], [], [], [0], [1]]",3.909968122291108,6,((x[1]**Constant)**Constant),"[1, 1, 1, 1, 0, 0, 1, 1]",((x[1]**0.9639908036419653)**0.02920019105922056),[0.9639908  0.02920019],3.7558675188274577,"{'fitness 25': 3.1551888492104005, 'fitness 53': 3.909968122291108, 'fitness 74': 3.923864610508579, 'fitness 102': 4.188549096763395}",False
16,"[[0], [0], [3, 3], [], [], [0], [1, 0], [0]]",3.9117064305990503,5,Constant+x[0],"[1, 1, 2, 0, 0, 1, 2, 1]",0.519484833678607+x[0],[0.51948483],3.747191011809926,"{'fitness 25': 3.1455716730378294, 'fitness 53': 3.9117064305990503, 'fitness 74': 3.9089321339969128, 'fitness 102': 4.187069228395035}",False
17,"[[0], [0], [3, 3], [], [], [0], [1, 0], [0]]",4.071656189542514,5,Constant+x[0],"[1, 1, 2, 0, 0, 1, 2, 1]",0.29758805632484076+x[0],[0.29758806],3.911996014554944,"{'fitness 25': 3.3136913719215912, 'fitness 53': 4.071656189542514, 'fitness 74': 4.0724133146092605, 'fitness 102': 4.349883357133982}",False
18,"[[0], [0], [2, 2], [2, 2], [2, 2], [3], [0, 0], [0, 0]]",4.07670198165624,7,((x[0]**Constant)**Constant)/((x[0]**Constant)**Constant),"[1, 1, 2, 2, 2, 1, 2, 2]",((x[0]**0.11306854712739944)**0.6453987085458229)/((x[0]**0.8717674541246838)**0.18698688518250473),[0.11306855 0.64539871 0.87176745 0.18698689],3.9289454511975443,"{'fitness 25': 3.3403313243579937, 'fitness 53': 4.07670198165624, 'fitness 74': 4.093638594470906, 'fitness 102': 4.352866434763733}",False
19,"[[0], [2], [2], [3], [], [3], [1], []]",4.102719680757608,5,((Constant**Constant)**Constant),"[1, 1, 1, 1, 0, 0, 1, 0]",((0.787626511622616**0.1033076245873259)**0.02089621851295642),[0.78762651 0.10330762 0.02089622],3.9540604364118224,"{'fitness 25': 3.3648485917871884, 'fitness 53': 4.102719680757608, 'fitness 74': 4.118008681209626, 'fitness 102': 4.379324036238652}",False
20,"[[0], [2], [2], [3], [2], [], [0], [0]]",4.109555242059791,6,((x[0]**Constant)**Constant),"[1, 1, 1, 1, 0, 0, 1, 1]",((x[0]**0.10846707718463755)**0.24536582532841889),[0.10846708 0.24536583],3.9606379861321606,"{'fitness 25': 3.3712467397219292, 'fitness 53': 4.109555242059791, 'fitness 74': 4.124381716172308, 'fitness 102': 4.386285502502244}",False
21,"[[0], [2], [3], [2], [], [], [1, 1, 1, 0, 0], []]",4.115220450736469,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.42781949147278475**0.0193218927487252),[0.42781949 0.01932189],3.9669172775836565,"{'fitness 25': 3.378073613549801, 'fitness 53': 4.115220450736469, 'fitness 74': 4.1307423466196855, 'fitness 102': 4.3919358725814845}",False
22,"[[0], [2], [2], [2], [2], [], [1], []]",4.123292105704759,6,(((Constant**Constant)**Constant)**Constant),"[1, 1, 1, 1, 1, 0, 1, 0]",(((0.02797996823619231**0.6100611124704223)**0.09717417904375203)**0.12634304531170415),[0.02797997 0.61006111 0.09717418 0.12634305],3.9752177675527665,"{'fitness 25': 3.3866118832986656, 'fitness 53': 4.123292105704759, 'fitness 74': 4.138963362402163, 'fitness 102': 4.4000780569574705}",False
23,"[[0], [0], [3, 3], [], [], [0], [1, 0], [0]]",4.127081549017911,5,Constant+x[0],"[1, 1, 2, 0, 0, 1, 2, 1]",0.2224978862366075+x[0],[0.22249789],3.9690369628006423,"{'fitness 25': 3.371992181898164, 'fitness 53': 4.127081549017911, 'fitness 74': 4.128970454926453, 'fitness 102': 4.40614825157731}",False
24,"[[0], [3], [], [], [2], [], [1], []]",4.130955204998839,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.9639358208990457,[0.96393582],3.983097340389888,"{'fitness 25': 3.394717223523056, 'fitness 53': 4.130955204998839, 'fitness 74': 4.146767530402902, 'fitness 102': 4.407807267243706}",False
25,"[[0], [2], [2, 3], [2, 0, 1], [2], [], [0], [0]]",4.14932857776862,7,(((x[0]**Constant)**Constant)**Constant),"[1, 1, 1, 1, 1, 0, 1, 1]",(((x[0]**0.8911033732707296)**0.40010536243520056)**0.5135315860190582),[0.89110337 0.40010536 0.51353159],3.9991566831406686,"{'fitness 25': 3.4088846470024907, 'fitness 53': 4.14932857776862, 'fitness 74': 4.161762830015927, 'fitness 102': 4.426822572403589}",False
26,"[[0], [0], [2, 0], [2, 3, 1], [2, 0, 0], [0, 3, 3, 2, 3], [0, 1, 1, 0, 0, 0], [0, 0, 1, 0]]",4.152522404874438,7,((x[0]**Constant)**Constant)+Constant/(Constant/x[0]*x[1]/x[0]),"[1, 1, 2, 3, 3, 5, 6, 4]",((x[0]**0.31833147379552107)**0.6234721435482752)+0.44399687189241777/(0.2056316517044573/x[0]*x[1]/x[0]),[0.31833147 0.62347214 0.44399687 0.20563165],4.002207794459351,"{'fitness 25': 3.4119047355802685, 'fitness 53': 4.152522404874438, 'fitness 74': 4.164681534507444, 'fitness 102': 4.430037113290341}",False
27,"[[0], [2], [3], [2, 0], [0, 1, 2], [], [0, 1, 1, 1, 0], [0, 0, 1, 1]]",4.154629165850231,5,(x[0]**Constant),"[1, 1, 1, 0, 0, 0, 1, 1]",(x[0]**0.20541531342885389),[0.20541531],4.004302667233852,"{'fitness 25': 3.4139179565673254, 'fitness 53': 4.154629165850231, 'fitness 74': 4.166758047090367, 'fitness 102': 4.432231998043865}",False
28,"[[0], [2], [3], [2], [], [], [1], []]",4.169879260516541,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.6476953977891186**0.20412226302518033),[0.6476954  0.20412226],4.02310935193156,"{'fitness 25': 3.4358760163088937, 'fitness 53': 4.169879260516541, 'fitness 74': 4.186397327351455, 'fitness 102': 4.447054712134334}",False
29,"[[0], [2], [0], [0, 0], [0, 1, 2, 1], [3, 2, 0, 0, 3, 2], [1, 0, 1, 1, 0, 0, 1], [0, 0, 1]]",4.1811297416284745,7,(Constant/x[0]*(Constant+Constant)+x[0]/(x[1]*Constant)**Constant),"[1, 1, 1, 2, 4, 6, 7, 3]",(0.6174854302881331/x[0]*(0.14307730049330414+0.6163164918922167)+x[0]/(x[1]*0.6665844002450577)**0.18569311553722634),[0.61748543 0.1430773  0.61631649 0.6665844  0.18569312],4.047131151185614,"{'fitness 25': 3.473547837148182, 'fitness 53': 4.1811297416284745, 'fitness 74': 4.212169557361943, 'fitness 102': 4.455676059046717}",False
30,"[[0], [2], [3], [2], [1], [], [0, 1], [0]]",4.200824132724162,5,(x[0]**Constant),"[1, 1, 1, 0, 0, 0, 1, 1]",(x[0]**0.4178496350895231),[0.41784964],4.049276357789808,"{'fitness 25': 3.45795362367104, 'fitness 53': 4.200824132724162, 'fitness 74': 4.210422681160753, 'fitness 102': 4.479452768537634}",False
31,"[[0], [3], [0, 2], [0, 0, 0], [1, 0, 0, 2], [3, 1, 0, 1, 1, 3, 3, 1, 3], [1, 0, 1, 1, 1, 1, 0, 0, 0, 0], [0, 1, 1, 1, 0]]",4.206300562454755,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.8697499493150924,[0.86974995],4.060531347322911,"{'fitness 25': 3.4743703647070356, 'fitness 53': 4.206300562454755, 'fitness 74': 4.223463095718247, 'fitness 102': 4.48376058154345}",False
32,"[[0], [0], [2, 3], [3], [], [2], [1, 1], [0]]",4.22000854544043,5,(Constant**Constant)*Constant,"[1, 1, 2, 1, 0, 1, 2, 0]",(0.904328093432546**0.04465419105101687)*0.8565530289078184,[0.90432809 0.04465419 0.85655303],4.074611696843706,"{'fitness 25': 3.4888539661925932, 'fitness 53': 4.22000854544043, 'fitness 74': 4.237409775350022, 'fitness 102': 4.497571348988502}",False
33,"[[0], [2], [3], [], [], [], [0], [0, 0, 1, 1]]",4.22330703976618,5,(x[0]**Constant),"[1, 1, 1, 0, 0, 0, 1, 1]",(x[0]**0.5351666965302687),[0.5351667],4.071246196425167,"{'fitness 25': 3.4794939818022392, 'fitness 53': 4.22330703976618, 'fitness 74': 4.23175539616657, 'fitness 102': 4.502489211306693}",False
34,"[[0], [3], [], [2, 2], [0, 0], [3, 3, 0, 0], [1], []]",4.239572322269706,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.8284553877621894,[0.82845539],4.094702915933115,"{'fitness 25': 3.5095202424693857, 'fitness 53': 4.239572322269706, 'fitness 74': 4.257310640484671, 'fitness 102': 4.517277864845286}",False
35,"[[0], [2], [3], [0, 0], [0, 1, 2], [1, 2, 2, 0], [0, 0, 0, 1, 0], [0, 1, 1]]",4.255026426859629,5,(x[0]**Constant),"[1, 1, 1, 0, 0, 0, 1, 1]",(x[0]**0.7210165155543438),[0.72101652],4.10232936779598,"{'fitness 25': 3.509999451009653, 'fitness 53': 4.255026426859629, 'fitness 74': 4.26193177600372, 'fitness 102': 4.535056876374567}",False
36,"[[0], [2], [2], [0], [0, 1, 2], [3, 2, 3], [1, 1, 1, 1], []]",4.274444509366611,6,((Constant/Constant*(Constant/Constant)**Constant)**Constant),"[1, 1, 1, 1, 2, 3, 4, 0]",((0.8455933600565867/0.8183400553819499*(0.14276543280607035/0.6737104007584719)**0.28012319063969304)**0.6012111677428567),[0.84559336 0.81834006 0.14276543 0.6737104  0.28012319 0.60121117],4.130503760899874,"{'fitness 25': 3.5463444643544566, 'fitness 53': 4.274444509366611, 'fitness 74': 4.292773488170688, 'fitness 102': 4.5523933301744774}",False
37,"[[0], [2], [3], [], [], [], [1], []]",4.277071602733751,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.6244423390538706**0.5218693301915169),[0.62444234 0.52186933],4.13320022389146,"{'fitness 25': 3.5491179240853943, 'fitness 53': 4.277071602733751, 'fitness 74': 4.295444559616728, 'fitness 102': 4.555038187972255}",False
38,"[[0], [3], [0, 2], [0, 0, 0], [2, 0, 1, 1, 0, 2], [3, 1, 0, 1, 1, 3, 3, 1, 3], [1, 1, 1, 0, 0], []]",4.288299070157897,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.7682891049293623,[0.7682891],4.144723233302611,"{'fitness 25': 3.5609698222725865, 'fitness 53': 4.288299070157897, 'fitness 74': 4.306859170090129, 'fitness 102': 4.566340707545119}",False
39,"[[0], [2], [3], [2], [], [], [1], []]",4.306950776295868,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.7325916610816005**0.9445027657681655),[0.73259166 0.94450277],4.163862617899471,"{'fitness 25': 3.580654913529507, 'fitness 53': 4.306950776295868, 'fitness 74': 4.325818907591924, 'fitness 102': 4.58511403257698}",False
40,"[[0], [3], [], [], [2], [2, 0], [1], []]",4.307307600477086,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.7449142763400951,[0.74491428],4.164228731963045,"{'fitness 25': 3.5810314589717374, 'fitness 53': 4.307307600477086, 'fitness 74': 4.326181590207915, 'fitness 102': 4.585473146709485}",False
41,"[[0], [2], [3], [2, 3], [], [2], [1, 1], []]",4.347401483424929,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.4273570161132749**0.4266610949753791),[0.42735702 0.42666109],4.205357029303503,"{'fitness 25': 3.6233296378101194, 'fitness 53': 4.347401483424929, 'fitness 74': 4.366925652997687, 'fitness 102': 4.625815797102702}",False
42,"[[0], [2], [0], [2, 0], [0, 1, 2], [3, 2, 3, 2], [1, 1, 1, 0, 0], [0, 1, 1]]",4.352146100800728,7,((Constant/Constant**Constant)*(Constant/x[0])*x[1]**Constant),"[1, 1, 1, 2, 3, 4, 5, 2]",((0.07779378934350523/0.34630142259108176**0.6258962620242319)*(0.7129991329537595/x[0])*x[1]**0.18730320811649281),[0.07779379 0.34630142 0.62589626 0.71299913 0.18730321],4.226554196119927,"{'fitness 25': 3.631200871289338, 'fitness 53': 4.352146100800728, 'fitness 74': 4.400959968931659, 'fitness 102': 4.647501748138784}",False
43,"[[0], [1], [3, 1], [2, 3, 2], [2, 1], [1, 1, 3, 0, 2, 3, 0], [0, 0, 0, 0], [0, 0, 0, 1]]",4.382320335271044,7,(x[0]-((x[0]**Constant)-x[0])),"[1, 1, 2, 2, 1, 2, 3, 3]",(x[0]-((x[0]**0.46889721695330844)-x[0])),[0.46889722],4.227565167806462,"{'fitness 25': 3.633693781991904, 'fitness 53': 4.382320335271044, 'fitness 74': 4.383361082656786, 'fitness 102': 4.665640638770697}",False
44,"[[0], [2], [2], [2], [2], [], [1], [1, 1, 1, 0]]",4.462135773937637,6,(((Constant**Constant)**Constant)**Constant),"[1, 1, 1, 1, 1, 0, 1, 0]",(((0.29710296704818673**0.634019953077832)**0.9804869059004319)**0.7770810724660291),[0.29710297 0.63401995 0.98048691 0.77708107],4.322951128915171,"{'fitness 25': 3.744242348745375, 'fitness 53': 4.462135773937637, 'fitness 74': 4.483436070065313, 'fitness 102': 4.741174967934825}",False
45,"[[0], [2], [3, 3], [2], [], [0], [1], [0]]",4.464140156531338,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.014530300491644166**0.13958374082268554),[0.0145303  0.13958374],4.325004188880082,"{'fitness 25': 3.7463529426082287, 'fitness 53': 4.464140156531338, 'fitness 74': 4.485470421628031, 'fitness 102': 4.743189202403986}",False
46,"[[0], [0], [2, 2], [2, 3], [1, 1], [3, 3, 3], [1, 0, 0, 0, 0], [1, 0, 0]]",4.477516900366589,7,(((Constant/x[1])**Constant)**Constant)/(x[0]**Constant),"[1, 1, 2, 2, 1, 2, 3, 2]",(((0.2306805269265242/x[1])**0.6936303041787847)**0.1411152226848047)/(x[0]**0.7734622790802376),[0.23068053 0.6936303  0.14111522 0.77346228],4.346414385509456,"{'fitness 25': 3.7853740613034796, 'fitness 53': 4.477516900366589, 'fitness 74': 4.505660497495411, 'fitness 102': 4.748208597729477}",False
47,"[[0], [1], [3, 1], [2, 2], [2, 1], [2, 0, 0], [1, 0, 1, 0], [0, 0]]",4.525015975199827,7,(Constant*((x[0]**Constant)+((Constant+x[0])**Constant))),"[1, 1, 2, 2, 2, 3, 4, 2]",(0.2633425972845479*((x[0]**0.5113018301107658)+((0.15924707059329968+x[0])**0.5693062167318856))),[0.2633426  0.51130183 0.15924707 0.56930622],4.384045563151037,"{'fitness 25': 3.8036356887076472, 'fitness 53': 4.525015975199827, 'fitness 74': 4.542871136236196, 'fitness 102': 4.805629864509267}",False
48,"[[0], [3], [0, 3], [0, 1], [1, 1, 2, 0], [1, 2, 0, 0, 2, 2], [1, 1, 1, 1, 1, 0, 0], [0, 0]]",4.5253630895682875,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.4802794776909488,[0.48027948],4.387693433397533,"{'fitness 25': 3.810791320737953, 'fitness 53': 4.5253630895682875, 'fitness 74': 4.547592139182444, 'fitness 102': 4.804696840272201}",False
49,"[[0], [1], [3, 2], [0, 3, 0], [2, 0, 1, 1, 0, 2], [3, 1, 0, 1, 1, 3, 3, 1, 1], [1, 1, 1, 1, 1, 1, 0, 0, 0, 0], [0, 1, 1, 1, 0]]",4.534980039626069,6,(Constant/(Constant-Constant+Constant**Constant)),"[1, 1, 2, 1, 2, 3, 4, 0]",(0.39166544251551605/(0.6110393803299708-0.6180417522363019+0.5871956005260826**0.3217625956494883)),[0.39166544 0.61103938 0.61804175 0.5871956  0.3217626 ],4.39753715205265,"{'fitness 25': 3.820908293143373, 'fitness 53': 4.534980039626069, 'fitness 74': 4.557347411713574, 'fitness 102': 4.814355751301005}",False
50,"[[0], [3], [3], [], [], [], [1], [1]]",4.535962876722072,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.46756687708147504,[0.46756688],4.398543110833693,"{'fitness 25': 3.8219421542633203, 'fitness 53': 4.535962876722072, 'fitness 74': 4.5583443423475645, 'fitness 102': 4.8153428358901955}",False
51,"[[0], [3], [3, 0], [1, 1], [], [2, 2, 0, 2, 1, 2, 0, 3], [1], []]",4.551111269522947,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.4494215008704363,[0.4494215],4.4140466228337045,"{'fitness 25': 3.837875159240504, 'fitness 53': 4.551111269522947, 'fitness 74': 4.5737089614165765, 'fitness 102': 4.8305557478440315}",False
52,"[[0], [3], [2, 0], [], [0, 0, 1, 0], [], [1, 0, 1, 0, 1, 0, 1, 0], [0]]",4.555471017973296,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.4442040690956426,[0.44420407],4.418508140958749,"{'fitness 25': 3.8424600887427736, 'fitness 53': 4.555471017973296, 'fitness 74': 4.578130595668438, 'fitness 102': 4.834933738465035}",False
53,"[[0], [3], [], [], [], [], [1], []]",4.588461777318999,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.4047923276532075,[0.40479233],4.452262770774073,"{'fitness 25': 3.877145661086152, 'fitness 53': 4.588461777318999, 'fitness 74': 4.61158473436495, 'fitness 102': 4.868057916871118}",False
54,"[[0], [2], [1], [0, 3], [1, 2], [3, 2, 3], [1, 1, 1, 1], []]",4.5959334732434245,6,(((Constant/Constant)*Constant/Constant)**Constant),"[1, 1, 1, 2, 2, 3, 4, 0]",(((0.05737208309657349/0.3164174655913773)*0.95327215902928/0.9330153002123266)**0.5495978610318986),[0.05737208 0.31641747 0.95327216 0.9330153  0.54959786],4.459905950673304,"{'fitness 25': 3.884998949373578, 'fitness 53': 4.5959334732434245, 'fitness 74': 4.619160184660173, 'fitness 102': 4.875558717986161}",False
55,"[[0], [3], [], [], [], [], [1], []]",4.6197823382820715,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.36748660886622386,[0.36748661],4.484298474354499,"{'fitness 25': 3.9100602731482144, 'fitness 53': 4.6197823382820715, 'fitness 74': 4.643337334102908, 'fitness 102': 4.8994978158123725}",False
56,"[[0], [2], [3], [2], [2], [], [1], []]",4.665119220595087,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.2585865181085132**0.8572196303787804),[0.25858652 0.85721963],4.530653545641183,"{'fitness 25': 3.9576788143977004, 'fitness 53': 4.665119220595087, 'fitness 74': 4.689286420309807, 'fitness 102': 4.944995402216043}",False
57,"[[0], [3], [], [], [], [], [1], []]",4.710442948106209,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.2600813274064745,[0.26008133],4.576975547073176,"{'fitness 25': 4.005253218174929, 'fitness 53': 4.710442948106209, 'fitness 74': 4.735207123320503, 'fitness 102': 4.990466299724096}",False
58,"[[0], [3], [], [], [], [], [1], []]",4.711565602794332,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.2587565291520174,[0.25875653],4.578122684104268,"{'fitness 25': 4.0064312381053515, 'fitness 53': 4.711565602794332, 'fitness 74': 4.736344378789271, 'fitness 102': 4.991592435418181}",False
