,genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,opt_const,fitness val,other_info,optimized
10,"[[0], [2], [2], [3, 2], [1], [0, 0, 2, 0], [0, 0], [1, 0]]",2.7122230771026095,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.6844103426832171)**0.23178015693167842),[0.68441034 0.23178016],2.5245838561205924,"{'fitness 25': 1.9167417724847744, 'fitness 53': 2.7122230771026095, 'fitness 74': 2.699854425199106, 'fitness 102': 2.9571553706778975}",False
11,"[[0], [2], [2], [2, 2], [2, 2], [3, 0, 2], [0, 0], [1, 0]]",2.7198281453061677,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.5485999756930999)**0.3048793231367566)**0.9403220341671045),[0.54859998 0.30487932 0.94032203],2.531654152745162,"{'fitness 25': 1.9196680817383813, 'fitness 53': 2.7198281453061677, 'fitness 74': 2.708282788152588, 'fitness 102': 2.9670115883445165}",False
12,"[[0], [0], [0, 3], [1, 0], [1, 2, 2, 2], [3, 0, 3, 2, 2, 3, 1, 2, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0]]",2.7262714242681967,"[1, 1, 2, 2, 4, 5, 6, 0]",6,((Constant/Constant)+Constant)/Constant*Constant*Constant,((0.9879564650367076/0.43987358654668507)+0.9213557139509914)/0.7089156692493519*0.7619986301526179*0.9302145808992606,[0.98795647 0.43987359 0.92135571 0.70891567 0.76199863 0.93021458],2.528463775872584,"{'fitness 25': 1.946056865852137, 'fitness 53': 2.7262714242681967, 'fitness 74': 2.6909089066658627, 'fitness 102': 2.9484255550997522}",False
13,"[[0], [2], [2], [2, 3], [0, 0, 2], [0, 3, 1], [0, 0], [0, 1]]",2.7581835101650904,"[1, 1, 1, 1, 1, 1, 2, 2]",7,(((x[0]+x[1]**Constant)**Constant)**Constant),(((x[0]+x[1]**0.25715317671469506)**0.8531165871532103)**0.6793174188697105),[0.25715318 0.85311659 0.67931742],2.5693745254867175,"{'fitness 25': 1.9676755906275372, 'fitness 53': 2.7581835101650904, 'fitness 74': 2.7411077829861306, 'fitness 102': 2.9993402028464846}",False
14,"[[0], [0], [2, 0], [2, 2, 2], [1, 1, 0], [3, 1, 2, 2, 3], [0, 0, 1, 0, 1, 0], [1, 0, 1, 1]]",2.7829543556920773,"[1, 1, 2, 3, 3, 5, 6, 4]",7,(((x[1]/x[0])**Constant)**Constant)-((Constant*x[1])**Constant)*(Constant/x[1]**Constant),(((x[1]/x[0])**0.6527078502728167)**0.20443732758581556)-((0.19099486387737663*x[1])**0.3094854498042393)*(0.044387876330104215/x[1]**0.7415770414931347),[0.65270785 0.20443733 0.19099486 0.30948545 0.04438788 0.74157704],2.595408478134139,"{'fitness 25': 1.9395606357050663, 'fitness 53': 2.7829543556920773, 'fitness 74': 2.788740878434788, 'fitness 102': 3.0579239202625614}",False
15,"[[0], [1], [2, 2], [2, 3], [2, 2], [3, 0, 2, 0], [1, 1, 1, 0, 0], [0, 0]]",2.8138213742307414,"[1, 1, 2, 2, 1, 1, 2, 0]",6,(((Constant**Constant)**Constant)/(Constant**Constant)),(((0.6995230490316728**0.4278414250345718)**0.7217152830497421)/(0.2849351961665877**0.9529409457338153)),[0.69952305 0.42784143 0.72171528 0.2849352  0.95294095],2.6184346715984375,"{'fitness 25': 2.0239505069527666, 'fitness 53': 2.8138213742307414, 'fitness 74': 2.7849479512502797, 'fitness 102': 3.046405556592266}",False
16,"[[0], [0], [2, 2], [2, 1], [2, 1, 2, 1, 0, 2], [0, 0, 0], [0, 1, 1, 0, 0, 1, 0, 1, 0], [0, 0, 1, 1, 1]]",2.9200993505920096,"[1, 1, 2, 2, 3, 3, 4, 2]",7,((x[0]**Constant)**Constant)+(((Constant+Constant)+x[0])**Constant),((x[0]**0.13721422933701855)**0.16476842103986944)+(((0.5389259861227006+0.9573552197179871)+x[0])**0.8569078017158502),[0.13721423 0.16476842 0.53892599 0.95735522 0.8569078 ],2.7252698570463623,"{'fitness 25': 2.1511966591372063, 'fitness 53': 2.9200993505920096, 'fitness 74': 2.8814679342679876, 'fitness 102': 3.1431449777338925}",False
17,"[[0], [2], [2, 3], [0, 0], [0, 2], [3, 2, 0, 0, 3, 2], [0, 1, 1, 1, 0, 0, 1, 0, 1, 1], [0]]",3.0568657686967216,"[1, 1, 1, 1, 2, 2, 3, 1]",7,((x[0]/Constant*Constant**Constant)**Constant),((x[0]/0.011335589082946962*0.28914584070970817**0.8812651919344828)**0.3413165000294819),[0.01133559 0.28914584 0.88126519 0.3413165 ],2.8609197893233915,"{'fitness 25': 2.2866332563686846, 'fitness 53': 3.0568657686967216, 'fitness 74': 3.014024761024349, 'fitness 102': 3.2821013505771415}",False
18,"[[0], [2], [3], [], [], [], [0], [1]]",3.069562862772593,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[1]**Constant),(x[1]**0.11763255610917189),[0.11763256],2.886087929310637,"{'fitness 25': 2.2355223452565127, 'fitness 53': 3.069562862772593, 'fitness 74': 3.0736242650131276, 'fitness 102': 3.3491171776622704}",False
19,"[[0], [2], [2], [2, 2], [1], [0, 0, 2, 0], [1, 0], [1, 0]]",3.0804557034622695,"[1, 1, 1, 1, 1, 1, 2, 1]",7,((((Constant+x[1])**Constant)**Constant)**Constant),((((0.5715979301205388+x[1])**0.2678490317688773)**0.4542092798109363)**0.9582687009246038),[0.57159793 0.26784903 0.45420928 0.9582687 ],2.897374383389456,"{'fitness 25': 2.247085642429295, 'fitness 53': 3.0804557034622695, 'fitness 74': 3.0847554682759597, 'fitness 102': 3.360282039463113}",False
20,"[[0], [2], [3], [2], [1], [0, 0, 2, 0], [0, 0], [1, 0]]",3.179737002305803,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[1]**Constant),(x[1]**0.10712043870643917),[0.10712044],3.0003634481318584,"{'fitness 25': 2.353667300221919, 'fitness 53': 3.179737002305803, 'fitness 74': 3.186009289733293, 'fitness 102': 3.4614137544403634}",False
21,"[[0], [0], [2, 3], [0, 2, 1], [1, 1, 0, 1], [3, 0, 2, 0, 2, 0, 0], [0, 0, 1, 0, 1, 0, 1, 1], [1, 1, 0, 1]]",3.1966689925522025,"[1, 1, 2, 1, 2, 4, 5, 3]",7,((x[1]/x[1])+(Constant*x[0])**Constant)+Constant,((x[1]/x[1])+(0.3885761118245382*x[0])**0.9097993031551548)+0.9888347492845857,[0.38857611 0.9097993  0.98883475],3.012587018033097,"{'fitness 25': 2.405701302774801, 'fitness 53': 3.1966689925522025, 'fitness 74': 3.180784961040344, 'fitness 102': 3.4512747902841467}",False
22,"[[0], [1], [1, 2], [2, 3, 0], [2, 2, 0], [3, 0, 2, 0], [0, 1, 0, 1, 1], [0, 0]]",3.2073829599837063,"[1, 1, 2, 3, 3, 4, 5, 2]",7,(((x[0]**Constant)/Constant)+(x[0]*Constant+Constant**Constant)),(((x[0]**0.47382297136651397)/0.6696451547577348)+(x[0]*0.17713426739300386+0.8833636929650958**0.06609076331324848)),[0.47382297 0.66964515 0.17713427 0.88336369 0.06609076],3.017953001724343,"{'fitness 25': 2.4187782192818643, 'fitness 53': 3.2073829599837063, 'fitness 74': 3.1802904449956775, 'fitness 102': 3.4547903408954865}",False
23,"[[0], [2], [2, 3], [0, 0], [0, 2], [3, 2, 1], [0, 1, 1, 1], [1, 1]]",3.3022240486649053,"[1, 1, 1, 1, 2, 2, 3, 1]",7,((x[1]/Constant*Constant**Constant)**Constant),((x[1]/0.3328164496220054*0.7579488150059475**0.32962364856555004)**0.19907677211693653),[0.33281645 0.75794882 0.32962365 0.19907677],3.2006443037092294,"{'fitness 25': 3.0788719524619097, 'fitness 53': 3.3022240486649053, 'fitness 74': 3.224079365575809, 'fitness 102': 3.298981593089969}",False
24,"[[0], [1], [2, 2], [1, 2, 2], [2, 2, 0], [0, 0, 2, 0], [1, 1, 1, 0, 0], [0, 0]]",3.322473775132152,"[1, 1, 2, 2, 3, 3, 4, 1]",7,(((Constant+Constant)**Constant)+((Constant*x[0]**Constant)**Constant)),(((0.49001653764768704+0.8853947827620715)**0.3809527547979745)+((0.8443232242931464*x[0]**0.05999468999980606)**0.3376712386210834)),[0.49001654 0.88539478 0.38095275 0.84432322 0.05999469 0.33767124],3.1468452293986773,"{'fitness 25': 2.5383314707809737, 'fitness 53': 3.322473775132152, 'fitness 74': 3.317432080001887, 'fitness 102': 3.5847721374131707}",False
25,"[[0], [0], [2, 0], [2, 2, 3], [1, 1, 0, 1], [0, 0, 2, 3, 2, 0, 0], [0, 0, 1, 1, 0], [1, 1, 1, 1]]",3.3487844823848865,"[1, 1, 2, 3, 2, 4, 5, 3]",7,(((x[1]+x[1])**Constant)**Constant)+((Constant*Constant)**Constant)/x[1],(((x[1]+x[1])**0.09027977627312755)**0.9239038518582977)+((0.6145993322820736*0.06360034423106609)**0.1890874222566562)/x[1],[0.09027978 0.92390385 0.61459933 0.06360034 0.18908742],3.175709593389447,"{'fitness 25': 2.5406653449105012, 'fitness 53': 3.3487844823848865, 'fitness 74': 3.356562145262043, 'fitness 102': 3.6299012899957965}",False
26,"[[0], [2], [0], [2, 0, 3], [0, 2, 2], [3, 0, 0], [1, 1, 1, 0, 0], [0, 1]]",3.423646980106943,"[1, 1, 1, 2, 3, 3, 4, 1]",7,((Constant/Constant**Constant)+Constant+x[0]**Constant),((0.6497785470015319/0.1517484645915138**0.2988149809421208)+0.12334780501498865+x[0]**0.9895881260487616),[0.64977855 0.15174846 0.29881498 0.12334781 0.98958813],3.2428534499748225,"{'fitness 25': 2.637878546173412, 'fitness 53': 3.423646980106943, 'fitness 74': 3.4068148634697693, 'fitness 102': 3.6838669402812867}",False
27,"[[0], [2], [0, 3], [2, 0, 3], [2, 0, 1, 1, 0, 2], [3, 0, 2, 0, 2], [1, 0, 1, 1, 0, 0, 0, 1, 0], [0, 0, 1]]",3.4266591565593223,"[1, 1, 1, 2, 3, 4, 5, 2]",7,((Constant**Constant)/x[0]+Constant*(Constant+x[0])**Constant),((0.49402242339334534**0.4783920654763766)/x[0]+0.7571591881766654*(0.32104621752953755+x[0])**0.24481837588833866),[0.49402242 0.47839207 0.75715919 0.32104622 0.24481838],3.279017976988179,"{'fitness 25': 2.683932344272877, 'fitness 53': 3.4266591565593223, 'fitness 74': 3.455923986351579, 'fitness 102': 3.6971976003400817}",False
28,"[[0], [0], [2, 2], [2, 2], [2, 2], [0, 2, 3, 1, 1, 3, 1, 1, 3], [1, 1, 0, 1, 0], [1, 0, 1, 1, 0]]",3.457963789863496,"[1, 1, 2, 2, 2, 1, 2, 0]",6,((Constant**Constant)**Constant)+((Constant**Constant)**Constant),((0.6690083952087479**0.19610634797867832)**0.5663357116109061)+((0.43185547917916145**0.24175361919165805)**0.47821622785482754),[0.6690084  0.19610635 0.56633571 0.43185548 0.24175362 0.47821623],3.2879343767171085,"{'fitness 25': 2.681606760252699, 'fitness 53': 3.457963789863496, 'fitness 74': 3.457844083947959, 'fitness 102': 3.7243522859506677}",False
29,"[[0], [1], [2, 0], [3, 2, 1], [1, 2, 0], [3, 0, 2, 0, 0], [1, 1, 1, 0, 0, 1], [0, 0]]",3.4938069206523066,"[1, 1, 2, 3, 3, 5, 6, 2]",7,((Constant**Constant)/((Constant+Constant)**Constant)*(x[0]+x[0]+Constant)),((0.7221669622698628**0.9150130704701369)/((0.26329300599663796+0.32396465113864337)**0.4115552036323987)*(x[0]+x[0]+0.7241667013397264)),[0.72216696 0.91501307 0.26329301 0.32396465 0.4115552  0.7241667 ],3.30906691971625,"{'fitness 25': 2.7139770942092847, 'fitness 53': 3.4938069206523066, 'fitness 74': 3.465528919360153, 'fitness 102': 3.7476947455793126}",False
30,"[[0], [1], [2, 2], [1, 3], [2, 2], [3, 0, 2, 0], [1, 1, 1, 0, 0], [1]]",3.5384286207584124,"[1, 1, 2, 2, 2, 2, 3, 0]",6,(((Constant/Constant)**Constant)+(Constant**Constant)),(((0.49538348604312366/0.48776634703588995)**0.2997455647944617)+(0.6082176768921301**0.5945632807414679)),[0.49538349 0.48776635 0.29974556 0.60821768 0.59456328],3.371402762731478,"{'fitness 25': 2.7667576346494007, 'fitness 53': 3.5384286207584124, 'fitness 74': 3.540691740949411, 'fitness 102': 3.806758912595624}",False
31,"[[0], [2], [2, 0], [0, 0, 0], [0, 0, 1, 0], [3, 1, 2, 0], [0, 1, 1, 0], [0, 0]]",3.617238715256358,"[1, 1, 1, 1, 2, 3, 4, 2]",7,((x[0]/Constant-Constant*x[0]**Constant)**Constant),((x[0]/0.21679154071859874-0.578223981587495*x[0]**0.0993297495561758)**0.5622210944428443),[0.21679154 0.57822398 0.09932975 0.56222109],3.435609876730428,"{'fitness 25': 2.8318000941069372, 'fitness 53': 3.617238715256358, 'fitness 74': 3.5947875214156686, 'fitness 102': 3.880242014668678}",False
32,"[[0], [0], [3, 2], [2, 2], [2, 2], [0, 3, 0], [0, 1, 0, 1], [0, 0, 1, 1, 0]]",3.66113364237932,"[1, 1, 2, 1, 1, 1, 2, 1]",6,x[0]+((Constant**Constant)**Constant),x[0]+((0.05420865167935052**0.06462671739354797)**0.6374693351913315),[0.05420865 0.06462672 0.63746934],3.4884650375170225,"{'fitness 25': 2.8832782439784457, 'fitness 53': 3.66113364237932, 'fitness 74': 3.6518590910377022, 'fitness 102': 3.9302577775349197}",False
33,"[[0], [2], [3], [2, 0], [2, 0, 0], [3, 0, 3, 3, 0], [0, 1, 1, 1, 0], [1, 0]]",3.679344086952746,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[1]**Constant),(x[1]**0.05641315830562954),[0.05641316],3.5180472711585913,"{'fitness 25': 2.90237878083744, 'fitness 53': 3.679344086952746, 'fitness 74': 3.691488771664642, 'fitness 102': 3.960274260973691}",False
34,"[[0], [0], [2, 2], [2, 2], [2, 2], [3, 2, 3], [0, 0], [1, 0]]",3.681434404713609,"[1, 1, 2, 2, 2, 1, 2, 2]",7,((x[1]**Constant)**Constant)/((x[0]**Constant)**Constant),((x[1]**0.27027053094668674)**0.8864273741670594)/((x[0]**0.7180811796378533)**0.33435035679710357),[0.27027053 0.88642737 0.71808118 0.33435036],3.616255961822406,"{'fitness 25': 3.7496700570597237, 'fitness 53': 3.681434404713609, 'fitness 74': 3.5508894036632026, 'fitness 102': 3.548208424744292}",False
35,"[[0], [2], [2, 3], [0, 0], [2, 2], [3, 2, 0, 0, 3, 2], [1, 1, 1, 1, 0, 0, 1, 0, 1, 1], [0]]",3.7516946978039374,"[1, 1, 1, 1, 2, 1, 2, 0]",6,((Constant/Constant**Constant)**Constant),((0.7255106128106501/0.2706724731224279**0.6299206658809694)**0.7469778258810925),[0.72551061 0.27067247 0.62992067 0.74697783],3.592159710053759,"{'fitness 25': 2.9928705890440885, 'fitness 53': 3.7516946978039374, 'fitness 74': 3.759544946272372, 'fitness 102': 4.024063594844816}",False
36,"[[0], [0], [0, 2], [2, 3, 1], [2, 2, 2], [0, 2, 3, 1, 1, 3, 1, 1, 3], [0, 1, 1, 1], [0, 0, 1, 1, 0]]",3.824585116366838,"[1, 1, 2, 3, 3, 3, 4, 1]",7,(x[0]**Constant)+Constant*((Constant/Constant)**Constant),(x[0]**0.8435297895405115)+0.3372577099064965*((0.9252535778499797/0.3831164865727482)**0.6711048037443805),[0.84352979 0.33725771 0.92525358 0.38311649 0.6711048 ],3.658182097027036,"{'fitness 25': 3.055291064095024, 'fitness 53': 3.824585116366838, 'fitness 74': 3.8211370369642723, 'fitness 102': 4.09811819002181}",False
37,"[[0], [2], [2, 0], [2, 2, 1], [1, 1, 0, 1], [0, 0, 2, 0], [0, 0, 1, 0, 1, 0, 1, 1], [0, 1]]",3.8736031823907338,"[1, 1, 1, 1, 1, 1, 2, 2]",7,((((x[0]+x[1])**Constant)**Constant)**Constant),((((x[0]+x[1])**0.6368997778339247)**0.6028407853400247)**0.08578076592248018),[0.63689978 0.60284079 0.08578077],3.71841913509439,"{'fitness 25': 3.1154538171008537, 'fitness 53': 3.8736031823907338, 'fitness 74': 3.8872350124015616, 'fitness 102': 4.152568575780755}",False
38,"[[0], [0], [2, 2], [2, 2], [0, 1, 2], [3, 0, 3], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0]]",3.935894305707999,"[1, 1, 2, 2, 2, 3, 4, 0]",6,((Constant/Constant**Constant)**Constant)+(((Constant/Constant)**Constant)**Constant),((0.10835309481393596/0.8494426556817881**0.9105752578263073)**0.9211771939257178)+(((0.7605847433796038/0.5775121891602077)**0.48392360256561817)**0.46990611979639196),"[0.10835309 0.84944266 0.91057526 0.92117719 0.76058474 0.57751219
 0.4839236  0.46990612]",3.7822830699745196,"{'fitness 25': 3.188189287183433, 'fitness 53': 3.935894305707999, 'fitness 74': 3.947879092315815, 'fitness 102': 4.21078083042431}",False
39,"[[0], [0], [2, 3], [2, 2], [2, 0], [3], [0, 1], [0]]",3.957585180718915,"[1, 1, 2, 1, 1, 1, 2, 1]",7,((x[0]**Constant)**Constant)/Constant,((x[0]**0.9354718958591831)**0.9262678871092453)/0.6283611150615018,[0.9354719  0.92626789 0.62836112],3.7900174921267484,"{'fitness 25': 3.1878604765847585, 'fitness 53': 3.957585180718915, 'fitness 74': 3.949170886176616, 'fitness 102': 4.233021113618871}",False
40,"[[0], [2], [2], [2, 2, 1], [1, 1, 0, 1], [2, 0, 2, 3, 2, 0, 0], [0, 0], [1, 0, 1, 1]]",3.9598435261381897,"[1, 1, 1, 1, 1, 1, 2, 2]",7,((((x[1]*x[0])**Constant)**Constant)**Constant),((((x[1]*x[0])**0.8141852504007763)**0.4580821021882061)**0.6274302517498473),[0.81418525 0.4580821  0.62743025],3.8586457408546977,"{'fitness 25': 3.741219493937634, 'fitness 53': 3.9598435261381897, 'fitness 74': 3.893482061342571, 'fitness 102': 3.9412356672838875}",False
41,"[[0], [1], [2, 2], [2, 0], [1, 2, 2], [3, 0, 3, 2, 2, 3, 1, 2, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0]]",3.9859124989392507,"[1, 1, 2, 2, 3, 3, 4, 0]",6,((((Constant/Constant)**Constant)**Constant)+(Constant/Constant**Constant)),((((0.23467731778269074/0.9350470097766733)**0.011232732532217238)**0.7767050310056122)+(0.14524662381044862/0.8352634551617419**0.5419947072178715)),"[0.23467732 0.93504701 0.01123273 0.77670503 0.14524662 0.83526346
 0.54199471]",3.833825872788248,"{'fitness 25': 3.2411862636834, 'fitness 53': 3.9859124989392507, 'fitness 74': 3.9989280921670267, 'fitness 102': 4.261363262514317}",False
42,"[[0], [2], [0, 2], [2, 1], [0, 2, 0], [3, 2, 0, 0, 3, 2], [1, 1, 1, 1, 0, 0, 1, 0, 1, 1], [0, 0, 1, 1, 1]]",4.008823862592065,"[1, 1, 1, 2, 3, 4, 5, 1]",7,((Constant/Constant**Constant)*(Constant+Constant+x[0])**Constant),((0.7760560837892829/0.7553381152943485**0.5420326616527223)*(0.48199279007394036+0.0473881887219203+x[0])**0.9048184616104944),[0.77605608 0.75533812 0.54203266 0.48199279 0.04738819 0.90481846],3.8492130813168033,"{'fitness 25': 3.2506571255538885, 'fitness 53': 4.008823862592065, 'fitness 74': 4.011059878834277, 'fitness 102': 4.285922239562246}",False
43,"[[0], [2], [2, 2], [3, 0], [1, 1, 0, 0, 2, 1], [2, 1, 3, 3, 0], [0, 1, 0], [1, 0]]",4.012321319112552,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.03255523647656344)**0.4246841059452009),[0.03255524 0.42468411],3.8611706518663027,"{'fitness 25': 3.26673507164023, 'fitness 53': 4.012321319112552, 'fitness 74': 4.026951423277519, 'fitness 102': 4.2898254606811586}",False
44,"[[0], [2], [2, 0], [2, 2], [2, 2], [3, 0, 2, 0], [0, 1], [1, 0]]",4.01414072116114,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.12014973147988628)**0.1809775426924214)**0.6235411558074446),[0.12014973 0.18097754 0.62354116],3.863041217828009,"{'fitness 25': 3.2687137161009057, 'fitness 53': 4.01414072116114, 'fitness 74': 4.028783870705276, 'fitness 102': 4.2916260666778445}",False
45,"[[0], [2], [2, 0], [0, 0, 0], [0, 2, 1, 0], [3, 0, 2, 0], [0, 1, 1, 0], [0, 0]]",4.048456981857865,"[1, 1, 1, 1, 2, 2, 3, 1]",7,((x[0]/Constant+Constant**Constant)**Constant),((x[0]/0.8570442921810649+0.4976149232214785**0.7517832417649212)**0.17975221889734738),[0.85704429 0.49761492 0.75178324 0.17975222],3.896522043284803,"{'fitness 25': 3.3041868484070287, 'fitness 53': 4.048456981857865, 'fitness 74': 4.060470600262771, 'fitness 102': 4.32490868118461}",False
46,"[[0], [0], [0, 3], [2, 0, 2], [1, 2, 2], [3, 0, 3, 2, 2, 3, 1, 2, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 1, 1]]",4.051369613922685,"[1, 1, 2, 2, 3, 4, 5, 0]",6,((Constant/Constant)**Constant)+Constant/Constant*Constant,((0.09652001409087141/0.17726387228323748)**0.40282676637584636)+0.36276969827417316/0.6287593288628957*0.4882603090115418,[0.09652001 0.17726387 0.40282677 0.3627697  0.62875933 0.48826031],3.901226184972595,"{'fitness 25': 3.310503777852358, 'fitness 53': 4.051369613922685, 'fitness 74': 4.065681322925025, 'fitness 102': 4.327493454140402}",False
