,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
10,"[[0], [3], [1, 0], [1, 2], [3, 0, 0, 1], [1, 0, 0, 1], [0, 0, 0, 0, 0, 0]]",12.501105780102048,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.272221104420885 * (x[1]**0.6827577533962219) * (x[2]),[0.2722211  0.68275775],11.97086787750648,"{'fitness 25': 12.060809949187243, 'fitness 53': 12.332076641778967, 'fitness 74': 11.519717041553228, 'fitness 102': 12.501105780102048}",False
11,"[[0], [2], [3, 2], [], [], [1, 1, 1], [0, 0]]",15.51517246918386,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 0]",(0.9794077235063765**0.7364066842749091) * (x[1]**0.5790301991724559) * (x[2]),[0.97940772 0.73640668 0.5790302 ],16.927020855666967,"{'fitness 25': 17.59382722860129, 'fitness 53': 16.612537664666544, 'fitness 74': 16.574697673733077, 'fitness 102': 15.51517246918386}",False
12,"[[0], [3], [1, 0], [2, 1, 1, 0], [3, 0, 0, 3, 0, 3], [1, 1, 1], [0, 0]]",20.470844030736757,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.878367989628314 * (x[1]**0.5186044215528468) * (x[2]),[0.87836799 0.51860442],21.104592513084008,"{'fitness 25': 22.042822018776775, 'fitness 53': 21.261240396411704, 'fitness 74': 20.009715124063543, 'fitness 102': 20.470844030736757}",False
13,"[[0], [0], [0, 0], [2, 1, 1, 0], [2, 3, 1, 3, 0, 3], [0, 0, 1, 0, 1, 0, 0], [0, 0, 0, 0, 0]]",23.007297146811112,6,x[0]*(x[0]/Constant)-(x[0]/Constant)+x[0]/x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 6, 7, 5]",x[0]*(x[0]/0.6763850718844664)-(x[0]/0.7974389457616379)+x[0]/x[0] * (x[1]**0.49414824854585604) * (x[2]),[0.67638507 0.79743895 0.49414825],23.879494131301158,"{'fitness 25': 24.992253963304698, 'fitness 53': 24.004693616738336, 'fitness 74': 22.641534813860428, 'fitness 102': 23.007297146811112}",False
14,"[[0], [1], [1, 0], [2, 1, 1, 0], [3, 0, 1, 3, 0, 3], [1, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0]]",23.337356547397995,6,((Constant/(x[0]+x[0]))-(x[0]/x[0])+x[0]/Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 6, 7, 5]",((0.5878594502802307/(x[0]+x[0]))-(x[0]/x[0])+x[0]/0.21076872827813642) * (x[1]**0.3843070453875099) * (x[2]),[0.58785945 0.21076873 0.38430705],24.71764452040452,"{'fitness 25': 26.40770428972924, 'fitness 53': 24.86153247385484, 'fitness 74': 22.883696797629486, 'fitness 102': 23.337356547397995}",False
15,"[[0], [2], [2], [1, 1, 2, 0], [2, 2], [1, 0, 0, 1, 1, 0, 0], [0, 0, 0]]",23.46974902377717,6,(((Constant*x[0])**Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 1, 1, 2, 1]",(((0.6415328564473062*x[0])**0.8201095995820092)**0.9807844542253009) * (x[1]**0.61249549208968) * (x[2]),[0.64153286 0.8201096  0.98078445 0.61249549],24.716022715658017,"{'fitness 25': 25.53990059455137, 'fitness 53': 24.696485167778, 'fitness 74': 23.911682384644685, 'fitness 102': 23.46974902377717}",False
16,"[[0], [2], [1, 0], [2, 1, 1, 0], [0, 2], [1, 1, 1], [0, 0]]",25.61943551403732,5,((Constant+(Constant*Constant))**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 0]",((0.33938872606806847+(0.6064902353412912*0.8836611545606645))**0.38174463766241185) * (x[1]**0.4921283749715656) * (x[2]),[0.33938873 0.60649024 0.88366115 0.38174464 0.49212837],26.61829852120253,"{'fitness 25': 27.798761850425368, 'fitness 53': 26.713258715554677, 'fitness 74': 25.342874997627536, 'fitness 102': 25.61943551403732}",False
17,"[[0], [3], [1, 1], [2, 1, 1, 0], [], [0, 0, 0, 1, 1, 0, 1, 1], [0]]",26.498124760333788,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.5691293876693645) * (x[2]),[0.56912939],27.86164820765531,"{'fitness 25': 28.913583603698875, 'fitness 53': 27.842501560669685, 'fitness 74': 26.82885945859737, 'fitness 102': 26.498124760333788}",False
18,"[[0], [3], [], [], [], [1], []]",26.583248070909452,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.7855886139279291 * (x[1]**0.5116046410001429) * (x[2]),[0.78558861 0.51160464],27.57296242868398,"{'fitness 25': 28.745659434180254, 'fitness 53': 27.668209307588597, 'fitness 74': 26.30501854428308, 'fitness 102': 26.583248070909452}",False
19,"[[0], [3], [2], [2], [3, 0, 0, 3, 0, 3], [1, 1, 0], [0, 0, 0, 0, 0, 0]]",32.03643743116835,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.9142892513124989 * (x[1]**0.4718448699040749) * (x[2]),[0.91428925 0.47184487],33.41882737944675,"{'fitness 25': 34.85622601565006, 'fitness 53': 33.45150897758225, 'fitness 74': 31.948747145107955, 'fitness 102': 32.03643743116835}",False
20,"[[0], [3], [1, 0], [2, 1, 1, 0], [], [0, 1, 1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0]]",37.27392500307166,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.4411730157946644) * (x[2]),[0.44117302],39.3362818411209,"{'fitness 25': 41.69965938566665, 'fitness 53': 39.38782704128939, 'fitness 74': 36.92135909640666, 'fitness 102': 37.27392500307166}",False
21,"[[0], [2], [3, 2], [], [], [1, 1, 1], []]",38.9744086140955,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 0]",(0.20377309636304886**0.08666326297614968) * (x[1]**0.4434585891711279) * (x[2]),[0.2037731  0.08666326 0.44345859],40.75417493763694,"{'fitness 25': 42.46132885904435, 'fitness 53': 40.72470259789825, 'fitness 74': 39.076493355968196, 'fitness 102': 38.9744086140955}",False
22,"[[0], [2], [2], [2], [3, 0, 0, 3, 0, 3], [1, 1, 1, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0]]",41.77961342121927,5,((Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 1, 0, 1, 0]",((0.06663082269075005**0.0829682904772917)**0.7333793201080493) * (x[1]**0.4296130395145126) * (x[2]),[0.06663082 0.08296829 0.73337932 0.42961304],43.71333369250734,"{'fitness 25': 45.525764157397916, 'fitness 53': 43.6602005820733, 'fitness 74': 41.954036338050805, 'fitness 102': 41.77961342121927}",False
23,"[[0], [3], [1, 0], [1, 2], [], [1, 0, 1, 0, 0, 0], [0, 0, 0]]",43.57779942625555,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.2013712758621471 * (x[1]**0.5909688969067947) * (x[2]),[0.20137128 0.5909689 ],45.34862331086416,"{'fitness 25': 47.0507685764599, 'fitness 53': 45.318225775093985, 'fitness 74': 43.67687558103859, 'fitness 102': 43.57779942625555}",False
24,"[[0], [2], [1, 0], [2, 1], [3, 0, 0, 1], [1, 1, 1], [0, 0, 0, 0, 0, 0]]",44.45447587749551,5,((Constant/(Constant+Constant))**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 0]",((0.9325283903646086/(0.8144023227265625+0.2413093066010613))**0.11593993596221908) * (x[1]**0.39247731434377964) * (x[2]),[0.93252839 0.81440232 0.24130931 0.11593994 0.39247731],46.56252471168187,"{'fitness 25': 48.49427705951134, 'fitness 53': 46.483119497271424, 'fitness 74': 44.710177578262815, 'fitness 102': 44.45447587749551}",False
25,"[[0], [3], [], [1, 2], [3, 0, 0, 1], [1, 0, 0, 1], [0, 0, 0]]",44.75184733947402,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.9200995310769994 * (x[1]**0.3985281068160881) * (x[2]),[0.92009953 0.39852811],46.8638663820034,"{'fitness 25': 48.79848263149515, 'fitness 53': 46.78374161976239, 'fitness 74': 45.009374894752675, 'fitness 102': 44.75184733947402}",False
26,"[[0], [3], [], [], [], [1, 1, 1], [0, 0]]",44.96392809033649,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.9219099291405898 * (x[1]**0.39662433970336464) * (x[2]),[0.92190993 0.39662434],47.08759248718155,"{'fitness 25': 49.030211621976925, 'fitness 53': 47.00570392106434, 'fitness 74': 45.22686191850341, 'fitness 102': 44.96392809033649}",False
27,"[[0], [3], [], [1, 0, 2, 1], [], [1], [0, 0, 0, 0]]",45.47550232681926,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.01962334472039573 * (x[1]**0.8563016325302599) * (x[2]),[0.01962334 0.85630163],47.00768988350086,"{'fitness 25': 48.54611578032143, 'fitness 53': 47.01274223369798, 'fitness 74': 45.464211636483164, 'fitness 102': 45.47550232681926}",False
28,"[[0], [1], [2, 3], [2], [1, 0, 0, 1, 0, 2], [1, 1, 1], [0, 0, 0]]",46.615342371173654,5,((Constant**Constant)-Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 1, 1, 2, 0]",((0.8182336473261291**0.7904967428946221)-0.7841709025489759) * (x[1]**0.69554908977542) * (x[2]),[0.81823365 0.79049674 0.7841709  0.69554909],48.43869384719168,"{'fitness 25': 50.17781917046268, 'fitness 53': 48.39981761066985, 'fitness 74': 46.73844476044251, 'fitness 102': 46.615342371173654}",False
29,"[[0], [2], [3, 2], [2], [1, 2], [1, 1, 1], [0, 0]]",46.78625642318219,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 0]",(0.27059465219264456**0.28914338739860557) * (x[1]**0.6653902063028881) * (x[2]),[0.27059465 0.28914339 0.66539021],50.8913641354117,"{'fitness 25': 53.287857752129575, 'fitness 53': 50.13862875257887, 'fitness 74': 49.247605901526654, 'fitness 102': 46.78625642318219}",False
30,"[[0], [2], [1], [1, 2], [0, 0, 2], [0, 0, 0, 1], [0, 0, 0]]",49.530345399863,6,(((x[0]+x[0])+x[0])**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 3]",(((x[0]+x[0])+x[0])**0.7449676506500184) * (x[1]**0.2476486557917219) * (x[2]),[0.74496765 0.24764866],52.081204261791186,"{'fitness 25': 54.46045512868304, 'fitness 53': 51.977115854584824, 'fitness 74': 49.80604180210568, 'fitness 102': 49.530345399863}",False
31,"[[0], [3], [1, 0], [2, 1], [3, 1, 1, 0, 0, 3], [1, 1, 1, 0, 0, 1, 1], [0]]",49.85992233138902,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.4169508941168316 * (x[1]**0.44629475652541983) * (x[2]),[0.41695089 0.44629476],52.14290987553621,"{'fitness 25': 54.196636498964686, 'fitness 53': 52.03610104262997, 'fitness 74': 50.19599208501398, 'fitness 102': 49.85992233138902}",False
32,"[[0], [2], [1], [0, 1], [0, 0, 0], [0, 0, 0, 1, 1, 0, 0], [0, 0, 0]]",50.093779872222306,6,((x[0]+x[0]+(x[0]+Constant))**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 3, 4, 3]",((x[0]+x[0]+(x[0]+0.03025520848848029))**0.8318507661700923) * (x[1]**0.2284124388633345) * (x[2]),[0.03025521 0.83185077 0.22841244],52.67750914397999,"{'fitness 25': 55.08158850369585, 'fitness 53': 52.569782352552295, 'fitness 74': 50.38115657569181, 'fitness 102': 50.093779872222306}",False
33,"[[0], [3], [], [], [], [1], []]",50.116791827637,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.1508702384563696 * (x[1]**0.5662240552911724) * (x[2]),[0.15087024 0.56622406],52.300834192905974,"{'fitness 25': 54.287694974474526, 'fitness 53': 52.208197604083246, 'fitness 74': 50.406610000160164, 'fitness 102': 50.116791827637}",False
34,"[[0], [2], [1, 2], [1, 2], [0, 2], [1, 1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",50.80226273270178,5,(((Constant+Constant)*Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 0]",(((0.9047168634949886+0.18367394536375203)*0.4342056781492898)**0.3581225394758025) * (x[1]**0.3612955588797916) * (x[2]),[0.90471686 0.18367395 0.43420568 0.35812254 0.36129556],53.20278179415488,"{'fitness 25': 55.33677606576445, 'fitness 53': 53.07888597995247, 'fitness 74': 51.19268333674775, 'fitness 102': 50.80226273270178}",False
35,"[[0], [3], [2], [2], [1, 2], [0, 1, 1], [0, 0]]",51.065526105418826,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.32769980761558537) * (x[2]),[0.32769981],53.61642081736603,"{'fitness 25': 56.01544626051963, 'fitness 53': 53.51338775915681, 'fitness 74': 51.32042843242164, 'fitness 102': 51.065526105418826}",False
36,"[[0], [3], [], [], [], [1], []]",51.96596319570144,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.422199328068652 * (x[1]**0.7288416608264928) * (x[2]),[0.42219933 0.72884166],56.98719688889133,"{'fitness 25': 59.96453131060418, 'fitness 53': 56.104326465780936, 'fitness 74': 54.8927328902889, 'fitness 102': 51.96596319570144}",False
37,"[[0], [3], [1, 0], [2, 1, 1, 0], [3, 0, 0, 1], [1, 0, 0, 1], [0, 0, 0, 0]]",54.30144635345969,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.8488935775518017 * (x[1]**0.2930037961133666) * (x[2]),[0.84889358 0.2930038 ],56.87572483257926,"{'fitness 25': 59.13026069277824, 'fitness 53': 56.725836265641554, 'fitness 74': 54.771077539317965, 'fitness 102': 54.30144635345969}",False
38,"[[0], [3], [0, 3], [1, 0, 2, 1], [3, 1, 1, 0, 0, 3], [1, 1, 1, 0, 0, 1, 1], [0, 0, 0, 0]]",55.18658202137939,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.756770368114834 * (x[1]**0.28775083922625455) * (x[2]),[0.75677037 0.28775084],57.79219356527895,"{'fitness 25': 60.068720012534456, 'fitness 53': 57.63752920470164, 'fitness 74': 55.67033147860075, 'fitness 102': 55.18658202137939}",False
39,"[[0], [3], [], [], [], [1], [0, 0]]",55.536027227565555,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.3927623669553939 * (x[1]**0.35914235437562925) * (x[2]),[0.39276237 0.35914235],58.12123825477417,"{'fitness 25': 60.38420705058457, 'fitness 53': 57.9692901416723, 'fitness 74': 56.010217572065635, 'fitness 102': 55.536027227565555}",False
40,"[[0], [3], [], [1, 2], [3, 0, 0, 1], [1, 0, 0, 1], [0, 0, 0]]",55.63100601486184,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.5207206759010986 * (x[1]**0.32238784693509803) * (x[2]),[0.52072068 0.32238785],58.235807523321306,"{'fitness 25': 60.51214460883468, 'fitness 53': 58.08106471352037, 'fitness 74': 56.11421324760885, 'fitness 102': 55.63100601486184}",False
41,"[[0], [1], [3, 3], [1, 2], [2, 0, 0, 1, 3, 0, 2], [1, 0, 0, 1], [0]]",56.09191342404856,5,(Constant*x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 0, 1, 2, 1]",(0.2700641596360649*x[0]) * (x[1]**0.3911695580609966) * (x[2]),[0.27006416 0.39116956],58.74189995778124,"{'fitness 25': 61.12465770778579, 'fitness 53': 58.598514272676326, 'fitness 74': 56.50252789288161, 'fitness 102': 56.09191342404856}",False
42,"[[0], [3], [], [], [], [0], [0]]",56.57199266626481,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.2180506928141327) * (x[2]),[0.21805069],59.28092974559041,"{'fitness 25': 61.68961660698327, 'fitness 53': 59.128032944527476, 'fitness 74': 57.02513968526049, 'fitness 102': 56.57199266626481}",False
43,"[[0], [3], [3, 0], [1, 2], [], [1, 1, 1], [0, 0, 0]]",56.740121007846476,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.05698098317048139 * (x[1]**0.5584253844623661) * (x[2]),[0.05698098 0.55842538],59.30618559347257,"{'fitness 25': 61.55732889002795, 'fitness 53': 59.1565972343093, 'fitness 74': 57.204630656080454, 'fitness 102': 56.740121007846476}",False
44,"[[0], [1], [1, 0], [0, 0, 1, 2], [3, 0, 0, 3, 0, 3], [0, 1, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0]]",56.74088137716452,6,((x[0]/Constant+Constant+x[0])/(x[0]+Constant)/x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 6, 7, 4]",((x[0]/0.7911453951287064+0.8685176089572157+x[0])/(x[0]+0.055655597932760426)/x[0]) * (x[1]**0.04944363872976054) * (x[2]),[0.7911454  0.86851761 0.0556556  0.04944364],59.439896723024326,"{'fitness 25': 61.68323716421215, 'fitness 53': 59.2328324219357, 'fitness 74': 57.40362058292513, 'fitness 102': 56.74088137716452}",False
45,"[[0], [3], [1, 0], [1, 2], [], [1], [0, 0, 0, 0]]",57.38664996202163,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.8234664150418982 * (x[1]**0.20983316643485006) * (x[2]),[0.82346642 0.20983317],60.08424300837535,"{'fitness 25': 62.42512298558398, 'fitness 53': 59.91579319023268, 'fitness 74': 57.91181284930939, 'fitness 102': 57.38664996202163}",False
46,"[[0], [1], [1, 0], [2, 1, 0, 0], [3, 0, 0, 3, 0, 3], [0, 1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0]]",57.42456981728787,6,((x[0]/(Constant+x[0]))+x[0]/x[0]+Constant/x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 6, 7, 5]",((x[0]/(0.9974238453690298+x[0]))+x[0]/x[0]+0.43545488574767466/x[0]) * (x[1]**0.10004049004484994) * (x[2]),[0.99742385 0.43545489 0.10004049],60.14970697817221,"{'fitness 25': 62.50001852658739, 'fitness 53': 59.97368525902828, 'fitness 74': 57.97541714890096, 'fitness 102': 57.42456981728787}",False
47,"[[0], [1], [1, 0], [0, 1, 1, 0], [2, 3, 0, 1, 1, 0, 2], [0, 0, 1, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0]]",57.51430946093125,6,((x[0]*x[0]/(Constant+Constant))-(x[0]-x[0])+x[0]*Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 7, 8, 5]",((x[0]*x[0]/(0.4430736687581237+0.9043291788849531))-(x[0]-x[0])+x[0]*0.40994800898098305) * (x[1]**0.5829996646802328) * (x[2]),[0.44307367 0.90432918 0.40994801 0.58299966],59.85680557542031,"{'fitness 25': 60.81598510277826, 'fitness 53': 59.49638279508519, 'fitness 74': 59.2580488283975, 'fitness 102': 57.51430946093125}",False
48,"[[0], [3], [], [], [], [1], [0, 0]]",57.751646801069796,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.14878762271975965 * (x[1]**0.40263071808085504) * (x[2]),[0.14878762 0.40263072],60.41178059058609,"{'fitness 25': 62.72747961801728, 'fitness 53': 60.248425744049214, 'fitness 74': 58.25943640969177, 'fitness 102': 57.751646801069796}",False
49,"[[0], [2], [0], [2, 2], [0, 0], [1, 1, 0, 1, 1, 0, 0], [0, 0, 0]]",57.76263441435709,5,(Constant+Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 1, 2, 0]",(0.7947842158998836+0.10825400865262469**0.7385023401266674) * (x[1]**0.17093853072897147) * (x[2]),[0.79478422 0.10825401 0.73850234 0.17093853],60.47902089369111,"{'fitness 25': 62.8330321565855, 'fitness 53': 60.307803483516494, 'fitness 74': 58.29622704097131, 'fitness 102': 57.76263441435709}",False
50,"[[0], [3], [1, 1], [2, 1, 1, 0], [3, 0, 0, 3, 2, 3, 3], [0, 0, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0]]",57.92577535867835,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.16420357913565997) * (x[2]),[0.16420358],60.66596819784175,"{'fitness 25': 63.0739604045647, 'fitness 53': 60.502181522471005, 'fitness 74': 58.42176266648955, 'fitness 102': 57.92577535867835}",False
51,"[[0], [3], [2], [], [], [1, 1, 1], [0, 0, 0]]",58.147519773604024,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.47846382961729306 * (x[1]**0.24025085405795044) * (x[2]),[0.47846383 0.24025085],60.85766794221547,"{'fitness 25': 63.20768815259685, 'fitness 53': 60.687136807721124, 'fitness 74': 58.67817886632844, 'fitness 102': 58.147519773604024}",False
52,"[[0], [3], [1, 0], [2, 1, 1, 0], [], [1], [0, 0, 0, 0]]",58.43228463534623,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.3755537924350716 * (x[1]**0.25311327297400943) * (x[2]),[0.37555379 0.25311327],61.14796096348789,"{'fitness 25': 63.501970436837176, 'fitness 53': 60.97653846193032, 'fitness 74': 58.96537399169617, 'fitness 102': 58.43228463534623}",False
53,"[[0], [2], [3, 2], [2, 1, 1, 0], [], [1], [0, 0, 0, 0]]",58.648062651064905,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 0]",(0.06813402817451952**0.7820135718006702) * (x[1]**0.3755045930400849) * (x[2]),[0.06813403 0.78201357 0.37550459],61.35050135358387,"{'fitness 25': 63.69568748408411, 'fitness 53': 61.18084979520629, 'fitness 74': 59.174966781461215, 'fitness 102': 58.648062651064905}",False
