,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
14,"[[0], [3], [0, 3], [], [1, 0, 0, 1, 0, 2], [0, 0, 1, 1, 1, 0, 1], [0]]",23.36658355394122,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.5094063560472967) * (x[2]),[0.50940636],24.848705236806946,"{'fitness 25': 27.15496881541166, 'fitness 53': 25.108933288934104, 'fitness 74': 22.282213606075064, 'fitness 102': 23.36658355394122}",False
15,"[[0], [3], [1, 1], [], [0, 0, 1, 1, 1], [1, 1, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0]]",25.65819397048003,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.8487447561827435 * (x[1]**0.5056037106500766) * (x[2]),[0.84874476 0.50560371],26.617003278861393,"{'fitness 25': 27.769751999483923, 'fitness 53': 26.71784930526078, 'fitness 74': 25.363408531839486, 'fitness 102': 25.65819397048003}",False
16,"[[0], [2], [1], [2, 0], [2, 2], [1, 0, 1, 1, 1, 0], [0, 0]]",26.327082355304167,6,((Constant*x[0]*Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 1]",((0.4763105697037894*x[0]*0.7376073327998659)**0.8070843912344831) * (x[1]**0.6763730340606079) * (x[2]),[0.47631057 0.73760733 0.80708439 0.67637303],27.789661543742692,"{'fitness 25': 28.499958926698334, 'fitness 53': 27.69189045595237, 'fitness 74': 27.17713524857738, 'fitness 102': 26.327082355304167}",False
17,"[[0], [3], [1, 3], [2, 1, 1, 0], [3, 0, 0, 3, 0, 3], [1, 1, 1, 0], [0, 0, 0, 0, 0, 0]]",26.699745713500974,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.10748667044191063 * (x[1]**0.7509415532984884) * (x[2]),[0.10748667 0.75094155],26.965133138516165,"{'fitness 25': 27.619196097581145, 'fitness 53': 27.16925677451993, 'fitness 74': 26.106946543447425, 'fitness 102': 26.699745713500974}",False
18,"[[0], [3], [], [], [], [1], []]",28.046383498166456,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.017150360645743157 * (x[1]**0.9674120029864349) * (x[2]),[0.01715036 0.967412  ],27.843607047571236,"{'fitness 25': 28.144527229165764, 'fitness 53': 28.118368675968366, 'fitness 74': 27.267925237579583, 'fitness 102': 28.046383498166456}",False
19,"[[0], [3], [1, 1], [], [0, 0, 1, 1, 1], [1, 1, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0]]",37.08770989394864,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.7736223902080627 * (x[1]**0.4680954222194482) * (x[2]),[0.77362239 0.46809542],38.7277967241815,"{'fitness 25': 40.33980774623777, 'fitness 53': 38.719584443565964, 'fitness 74': 37.12399798274078, 'fitness 102': 37.08770989394864}",False
20,"[[0], [3], [2], [], [2], [0, 0, 1, 1, 1, 0], [0, 0]]",38.299200914192134,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.5916303645808556) * (x[2]),[0.59163036],40.11003016120133,"{'fitness 25': 40.80691863372259, 'fitness 53': 39.8663359593695, 'fitness 74': 39.65683589051191, 'fitness 102': 38.299200914192134}",False
21,"[[0], [3], [], [], [], [1], []]",40.897594907444784,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.34516930512013766 * (x[1]**0.5438634275719035) * (x[2]),[0.34516931 0.54386343],42.590775589667835,"{'fitness 25': 44.23928311863948, 'fitness 53': 42.57278170124536, 'fitness 74': 40.96026194911865, 'fitness 102': 40.897594907444784}",False
22,"[[0], [0], [3, 2], [1], [3, 2], [1, 1, 1], []]",41.86381082888121,5,Constant/((Constant*Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 1, 2, 3, 0]",0.7033333341074421/((0.5468033972152502*0.44656137107091753)**0.7170452452114603) * (x[1]**0.3292694868178435) * (x[2]),[0.70333333 0.5468034  0.44656137 0.71704525 0.32926949],43.96728733734238,"{'fitness 25': 45.894279566140405, 'fitness 53': 43.89000988959001, 'fitness 74': 42.1175725562967, 'fitness 102': 41.86381082888121}",False
23,"[[0], [3], [2, 3], [1, 2], [1, 0, 0, 1, 0, 2], [0, 0, 1, 1, 1, 0, 1], [0, 0, 0]]",44.81535277792694,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.3911672670612981) * (x[2]),[0.39116727],47.155938391784794,"{'fitness 25': 49.53706529551075, 'fitness 53': 47.1176277506647, 'fitness 74': 44.81312212917892, 'fitness 102': 44.81535277792694}",False
24,"[[0], [1], [0, 2], [2, 2, 1, 2], [0, 2, 0, 0], [0, 0, 1, 0], [0, 0, 0]]",47.14165747663161,6,(x[0]+x[0]*((Constant+x[0])**Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 3, 3, 4, 3]",(x[0]+x[0]*((0.720454099737023+x[0])**0.9746930944233407)) * (x[1]**0.24896295757819498) * (x[2]),[0.7204541  0.97469309 0.24896296],49.71118875899949,"{'fitness 25': 52.2360414625479, 'fitness 53': 49.646397725153875, 'fitness 74': 47.25112708929671, 'fitness 102': 47.14165747663161}",False
25,"[[0], [1], [1, 0], [2, 1, 1, 0], [2, 3, 1, 3, 0, 3], [1, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",47.14527449143936,6,((Constant*(Constant/Constant))-(x[0]/x[0])+x[0]/x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 6, 7, 4]",((0.948763840808981*(0.7801414127799284/0.4605178566030349))-(x[0]/x[0])+x[0]/x[0]) * (x[1]**0.3105093524385487) * (x[2]),[0.94876384 0.78014141 0.46051786 0.31050935],49.463748847284855,"{'fitness 25': 51.5394579952097, 'fitness 53': 49.35320837267607, 'fitness 74': 47.49858017396881, 'fitness 102': 47.14527449143936}",False
26,"[[0], [1], [2, 3], [1, 1, 2, 1], [3, 0], [1, 1, 1], [0, 0, 0]]",48.30210098009177,5,(((Constant/Constant)**Constant)+Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 1, 2, 3, 0]",(((0.6603795161963979/0.6914242935971042)**0.8372629902461511)+0.5313912776972904) * (x[1]**0.30822040873026435) * (x[2]),[0.66037952 0.69142429 0.83726299 0.53139128 0.30822041],50.663079565718135,"{'fitness 25': 52.76839105007876, 'fitness 53': 50.54596548873023, 'fitness 74': 48.674882158345426, 'fitness 102': 48.30210098009177}",False
27,"[[0], [2], [2], [2, 1, 1, 0], [1, 2], [1, 0, 0, 1, 1, 0, 0], [0, 0]]",48.428614280789326,5,((Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 1, 0, 1, 0]",((0.9496673762582801**0.18562973918393122)**0.08352627832331205) * (x[1]**0.35580067618207767) * (x[2]),[0.94966738 0.18562974 0.08352628 0.35580068],50.74260478296861,"{'fitness 25': 52.81625664778532, 'fitness 53': 50.632035338959895, 'fitness 74': 48.77952236216063, 'fitness 102': 48.428614280789326}",False
28,"[[0], [2], [1, 1], [0, 1], [0, 0, 1, 1, 1], [1, 1, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0]]",48.86512743076945,6,((Constant+Constant+(x[0]-Constant))**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 3, 4, 1]",((0.0578622987899543+0.5315826079166026+(x[0]-0.776196921397054))**0.7614277451117136) * (x[1]**0.3745264476590664) * (x[2]),[0.0578623  0.53158261 0.77619692 0.76142775 0.37452645],51.32821289589191,"{'fitness 25': 53.71614380432089, 'fitness 53': 51.24929566688121, 'fitness 74': 49.01919921647361, 'fitness 102': 48.86512743076945}",False
29,"[[0], [3], [2, 1], [1, 2], [3, 2, 2, 3, 1], [1, 0, 0, 1], [0, 0]]",49.43468957910818,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.08454154516337975 * (x[1]**0.6438061578941535) * (x[2]),[0.08454155 0.64380616],51.503444519502274,"{'fitness 25': 53.411522126276175, 'fitness 53': 51.42782608710307, 'fitness 74': 49.6709853451276, 'fitness 102': 49.43468957910818}",False
30,"[[0], [3], [], [], [], [1], []]",50.93080985504219,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.40155552801115846 * (x[1]**0.43780963773860393) * (x[2]),[0.40155553 0.43780964],53.27088584757697,"{'fitness 25': 55.36407032299721, 'fitness 53': 53.155509909638695, 'fitness 74': 51.29307731009501, 'fitness 102': 50.93080985504219}",False
31,"[[0], [0], [1, 0], [2, 1, 1, 0], [2, 0, 2, 2, 2, 2], [0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 0]]",51.02801056020724,6,(x[0]*(x[0]+x[0]))*(Constant*x[0])*Constant*x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 6, 7, 5]",(x[0]*(x[0]+x[0]))*(0.20848091536243551*x[0])*0.3083810946972364*x[0] * (x[1]**0.5351941755265454) * (x[2]),[0.20848092 0.30838109 0.53519418],53.67793092957718,"{'fitness 25': 56.335413391737724, 'fitness 53': 53.621082101863266, 'fitness 74': 51.07729729513056, 'fitness 102': 51.02801056020724}",False
32,"[[0], [2], [1, 0], [2, 1], [0, 1], [1, 0, 1], [0]]",51.67238955801533,6,((Constant+(x[0]-Constant))**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 1]",((0.6226954921711482+(x[0]-0.0005261647202832176))**0.8458767456728497) * (x[1]**0.2686152418659301) * (x[2]),[6.22695492e-01 5.26164720e-04 8.45876746e-01 2.68615242e-01],54.22899291562988,"{'fitness 25': 56.546263179629875, 'fitness 53': 54.10356012046179, 'fitness 74': 52.03715544679798, 'fitness 102': 51.67238955801533}",False
33,"[[0], [3], [1, 1], [], [0, 0, 1, 1, 1], [1, 1, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0]]",52.194429536703446,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.11311661756858682 * (x[1]**0.5736419008728119) * (x[2]),[0.11311662 0.5736419 ],54.49216380840158,"{'fitness 25': 56.55768794956064, 'fitness 53': 54.38248698077846, 'fitness 74': 52.53631649486564, 'fitness 102': 52.194429536703446}",False
34,"[[0], [1], [1, 1], [2, 2, 2, 1], [0, 3, 0, 0], [1, 1, 0, 0, 1], [0, 0, 0]]",53.206643244522,6,((Constant+Constant)/(x[0]+(x[0]+Constant))) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 4, 5, 2]",((0.40901945389352146+0.10233700030404302)/(x[0]+(x[0]+0.11126774884037727))) * (x[1]**0.7785332811598625) * (x[2]),[0.40901945 0.102337   0.11126775 0.77853328],63.498723097938466,"{'fitness 25': 74.51968388778839, 'fitness 53': 61.70727151423746, 'fitness 74': 54.269213891789555, 'fitness 102': 53.206643244522}",False
35,"[[0], [3], [], [], [], [1], []]",53.56360815614867,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.1532822557183332 * (x[1]**0.5147906216280485) * (x[2]),[0.15328226 0.51479062],55.97675045526208,"{'fitness 25': 58.12154749679264, 'fitness 53': 55.85001622987467, 'fitness 74': 53.95868763911893, 'fitness 102': 53.56360815614867}",False
36,"[[0], [1], [2, 2], [1, 2, 1, 2], [3, 3, 1, 1, 2, 0, 3], [0, 1, 1], [0, 0, 0]]",53.67528805260815,6,(((x[0]/Constant)**Constant)/(Constant**Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 2, 3, 1]",(((x[0]/0.43775540794237267)**0.3118222883220322)/(0.2737671146457811**0.15191805427259375)) * (x[1]**0.23169955087736593) * (x[2]),[0.43775541 0.31182229 0.27376711 0.15191805 0.23169955],56.28949083774747,"{'fitness 25': 58.61020899823545, 'fitness 53': 56.14525822508505, 'fitness 74': 54.11300528992191, 'fitness 102': 53.67528805260815}",False
37,"[[0], [1], [1, 0], [0, 2, 1, 0], [3, 0, 0, 3, 0, 3], [0, 1, 0, 1, 1, 0, 0], [0, 0, 0, 0]]",53.92197305923453,6,((x[0]/Constant+x[0])+(Constant/Constant)+x[0]/x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 6, 7, 4]",((x[0]/0.6438225033836407+x[0])+(0.24931598735619476/0.7842444922640194)+x[0]/x[0]) * (x[1]**0.11688288624481002) * (x[2]),[0.6438225  0.24931599 0.78424449 0.11688289],56.61868842181033,"{'fitness 25': 59.02069507592472, 'fitness 53': 56.47162716265546, 'fitness 74': 54.36374302685081, 'fitness 102': 53.92197305923453}",False
38,"[[0], [3], [], [], [3, 0, 2, 3, 1], [1, 1, 1], []]",54.66815387282989,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.1808381301951677 * (x[1]**0.47334832072146815) * (x[2]),[0.18083813 0.47334832],57.16077602442298,"{'fitness 25': 59.360309127151346, 'fitness 53': 57.022297030504866, 'fitness 74': 55.099721915612726, 'fitness 102': 54.66815387282989}",False
39,"[[0], [3], [3, 2], [2], [0], [0, 1, 1], [0, 0, 0]]",54.74505451121329,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.2660509941208651) * (x[2]),[0.26605099],57.40583857484766,"{'fitness 25': 59.81284456994825, 'fitness 53': 57.268628210223255, 'fitness 74': 55.13604294437146, 'fitness 102': 54.74505451121329}",False
40,"[[0], [2], [1, 1], [2, 1], [0, 2], [1, 1, 0], [0, 0, 0]]",54.77227311965336,6,((Constant+(Constant*x[0]))**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 1]",((0.7803262571246606+(0.1670638550261867*x[0]))**0.5454555534710676) * (x[1]**0.26695002627002173) * (x[2]),[0.78032626 0.16706386 0.54545555 0.26695003],57.38085843477569,"{'fitness 25': 59.667910336240475, 'fitness 53': 57.22831551606482, 'fitness 74': 55.24634945202177, 'fitness 102': 54.77227311965336}",False
41,"[[0], [1], [1, 3], [2, 2, 1, 0], [2, 2, 2], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",54.793465177824054,6,((x[0]*x[0])*x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 2, 3, 3]",((x[0]*x[0])*x[0]) * (x[1]**0.2428603956714701) * (x[2]),[0.2428604],57.531935568813964,"{'fitness 25': 60.068483953295576, 'fitness 53': 57.409779158383884, 'fitness 74': 55.117543594762424, 'fitness 102': 54.793465177824054}",False
42,"[[0], [3], [1, 1], [2], [], [1], [0, 0, 0, 0, 0]]",57.10635541419652,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.5782281412227419 * (x[1]**0.2640682981523379) * (x[2]),[0.57822814 0.2640683 ],59.78058413130683,"{'fitness 25': 62.10531069858373, 'fitness 53': 59.615502751833226, 'fitness 74': 57.62093894350353, 'fitness 102': 57.10635541419652}",False
43,"[[0], [1], [0, 3], [2, 1], [3, 3, 1, 3, 1], [0, 1, 0, 1, 0, 0, 0], [0, 0, 0]]",57.13019767079497,6,(x[0]/(Constant/x[0])-Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 3, 4, 2]",(x[0]/(0.9751570794310538/x[0])-0.29308819810916664) * (x[1]**0.22652998396410184) * (x[2]),[0.97515708 0.2930882  0.22652998],59.88676214915827,"{'fitness 25': 62.38066547292712, 'fitness 53': 59.74209070898275, 'fitness 74': 57.53753026556495, 'fitness 102': 57.13019767079497}",False
44,"[[0], [2], [2], [2, 1, 2, 0], [3, 1, 0, 2, 2, 0], [0, 0], [0, 0, 0]]",57.497798114170585,6,((x[0]**Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 1, 0, 1, 1]",((x[0]**0.9562394916632513)**0.6136216243219238) * (x[1]**0.18440773502866226) * (x[2]),[0.95623949 0.61362162 0.18440774],60.21973063836975,"{'fitness 25': 62.60611822742896, 'fitness 53': 60.05603535236727, 'fitness 74': 57.99703833531301, 'fitness 102': 57.497798114170585}",False
45,"[[0], [0], [2, 3], [2, 0], [2, 0, 1, 0, 2], [1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0]]",57.60510261954681,5,(Constant**Constant)*Constant * (x[1]**Constant) * (x[2]),"[1, 1, 2, 1, 1, 2, 0]",(0.2446085578614129**0.13195237308323426)*0.4727987651088228 * (x[1]**0.2910864139257333) * (x[2]),[0.24460856 0.13195237 0.47279877 0.29108641],60.287290284773796,"{'fitness 25': 62.61783108455402, 'fitness 53': 60.120886005424566, 'fitness 74': 58.12315376434281, 'fitness 102': 57.60510261954681}",False
46,"[[0], [3], [3, 1], [1, 2, 2, 1], [3, 2, 3, 0, 2], [1, 1, 1, 1, 1], [0, 0, 0]]",57.78983921716775,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.6221227471440247 * (x[1]**0.22637892516540337) * (x[2]),[0.62212275 0.22637893],60.49345261264033,"{'fitness 25': 62.83874299791587, 'fitness 53': 60.32398629476333, 'fitness 74': 58.31762854524179, 'fitness 102': 57.78983921716775}",False
47,"[[0], [3], [0, 3], [], [2, 2, 0], [1, 0, 0, 1], [0, 0, 0]]",58.31617067677954,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.7109164820706989 * (x[1]**0.18208727649800127) * (x[2]),[0.71091648 0.18208728],61.04211605413395,"{'fitness 25': 63.40306417311672, 'fitness 53': 60.86932408476551, 'fitness 74': 58.85395990451962, 'fitness 102': 58.31617067677954}",False
48,"[[0], [2], [2], [2], [3, 0, 0, 3, 0, 3], [0, 0, 1, 0, 1, 0, 1], [0, 0, 0, 0, 0, 0]]",58.58157574126641,6,((x[0]**Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 1, 0, 1, 1]",((x[0]**0.3470265838119433)**0.8435501184505654) * (x[1]**0.1254353583250426) * (x[2]),[0.34702658 0.84355012 0.12543536],61.32684654675911,"{'fitness 25': 63.710353384870274, 'fitness 53': 61.15403662039895, 'fitness 74': 59.1161496350081, 'fitness 102': 58.58157574126641}",False
49,"[[0], [3], [1, 0], [2, 0], [1, 2, 0, 0], [1, 1, 1], []]",58.58200494107522,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.10940686160536395 * (x[1]**0.3936933632956181) * (x[2]),[0.10940686 0.39369336],61.27883104539789,"{'fitness 25': 63.62015285184158, 'fitness 53': 61.109996262470084, 'fitness 74': 59.106344021882016, 'fitness 102': 58.58200494107522}",False
50,"[[0], [1], [1, 0], [2, 1, 2, 1], [3, 0, 0, 3, 0, 3], [1, 1, 1, 1, 0, 0, 0], [0, 0]]",58.83538306653212,6,((Constant/(Constant+Constant))+Constant/(x[0]+x[0])) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 5, 6, 2]",((0.7449345851838215/(0.2924366766805768+0.6006850993970991))+0.24889674952982443/(x[0]+x[0])) * (x[1]**0.10700808326366451) * (x[2]),[0.74493459 0.29243668 0.6006851  0.24889675 0.10700808],61.58181879873669,"{'fitness 25': 63.95236244954896, 'fitness 53': 61.40423430492178, 'fitness 74': 59.38885964173933, 'fitness 102': 58.83538306653212}",False
51,"[[0], [2], [2], [2, 0], [1, 2], [0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0]]",58.983802183373946,6,((x[0]**Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 1, 0, 1, 1]",((x[0]**0.09659329173597975)**0.3212268238508611) * (x[1]**0.09218990234623448) * (x[2]),[0.09659329 0.32122682 0.0921899 ],61.73659756601745,"{'fitness 25': 64.11721692677115, 'fitness 53': 61.56005652858659, 'fitness 74': 59.532519242694626, 'fitness 102': 58.983802183373946}",False
52,"[[0], [3], [], [], [], [1], []]",59.02794296832853,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.5908634890522843 * (x[1]**0.15262032267709902) * (x[2]),[0.59086349 0.15262032],61.7733608081171,"{'fitness 25': 64.1481563758952, 'fitness 53': 61.597561030605796, 'fitness 74': 59.57436501785029, 'fitness 102': 59.02794296832853}",False
