,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
21,"[[0], [1], [0, 3], [1, 0, 2, 1], [0, 0, 2, 0, 3], [1, 0, 0, 1, 1], [0, 0, 0, 0]]",26.4337097978234,6,((Constant+x[0])+x[0]*Constant+Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 4, 5, 2]",((0.6536204634641103+x[0])+x[0]*0.9749431825468455+0.31407492377335033) * (x[1]**0.3588720762602984) * (x[2]),[0.65362046 0.97494318 0.31407492 0.35887208],28.21040537895279,"{'fitness 25': 30.375156095959944, 'fitness 53': 28.337432116640468, 'fitness 74': 25.918627924257958, 'fitness 102': 26.4337097978234}",False
22,"[[0], [1], [1, 1], [0, 2, 1, 0], [3, 0, 0, 3, 0, 3, 3], [1, 1, 1, 1, 0, 1, 0, 1], [0, 0, 0]]",36.83717893220691,6,((Constant/Constant+Constant)+((Constant/x[0])+Constant/x[0])) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 6, 7, 2]",((0.9764822655263836/0.6549731712164609+0.8569333805936121)+((0.2760857905971901/x[0])+0.6837532237768453/x[0])) * (x[1]**0.28917068072155516) * (x[2]),[0.97648227 0.65497317 0.85693338 0.27608579 0.68375322 0.28917068],38.69397842539822,"{'fitness 25': 40.25160091299438, 'fitness 53': 38.60409501763612, 'fitness 74': 37.226239345564174, 'fitness 102': 36.83717893220691}",False
23,"[[0], [3], [2, 3], [1, 2], [3, 2, 3, 0, 2], [1, 1, 1], [0, 0, 0]]",40.659804750035114,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.9702646287746247 * (x[1]**0.6164930743919428) * (x[2]),[0.97026463 0.61649307],43.95261744624224,"{'fitness 25': 45.82905077163309, 'fitness 53': 43.318241725141775, 'fitness 74': 42.710559841951856, 'fitness 102': 40.659804750035114}",False
24,"[[0], [2], [1], [2, 0], [0, 0], [1, 1, 0], [0, 0, 0]]",41.370554520890344,6,((Constant+Constant+x[0])**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 1]",((0.40412462874451927+0.9078765641454374+x[0])**0.16290731182711726) * (x[1]**0.3960489923815663) * (x[2]),[0.40412463 0.90787656 0.16290731 0.39604899],43.36242616315946,"{'fitness 25': 45.23991239292591, 'fitness 53': 43.30787531997464, 'fitness 74': 41.53949077657785, 'fitness 102': 41.370554520890344}",False
25,"[[0], [3], [], [], [], [1], []]",41.67968390143761,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.6633169641665242 * (x[1]**0.4599837079596295) * (x[2]),[0.66331696 0.45998371],43.55780806563504,"{'fitness 25': 45.332503792156544, 'fitness 53': 43.51269144692298, 'fitness 74': 41.828228957825594, 'fitness 102': 41.67968390143761}",False
26,"[[0], [0], [3, 2], [2, 1, 1, 0], [2, 3, 1, 3, 0, 3], [1, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",42.960966983210504,5,Constant*(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 1, 1, 2, 0]",0.5766589404630004*(0.5886356466095032**0.5589402213433114) * (x[1]**0.5040944107760866) * (x[2]),[0.57665894 0.58863565 0.55894022 0.50409441],44.83135365006607,"{'fitness 25': 46.601235372465005, 'fitness 53': 44.78671994828802, 'fitness 74': 43.1061056294452, 'fitness 102': 42.960966983210504}",False
27,"[[0], [3], [], [], [], [1], []]",44.02003776494593,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.33672357595291835 * (x[1]**0.746823167123404) * (x[2]),[0.33672358 0.74682317],48.60541662834982,"{'fitness 25': 51.27174525566931, 'fitness 53': 47.79065446175377, 'fitness 74': 46.75385016762639, 'fitness 102': 44.02003776494593}",False
28,"[[0], [3], [1, 1], [], [], [1], []]",44.02103839975864,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.8534329171387993 * (x[1]**0.4132096327846554) * (x[2]),[0.85343292 0.41320963],46.08042197629809,"{'fitness 25': 47.97901489988265, 'fitness 53': 46.00816316246419, 'fitness 74': 44.25408786654742, 'fitness 102': 44.02103839975864}",False
29,"[[0], [3], [2], [2], [1, 0, 0, 1, 0, 2], [1, 1, 1], [0, 0, 0]]",45.13909875743665,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.9654133746104488 * (x[1]**0.38964178540058403) * (x[2]),[0.96541337 0.38964179],47.279742783590194,"{'fitness 25': 49.23394927273867, 'fitness 53': 47.1953535617143, 'fitness 74': 45.40992551631761, 'fitness 102': 45.13909875743665}",False
30,"[[0], [3], [], [], [], [1], []]",49.17658691183609,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.9745180303644752 * (x[1]**0.35094815671294544) * (x[2]),[0.97451803 0.35094816],51.524290450189596,"{'fitness 25': 53.621300869559136, 'fitness 53': 51.40860323288553, 'fitness 74': 49.542967248124114, 'fitness 102': 49.17658691183609}",False
31,"[[0], [2], [2], [2, 1, 2], [2], [0, 0, 1, 1, 1, 0], [0, 0]]",49.717591799631144,6,((x[0]**Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 1, 0, 1, 1]",((x[0]**0.8003693474320872)**0.9932085072293528) * (x[1]**0.6126262820863435) * (x[2]),[0.80036935 0.99320851 0.61262628],52.18288165194419,"{'fitness 25': 52.83389182870807, 'fitness 53': 51.73812324678395, 'fitness 74': 51.97662988034057, 'fitness 102': 49.717591799631144}",False
32,"[[0], [0], [2, 2], [2, 1, 2], [3, 0, 0, 2, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",49.975866723987664,6,(Constant**Constant)/((x[0]+x[0])**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 2, 3, 2]",(0.7503220265443605**0.45689539496206755)/((x[0]+x[0])**0.9320445775624566) * (x[1]**0.420464693558937) * (x[2]),[0.75032203 0.45689539 0.93204458 0.42046469],52.10661354863661,"{'fitness 25': 53.79937002766916, 'fitness 53': 51.96657851771747, 'fitness 74': 50.553892100523186, 'fitness 102': 49.975866723987664}",False
33,"[[0], [2], [3, 2], [2], [], [0, 0], [0, 0]]",51.27326126450521,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 1]",(x[0]**0.4503430220085327) * (x[1]**0.3249898719129507) * (x[2]),[0.45034302 0.32498987],53.77582298266433,"{'fitness 25': 56.059743507882544, 'fitness 53': 53.65780802211142, 'fitness 74': 51.60991741799906, 'fitness 102': 51.27326126450521}",False
34,"[[0], [3], [0, 3], [1, 1, 2, 0], [2, 2], [1, 1, 1, 0, 0, 1, 1], [0]]",51.43666730731098,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.3877575176619692 * (x[1]**0.43536145036869245) * (x[2]),[0.38775752 0.43536145],53.801871204336294,"{'fitness 25': 55.91246027169733, 'fitness 53': 53.68271722798058, 'fitness 74': 51.81043611333099, 'fitness 102': 51.43666730731098}",False
35,"[[0], [2], [2, 3], [2], [1, 2], [1, 1, 1], [0, 0]]",53.39812407017143,5,((Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 1, 0, 1, 0]",((0.7791074983361338**0.7119345490616739)**0.3852916763880495) * (x[1]**0.2983351705305406) * (x[2]),[0.7791075  0.71193455 0.38529168 0.29833517],55.9395345607799,"{'fitness 25': 58.171040300657154, 'fitness 53': 55.79465470051639, 'fitness 74': 53.85290868116614, 'fitness 102': 53.39812407017143}",False
36,"[[0], [2], [2, 1], [2], [3, 0, 0, 1], [1], []]",53.539304731686435,5,((Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 1, 0, 1, 0]",((0.017388958834854584**0.5109037735176767)**0.5881229568236921) * (x[1]**0.4355404960700181) * (x[2]),[0.01738896 0.51090377 0.58812296 0.4355405 ],56.00008995178627,"{'fitness 25': 58.17709506363574, 'fitness 53': 55.86653511547521, 'fitness 74': 53.95663967624789, 'fitness 102': 53.539304731686435}",False
37,"[[0], [2], [3, 2], [], [2, 2], [1, 1, 0], [0, 0, 0]]",53.76152266071211,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 0]",(0.7815380613117691**0.34354604590963733) * (x[1]**0.2937699564144589) * (x[2]),[0.78153806 0.34354605 0.29376996],56.31772858888825,"{'fitness 25': 58.55956439182152, 'fitness 53': 56.170612521597604, 'fitness 74': 54.22300885324562, 'fitness 102': 53.76152266071211}",False
38,"[[0], [2], [1, 0], [2, 0, 0], [2, 0, 1, 0, 2], [1, 1, 1], [0, 0, 0, 0, 0, 0]]",54.666208850474106,5,((Constant*Constant+Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 0]",((0.9033591161077118*0.08078080223779593+0.3055970473336407)**0.2160745541091551) * (x[1]**0.2910466644873412) * (x[2]),[0.90335912 0.0807808  0.30559705 0.21607455 0.29104666],57.25339811779949,"{'fitness 25': 59.51699326930575, 'fitness 53': 57.10154049212665, 'fitness 74': 55.141660591966065, 'fitness 102': 54.666208850474106}",False
39,"[[0], [2], [0], [2, 1], [3, 0], [1, 1, 0], [0]]",54.913441725769836,6,(Constant/(Constant+x[0])**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 1]",(0.2349443650203904/(0.29885326152970904+x[0])**0.5899652725175161) * (x[1]**0.4512642313128348) * (x[2]),[0.23494437 0.29885326 0.58996527 0.45126423],57.38687254029105,"{'fitness 25': 59.51686779557683, 'fitness 53': 57.23915766172733, 'fitness 74': 55.40459216356898, 'fitness 102': 54.913441725769836}",False
40,"[[0], [0], [1, 0], [2, 2, 1, 1], [3, 0, 0, 3, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",54.94523522928517,6,(x[0]/x[0])+(x[0]+x[0])/(x[0]+x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 5, 6, 6]",(x[0]/x[0])+(x[0]+x[0])/(x[0]+x[0]) * (x[1]**0.23638489929861428) * (x[2]),[0.2363849],57.59004567261349,"{'fitness 25': 59.89312362656119, 'fitness 53': 57.43012069665962, 'fitness 74': 55.44689269461968, 'fitness 102': 54.94523522928517}",False
41,"[[0], [1], [2, 3], [1, 1, 1, 0], [0, 0, 3, 3, 0, 3], [1, 1, 0, 1, 1, 0, 0], [0, 0, 0]]",55.01545445649776,5,(((Constant+Constant)**Constant)+x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 1, 2, 3, 1]",(((0.0478550501793229+0.733140286819803)**0.28208074107741665)+x[0]) * (x[1]**0.17842992919045686) * (x[2]),[0.04785505 0.73314029 0.28208074 0.17842993],57.69261670878896,"{'fitness 25': 60.060752453965215, 'fitness 53': 57.54046356623164, 'fitness 74': 55.47663410617003, 'fitness 102': 55.01545445649776}",False
42,"[[0], [1], [1, 3], [2, 0, 1, 0], [2, 2, 3], [1, 1, 0, 1, 1, 0, 0], [0, 0, 0, 0]]",55.11831756734808,6,((Constant*Constant*x[0])/Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 3, 4, 1]",((0.22824879901938167*0.0834492259653008*x[0])/0.6891146892370108) * (x[1]**0.6897886661361416) * (x[2]),[0.2282488  0.08344923 0.68911469 0.68978867],57.634332346744564,"{'fitness 25': 59.957659022440104, 'fitness 53': 57.51163265612006, 'fitness 74': 55.43370536167351, 'fitness 102': 55.11831756734808}",False
43,"[[0], [2], [1, 3], [2, 0], [3, 0, 0, 3, 0, 3], [1, 1, 1], [0, 0, 0, 0, 0, 0]]",56.131914179578956,5,((Constant/Constant+Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 0]",((0.36378222117828674/0.19548324425328234+0.8406298912466995)**0.029388664298844236) * (x[1]**0.22550016303390708) * (x[2]),[0.36378222 0.19548324 0.84062989 0.02938866 0.22550016],58.79216684149335,"{'fitness 25': 61.10662033429631, 'fitness 53': 58.62946731923814, 'fitness 74': 56.64041287094559, 'fitness 102': 56.131914179578956}",False
44,"[[0], [3], [2, 3], [1, 2], [3, 0, 0, 1], [1, 1, 1], [0, 0, 0]]",56.36578999484805,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.5559952669645787 * (x[1]**0.29383738207455745) * (x[2]),[0.55599527 0.29383738],59.00694669363915,"{'fitness 25': 61.30857958335205, 'fitness 53': 58.84680039497235, 'fitness 74': 56.865460102593055, 'fitness 102': 56.36578999484805}",False
45,"[[0], [3], [2, 3], [2, 1], [3, 0], [1, 1, 1], [0, 0, 0]]",56.542906000415364,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.7413334356488926 * (x[1]**0.2531792458056952) * (x[2]),[0.74133344 0.25317925],59.20417769904859,"{'fitness 25': 61.5196397445397, 'fitness 53': 59.041148734021625, 'fitness 74': 57.05174461858446, 'fitness 102': 56.542906000415364}",False
46,"[[0], [0], [0, 2], [2, 0, 2], [3, 0, 0, 2, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",56.58685674146637,6,x[0]/x[0]+x[0]+(x[0]**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 3, 3, 4, 4]",x[0]/x[0]+x[0]+(x[0]**0.647510377754124) * (x[1]**0.13741877017728676) * (x[2]),[0.64751038 0.13741877],59.328818408546816,"{'fitness 25': 61.73288914071075, 'fitness 53': 59.16509172616248, 'fitness 74': 57.088474358767186, 'fitness 102': 56.58685674146637}",False
47,"[[0], [0], [2, 2], [1, 1, 0], [3, 0, 0, 2, 0], [1, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",56.67850558553971,6,((Constant/x[0])**Constant)+((Constant+x[0])**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 3, 4, 2]",((0.5353379078114043/x[0])**0.9977907700126853)+((0.33024779367846546+x[0])**0.3116957266493753) * (x[1]**0.18143201352816807) * (x[2]),[0.53533791 0.99779077 0.33024779 0.31169573 0.18143201],59.38232410176901,"{'fitness 25': 61.727971121424, 'fitness 53': 59.21214265394343, 'fitness 74': 57.2068585299396, 'fitness 102': 56.67850558553971}",False
48,"[[0], [3], [1, 0], [], [3, 0, 0, 3, 0, 3], [1, 0, 0, 1], [0, 0, 0]]",57.134653297651255,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.9145853031037153 * (x[1]**0.20691845952370846) * (x[2]),[0.9145853  0.20691846],59.82686994112954,"{'fitness 25': 62.163891032828985, 'fitness 53': 59.659279856479806, 'fitness 74': 57.657438934079835, 'fitness 102': 57.134653297651255}",False
49,"[[0], [3], [], [], [], [1], []]",57.151188475832356,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.8289943020861468 * (x[1]**0.21832077808546713) * (x[2]),[0.8289943  0.21832078],59.84039907904349,"{'fitness 25': 62.17537860371016, 'fitness 53': 59.67321722956996, 'fitness 74': 57.67260140385036, 'fitness 102': 57.151188475832356}",False
50,"[[0], [2], [1, 0], [2, 2], [2, 3, 1, 3, 0, 3], [0, 0, 1, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0]]",57.23056327560655,6,((x[0]*x[0])**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 1, 2, 2]",((x[0]*x[0])**0.12728860445435464) * (x[1]**0.19417257753682726) * (x[2]),[0.1272886  0.19417258],59.93649282314791,"{'fitness 25': 62.29768764497685, 'fitness 53': 59.7711423178362, 'fitness 74': 57.74064850663065, 'fitness 102': 57.23056327560655}",False
51,"[[0], [3], [3, 2], [2], [], [1, 1, 1], [0, 0]]",57.312800493295796,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.10742146664790542 * (x[1]**0.4609571253022555) * (x[2]),[0.10742147 0.46095713],59.93810976858032,"{'fitness 25': 62.22983413295343, 'fitness 53': 59.77985220394751, 'fitness 74': 57.80464296884002, 'fitness 102': 57.312800493295796}",False
52,"[[0], [1], [1, 0], [0, 1, 1, 0], [2, 0, 1, 1, 3, 0, 2], [0, 0, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0]]",57.6630665521908,6,((x[0]*x[0]+(x[0]-Constant))-(Constant/x[0])+Constant*Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 7, 8, 4]",((x[0]*x[0]+(x[0]-0.424102373446952))-(0.9035696771050402/x[0])+0.451083070254236*0.9296912796759322) * (x[1]**0.1813801023694943) * (x[2]),[0.42410237 0.90356968 0.45108307 0.92969128 0.1813801 ],60.46910519365212,"{'fitness 25': 63.072532875930925, 'fitness 53': 60.343520769133065, 'fitness 74': 57.99126193589237, 'fitness 102': 57.6630665521908}",False
53,"[[0], [3], [], [2], [], [1, 1, 1], [0, 0]]",57.67517582664067,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.309509427055526 * (x[1]**0.316975984318826) * (x[2]),[0.30950943 0.31697598],60.353196948064216,"{'fitness 25': 62.680961756114364, 'fitness 53': 60.1873475005834, 'fitness 74': 58.191281587494885, 'fitness 102': 57.67517582664067}",False
54,"[[0], [3], [], [], [], [1], []]",57.80239908249675,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.010425436234625884 * (x[1]**0.7212537173083279) * (x[2]),[0.01042544 0.72125372],60.391168102376206,"{'fitness 25': 62.65875010209432, 'fitness 53': 60.23815029407794, 'fitness 74': 58.27660391095636, 'fitness 102': 57.80239908249675}",False
55,"[[0], [3], [], [], [], [1], []]",57.85353607433094,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.7141816764457901 * (x[1]**0.20642088532448621) * (x[2]),[0.71418168 0.20642089],60.5635021409428,"{'fitness 25': 62.91318143040797, 'fitness 53': 60.39312779022325, 'fitness 74': 58.3841972021972, 'fitness 102': 57.85353607433094}",False
56,"[[0], [3], [], [], [], [1], []]",57.92399910230777,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.5087923444424554 * (x[1]**0.24445064241975956) * (x[2]),[0.50879234 0.24445064],60.62703226610224,"{'fitness 25': 62.97202703724916, 'fitness 53': 60.457587028589664, 'fitness 74': 58.45148273246789, 'fitness 102': 57.92399910230777}",False
57,"[[0], [2], [2, 3], [2, 1], [3, 0], [1, 1, 1], [0, 0, 0]]",58.19244786526484,5,((Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 1, 0, 1, 0]",((0.5900627344464568**0.9206648286008723)**0.1769148695413737) * (x[1]**0.1579404600800275) * (x[2]),[0.59006273 0.92066483 0.17691487 0.15794046],60.92058364514733,"{'fitness 25': 63.28294952691007, 'fitness 53': 60.74754830382616, 'fitness 74': 58.73125310470577, 'fitness 102': 58.19244786526484}",False
58,"[[0], [3], [0, 3], [], [2, 2, 0], [1], [0, 0, 0]]",58.41298136651205,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.7075435240987054 * (x[1]**0.17675113084324967) * (x[2]),[0.70754352 0.17675113],61.14205056554362,"{'fitness 25': 63.505207373985115, 'fitness 53': 60.96878360948993, 'fitness 74': 58.95216071315581, 'fitness 102': 58.41298136651205}",False
59,"[[0], [3], [1, 1], [0, 2, 2, 2], [2], [1, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0]]",58.55556657282599,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.25659474485040146 * (x[1]**0.29163024981839736) * (x[2]),[0.25659474 0.29163025],61.268307272785954,"{'fitness 25': 63.62041268295994, 'fitness 53': 61.097242700939084, 'fitness 74': 59.087266434458826, 'fitness 102': 58.55556657282599}",False
60,"[[0], [3], [], [1, 1, 2, 0], [3, 0, 0, 1], [1, 1, 1, 0, 0, 1, 1], [0, 0, 0]]",59.04320428252969,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.6307764178590873 * (x[1]**0.14318743893200536) * (x[2]),[0.63077642 0.14318744],61.790099499207976,"{'fitness 25': 64.1659210978627, 'fitness 53': 61.61409004204931, 'fitness 74': 59.59028735771194, 'fitness 102': 59.04320428252969}",False
61,"[[0], [3], [], [1, 2], [1, 2], [1, 1, 1], [0, 0]]",59.12025614036924,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.14284095890167736 * (x[1]**0.3176989851857446) * (x[2]),[0.14284096 0.31769899],61.848201313149424,"{'fitness 25': 64.21111914596572, 'fitness 53': 61.67478522925804, 'fitness 74': 59.658699564224506, 'fitness 102': 59.12025614036924}",False
62,"[[0], [3], [0, 0], [1, 2, 0, 2], [3, 0, 0, 3, 0, 3], [0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",59.172800768665894,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.07697064848328727) * (x[2]),[0.07697065],61.93620493706749,"{'fitness 25': 64.3408284171401, 'fitness 53': 61.76320766357126, 'fitness 74': 59.704578730491086, 'fitness 102': 59.172800768665894}",False
63,"[[0], [2], [0, 0], [2, 2], [3, 0, 0, 3, 0, 3], [1, 1, 1], []]",59.216662371450525,5,(Constant/Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 1, 2, 0]",(0.12114311628161889/0.739165516786947**0.41272633403397363) * (x[1]**0.31281357949053223) * (x[2]),[0.12114312 0.73916552 0.41272633 0.31281358],61.94846804184025,"{'fitness 25': 64.31409271829355, 'fitness 53': 61.774473619904185, 'fitness 74': 59.75683778732301, 'fitness 102': 59.216662371450525}",False
64,"[[0], [3], [], [1, 2], [3, 0, 0, 1], [1, 0, 0, 1], [0, 0, 0]]",59.518465112314004,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.014006098832560876 * (x[1]**0.553152698300865) * (x[2]),[0.0140061 0.5531527],62.24192081781164,"{'fitness 25': 64.60218890481323, 'fitness 53': 62.069023019260825, 'fitness 74': 60.054550529360874, 'fitness 102': 59.518465112314004}",False
65,"[[0], [3], [1, 0], [], [0, 0, 1, 1, 1], [1, 1, 0, 1, 0, 1, 1], [0]]",59.673841086083684,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.5216928215337238 * (x[1]**0.0874335825433048) * (x[2]),[0.52169282 0.08743358],62.43605220113633,"{'fitness 25': 64.8228271858279, 'fitness 53': 62.25765220875864, 'fitness 74': 60.22767720882243, 'fitness 102': 59.673841086083684}",False
66,"[[0], [3], [], [], [], [1], []]",59.761050971125115,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.13038363725042956 * (x[1]**0.2413465371557677) * (x[2]),[0.13038364 0.24134654],62.51552236841485,"{'fitness 25': 64.89703158127118, 'fitness 53': 62.338145313903695, 'fitness 74': 60.31139021006969, 'fitness 102': 59.761050971125115}",False
67,"[[0], [3], [2], [], [3, 0, 0, 3, 0, 3], [1, 0, 0, 1], [0, 0, 0]]",59.80235881335526,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.23914953310666787 * (x[1]**0.1584094424381879) * (x[2]),[0.23914953 0.15840944],62.562407948248826,"{'fitness 25': 64.94777035014845, 'fitness 53': 62.38424254623498, 'fitness 74': 60.35521094836304, 'fitness 102': 59.80235881335526}",False
68,"[[0], [3], [], [], [], [1], []]",59.856324745503215,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.21701823952211152 * (x[1]**0.15814357146066138) * (x[2]),[0.21701824 0.15814357],62.61745533468879,"{'fitness 25': 65.00359661062987, 'fitness 53': 62.439116816852206, 'fitness 74': 60.4096525765843, 'fitness 102': 59.856324745503215}",False
69,"[[0], [3], [1, 3], [2, 1, 1, 0], [], [1], [0, 0, 0, 0, 0, 0]]",60.01342689453444,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.18296691098333173 * (x[1]**0.13461807557036376) * (x[2]),[0.18296691 0.13461808],62.7784635415166,"{'fitness 25': 65.16739416629245, 'fitness 53': 62.59951740151125, 'fitness 74': 60.5684790567461, 'fitness 102': 60.01342689453444}",False
70,"[[0], [1], [3, 3], [2, 1, 1, 0], [3, 0, 0, 3, 0, 3], [1, 0], [0, 0]]",60.076364977411316,5,(Constant/x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 0, 1, 2, 1]",(0.20627636813499284/x[0]) * (x[1]**0.07720349382426972) * (x[2]),[0.20627637 0.07720349],62.842060910267186,"{'fitness 25': 65.22537086865704, 'fitness 53': 62.66069799434567, 'fitness 74': 60.64011386779884, 'fitness 102': 60.076364977411316}",False
71,"[[0], [3], [], [2, 1, 1, 0], [], [1, 0, 0, 1, 1, 0, 0], [0, 0, 0]]",60.124724440546956,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.18799512769530036 * (x[1]**0.08576864389086869) * (x[2]),[0.18799513 0.08576864],62.892868713055655,"{'fitness 25': 65.28401242639187, 'fitness 53': 62.71344647137958, 'fitness 74': 60.68114724139551, 'fitness 102': 60.124724440546956}",False
72,"[[0], [3], [0, 3], [], [], [1, 0, 0, 1], [0, 0, 0]]",60.19637040767186,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.23739674923753473 * (x[1]**0.015057340085049664) * (x[2]),[0.23739675 0.01505734],62.96664196578235,"{'fitness 25': 65.35930234099246, 'fitness 53': 62.78689756769226, 'fitness 74': 60.753725988662346, 'fitness 102': 60.19637040767186}",False
73,"[[0], [3], [], [1, 2, 2, 1], [3, 0, 0, 3, 0, 3], [1, 0, 0, 1, 1, 0, 0], [0, 0]]",60.3410793647509,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.02017868691298652 * (x[1]**0.10999588686545092) * (x[2]),[0.02017869 0.10999589],63.11193164460008,"{'fitness 25': 65.50507456038271, 'fitness 53': 62.932038451102194, 'fitness 74': 60.89868192231534, 'fitness 102': 60.3410793647509}",False
74,"[[0], [3], [], [], [], [1, 0, 0, 1], [0, 0, 0]]",60.34367999395406,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.03977452177387697 * (x[1]**0.01599561725350107) * (x[2]),[0.03977452 0.01599562],63.11484174575154,"{'fitness 25': 65.50820084028408, 'fitness 53': 62.93490543312207, 'fitness 74': 60.90141896384847, 'fitness 102': 60.34367999395406}",False
75,"[[0], [3], [0, 3], [], [2, 2, 0], [1, 0, 0, 1], [0, 0, 0]]",60.35647842882568,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",4.698726894869498e-05 * (x[1]**0.7680623786404767) * (x[2]),[4.69872689e-05 7.68062379e-01],63.12653716223866,"{'fitness 25': 65.51915390991611, 'fitness 53': 62.946751299971524, 'fitness 74': 60.91370627682834, 'fitness 102': 60.35647842882568}",False
