,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
52,"[[0], [2], [0], [0, 2], [1, 3], [0, 0, 0], [0, 0, 0]]",60.27987345142796,6,(x[0]-x[0]/x[0]**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 3]",(x[0]-x[0]/x[0]**0.20565794733960163) * (x[1]**0.38237912298345245) * (x[2]),[0.20565795 0.38237912],63.08143803552222,"{'fitness 25': 65.53885706528676, 'fitness 53': 62.907959637390356, 'fitness 74': 60.79749740388955, 'fitness 102': 60.27987345142796}",False
53,"[[0], [0], [2, 2], [2, 0], [2, 1], [1, 1, 0], [0]]",60.662587022193776,6,(Constant**Constant)*(Constant-x[0]**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 2, 3, 1]",(0.31015865020714406**0.7452186197974949)*(0.3665153506580241-x[0]**0.6014001491869809) * (x[1]**0.06740687101534826) * (x[2]),[0.31015865 0.74521862 0.36651535 0.60140015 0.06740687],63.43564885249729,"{'fitness 25': 65.82618070701486, 'fitness 53': 63.25394972547639, 'fitness 74': 61.22681612500064, 'fitness 102': 60.662587022193776}",False
54,"[[0], [1], [0, 3], [1, 0], [3, 2, 3, 1], [0, 1, 1, 0, 1], [0, 0]]",61.32855600294648,6,((x[0]/Constant)*Constant/x[0]-Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 4, 5, 2]",((x[0]/0.8009785287333911)*0.1353014692012049/x[0]-0.4217189700313635) * (x[1]**0.2145396396224858) * (x[2]),[0.80097853 0.13530147 0.42171897 0.21453964],64.12377119368715,"{'fitness 25': 66.53431026637244, 'fitness 53': 63.94008944672627, 'fitness 74': 61.8969138679627, 'fitness 102': 61.32855600294648}",False
55,"[[0], [0], [1, 1], [0, 0, 2, 0], [3, 2, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0]]",63.15586126742616,6,(x[0]/x[0]*x[0]+Constant)-(x[0]+x[0]+Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 6, 7, 5]",(x[0]/x[0]*x[0]+0.4906068664855009)-(x[0]+x[0]+0.595339339486561) * (x[1]**0.11081148086141668) * (x[2]),[0.49060687 0.59533934 0.11081148],65.96922927631533,"{'fitness 25': 68.35966562534391, 'fitness 53': 65.7727794510226, 'fitness 74': 63.77524275257949, 'fitness 102': 63.15586126742616}",False
56,"[[0], [1], [1, 3], [0, 0], [0, 3, 1, 2], [0, 1, 0, 1, 0], [0, 0, 0]]",63.76263685986869,6,((x[0]+Constant/x[0]-Constant)*x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 4, 5, 3]",((x[0]+0.5278703048320172/x[0]-0.22612619555280078)*x[0]) * (x[1]**0.5820307205964438) * (x[2]),[0.5278703  0.2261262  0.58203072],66.27128885611769,"{'fitness 25': 66.9019258588706, 'fitness 53': 65.796670154535, 'fitness 74': 66.11527055494751, 'fitness 102': 63.76263685986869}",False
57,"[[0], [1], [3, 2], [2], [1], [1, 1], []]",68.45707246182992,5,(Constant-(Constant**Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 1, 1, 2, 0]",(0.20828929066950608-(0.776943558354499**0.6657082690061528)) * (x[1]**0.36240758363072156) * (x[2]),[0.20828929 0.77694356 0.66570827 0.36240758],71.54077051470779,"{'fitness 25': 74.15417187833594, 'fitness 53': 71.31425337681033, 'fitness 74': 69.15388628897709, 'fitness 102': 68.45707246182992}",False
58,"[[0], [0], [2, 3], [1], [3, 1], [0, 0, 1], [0, 0]]",68.75453222605809,6,((x[0]/x[0])**Constant)-Constant * (x[1]**Constant) * (x[2]),"[1, 1, 2, 1, 2, 3, 2]",((x[0]/x[0])**0.1164936584309999)-0.45317744609220567 * (x[1]**0.4211846635847003) * (x[2]),[0.11649366 0.45317745 0.42118466],71.93274722744134,"{'fitness 25': 74.61077791224866, 'fitness 53': 71.6929196400848, 'fitness 74': 69.49454412999054, 'fitness 102': 68.75453222605809}",False
59,"[[0], [0], [3, 2], [1], [1, 1], [1, 1, 1], []]",70.04545976560632,5,Constant-((Constant-Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 1, 2, 3, 0]",0.12115035688452247-((0.8434283627939765-0.6827981836430858)**0.4923895983758507) * (x[1]**0.4403436019084721) * (x[2]),[0.12115036 0.84342836 0.68279818 0.4923896  0.4403436 ],73.2642213491395,"{'fitness 25': 75.97087582210203, 'fitness 53': 73.01817956350301, 'fitness 74': 70.80360866181344, 'fitness 102': 70.04545976560632}",False
60,"[[0], [1], [2, 1], [0, 0, 2], [3, 2, 3, 0], [0, 1, 0, 1, 0], [0, 0, 0]]",73.54005079472493,6,((x[0]/Constant**Constant)*(x[0]/Constant+x[0])) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 3, 4, 5, 3]",((x[0]/0.7881298382007357**0.5475755442239666)*(x[0]/0.9127869117803734+x[0])) * (x[1]**0.5050698578561486) * (x[2]),[0.78812984 0.54757554 0.91278691 0.50506986],76.0523092380861,"{'fitness 25': 77.06216402495228, 'fitness 53': 75.64534150247735, 'fitness 74': 75.44942218682868, 'fitness 102': 73.54005079472493}",False
61,"[[0], [0], [1, 3], [0, 1], [0, 3, 1, 3], [1, 1, 0, 1, 0], [0, 0]]",75.57529300497775,6,(Constant+Constant/(x[0]-Constant))/x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 4, 5, 2]",(0.16856081178791615+0.24309458279872787/(x[0]-0.619265330899286))/x[0] * (x[1]**0.09912095466083715) * (x[2]),[0.16856081 0.24309458 0.61926533 0.09912095],80.66794599013402,"{'fitness 25': 82.90313395568592, 'fitness 53': 78.95447919887842, 'fitness 74': 80.1462248158377, 'fitness 102': 75.57529300497775}",False
62,"[[0], [1], [2, 3], [2], [2], [1, 1], []]",77.02861020772512,5,((Constant**Constant)*Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 1, 1, 2, 0]",((0.0662137122668236**0.4958936209173551)*0.45525595364968363) * (x[1]**0.9028932678573721) * (x[2]),[0.06621371 0.49589362 0.45525595 0.90289327],85.74479771705494,"{'fitness 25': 91.133578622628, 'fitness 53': 84.33627627427701, 'fitness 74': 81.76453825425982, 'fitness 102': 77.02861020772512}",False
63,"[[0], [3], [], [], [], [0], [0]]",78.10266747762694,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.6383495830433156) * (x[2]),[0.63834958],81.82410054088818,"{'fitness 25': 82.7773232491822, 'fitness 53': 81.11005052575517, 'fitness 74': 81.58492784772716, 'fitness 102': 78.10266747762694}",False
64,"[[0], [1], [2, 0], [1, 0, 1], [2, 0, 0, 1, 2], [1, 0, 0, 1, 0, 1], [0, 0, 0]]",87.49243558689615,6,(((Constant*x[0])**Constant)+x[0]+Constant-(x[0]*Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 3, 5, 6, 3]",(((0.25125285824051535*x[0])**0.9588897102015583)+x[0]+0.57705861892005-(x[0]*0.9928991472232325)) * (x[1]**0.6760698964927718) * (x[2]),[0.25125286 0.95888971 0.57705862 0.99289915 0.6760699 ],93.38781113312507,"{'fitness 25': 96.27369588977396, 'fitness 53': 92.34441989037727, 'fitness 74': 91.545317619224, 'fitness 102': 87.49243558689615}",False
65,"[[0], [2], [0], [0, 1], [0, 3, 2], [1, 0, 0, 1], [0, 0]]",98.3528628960322,6,(Constant+x[0]/(x[0]*Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 3, 4, 2]",(0.8274850790831401+x[0]/(x[0]*0.4671630210555615)**0.637154112173199) * (x[1]**0.5588698281119545) * (x[2]),[0.82748508 0.46716302 0.63715411 0.55886983],103.72887903049316,"{'fitness 25': 106.43985462449272, 'fitness 53': 102.74509023383109, 'fitness 74': 102.00169223315565, 'fitness 102': 98.3528628960322}",False
66,"[[0], [0], [2, 3], [1], [3, 1], [0, 1, 0], [0, 0]]",116.10585381271555,6,((x[0]/Constant)**Constant)-x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 2, 1, 2, 3, 2]",((x[0]/0.3210245265298153)**0.7611045661419669)-x[0] * (x[1]**0.5431530459905756) * (x[2]),[0.32102453 0.76110457 0.54315305],121.166789770062,"{'fitness 25': 124.24880441078946, 'fitness 53': 120.49562994113289, 'fitness 74': 118.7559349582636, 'fitness 102': 116.10585381271555}",False
67,"[[0], [0], [2, 0], [2, 0, 0], [3, 3, 2, 0], [1, 1, 0, 0, 1], [0, 0]]",154.7011262023362,6,(Constant**Constant)/Constant/x[0]*x[0]+Constant * (x[1]**Constant) * (x[2]),"[1, 1, 2, 3, 4, 5, 2]",(0.34367489371896265**0.7776623872045053)/0.8423904751188337/x[0]*x[0]+0.46145608211294165 * (x[1]**0.7957595823803285) * (x[2]),[0.34367489 0.77766239 0.84239048 0.46145608 0.79575958],168.21248288046436,"{'fitness 25': 176.95572442091145, 'fitness 53': 166.10436778736747, 'fitness 74': 161.5773564331142, 'fitness 102': 154.7011262023362}",False
68,"[[0], [0], [3, 2], [2], [2], [0, 0], [0, 0]]",156.8724834417722,6,x[0]*(x[0]**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 1, 1, 2, 2]",x[0]*(x[0]**0.9902667384065587) * (x[1]**0.6736416322255553) * (x[2]),[0.99026674 0.67364163],163.22022405349483,"{'fitness 25': 164.8035936260351, 'fitness 53': 161.90135982181184, 'fitness 74': 162.95571871263758, 'fitness 102': 156.8724834417722}",False
69,"[[0], [2], [1], [2, 1], [0, 3], [1, 0, 1], [0]]",163.89549048011204,6,((Constant+(x[0]/Constant))**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 1]",((0.3158888229681003+(x[0]/0.29761675991465675))**0.13871471253268142) * (x[1]**0.6871956785314528) * (x[2]),[0.31588882 0.29761676 0.13871471 0.68719568],175.372167980419,"{'fitness 25': 182.22017467205458, 'fitness 53': 173.52350240761854, 'fitness 74': 170.37282686158386, 'fitness 102': 163.89549048011204}",False
70,"[[0], [3], [], [], [], [0], [0]]",174.4471221781523,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.7041630378778663) * (x[2]),[0.70416304],183.3602150390161,"{'fitness 25': 186.16651993218198, 'fitness 53': 181.70260628852475, 'fitness 74': 182.21151889634166, 'fitness 102': 174.4471221781523}",False
71,"[[0], [3], [], [], [], [1], []]",206.194005447201,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.3905525897996077 * (x[1]**0.8412873917183348) * (x[2]),[0.39055259 0.84128739],224.68862683790698,"{'fitness 25': 236.7873824727812, 'fitness 53': 221.86872673009321, 'fitness 74': 215.40977131084642, 'fitness 102': 206.194005447201}",False
72,"[[0], [0], [0, 1], [2, 0, 2, 2], [2, 3, 1, 3], [0, 0, 1, 1, 0], [0, 0, 0]]",213.47658446602338,6,x[0]*x[0]/Constant-(Constant/x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 4, 5, 3]",x[0]*x[0]/0.48478905513214066-(0.6542518531134449/x[0]) * (x[1]**0.6991902382546168) * (x[2]),[0.48478906 0.65425185 0.69919024],232.26606535832693,"{'fitness 25': 251.48374509281837, 'fitness 53': 230.17772259836553, 'fitness 74': 215.13672838379685, 'fitness 102': 213.47658446602338}",False
73,"[[0], [1], [0, 0], [1, 0, 2, 2], [1, 1, 0, 3, 2], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0]]",272.53777753313847,6,((x[0]-x[0])-x[0]+Constant/x[0]*Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 5, 6, 4]",((x[0]-x[0])-x[0]+0.25669469062496564/x[0]*0.4404690306714969) * (x[1]**0.7090260568516954) * (x[2]),[0.25669469 0.44046903 0.70902606],285.0034207560457,"{'fitness 25': 289.91281920933403, 'fitness 53': 282.9133760197081, 'fitness 74': 282.18406703909505, 'fitness 102': 272.53777753313847}",False
74,"[[0], [2], [2], [2], [], [0], [0]]",281.20505798803885,6,((x[0]**Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 1, 0, 1, 1]",((x[0]**0.8132639102691942)**0.3820621516133881) * (x[1]**0.7581660303478067) * (x[2]),[0.81326391 0.38206215 0.75816603],300.4561726225974,"{'fitness 25': 310.91015332531896, 'fitness 53': 297.42824501675324, 'fitness 74': 293.03011952572007, 'fitness 102': 281.20505798803885}",False
75,"[[0], [0], [1, 3], [2, 0], [3, 1, 0], [1, 1, 1, 1], []]",325.6738703292043,5,(Constant/Constant-Constant)+Constant * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 3, 4, 0]",(0.37454690580374017/0.7779833708951912-0.6005765562079757)+0.9580137226705351 * (x[1]**0.7789751331769977) * (x[2]),[0.37454691 0.77798337 0.60057656 0.95801372 0.77897513],351.7647482206544,"{'fitness 25': 369.14724475897606, 'fitness 53': 347.8581932173103, 'fitness 74': 338.2888066856769, 'fitness 102': 325.6738703292043}",False
76,"[[0], [0], [1, 3], [2, 2], [2, 3], [1, 0, 1], [0]]",338.41961678475,6,(Constant*x[0])/Constant * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 2, 3, 1]",(0.25321140105879114*x[0])/0.4044310242518203 * (x[1]**0.8232693802306201) * (x[2]),[0.2532114  0.40443102 0.82326938],358.03638471527785,"{'fitness 25': 365.17110825227314, 'fitness 53': 354.66814334801836, 'fitness 74': 354.26990254554215, 'fitness 102': 338.41961678475}",False
77,"[[0], [0], [0, 1], [1, 0, 2, 2], [0, 3, 0, 3, 1], [1, 0, 1, 0, 0, 1], [0, 0, 0]]",338.5000150786397,6,(Constant+x[0])/Constant+x[0]/(x[0]-Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 5, 6, 3]",(0.8813909823579295+x[0])/0.30852359647949934+x[0]/(x[0]-0.577864239636702) * (x[1]**0.44833272307998917) * (x[2]),[0.88139098 0.3085236  0.57786424 0.44833272],357.61049086310163,"{'fitness 25': 378.25420000459957, 'fitness 53': 359.090085603177, 'fitness 74': 335.4871869815283, 'fitness 102': 338.5000150786397}",False
78,"[[0], [0], [3, 3], [], [0], [1, 1], []]",368.3184966073211,4,Constant+Constant * (x[1]**Constant) * (x[2]),"[1, 1, 2, 0, 1, 2, 0]",0.16098613889485314+0.9961364459594361 * (x[1]**0.786737658042584) * (x[2]),[0.16098614 0.99613645 0.78673766],397.8722721952377,"{'fitness 25': 417.6146866497509, 'fitness 53': 393.47152863002395, 'fitness 74': 382.53060130593843, 'fitness 102': 368.3184966073211}",False
79,"[[0], [2], [1], [1, 1], [0, 2, 2], [0, 0, 1, 1], [0, 0]]",389.5249161332907,6,(((x[0]+x[0])*(Constant*Constant))**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 3, 4, 2]",(((x[0]+x[0])*(0.9001460370693404*0.8175781860448413))**0.6464736081792971) * (x[1]**0.7580902917969522) * (x[2]),[0.90014604 0.81757819 0.64647361 0.75809029],412.75891796188944,"{'fitness 25': 423.12150991096064, 'fitness 53': 408.93078737680514, 'fitness 74': 406.2244565979025, 'fitness 102': 389.5249161332907}",False
80,"[[0], [0], [2, 2], [2, 1], [3, 2], [1, 1, 0], [0]]",426.5499977715883,6,(Constant**Constant)/((Constant*x[0])**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 2, 3, 1]",(0.23077222290885036**0.32975913063917706)/((0.23734534216517755*x[0])**0.6985672952818123) * (x[1]**0.7309280561533994) * (x[2]),[0.23077222 0.32975913 0.23734534 0.6985673  0.73092806],470.7629631466005,"{'fitness 25': 512.8068189858749, 'fitness 53': 464.61717336064277, 'fitness 74': 434.86489709328396, 'fitness 102': 426.5499977715883}",False
81,"[[0], [1], [2, 2], [2, 0], [0, 2], [0, 1, 0], [0, 0]]",498.50690330841786,6,((x[0]**Constant)+(Constant*x[0]**Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 2, 3, 2]",((x[0]**0.15894629228558854)+(0.8854579469526989*x[0]**0.6598683883822787)) * (x[1]**0.740668290631158) * (x[2]),[0.15894629 0.88545795 0.65986839 0.74066829],530.2747366628986,"{'fitness 25': 547.2910415346396, 'fitness 53': 525.2796598147156, 'fitness 74': 518.2535086393405, 'fitness 102': 498.50690330841786}",False
82,"[[0], [3], [], [], [], [1], []]",506.0676755171224,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.6508850083444533 * (x[1]**0.870260031067863) * (x[2]),[0.65088501 0.87026003],550.0406903353419,"{'fitness 25': 579.4657543449538, 'fitness 53': 543.5808708026714, 'fitness 74': 527.0754458584005, 'fitness 102': 506.0676755171224}",False
83,"[[0], [0], [2, 2], [1, 0], [3, 1, 2], [1, 1, 0, 0], [0, 0]]",514.1725453031564,6,((Constant/Constant)**Constant)-(x[0]*x[0]**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 3, 4, 2]",((0.25723794107331055/0.9744882260793264)**0.7836192257196097)-(x[0]*x[0]**0.28287637136071797) * (x[1]**0.7812978013825721) * (x[2]),[0.25723794 0.97448823 0.78361923 0.28287637 0.7812978 ],539.9511809703891,"{'fitness 25': 550.0733148778006, 'fitness 53': 535.5419049586641, 'fitness 74': 534.2383230747027, 'fitness 102': 514.1725453031564}",False
84,"[[0], [0], [2, 3], [1], [2, 3], [1, 1, 0], [0]]",724.8231420731737,5,((Constant*Constant)**Constant)/x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 2, 1, 2, 3, 1]",((0.3491844993150002*0.3909683875266795)**0.42958047097078045)/x[0] * (x[1]**0.9443080161907773) * (x[2]),[0.3491845  0.39096839 0.42958047 0.94430802],832.9647726927819,"{'fitness 25': 945.3032770951851, 'fitness 53': 814.3264735153635, 'fitness 74': 739.2645674677973, 'fitness 102': 724.8231420731737}",False
85,"[[0], [0], [2, 1], [0, 1, 0], [2, 3, 1, 2, 0], [0, 1, 1, 1, 1, 0], [0, 0]]",736.4231353317032,6,(x[0]*Constant**Constant)/((Constant-Constant)*Constant+x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 3, 5, 6, 2]",(x[0]*0.3798361909596031**0.9347654533750471)/((0.373939900884356-0.6743435209653671)*0.7845567246072288+x[0]) * (x[1]**0.9262717864602339) * (x[2]),[0.37983619 0.93476545 0.3739399  0.67434352 0.78455672 0.92627179],820.4478505784305,"{'fitness 25': 909.5360809168479, 'fitness 53': 804.5951684051153, 'fitness 74': 747.2123024133282, 'fitness 102': 736.4231353317032}",False
86,"[[0], [1], [2, 1], [0, 2, 0], [0, 3, 0, 3], [0, 0, 0, 1, 1], [0, 0, 0]]",829.2229480266973,6,((x[0]+x[0]**Constant)/(x[0]+Constant/Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 3, 4, 5, 3]",((x[0]+x[0]**0.08877256879753737)/(x[0]+0.20377691285168864/0.7271412945534318)) * (x[1]**0.819167304245823) * (x[2]),[0.08877257 0.20377691 0.72714129 0.8191673 ],903.7637115841457,"{'fitness 25': 960.7511646612314, 'fitness 53': 893.015623143956, 'fitness 74': 857.5243469472493, 'fitness 102': 829.2229480266973}",False
87,"[[0], [2], [0], [1, 2], [1, 3], [1, 0, 0], [0, 0]]",957.3273492245528,6,((Constant-x[0])/x[0]**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 2]",((0.3439198333912693-x[0])/x[0]**0.24123345587738587) * (x[1]**0.9128733797246532) * (x[2]),[0.34391983 0.24123346 0.91287338],1010.824105303465,"{'fitness 25': 1029.3232946444245, 'fitness 53': 1002.0163075777837, 'fitness 74': 1001.1327136881869, 'fitness 102': 957.3273492245528}",False
88,"[[0], [0], [1, 0], [2, 1, 2, 1], [0, 0, 3, 0, 0], [1, 1, 0, 0, 1, 1], [0, 0]]",1255.8513068325567,6,(Constant+(Constant+x[0]))/x[0]+(Constant+Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 5, 6, 2]",(0.6474133149595297+(0.4474494698830168+x[0]))/x[0]+(0.9426028902243386+0.3796764702144223) * (x[1]**0.8860776284912057) * (x[2]),[0.64741331 0.44744947 0.94260289 0.37967647 0.88607763],1363.5113213837665,"{'fitness 25': 1436.2811129814536, 'fitness 53': 1347.9627129167432, 'fitness 74': 1306.290138253103, 'fitness 102': 1255.8513068325567}",False
89,"[[0], [3], [], [], [], [0], [0]]",1526.085842904408,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.9315658402166495) * (x[2]),[0.93156584],1622.5963926867778,"{'fitness 25': 1661.6102631858619, 'fitness 53': 1607.146343265844, 'fitness 74': 1599.032571608627, 'fitness 102': 1526.085842904408}",False
90,"[[0], [1], [2, 2], [1, 2], [1, 3], [0, 1, 1], [0]]",1718.0191437425399,6,(((x[0]-Constant)**Constant)/(Constant**Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 2, 3, 1]",(((x[0]-0.15142512244366013)**0.844732013194414)/(0.1438636640567399**0.2852072476986708)) * (x[1]**0.8970831120732558) * (x[2]),[0.15142512 0.84473201 0.14386366 0.28520725 0.89708311],1822.4191894834505,"{'fitness 25': 1863.4162573075478, 'fitness 53': 1805.5646191000433, 'fitness 74': 1798.2766920427614, 'fitness 102': 1718.0191437425399}",False
91,"[[0], [1], [3, 2], [2], [2], [1, 0], [0]]",1729.1529722673313,6,(Constant*(x[0]**Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 1, 1, 2, 1]",(0.9022708137619345*(x[0]**0.5104895612146869)) * (x[1]**0.9643379165105612) * (x[2]),[0.90227081 0.51048956 0.96433792],1859.5117625812316,"{'fitness 25': 1926.8623257347504, 'fitness 53': 1840.3131960959668, 'fitness 74': 1811.3597659129766, 'fitness 102': 1729.1529722673313}",False
92,"[[0], [3], [], [], [], [0], [0]]",1798.3664168781327,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.9501615556613365) * (x[2]),[0.95016156],1913.9745142791728,"{'fitness 25': 1961.0293568193863, 'fitness 53': 1895.6260696655236, 'fitness 74': 1885.268116352609, 'fitness 102': 1798.3664168781327}",False
93,"[[0], [0], [2, 2], [2, 2], [1], [1, 1], []]",1806.8780100570139,5,(Constant**Constant)-(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 1, 2, 0]",(0.6857975141773783**0.1594198099040679)-(0.8465723430825113**0.6942778655451683) * (x[1]**0.9663618941814414) * (x[2]),[0.68579751 0.15941981 0.84657234 0.69427787 0.96636189],1968.6965812014696,"{'fitness 25': 2078.964414733694, 'fitness 53': 1945.7499026752407, 'fitness 74': 1881.3754261954741, 'fitness 102': 1806.8780100570139}",False
94,"[[0], [0], [1, 1], [0, 0, 0, 2], [2, 3, 2, 1, 2, 3], [1, 0, 0, 1, 1, 1, 1], [0, 0]]",1932.9013256414653,6,(Constant*x[0]/x[0]*Constant)-(Constant*Constant/Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 6, 7, 2]",(0.6376720479674804*x[0]/x[0]*0.28777192469031865)-(0.589640387541505*0.8511237634398824/0.1417383239679454) * (x[1]**0.8114775669400703) * (x[2]),[0.63767205 0.28777192 0.58964039 0.85112376 0.14173832 0.81147757],2081.3602066466965,"{'fitness 25': 2183.390708143937, 'fitness 53': 2060.382854184107, 'fitness 74': 2000.3070576120454, 'fitness 102': 1932.9013256414653}",False
95,"[[0], [3], [], [], [], [0], [0]]",1945.2519129988254,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.9590822219614537) * (x[2]),[0.95908222],2071.2850354628204,"{'fitness 25': 2122.7400186616755, 'fitness 53': 2051.362844280902, 'fitness 74': 2039.7522434458829, 'fitness 102': 1945.2519129988254}",False
96,"[[0], [2], [2], [0], [2], [0, 0], [0, 0]]",2174.848447341302,6,((x[0]*x[0]**Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 1, 1, 2, 2]",((x[0]*x[0]**0.890826872937303)**0.6745993663853737) * (x[1]**0.9671224315469148) * (x[2]),[0.89082687 0.67459937 0.96712243],2307.95465524901,"{'fitness 25': 2356.932605127535, 'fitness 53': 2286.0423552083776, 'fitness 74': 2280.8890054111184, 'fitness 102': 2174.848447341302}",False
97,"[[0], [2], [2], [2], [], [1], []]",2212.2330530739196,5,((Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 1, 0, 1, 0]",((0.4699770632378456**0.5791674209951179)**0.09077135927210633) * (x[1]**0.9881615882878744) * (x[2]),[0.46997706 0.57916742 0.09077136 0.98816159],2420.221855917926,"{'fitness 25': 2560.6055218548445, 'fitness 53': 2390.288708965264, 'fitness 74': 2309.7713369336693, 'fitness 102': 2212.2330530739196}",False
98,"[[0], [2], [2], [0], [0], [1, 1], []]",2308.5764416119546,5,((Constant+Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 1, 1, 2, 0]",((0.48754701103137643+0.3982776881674327**0.5665559263381617)**0.7806216413473962) * (x[1]**0.9812290537802816) * (x[2]),[0.48754701 0.39827769 0.56655593 0.78062164 0.98122905],2524.1011439010667,"{'fitness 25': 2669.623599122886, 'fitness 53': 2493.0954983978404, 'fitness 74': 2409.584334182473, 'fitness 102': 2308.5764416119546}",False
99,"[[0], [1], [0, 0], [0, 0, 1, 2], [3, 0, 3, 2, 2, 0], [1, 0, 0, 1, 1, 1, 0], [0, 0, 0]]",8142.998091051034,6,(Constant/x[0]+x[0]/Constant*(Constant*Constant)+x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 6, 7, 3]",(0.8645206697609393/x[0]+x[0]/0.11852470526565528*(0.4930133258622966*0.5838110695513504)+x[0]) * (x[1]**0.9563386968395651) * (x[2]),[0.86452067 0.11852471 0.49301333 0.58381107 0.9563387 ],8759.800368651637,"{'fitness 25': 9107.181284240807, 'fitness 53': 8663.375535962794, 'fitness 74': 8508.844285751313, 'fitness 102': 8142.998091051034}",False
