,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
13,"[[0], [1], [1, 3], [2, 2], [0, 0], [0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 0]]",23.578539142938865,6,((x[0]+x[0])+Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 2, 3, 2]",((x[0]+x[0])+0.7323292155416429) * (x[1]**0.45190590800141084) * (x[2]),[0.73232922 0.45190591],24.59930049055311,"{'fitness 25': 25.273443994027016, 'fitness 53': 24.57105630425875, 'fitness 74': 23.953401173373557, 'fitness 102': 23.578539142938865}",False
14,"[[0], [3], [1, 3], [0, 0, 1, 0], [], [0, 1, 0, 0, 0, 0, 1], [0, 0, 0]]",23.73664500438613,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.5074907219819829) * (x[2]),[0.50749072],25.236655105504166,"{'fitness 25': 27.55035125707157, 'fitness 53': 25.49116429850096, 'fitness 74': 22.66844976093996, 'fitness 102': 23.73664500438613}",False
15,"[[0], [1], [2, 3], [1], [0, 3], [0, 1, 1], [0, 0, 0]]",25.63581212597484,6,(((x[0]+Constant)**Constant)/Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 1, 2, 3, 1]",(((x[0]+0.7500539554315266)**0.08006213154895614)/0.6676899495306902) * (x[1]**0.5382876458584286) * (x[2]),[0.75005396 0.08006213 0.66768995 0.53828765],27.34686083613032,"{'fitness 25': 28.15711262406315, 'fitness 53': 26.96618638215768, 'fitness 74': 26.917283502170132, 'fitness 102': 25.63581212597484}",False
16,"[[0], [3], [1, 1], [0, 0, 2, 2], [0, 0, 0, 1, 1], [1], []]",25.889360372341518,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.40423656274850195 * (x[1]**0.7018922269801131) * (x[2]),[0.40423656 0.70189223],28.795244949035254,"{'fitness 25': 30.350663143391383, 'fitness 53': 28.238078851061662, 'fitness 74': 27.796992852652725, 'fitness 102': 25.889360372341518}",False
17,"[[0], [3], [0, 3], [], [2, 2, 0], [1, 0, 0, 1], [0, 0, 0]]",29.15508606826364,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.3263455162886941 * (x[1]**0.7318255047114959) * (x[2]),[0.32634552 0.7318255 ],32.5002563693877,"{'fitness 25': 34.332860403544466, 'fitness 53': 31.877245794895362, 'fitness 74': 31.290662909723263, 'fitness 102': 29.15508606826364}",False
18,"[[0], [3], [], [], [], [1], []]",32.142936184003,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.15382245848942766 * (x[1]**0.6862152325516625) * (x[2]),[0.15382246 0.68621523],32.98238434627704,"{'fitness 25': 34.04177527147464, 'fitness 53': 33.095255137646156, 'fitness 74': 31.810122629710314, 'fitness 102': 32.142936184003}",False
19,"[[0], [3], [1], [], [3, 3, 0, 2], [1, 0], [0]]",33.25778493089235,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.6951651239403537 * (x[1]**0.4995206833417042) * (x[2]),[0.69516512 0.49952068],34.633242449365035,"{'fitness 25': 36.06534393977827, 'fitness 53': 34.665990106505824, 'fitness 74': 33.168393301811, 'fitness 102': 33.25778493089235}",False
20,"[[0], [1], [1, 3], [1, 2, 1, 2], [3, 0, 3, 3, 0], [0, 0, 1, 1, 1, 0], [0, 0, 0]]",35.38406618832946,6,(((x[0]/x[0])+Constant)/Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 3, 4, 2]",(((x[0]/x[0])+0.3377651105625097)/0.6933883574442445) * (x[1]**0.3663345604812529) * (x[2]),[0.33776511 0.69338836 0.36633456],37.16627967404872,"{'fitness 25': 38.873945954304695, 'fitness 53': 37.138859830399134, 'fitness 74': 35.48603323744231, 'fitness 102': 35.38406618832946}",False
21,"[[0], [3], [1, 0], [2, 0], [3, 3, 3, 2, 2], [0, 1, 0], [0, 0, 0, 0]]",37.9108249382041,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.4375623676361755) * (x[2]),[0.43756237],39.99749879435973,"{'fitness 25': 42.362019668948356, 'fitness 53': 40.04088399430676, 'fitness 74': 37.589592719824076, 'fitness 102': 37.9108249382041}",False
22,"[[0], [2], [1, 1], [2, 2, 1, 2], [0, 2, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]",39.39537834881817,6,((x[0]+x[0])**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 1, 2, 2]",((x[0]+x[0])**0.153296078286003) * (x[1]**0.4127042833797784) * (x[2]),[0.15329608 0.41270428],41.306908127584734,"{'fitness 25': 43.17673246320808, 'fitness 53': 41.276569026598494, 'fitness 74': 39.46742289294762, 'fitness 102': 39.39537834881817}",False
23,"[[0], [1], [1, 0], [2, 0, 2, 1], [3, 1, 0, 0, 0], [1, 1, 0, 1, 0, 1], [0, 0]]",40.08745814466142,6,((Constant/Constant-x[0])+Constant+(x[0]+Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 5, 6, 2]",((0.637449133809832/0.35875217016366645-x[0])+0.7841142944105011+(x[0]+0.3795580678035605)) * (x[1]**0.28966076276410246) * (x[2]),[0.63744913 0.35875217 0.78411429 0.37955807 0.28966076],42.195981842315014,"{'fitness 25': 44.12496532109912, 'fitness 53': 42.11910424621418, 'fitness 74': 40.34387595963176, 'fitness 102': 40.08745814466142}",False
24,"[[0], [3], [0, 3], [1, 2], [3, 3, 1, 1, 2, 0, 3], [1, 0, 0, 1], [0, 0, 0, 0]]",42.93193228716725,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.8665953228487753 * (x[1]**0.419206974751857) * (x[2]),[0.86659532 0.41920697],44.934191623855405,"{'fitness 25': 46.79355634653696, 'fitness 53': 44.87064821759287, 'fitness 74': 43.13837030743639, 'fitness 102': 42.93193228716725}",False
25,"[[0], [0], [2, 3], [1], [3, 3], [0, 1, 1], [0, 0]]",43.47302557946982,6,((x[0]/Constant)**Constant)/Constant * (x[1]**Constant) * (x[2]),"[1, 1, 2, 1, 2, 3, 1]",((x[0]/0.19514825419378512)**0.10776438018083012)/0.35229874775948233 * (x[1]**0.25095103365854987) * (x[2]),[0.19514825 0.10776438 0.35229875 0.25095103],45.77737706747538,"{'fitness 25': 47.878592138171115, 'fitness 53': 45.68167147412587, 'fitness 74': 43.77186759012913, 'fitness 102': 43.47302557946982}",False
26,"[[0], [3], [], [1, 1, 2], [3, 0, 0, 1], [0, 0, 1, 0, 1], [0, 0, 0]]",43.93085300516688,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.398067916001163) * (x[2]),[0.39806792],46.23998983972741,"{'fitness 25': 48.618642426971995, 'fitness 53': 46.21151009730194, 'fitness 74': 43.889816994908294, 'fitness 102': 43.93085300516688}",False
27,"[[0], [2], [1, 0], [2, 0], [1, 2], [0, 0, 1, 1, 1, 0], [0, 0]]",43.97426015238888,6,((x[0]-x[0]*Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 2]",((x[0]-x[0]*0.6670726981727424)**0.39948965093682065) * (x[1]**0.44992063623737577) * (x[2]),[0.6670727  0.39948965 0.44992064],46.086261226724275,"{'fitness 25': 48.16323619789769, 'fitness 53': 46.03992975615522, 'fitness 74': 44.055617726119905, 'fitness 102': 43.97426015238888}",False
28,"[[0], [3], [1, 0], [2, 1, 1, 0], [3, 0, 0, 3, 0, 3], [0, 0, 1, 0, 1, 0, 1], [0, 0, 0, 0, 0, 0]]",46.63078216453646,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.6036579470039865) * (x[2]),[0.60365795],48.81143146087064,"{'fitness 25': 49.468137538315005, 'fitness 53': 48.45185866356792, 'fitness 74': 48.51429818072899, 'fitness 102': 46.63078216453646}",False
29,"[[0], [0], [1, 0], [2, 2, 2, 1], [0, 2, 0, 2], [0, 1, 1, 0, 0], [0, 0, 0]]",47.10823477199111,6,(x[0]+Constant)*Constant+(x[0]*x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 4, 5, 3]",(x[0]+0.9575157108040662)*0.7073415266482846+(x[0]*x[0]) * (x[1]**0.35309302098486783) * (x[2]),[0.95751571 0.70734153 0.35309302],49.68351920306959,"{'fitness 25': 52.29314900249955, 'fitness 53': 49.636690457994135, 'fitness 74': 47.12071814871508, 'fitness 102': 47.10823477199111}",False
30,"[[0], [1], [1, 3], [0, 2, 2, 2], [3, 1, 0, 1], [0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",47.41800764897989,6,((x[0]/Constant-x[0])+x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 3, 4, 3]",((x[0]/0.2970736418400989-x[0])+x[0]) * (x[1]**0.2216681991599888) * (x[2]),[0.29707364 0.2216682 ],49.980627108761986,"{'fitness 25': 52.44159638717582, 'fitness 53': 49.899624930578206, 'fitness 74': 47.60066000853194, 'fitness 102': 47.41800764897989}",False
31,"[[0], [1], [1, 0], [0, 2, 2, 2], [3, 1, 0, 2], [0, 0, 1, 1, 1], [0, 0, 0]]",50.11947998430778,6,((x[0]/x[0]-Constant)+Constant*Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 4, 5, 2]",((x[0]/x[0]-0.6212020382630448)+0.24603147088247712*0.27989084723935775) * (x[1]**0.4346470831304864) * (x[2]),[0.62120204 0.24603147 0.27989085 0.43464708],52.42534813513188,"{'fitness 25': 54.49475807233885, 'fitness 53': 52.31517071555288, 'fitness 74': 50.46611561750391, 'fitness 102': 50.11947998430778}",False
32,"[[0], [1], [1, 1], [1, 1, 2, 1], [3, 0, 0, 1, 1, 0], [0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0]]",50.502171830584594,6,(((x[0]/x[0])+(x[0]+Constant))-(Constant-(x[0]+x[0]))) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 6, 7, 5]",(((x[0]/x[0])+(x[0]+0.891653213584908))-(0.12819274902432165-(x[0]+x[0]))) * (x[1]**0.14397904680950835) * (x[2]),[0.89165321 0.12819275 0.14397905],53.13673794602423,"{'fitness 25': 55.52645916002805, 'fitness 53': 53.00988544077614, 'fitness 74': 50.87386923726851, 'fitness 102': 50.502171830584594}",False
33,"[[0], [1], [1, 0], [1, 0, 2, 2], [3, 1, 0, 0, 0], [0, 0, 1, 1, 1, 1], [0, 0, 0]]",51.678383399144536,6,(((x[0]/x[0])-Constant+Constant)+Constant+Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 5, 6, 2]",(((x[0]/x[0])-0.5684575799566597+0.9526758084794795)+0.11880545609109405+0.026199959085424607) * (x[1]**0.26517333651981434) * (x[2]),[0.56845758 0.95267581 0.11880546 0.02619996 0.26517334],54.18898297053709,"{'fitness 25': 56.39821858063753, 'fitness 53': 54.04923027035826, 'fitness 74': 52.11950006061547, 'fitness 102': 51.678383399144536}",False
34,"[[0], [3], [1, 2], [0, 2, 1], [], [1, 1, 1, 1, 1], []]",53.88800427992258,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.9709811203429565 * (x[1]**0.2846727114800742) * (x[2]),[0.97098112 0.28467271],56.45374312406847,"{'fitness 25': 58.70215069494216, 'fitness 53': 56.305236685245994, 'fitness 74': 54.35384199201724, 'fitness 102': 53.88800427992258}",False
35,"[[0], [2], [2], [2], [2], [1, 1], []]",54.6023263316323,5,((Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 1, 0, 1, 0]",((0.26359496710694985**0.5010518214935259)**0.021964403681082434) * (x[1]**0.2685903708261037) * (x[2]),[0.26359497 0.50105182 0.0219644  0.26859037],57.19932807840723,"{'fitness 25': 59.46953911233681, 'fitness 53': 57.04612997323634, 'fitness 74': 55.08231514964852, 'fitness 102': 54.6023263316323}",False
36,"[[0], [1], [3, 3], [0, 2, 1], [3, 0, 1, 2, 2], [0, 0, 1, 0, 1, 0, 1], [0, 0, 0, 0]]",55.01415001047447,5,(x[0]/x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 0, 1, 2, 2]",(x[0]/x[0]) * (x[1]**0.2577343642085478) * (x[2]),[0.25773436],57.62900118920316,"{'fitness 25': 59.9116727828793, 'fitness 53': 57.47312669630693, 'fitness 74': 55.502204088423255, 'fitness 102': 55.01415001047447}",False
37,"[[0], [2], [1, 1], [1, 1], [3, 2, 2, 3, 1], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]",55.70643508526254,6,(((x[0]/x[0])*(x[0]*x[0]))**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 3, 4, 4]",(((x[0]/x[0])*(x[0]*x[0]))**0.019785673456489627) * (x[1]**0.2411300180935202) * (x[2]),[0.01978567 0.24113002],58.35083904553585,"{'fitness 25': 60.65784370686512, 'fitness 53': 58.191537691304, 'fitness 74': 56.20313573843843, 'fitness 102': 55.70643508526254}",False
38,"[[0], [1], [1, 2], [0, 2, 1], [0, 3, 2, 3], [1, 1, 1, 1, 1], []]",55.84649825451054,5,((Constant+Constant/Constant)*((Constant/Constant)**Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 3, 4, 5, 0]",((0.23281866629977066+0.8875354971254642/0.31245715889496595)*((0.4287451904924069/0.09872774230910819)**0.03492611798309897)) * (x[1]**0.09310412701901372) * (x[2]),"[0.23281867 0.8875355  0.31245716 0.42874519 0.09872774 0.03492612
 0.09310413]",58.554955735397364,"{'fitness 25': 60.90219293812808, 'fitness 53': 58.385772074919934, 'fitness 74': 56.376902193144076, 'fitness 102': 55.84649825451054}",False
39,"[[0], [3], [], [1, 0, 2, 1], [], [0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0]]",56.7241310363706,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.21305590308987765) * (x[2]),[0.2130559],59.43680388620311,"{'fitness 25': 61.845515023715436, 'fitness 53': 59.28264801152735, 'fitness 74': 57.18224862336652, 'fitness 102': 56.7241310363706}",False
40,"[[0], [3], [3, 2], [], [], [0], [0]]",56.9236040963643,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.2061817807500107) * (x[2]),[0.20618178],59.64109838307601,"{'fitness 25': 62.04980716393498, 'fitness 53': 59.48530416607465, 'fitness 74': 57.388183819218405, 'fitness 102': 56.9236040963643}",False
41,"[[0], [1], [3, 2], [1, 0, 2, 1], [3, 0, 0, 3, 0, 3], [0, 1, 0], [0, 0, 0, 0]]",56.942003728792095,6,(x[0]/((Constant+x[0])**Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 1, 2, 3, 2]",(x[0]/((0.5316699207285797+x[0])**0.6933279052291803)) * (x[1]**0.6614687707790737) * (x[2]),[0.53166992 0.69332791 0.66146877],60.29830288267693,"{'fitness 25': 61.35178248514396, 'fitness 53': 59.69241296220329, 'fitness 74': 59.85071320068355, 'fitness 102': 56.942003728792095}",False
42,"[[0], [1], [1, 3], [2, 2], [0, 0], [0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",57.05259865239705,6,((x[0]+Constant)+x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 2, 3, 2]",((x[0]+0.4114531659003918)+x[0]) * (x[1]**0.09359438553949062) * (x[2]),[0.41145317 0.09359439],59.79490694744038,"{'fitness 25': 62.20675259349048, 'fitness 53': 59.63287427597029, 'fitness 74': 57.545093972860364, 'fitness 102': 57.05259865239705}",False
43,"[[0], [3], [], [1, 0, 0, 2], [], [0], [0]]",57.21630125518806,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.19533888470586724) * (x[2]),[0.19533888],59.94070231771531,"{'fitness 25': 62.34933147156798, 'fitness 53': 59.78253091947987, 'fitness 74': 57.690244562098094, 'fitness 102': 57.21630125518806}",False
44,"[[0], [0], [1, 1], [1, 2, 2, 1], [0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0]]",57.422426773849764,6,((x[0]+x[0])+Constant)+(x[0]+(x[0]-x[0])) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 5, 6, 5]",((x[0]+x[0])+0.08504965244632401)+(x[0]+(x[0]-x[0])) * (x[1]**0.06295450676771874) * (x[2]),[0.08504965 0.06295451],60.187176336194035,"{'fitness 25': 62.61468558517227, 'fitness 53': 60.02272327055342, 'fitness 74': 57.92412015285643, 'fitness 102': 57.422426773849764}",False
45,"[[0], [0], [0, 0], [1, 2, 1, 1], [3, 1, 0, 1, 0, 0], [0, 0, 1, 1, 0, 0, 1], [0, 0, 0, 0]]",57.50634538879672,6,(x[0]/x[0])-Constant+(Constant-x[0])+(x[0]+Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 6, 7, 4]",(x[0]/x[0])-0.9893231270630789+(0.9474270054840016-x[0])+(x[0]+0.32421083854356036) * (x[1]**0.14901258460865996) * (x[2]),[0.98932313 0.94742701 0.32421084 0.14901258],60.23565120254538,"{'fitness 25': 62.61870780007821, 'fitness 53': 60.06821580989163, 'fitness 74': 58.02002999766627, 'fitness 102': 57.50634538879672}",False
46,"[[0], [3], [], [2], [2], [1], []]",58.0446151117689,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.5482824728466797 * (x[1]**0.22912006176374833) * (x[2]),[0.54828247 0.22912006],60.7543337872609,"{'fitness 25': 63.10398379406819, 'fitness 53': 60.5839075947358, 'fitness 74': 58.5751099729787, 'fitness 102': 58.0446151117689}",False
47,"[[0], [3], [1, 3], [], [], [1], [0, 0, 0]]",58.308217814705394,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.5457463206895227 * (x[1]**0.21496429764564084) * (x[2]),[0.54574632 0.2149643 ],61.027649412345944,"{'fitness 25': 63.38413199210538, 'fitness 53': 60.855760379139525, 'fitness 74': 58.84305586579292, 'fitness 102': 58.308217814705394}",False
48,"[[0], [1], [1, 0], [2, 1, 1, 0], [3, 3, 0, 3, 0, 3], [0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",58.62386905972179,6,((x[0]/(Constant/Constant))+(x[0]/x[0])+x[0]/x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 6, 7, 5]",((x[0]/(0.5526220363483058/0.07253995123757262))+(x[0]/x[0])+x[0]/x[0]) * (x[1]**0.027222942095773472) * (x[2]),[0.55262204 0.07253995 0.02722294],61.38274753265765,"{'fitness 25': 63.768065310118374, 'fitness 53': 61.20578714131038, 'fitness 74': 59.174390146544205, 'fitness 102': 58.62386905972179}",False
49,"[[0], [3], [2, 0], [0, 1, 0], [3, 0, 0, 3, 1, 3], [1, 0, 1, 1, 1, 0], [0, 0, 0, 0]]",58.753787251735055,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.5657138379454941 * (x[1]**0.1807426072617393) * (x[2]),[0.56571384 0.18074261],61.489624057544546,"{'fitness 25': 63.8576566117225, 'fitness 53': 61.31526815248033, 'fitness 74': 59.29594740843083, 'fitness 102': 58.753787251735055}",False
50,"[[0], [3], [], [1], [], [0, 1, 1], [0, 0]]",59.11200781054169,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.08302630943189682) * (x[2]),[0.08302631],61.87446818170485,"{'fitness 25': 64.27935258872512, 'fitness 53': 61.701893926053046, 'fitness 74': 59.642158030336375, 'fitness 102': 59.11200781054169}",False
51,"[[0], [0], [1, 1], [2, 0, 1, 2], [0, 3, 1, 2, 2, 1], [0, 1, 1, 0, 1, 1, 0], [0, 0, 0, 0]]",59.2946609778203,6,(x[0]+Constant/Constant)-((x[0]*Constant)*Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 5, 6, 2]",(x[0]+0.06899038667040402/0.36008531263756915)-((x[0]*0.007830005086200797)*0.8962713699680036) * (x[1]**0.03037819907656658) * (x[2]),[0.06899039 0.36008531 0.00783001 0.89627137 0.0303782 ],62.06511026522153,"{'fitness 25': 64.46962899987597, 'fitness 53': 61.889857398672135, 'fitness 74': 59.83584439711646, 'fitness 102': 59.2946609778203}",False
