,genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,opt_const,fitness val,other_info,optimized
10,"[[0], [2], [2], [1, 2, 2], [1, 2], [2, 0, 1], [1, 1, 0, 1, 1, 0, 1, 0], [1]]",2.8713992724294335,"[1, 1, 1, 1, 2, 2, 3, 1]",7,((((Constant*Constant)+x[1])**Constant)**Constant),((((0.10991661923151408*0.6147323631438655)+x[1])**0.255298808977925)**0.7365912759858398),[0.10991662 0.61473236 0.25529881 0.73659128],2.4922029285010097,"{'fitness 25': 2.1020689095432217, 'fitness 53': 2.705291856092111, 'fitness 74': 2.669248019867696, 'fitness 102': 2.8713992724294335}",False
11,"[[0], [0], [1, 1], [1, 3, 0, 1], [0, 0, 2, 0, 2, 2], [3, 0, 2, 2, 3, 3, 0, 0, 2, 0], [0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0], [1, 0, 1, 0, 1, 0, 1, 0]]",3.0328186662674037,"[1, 1, 2, 4, 6, 9, 10, 5]",7,((x[1]/Constant+Constant*x[0])*Constant)/(x[1]/Constant+Constant+(x[0]*x[1])),((x[1]/0.1197283504814659+0.6805713361503212*x[0])*0.6477120473699594)/(x[1]/0.8129791440536133+0.7203968412219312+(x[0]*x[1])),[0.11972835 0.68057134 0.64771205 0.81297914 0.72039684],2.5189314974307417,"{'fitness 25': 1.9908114397721972, 'fitness 53': 2.7843032966186754, 'fitness 74': 2.781679755901353, 'fitness 102': 3.0328186662674037}",False
12,"[[0], [2], [1], [3, 2], [0, 0], [2, 0, 0, 1], [0, 0, 1, 1], [0, 1, 1, 1, 0]]",3.12181684070308,"[1, 1, 1, 2, 1, 2, 3, 2]",7,((x[0]*(x[1]+Constant**Constant))**Constant),((x[0]*(x[1]+0.41727981265375336**0.18632913025031594))**0.16023983377112205),[0.41727981 0.18632913 0.16023983],2.6145088358295285,"{'fitness 25': 2.098378054046102, 'fitness 53': 2.88173657091252, 'fitness 74': 2.8634118825299644, 'fitness 102': 3.12181684070308}",False
13,"[[0], [0], [2, 0], [3, 1, 2], [0, 2, 1], [2, 0, 0, 0, 0, 0, 2], [1, 1, 0, 0, 0, 0], [0, 0, 1, 0]]",3.220891714926961,"[1, 1, 2, 3, 3, 5, 6, 4]",7,(Constant**Constant)*(Constant+x[0]+x[0])+((x[1]+x[0])**Constant),(0.7939473216518507**0.018296232278367186)*(0.45019646383728384+x[0]+x[0])+((x[1]+x[0])**0.08166104191039658),[0.79394732 0.01829623 0.45019646 0.08166104],2.838970673886814,"{'fitness 25': 2.4467003436535406, 'fitness 53': 3.06401129049043, 'fitness 74': 3.0062003875164716, 'fitness 102': 3.220891714926961}",False
14,"[[0], [1], [0, 3], [1, 1], [0, 2, 1, 0], [3, 3, 0, 0, 0, 3, 1, 3], [1, 1, 1, 1, 0, 0, 0, 1, 0], [0, 0, 0, 0]]",3.229940105919771,"[1, 1, 2, 2, 4, 7, 8, 3]",7,((Constant/Constant/Constant)+((Constant+x[0])+x[0]/x[0])-Constant),((0.43808523261469157/0.906235409996983/0.4509044007974111)+((0.16551816127398533+x[0])+x[0]/x[0])-0.12099270814773533),[0.43808523 0.90623541 0.4509044  0.16551816 0.12099271],2.733477113839141,"{'fitness 25': 2.2324252165685836, 'fitness 53': 3.00262266472164, 'fitness 74': 2.9653834602271982, 'fitness 102': 3.229940105919771}",False
15,"[[0], [1], [0, 1], [2, 1, 2, 0], [2, 1, 1, 1, 2, 2], [0, 3, 0, 2, 3, 2, 2, 3], [1, 1, 1, 1, 1, 1, 1, 0, 1], [0]]",3.39659780346921,"[1, 1, 2, 4, 6, 8, 9, 1]",7,((Constant**Constant)+((Constant/Constant)+(Constant*Constant))/(((Constant*Constant)**Constant)*x[0]/Constant)),((0.868105825508836**0.4894713785649897)+((0.1651288185240517/0.19807151721191685)+(0.372013345723993*0.8565767815143979))/(((0.25823492864882414*0.13650937562667542)**0.11351740708438529)*x[0]/0.5088888496933138)),"[0.86810583 0.48947138 0.16512882 0.19807152 0.37201335 0.85657678
 0.25823493 0.13650938 0.11351741 0.50888885]",2.89087447103663,"{'fitness 25': 2.3806670185270358, 'fitness 53': 3.1310299588846466, 'fitness 74': 3.160926435698206, 'fitness 102': 3.39659780346921}",False
16,"[[0], [1], [2, 1], [2, 3, 3], [0, 1, 1, 2], [2, 0, 0, 0, 0, 3, 1, 3], [0, 1, 1, 1, 1, 1], [0]]",3.422357707861093,"[1, 1, 2, 3, 1, 3, 4, 1]",7,(((x[0]*Constant**Constant)**Constant)+(Constant+Constant)),(((x[0]*0.6833085499413114**0.6620222451944836)**0.8697132847345946)+(0.9969281733491892+0.7966962742579583)),[0.68330855 0.66202225 0.86971328 0.99692817 0.79669627],2.902287163581994,"{'fitness 25': 2.3834947290274027, 'fitness 53': 3.1730668476433657, 'fitness 74': 3.150299914075214, 'fitness 102': 3.422357707861093}",False
17,"[[0], [2], [2], [2, 1, 3], [2, 1, 1], [2, 0, 0], [0, 1, 1, 1, 1, 1], [1, 0]]",3.698682439245257,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.7288740228298243)**0.532978520016025)**0.21685325458904403),[0.72887402 0.53297852 0.21685325],3.151356145942151,"{'fitness 25': 2.612355954539527, 'fitness 53': 3.4160463949896784, 'fitness 74': 3.4256660882972487, 'fitness 102': 3.698682439245257}",False
18,"[[0], [2], [3], [], [], [], [0], [1]]",3.832228924147971,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[1]**Constant),(x[1]**0.24009457677519275),[0.24009458],3.8593756077104757,"{'fitness 25': 3.843574603105425, 'fitness 53': 3.913808013399865, 'fitness 74': 3.820744206626137, 'fitness 102': 3.832228924147971}",False
19,"[[0], [1], [2, 2], [3, 3, 2], [1, 2], [3, 3, 0, 0, 0, 3, 1, 3], [0, 1, 1, 0], [0, 0, 0, 0]]",3.8622084961358607,"[1, 1, 2, 2, 0, 1, 2, 1]",6,((x[0]**Constant)/(Constant**Constant)),((x[0]**0.4717612545166793)/(0.08435936932983501**0.2877315991024849)),[0.47176125 0.08435937 0.2877316 ],3.3302939314806217,"{'fitness 25': 2.812856374889842, 'fitness 53': 3.596362508292626, 'fitness 74': 3.5816629112593983, 'fitness 102': 3.8622084961358607}",False
20,"[[0], [0], [2, 2], [3, 1, 2], [0, 1, 1, 2], [2, 0, 0, 3, 0, 3, 1, 3], [1, 1, 1, 1, 1, 1, 0, 1, 0], [0, 0, 0, 0]]",3.898912952351296,"[1, 1, 2, 2, 2, 4, 5, 0]",6,(Constant**Constant)*((Constant+Constant+(Constant/Constant))**Constant),(0.5767364681385304**0.689948198617005)*((0.45335394375809757+0.9708673487830464+(0.8888600661386098/0.9146413099322578))**0.9885229842344146),"[0.57673647 0.6899482  0.45335394 0.97086735 0.88886007 0.91464131
 0.98852298]",3.374854740384422,"{'fitness 25': 2.8624217537293895, 'fitness 53': 3.6286977010720025, 'fitness 74': 3.6334447663518743, 'fitness 102': 3.898912952351296}",False
21,"[[0], [1], [2, 3], [3, 1, 2], [0, 2], [0, 3, 0, 3, 3, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0]]",3.908754425426689,"[1, 1, 2, 1, 0, 1, 2, 2]",6,((x[0]**Constant)+x[0]),((x[0]**0.17800961326645737)+x[0]),[0.17800961],3.3766360096305443,"{'fitness 25': 2.8606343206116196, 'fitness 53': 3.641598588213081, 'fitness 74': 3.6276751200669315, 'fitness 102': 3.908754425426689}",False
22,"[[0], [1], [2, 1], [1, 3, 3, 1], [0, 2], [0, 3, 0, 2, 3, 0, 3], [1, 0, 0, 0, 0], [0, 0, 0, 0]]",3.964050690011826,"[1, 1, 2, 3, 2, 4, 5, 4]",7,(((Constant+x[0]/x[0])**Constant)+(x[0]*x[0])),(((0.13820018914784205+x[0]/x[0])**0.14842387737708795)+(x[0]*x[0])),[0.13820019 0.14842388],3.433653565660608,"{'fitness 25': 2.9223004348484265, 'fitness 53': 3.696862159664029, 'fitness 74': 3.6817981024693696, 'fitness 102': 3.964050690011826}",False
23,"[[0], [0], [2, 1], [0, 3, 3, 1], [2, 2, 1, 0, 1, 2], [0, 3, 2, 0, 3, 3, 1, 0], [0, 0, 0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0]]",3.9661295840889372,"[1, 1, 2, 3, 2, 3, 4, 4]",7,(x[1]+x[0]**Constant)/(x[1]*x[0]),(x[1]+x[0]**0.7143594470219964)/(x[1]*x[0]),[0.71435945],3.476273912977549,"{'fitness 25': 2.9919069505033926, 'fitness 53': 3.6939320701086764, 'fitness 74': 3.742982718320579, 'fitness 102': 3.9661295840889372}",False
24,"[[0], [0], [3, 1], [0, 0], [2, 2, 1, 0], [2, 3, 0, 0, 0, 0, 2], [1, 1, 1, 1, 0, 0, 1, 0], [0, 0]]",3.9946988855528462,"[1, 1, 2, 2, 4, 6, 7, 2]",7,Constant*(Constant/Constant+(Constant+x[0])+x[0]+Constant),0.6250759534394709*(0.3310702811170221/0.7077141440386504+(0.20969685662280657+x[0])+x[0]+0.32422660276633186),[0.62507595 0.33107028 0.70771414 0.20969686 0.3242266 ],3.4618760325145446,"{'fitness 25': 2.9474512091281353, 'fitness 53': 3.724724713622648, 'fitness 74': 3.71345217479285, 'fitness 102': 3.9946988855528462}",False
25,"[[0], [0], [3, 1], [2, 1], [2, 0, 1, 0], [2, 0, 0, 0, 0, 0, 2], [1, 1, 1, 1, 1, 1, 1, 0], [0, 0]]",4.02917762139493,"[1, 1, 2, 2, 3, 5, 6, 0]",6,Constant*((Constant**Constant)+(Constant+Constant+(Constant+Constant))),0.5529218095644168*((0.6829799581159371**0.6081606824021191)+(0.15867585094055914+0.6583771716098616+(0.7564644916378742+0.2532975222667657))),"[0.55292181 0.68297996 0.60816068 0.15867585 0.65837717 0.75646449
 0.25329752]",3.5065469837210705,"{'fitness 25': 2.9982110096081667, 'fitness 53': 3.7567294714445456, 'fitness 74': 3.764700470110499, 'fitness 102': 4.02917762139493}",False
26,"[[0], [0], [2, 2], [2, 0], [2, 2, 2, 0, 1, 2], [3, 3, 0, 0, 0, 3, 1, 3], [0, 1, 1, 0, 0, 0, 0, 1, 1], [0, 0, 1, 0, 0]]",4.063308061266287,"[1, 1, 2, 2, 3, 2, 3, 1]",7,((x[0]**Constant)**Constant)/(Constant/Constant**Constant),((x[0]**0.41211154305603626)**0.9684321906691669)/(0.39496517154217614/0.45985091046244664**0.5663502263275281),[0.41211154 0.96843219 0.39496517 0.45985091 0.56635023],3.5326770442610442,"{'fitness 25': 3.0201440603188225, 'fitness 53': 3.79080457336725, 'fitness 74': 3.78708249909706, 'fitness 102': 4.063308061266287}",False
27,"[[0], [2], [2], [1, 2, 2], [1, 2], [2, 2, 1], [1, 1, 0, 1, 1, 0, 1, 0], [1]]",4.06587191050131,"[1, 1, 1, 1, 2, 2, 3, 1]",7,((((Constant*Constant)*x[1])**Constant)**Constant),((((0.443185988166109*0.8571878494968308)*x[1])**0.07503625129308422)**0.6699455380118119),[0.44318599 0.85718785 0.07503625 0.66994554],3.5335413204190265,"{'fitness 25': 3.017045611765773, 'fitness 53': 3.784997499766514, 'fitness 74': 3.798580849724793, 'fitness 102': 4.06587191050131}",False
28,"[[0], [1], [2, 3], [2, 0, 1], [0, 2], [3, 3, 0, 0, 0, 3, 1, 3], [1, 1, 0, 0], [0, 0, 0, 0, 0]]",4.117725477757764,"[1, 1, 2, 1, 1, 2, 3, 1]",6,(((Constant/Constant**Constant)**Constant)/x[0]),(((0.08530038603450141/0.7728369900252914**0.9869583891327504)**0.05909826116472794)/x[0]),[0.08530039 0.77283699 0.98695839 0.05909826],3.6261963903014767,"{'fitness 25': 3.1433800022413974, 'fitness 53': 3.844099373362721, 'fitness 74': 3.891109795300311, 'fitness 102': 4.117725477757764}",False
29,"[[0], [0], [2, 3], [1, 3, 2, 0], [0, 2, 2, 0, 2, 2], [2, 0, 0, 0, 0, 3, 1, 3], [1, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0]]",4.206338592362877,"[1, 1, 2, 1, 2, 3, 4, 2]",7,((Constant*x[0]+x[0])**Constant)+Constant,((0.5951925434139349*x[0]+x[0])**0.6357352771078534)+0.13757283634826045,[0.59519254 0.63573528 0.13757284],3.6750314015248997,"{'fitness 25': 3.1655920055228326, 'fitness 53': 3.9309695776090465, 'fitness 74': 3.928532621442821, 'fitness 102': 4.206338592362877}",False
30,"[[0], [0], [0, 1], [0, 0, 2, 3], [1, 2, 0, 2, 2], [3, 0, 2, 2, 0, 2, 3], [1, 1, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1]]",4.240403700608537,"[1, 1, 2, 4, 5, 7, 8, 4]",7,(Constant/Constant)+Constant*x[0]*x[0]+Constant*((x[0]**Constant)/x[1]),(0.1084914498676991/0.13441081629287477)+0.6008298866066222*x[0]*x[0]+0.5273221747458572*((x[0]**0.26149208789036327)/x[1]),[0.10849145 0.13441082 0.60082989 0.52732217 0.26149209],3.70972892589501,"{'fitness 25': 3.202172305120568, 'fitness 53': 3.963311234378356, 'fitness 74': 3.963703238186106, 'fitness 102': 4.240403700608537}",False
31,"[[0], [1], [3, 1], [2, 0, 1], [1, 1, 0, 0, 1], [0, 2, 0, 2, 3, 2, 2, 1, 2], [1, 0, 0, 1, 1, 1, 0, 1, 0, 1], [0, 0, 0, 0, 0]]",4.283053366377684,"[1, 1, 2, 2, 3, 6, 7, 3]",7,(Constant+(((x[0]*x[0])**Constant)+(Constant*Constant)/Constant*x[0])),(0.31723559154537295+(((x[0]*x[0])**0.5840191167614774)+(0.9926320671426171*0.8183786551687333)/0.1869115150997681*x[0])),[0.31723559 0.58401912 0.99263207 0.81837866 0.18691152],4.044246763426719,"{'fitness 25': 3.7844139026466035, 'fitness 53': 4.208842840896436, 'fitness 74': 4.13948354673712, 'fitness 102': 4.283053366377684}",False
32,"[[0], [2], [2, 3], [2], [1], [3, 3, 0, 0, 0, 3, 1, 3], [1, 1, 0, 0], [1, 0, 1, 1]]",4.298964325919317,"[1, 1, 1, 1, 1, 1, 2, 0]",6,((((Constant/Constant)**Constant)**Constant)**Constant),((((0.9709834729088617/0.3275615897514783)**0.27760402533418127)**0.349706485184598)**0.9077699156340652),[0.97098347 0.32756159 0.27760403 0.34970649 0.90776992],3.780200064570106,"{'fitness 25': 3.2805961438618225, 'fitness 53': 4.023122273632738, 'fitness 74': 4.036881776215758, 'fitness 102': 4.298964325919317}",False
33,"[[0], [2], [2], [0, 3, 2, 0], [2, 1], [2, 0, 0, 1], [0, 0, 0, 0, 0], [0, 1, 1, 1, 0]]",4.3364165522411255,"[1, 1, 1, 1, 2, 2, 3, 3]",7,((x[0]*(x[1]+x[1])**Constant)**Constant),((x[0]*(x[1]+x[1])**0.21925524907390592)**0.03495328465294956),[0.21925525 0.03495328],3.8163379366545684,"{'fitness 25': 3.3163883444610773, 'fitness 53': 4.059212251376363, 'fitness 74': 4.073413214126264, 'fitness 102': 4.3364165522411255}",False
34,"[[0], [1], [2, 3], [0, 3, 3, 1], [0, 2], [3, 3, 0, 0, 0, 3, 1, 3], [1, 1, 1, 0], [0, 0, 0, 0]]",4.3409987757706885,"[1, 1, 2, 1, 2, 3, 4, 1]",6,((Constant/Constant/Constant**Constant)+x[0]),((0.21197905063783917/0.8197178207913673/0.7846585781736004**0.7411128258241232)+x[0]),[0.21197905 0.81971782 0.78465858 0.74111283],3.8102963919580723,"{'fitness 25': 3.304493357955093, 'fitness 53': 4.06291067076368, 'fitness 74': 4.063485147155444, 'fitness 102': 4.3409987757706885}",False
35,"[[0], [2], [1], [2, 0], [0, 2, 0, 2], [3, 3, 0, 0, 0, 3, 1, 3], [1, 0, 1, 1, 1, 0], [1, 1, 1]]",4.363015728295647,"[1, 1, 1, 2, 3, 4, 5, 1]",7,(((Constant/x[1]**Constant)/Constant+Constant+Constant)**Constant),(((0.4858783634572492/x[1]**0.8559948135937117)/0.7365440989480138+0.3781476586650456+0.6719036317971055)**0.3955716548246957),[0.48587836 0.85599481 0.7365441  0.37814766 0.67190363 0.39557165],3.8453309701169722,"{'fitness 25': 3.34783771578929, 'fitness 53': 4.086597411656036, 'fitness 74': 4.1015577829055925, 'fitness 102': 4.363015728295647}",False
36,"[[0], [2], [2, 1], [0, 3], [0, 0], [0, 1, 0, 3, 0, 0, 0], [0, 0, 0, 1, 0], [0, 0, 0, 0]]",4.365296285704175,"[1, 1, 1, 1, 2, 3, 4, 3]",7,((x[0]+x[0]-x[0]+Constant**Constant)**Constant),((x[0]+x[0]-x[0]+0.9850403521943358**0.817748827998559)**0.03102559431266161),[0.98504035 0.81774883 0.03102559],3.8473338232791527,"{'fitness 25': 3.349698706396328, 'fitness 53': 4.088767560635048, 'fitness 74': 4.103535202806082, 'fitness 102': 4.365296285704175}",False
37,"[[0], [2], [2, 1], [2], [1, 2], [3, 0, 1], [0, 0, 0, 0, 0], [0, 0, 1, 1, 0]]",4.378911976600396,"[1, 1, 1, 1, 1, 1, 2, 2]",7,((((x[0]/x[0])**Constant)**Constant)**Constant),((((x[0]/x[0])**0.8389352764862605)**0.21645604199027568)**0.3843507328080765),[0.83893528 0.21645604 0.38435073],3.8614401466500667,"{'fitness 25': 3.3644165053595403, 'fitness 53': 4.102311287629753, 'fitness 74': 4.117592646960909, 'fitness 102': 4.378911976600396}",False
38,"[[0], [2], [2], [2, 0, 1], [2, 1], [3, 3, 0, 2, 3, 2, 2, 0, 2], [0, 0, 0, 1, 1, 1, 0, 1, 0, 1], [0, 0, 0, 0, 0]]",4.3792570978791145,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[0]**Constant)**Constant)**Constant),(((x[0]**0.02840327533920972)**0.05172059725591749)**0.8400684976494841),[0.02840328 0.0517206  0.8400685 ],3.861765609439278,"{'fitness 25': 3.364736084432623, 'fitness 53': 4.102650405557775, 'fitness 74': 4.117910338327436, 'fitness 102': 4.3792570978791145}",False
39,"[[0], [2], [2, 1], [3, 3, 3, 1], [2, 2, 1, 1], [2, 3, 0, 3, 3, 0, 0], [1, 1, 0, 0, 0, 1, 0, 0], [0, 1, 1, 0]]",4.380373732123911,"[1, 1, 1, 1, 0, 0, 1, 0]",5,((Constant**Constant)**Constant),((0.5618373208361447**0.0182220189509259)**0.17412127937157795),[0.56183732 0.01822202 0.17412128],3.8629259526809583,"{'fitness 25': 3.3659493069022854, 'fitness 53': 4.10376004727931, 'fitness 74': 4.119068503861279, 'fitness 102': 4.380373732123911}",False
40,"[[0], [2], [2, 2], [0, 1, 2], [0, 2], [3, 3, 0, 0, 0, 3, 1, 3], [1, 1, 0, 0], [0, 0, 0, 0]]",4.386762740437585,"[1, 1, 1, 1, 2, 2, 3, 1]",7,((Constant/Constant/x[0]**Constant)**Constant),((0.7012959287911906/0.8995969765305364/x[0]**0.6283060403905825)**0.518703964910939),[0.70129593 0.89959698 0.62830604 0.51870396],3.8763871282102564,"{'fitness 25': 3.384422708742925, 'fitness 53': 4.110766500595025, 'fitness 74': 4.133972175292821, 'fitness 102': 4.386762740437585}",False
41,"[[0], [2], [2], [2, 0, 1], [2, 1, 2, 1, 0], [1, 3, 2, 0, 3, 3, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0]]",4.390677292822909,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[0]**Constant)**Constant)**Constant),(((x[0]**0.7640206368199212)**0.8774433837749925)**0.06372177084890951),[0.76402064 0.87744338 0.06372177],3.8725376098440285,"{'fitness 25': 3.3753173301019825, 'fitness 53': 4.113868537287791, 'fitness 74': 4.128426962142312, 'fitness 102': 4.390677292822909}",False
42,"[[0], [2], [2, 1], [0, 0, 1], [2, 2, 1, 0, 1, 2], [3, 2, 0], [0, 0, 0, 0, 0], [0, 0]]",4.39634811599212,"[1, 1, 1, 1, 2, 1, 2, 2]",7,((x[0]/x[0]**Constant)**Constant),((x[0]/x[0]**0.020378687784988636)**0.06512688998692984),[0.02037869 0.06512689],3.8778881896460664,"{'fitness 25': 3.380576021299659, 'fitness 53': 4.119436522428305, 'fitness 74': 4.133652025210236, 'fitness 102': 4.39634811599212}",False
43,"[[0], [2], [2], [3, 1], [0, 2], [2, 3, 3, 0, 2, 3], [1, 0, 1, 0, 0, 0, 1, 0], [0, 1]]",4.404960842815844,"[1, 1, 1, 1, 0, 0, 1, 0]",5,((Constant**Constant)**Constant),((0.8982865014586997**0.32205918009413004)**0.9569206911740213),[0.8982865  0.32205918 0.95692069],3.887919596062879,"{'fitness 25': 3.391732268171271, 'fitness 53': 4.128133032468983, 'fitness 74': 4.143893487548383, 'fitness 102': 4.404960842815844}",False
