,genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,opt_const,fitness val,other_info,optimized
16,"[[0], [2], [2, 1], [2, 0, 1], [1, 2, 1, 1, 1], [0, 0, 2, 0, 1, 0, 2, 2], [0, 0], [1, 0]]",4.039415948992905,"[1, 1, 1, 1, 1, 1, 2, 2]",7,((((x[1]+x[0])**Constant)**Constant)**Constant),((((x[1]+x[0])**0.09346863593280796)**0.7521669597521564)**0.6704705137695304),[0.09346864 0.75216696 0.67047051],3.5071637313057984,"{'fitness 25': 2.9901886269147475, 'fitness 53': 3.759262571977904, 'fitness 74': 3.7720399950247447, 'fitness 102': 4.039415948992905}",False
17,"[[0], [2], [2, 0], [0, 1, 3], [1, 0], [0, 0, 1], [1, 1, 1, 1], []]",4.078972834901319,"[1, 1, 1, 1, 2, 3, 4, 0]",6,(((Constant+Constant)+Constant-Constant**Constant)**Constant),(((0.7477308217606519+0.38124301916657743)+0.7295125081522177-0.037997513068796396**0.4717371241604481)**0.6519409024969137),[0.74773082 0.38124302 0.72951251 0.03799751 0.47173712 0.6519409 ],3.556979069893595,"{'fitness 25': 3.0502427078240326, 'fitness 53': 3.8057854723484867, 'fitness 74': 3.8149090295082657, 'fitness 102': 4.078972834901319}",False
18,"[[0], [0], [2, 2], [3, 0], [1, 1], [3, 3, 0, 2], [0, 0, 0, 0, 0], [1, 0, 0, 1, 0]]",4.1064482363282,"[1, 1, 2, 2, 2, 4, 5, 5]",7,(x[1]**Constant)/((x[0]/x[0])+(x[1]*x[0])**Constant),(x[1]**0.4099678724903537)/((x[0]/x[0])+(x[1]*x[0])**0.3822936185805311),[0.40996787 0.38229362],3.583539957494453,"{'fitness 25': 3.074855699149073, 'fitness 53': 3.8244557973041147, 'fitness 74': 3.851308376030172, 'fitness 102': 4.1064482363282}",False
19,"[[0], [1], [2, 1], [2, 2, 2], [1, 2, 2], [2, 1, 1], [1, 0, 1, 1], [1]]",4.2391903825684185,"[1, 1, 2, 3, 3, 3, 4, 1]",7,((((Constant*x[1])**Constant)**Constant)-((Constant**Constant)-(Constant**Constant))),((((0.591302778963429*x[1])**0.31913996914315645)**0.8337192027883475)-((0.7864512637903742**0.3476275848498175)-(0.8095572053227685**0.12431410862117664))),"[0.59130278 0.31913997 0.8337192  0.78645126 0.34762758 0.80955721
 0.12431411]",4.337748482347535,"{'fitness 25': 4.380713026978338, 'fitness 53': 4.368082724385105, 'fitness 74': 4.2644496956791595, 'fitness 102': 4.2391903825684185}",False
20,"[[0], [0], [2, 3], [0, 3, 3], [2, 1], [2, 2, 3], [1, 1, 1, 1], []]",4.2555105719878625,"[1, 1, 2, 1, 2, 3, 4, 0]",6,(Constant*(Constant*Constant)**Constant)/Constant,(0.4923087771849308*(0.3505372070943864*0.5294484084560163)**0.6581474711099208)/0.14061757240821693,[0.49230878 0.35053721 0.52944841 0.65814747 0.14061757],3.7360655854930553,"{'fitness 25': 3.235052996414336, 'fitness 53': 3.9801228230760435, 'fitness 74': 3.9930209369887866, 'fitness 102': 4.2555105719878625}",False
21,"[[0], [1], [3, 1], [1, 3], [0, 1], [3, 0, 3, 0, 3], [1, 0, 0, 1, 1, 0], [0, 1, 1]]",4.315388352314643,"[1, 1, 2, 2, 2, 5, 6, 3]",7,(Constant/((x[0]+x[1]/(Constant+Constant))/x[1])),(0.9243786080614074/((x[0]+x[1]/(0.6652181032940458+0.5033845180553046))/x[1])),[0.92437861 0.6652181  0.50338452],3.796837476538121,"{'fitness 25': 3.297719855909865, 'fitness 53': 4.039337648659916, 'fitness 74': 4.053454925044583, 'fitness 102': 4.315388352314643}",False
22,"[[0], [0], [2, 1], [2, 3, 3], [1], [0, 0, 1], [1, 1, 1, 1], []]",4.375408858836439,"[1, 1, 2, 3, 1, 3, 4, 0]",6,(((Constant+Constant)**Constant)**Constant)+(Constant-Constant),(((0.6157008229749497+0.7095338670028135)**0.011497890548115786)**0.13932398483743424)+(0.1350403631109507-0.1311102656363834),[0.61570082 0.70953387 0.01149789 0.13932398 0.13504036 0.13111027],3.857879447631472,"{'fitness 25': 3.360743150733721, 'fitness 53': 4.09883943776905, 'fitness 74': 4.114055754391644, 'fitness 102': 4.375408858836439}",False
23,"[[0], [2], [3], [1, 3], [0, 1], [0, 0, 2, 3, 1], [1, 0, 1, 1, 0, 1], [0, 1, 1]]",4.38191354787607,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.647966387424182**0.00866410639128945),[0.64796639 0.00866411],3.864491118080716,"{'fitness 25': 3.367563969353187, 'fitness 53': 4.105286205766183, 'fitness 74': 4.120623179122779, 'fitness 102': 4.38191354787607}",False
24,"[[0], [2], [2], [2], [2], [], [0], [0]]",4.383833140979563,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[0]**Constant)**Constant)**Constant),(((x[0]**0.1536135241270492)**0.7623358625226729)**0.15118342547287822),[0.15361352 0.76233586 0.15118343],3.866081387485076,"{'fitness 25': 3.36897451006221, 'fitness 53': 4.107146281062512, 'fitness 74': 4.122123371330504, 'fitness 102': 4.383833140979563}",False
25,"[[0], [2], [2], [2], [2], [], [0], [0]]",4.385199615077043,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[0]**Constant)**Constant)**Constant),(((x[0]**0.08710540274566203)**0.43151827163254397)**0.6029041182731537),[0.0871054  0.43151827 0.60290412],3.867370282467737,"{'fitness 25': 3.3702405445909283, 'fitness 53': 4.108488609956734, 'fitness 74': 4.123381692855549, 'fitness 102': 4.385199615077043}",False
26,"[[0], [2], [0], [3, 0], [2, 0], [3, 1, 3], [0, 0, 0, 0], [0, 0, 0, 1]]",4.386109235415525,"[1, 1, 1, 2, 2, 3, 4, 4]",7,(x[0]/x[0]-x[0]/x[1]**Constant),(x[0]/x[0]-x[0]/x[1]**0.5778594640384066),[0.57785946],3.8683017633974157,"{'fitness 25': 3.3710610267185377, 'fitness 53': 4.1089819741428535, 'fitness 74': 4.124862289330856, 'fitness 102': 4.386109235415525}",False
27,"[[0], [2], [2], [0], [2, 0], [2, 0], [1, 1, 1], []]",4.3908575488559745,"[1, 1, 1, 1, 2, 2, 3, 0]",6,((Constant*Constant+Constant**Constant)**Constant),((0.09327407135676369*0.1741026159068757+0.3384939271812336**0.6745379348758299)**0.02155873626658844),[0.09327407 0.17410262 0.33849393 0.67453793 0.02155874],3.8735826583263706,"{'fitness 25': 3.376942845476132, 'fitness 53': 4.114151536429709, 'fitness 74': 4.1296535930732725, 'fitness 102': 4.3908575488559745}",False
28,"[[0], [3], [], [], [], [], [1], []]",4.405362267354778,"[1, 1, 0, 0, 0, 0, 1, 0]",3,Constant,0.9669823206129186,[0.96698232],3.8883276882200715,"{'fitness 25': 3.3921532284330866, 'fitness 53': 4.128531030149754, 'fitness 74': 4.144298806077373, 'fitness 102': 4.405362267354778}",False
29,"[[0], [2], [3, 1], [2], [2], [], [1, 0, 0, 1, 1, 0], [0, 1, 1]]",4.40554649377381,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.8248840008881191**0.17563801443071225),[0.824884   0.17563801],3.888514974936354,"{'fitness 25': 3.392346420521075, 'fitness 53': 4.128713684609207, 'fitness 74': 4.1444848196787785, 'fitness 102': 4.40554649377381}",False
30,"[[0], [3], [], [], [], [], [1], [0]]",4.407788785189148,"[1, 1, 0, 0, 0, 0, 1, 0]",3,Constant,0.9639588462627425,[0.96395885],3.8907945303176157,"{'fitness 25': 3.3946978419256926, 'fitness 53': 4.13093688005896, 'fitness 74': 4.146748868968195, 'fitness 102': 4.407788785189148}",False
31,"[[0], [2], [2], [2], [2], [], [0], [0]]",4.415074794134,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[0]**Constant)**Constant)**Constant),(((x[0]**0.6613736254025976)**0.2666225611748083)**0.7703930084049557),[0.66137363 0.26662256 0.77039301],3.895564543463282,"{'fitness 25': 3.3979622025908265, 'fitness 53': 4.137811396335167, 'fitness 74': 4.150920031463855, 'fitness 102': 4.415074794134}",False
32,"[[0], [2], [2], [2], [2], [], [1], []]",4.430129071308424,"[1, 1, 1, 1, 1, 0, 1, 0]",6,(((Constant**Constant)**Constant)**Constant),(((0.433185820352068**0.3454643652750674)**0.3182762194353952)**0.7171032452200937),[0.43318582 0.34546437 0.31827622 0.71710325],3.9135076403820506,"{'fitness 25': 3.4181258679652067, 'fitness 53': 4.1530905969161855, 'fitness 74': 4.169306456264759, 'fitness 102': 4.430129071308424}",False
33,"[[0], [1], [3, 1], [0, 3], [0, 1], [3, 3, 2, 2, 0], [0, 1, 0, 0, 0, 1], [0, 1, 0, 0]]",4.435016491942171,"[1, 1, 2, 2, 2, 5, 6, 4]",7,(x[0]/(Constant/x[1]*(x[0]*x[0])+Constant)),(x[0]/(0.07094549435685171/x[1]*(x[0]*x[0])+0.79598813392615)),[0.07094549 0.79598813],3.9024899293770816,"{'fitness 25': 3.3978390328948795, 'fitness 53': 4.155399646204424, 'fitness 74': 4.154231109031941, 'fitness 102': 4.435016491942171}",False
34,"[[0], [2], [3], [], [], [], [0], [0]]",4.452950376208426,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.29451246565803724),[0.29451247],3.931345390088847,"{'fitness 25': 3.433217822683315, 'fitness 53': 4.174914622326315, 'fitness 74': 4.185903725256912, 'fitness 102': 4.452950376208426}",False
35,"[[0], [2], [3], [], [], [], [1], []]",4.485418296484734,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.7914006689820741**0.6065582246308068),[0.79140067 0.60655822],3.9697305920295616,"{'fitness 25': 3.4761088466442285, 'fitness 53': 4.207945818620487, 'fitness 74': 4.22513711082397, 'fitness 102': 4.485418296484734}",False
36,"[[0], [2], [2], [3], [], [], [0], [0]]",4.508573678799308,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[0]**Constant)**Constant),((x[0]**0.7628668131569049)**0.7445098800909419),[0.76286681 0.74450988],3.983940000287243,"{'fitness 25': 3.4851888192233345, 'fitness 53': 4.229239043676633, 'fitness 74': 4.237392137961761, 'fitness 102': 4.508573678799308}",False
37,"[[0], [3], [], [2], [], [], [1], []]",4.537712615954751,"[1, 1, 0, 0, 0, 0, 1, 0]",3,Constant,0.8033561907172123,[0.80335619],4.022920283114316,"{'fitness 25': 3.5309496491443477, 'fitness 53': 4.259863809544793, 'fitness 74': 4.2779473906538055, 'fitness 102': 4.537712615954751}",False
38,"[[0], [0], [2, 1], [2, 1, 3], [1, 0, 2], [0, 3, 0, 2, 3], [0, 1, 1, 1, 1, 0], [0, 0]]",4.562944197700426,"[1, 1, 2, 3, 3, 5, 6, 2]",7,(((x[0]+Constant)**Constant)**Constant)/((Constant+Constant*Constant)/x[0]),(((x[0]+0.6574256538617126)**0.76294328572768)**0.00912408354990013)/((0.9773444872010155+0.3053914981131539*0.00914902593163991)/x[0]),[0.65742565 0.76294329 0.00912408 0.97734449 0.3053915  0.00914903],4.034148758242022,"{'fitness 25': 3.5343327229417234, 'fitness 53': 4.28182114922059, 'fitness 74': 4.286292402563752, 'fitness 102': 4.562944197700426}",False
39,"[[0], [3], [], [], [], [], [1], []]",4.568917675191482,"[1, 1, 0, 0, 0, 0, 1, 0]",3,Constant,0.7651379133503027,[0.76513791],4.054664277553143,"{'fitness 25': 3.563672002962192, 'fitness 53': 4.290859120093703, 'fitness 74': 4.309461709603534, 'fitness 102': 4.568917675191482}",False
40,"[[0], [3], [], [], [2, 2], [1, 1], [1, 1, 1], []]",4.5854814181842825,"[1, 1, 0, 0, 0, 0, 1, 0]",3,Constant,0.7449041811445878,[0.74490418],4.071515298345801,"{'fitness 25': 3.581040131937285, 'fitness 53': 4.3073158192234375, 'fitness 74': 4.32618994387668, 'fitness 102': 4.5854814181842825}",False
41,"[[0], [0], [2, 1], [0, 0, 1], [2, 2, 1, 0, 1, 2], [3, 3, 2, 2, 3, 3, 0, 0], [0, 1, 1, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0]]",4.609495773057413,"[1, 1, 2, 3, 6, 8, 9, 4]",7,(x[1]/Constant**Constant)/((Constant*x[0])*x[1]/Constant/((x[0]+Constant)+Constant)),(x[1]/0.7450389982429583**0.8446739930129575)/((0.5011029463072776*x[0])*x[1]/0.10724631280401065/((x[0]+0.28176776090170685)+0.7955144553782652)),[0.745039   0.84467399 0.50110295 0.10724631 0.28176776 0.79551446],4.106128256049638,"{'fitness 25': 3.623525918562818, 'fitness 53': 4.331641582189503, 'fitness 74': 4.363217267396595, 'fitness 102': 4.609495773057413}",False
42,"[[0], [0], [3, 2], [2, 0, 1], [2], [2], [0, 1, 1, 1, 1, 1, 0, 1, 0], [0, 0]]",4.633234939572094,"[1, 1, 2, 1, 1, 1, 2, 1]",6,x[0]*((Constant**Constant)**Constant),x[0]*((0.7962640531112468**0.8163420666760659)**0.5605036775146878),[0.79626405 0.81634207 0.56050368],4.106877594502341,"{'fitness 25': 3.6099437256718936, 'fitness 53': 4.351631581198933, 'fitness 74': 4.359057476636196, 'fitness 102': 4.633234939572094}",False
43,"[[0], [3], [], [], [], [], [1], []]",4.638614618889821,"[1, 1, 0, 0, 0, 0, 1, 0]",3,Constant,0.6802368551810279,[0.68023686],4.12557481378878,"{'fitness 25': 3.636747618541031, 'fitness 53': 4.360124811632996, 'fitness 74': 4.3798520111923125, 'fitness 102': 4.638614618889821}",False
44,"[[0], [2], [2], [0], [2, 2, 2, 2], [2], [1, 1], []]",4.695368175625073,"[1, 1, 1, 1, 2, 1, 2, 0]",6,((Constant*Constant**Constant)**Constant),((0.18664082195083365*0.5012620112046771**0.6004830107427901)**0.23492342983108705),[0.18664082 0.50126201 0.60048301 0.23492343],4.183324169706333,"{'fitness 25': 3.6962381620897937, 'fitness 53': 4.416562529710631, 'fitness 74': 4.437171817318576, 'fitness 102': 4.695368175625073}",False
45,"[[0], [0], [0, 2], [2, 1, 3], [2, 1, 1], [2, 3, 1, 1, 3], [1, 0, 0, 1, 0, 0], [0, 1, 0, 0]]",4.707082194098844,"[1, 1, 2, 3, 3, 5, 6, 4]",7,(Constant**Constant)*((x[0]/x[1])-(Constant-x[0]))/(x[0]**Constant),(0.8937775501289826**0.6534381185311402)*((x[0]/x[1])-(0.18174453868851148-x[0]))/(x[0]**0.5002017280325156),[0.89377755 0.65343812 0.18174454 0.50020173],4.184886306309314,"{'fitness 25': 3.691667555617727, 'fitness 53': 4.426314730917726, 'fitness 74': 4.43667663239249, 'fitness 102': 4.707082194098844}",False
46,"[[0], [3], [], [], [], [], [1], []]",4.718655337782528,"[1, 1, 0, 0, 0, 0, 1, 0]",3,Constant,0.5834754882461543,[0.58347549],4.207021343620659,"{'fitness 25': 3.720643844215229, 'fitness 53': 4.439728661334217, 'fitness 74': 4.460691525312531, 'fitness 102': 4.718655337782528}",False
47,"[[0], [3], [2], [0], [], [2, 0], [1, 1, 1], []]",4.7255571100065605,"[1, 1, 0, 0, 0, 0, 1, 0]",3,Constant,0.5751671797995649,[0.57516718],4.214044759019282,"{'fitness 25': 3.7278765662190607, 'fitness 53': 4.44659548310223, 'fitness 74': 4.467662227736556, 'fitness 102': 4.7255571100065605}",False
48,"[[0], [2], [2, 2], [2, 2], [0, 2, 1, 0], [2, 3, 1, 1, 3], [1, 1, 0, 1, 0, 0], [0, 1, 0, 0]]",4.748363881271733,"[1, 1, 1, 1, 1, 1, 2, 0]",6,(((Constant*Constant**Constant)**Constant)**Constant),(((0.14969199001394506*0.45087112287458375**0.4062188759931461)**0.3858928661892229)**0.7017624281010861),[0.14969199 0.45087112 0.40621888 0.38589287 0.70176243],4.237253843815197,"{'fitness 25': 3.751775066899042, 'fitness 53': 4.469289682925147, 'fitness 74': 4.490696781621402, 'fitness 102': 4.748363881271733}",False
49,"[[0], [3], [3], [], [], [], [1], [0]]",4.79359788495275,"[1, 1, 0, 0, 0, 0, 1, 0]",3,Constant,0.4935457889528657,[0.49354579],4.283286979190956,"{'fitness 25': 3.799165261018212, 'fitness 53': 4.514313251569591, 'fitness 74': 4.536382424985065, 'fitness 102': 4.79359788495275}",False
50,"[[0], [1], [3, 2], [2, 3, 3], [0, 1], [3, 0, 3, 0, 3], [1, 1, 1, 1], [0, 1, 1]]",4.794934863292345,"[1, 1, 2, 1, 1, 2, 3, 0]",6,(Constant/((Constant+Constant**Constant)**Constant)),(0.4183523077641397/((0.3296302780167035+0.1436970887376866**0.7661133505757984)**0.2759299690272624)),[0.41835231 0.32963028 0.14369709 0.76611335 0.27592997],4.2846475950082334,"{'fitness 25': 3.8005657763080025, 'fitness 53': 4.515644261796378, 'fitness 74': 4.53773274692032, 'fitness 102': 4.794934863292345}",False
51,"[[0], [3], [], [], [], [], [1], []]",4.828588150745493,"[1, 1, 0, 0, 0, 0, 1, 0]",3,Constant,0.4517670151295704,[0.45176702],4.318896060194877,"{'fitness 25': 3.8358145151848118, 'fitness 53': 4.549151918057508, 'fitness 74': 4.571721747342312, 'fitness 102': 4.828588150745493}",False
52,"[[0], [1], [2, 1], [3, 1, 3], [1, 2, 1, 0], [3, 3, 0, 3, 2, 0, 0], [1, 0, 0, 1, 1, 0, 1, 0], [0, 1, 0]]",4.845538937403995,"[1, 1, 2, 3, 2, 4, 5, 2]",7,((Constant**Constant)/(((x[0]/x[1])+Constant)/Constant)),((0.3289891833206059**0.1920136530722132)/(((x[0]/x[1])+0.8860488539610778)/0.47359254892962765)),[0.32898918 0.19201365 0.88604885 0.47359255],4.3361280329361325,"{'fitness 25': 3.8535301513681106, 'fitness 53': 4.566015048284862, 'fitness 74': 4.588838899155426, 'fitness 102': 4.845538937403995}",False
