,genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,opt_const,fitness val,other_info,optimized
16,"[[0], [3], [], [0, 0, 2, 1], [0, 0, 2, 0, 1], [1, 1, 1, 1, 1], [0]]",17.06714813578366,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.13120620939973227 * (x[1]**0.7579893423926004) * (x[2]),[0.13120621 0.75798934],16.78026629192001,"{'fitness 25': 16.843755550419516, 'fitness 53': 17.06714813578366, 'fitness 74': 16.28928239878096, 'fitness 102': 17.207760926559565}",False
17,"[[0], [1], [2, 1], [0, 0, 2], [3, 3, 0, 0, 3, 3], [1, 1, 1, 0, 0, 0], [0, 0]]",17.158770023650742,"[1, 1, 2, 3, 4, 5, 2]",6,((Constant/Constant**Constant)/(Constant+x[0]+x[0])) * (x[1]**Constant) * (x[2]),((0.9570681489736518/0.8606970270737585**0.17419936063226027)/(0.5988924725635664+x[0]+x[0])) * (x[1]**0.6282894969458326) * (x[2]),[0.95706815 0.86069703 0.17419936 0.59889247 0.6282895 ],17.26150448692626,"{'fitness 25': 17.28302441420938, 'fitness 53': 17.158770023650742, 'fitness 74': 17.294830840689063, 'fitness 102': 17.206658205880338}",False
18,"[[0], [3], [], [], [], [1], []]",19.102135975597143,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.032987234777387964 * (x[1]**0.9756092754516643) * (x[2]),[0.03298723 0.97560928],18.789317728091245,"{'fitness 25': 20.978234605895857, 'fitness 53': 19.102135975597143, 'fitness 74': 18.5261436389979, 'fitness 102': 16.863574939379976}",False
19,"[[0], [0], [3, 3], [], [2], [1, 1], [0]]",19.370688249881013,"[1, 1, 2, 0, 1, 2, 0]",4,Constant*Constant * (x[1]**Constant) * (x[2]),0.3923445483907928*0.3337514748020316 * (x[1]**0.7516478204268955) * (x[2]),[0.39234455 0.33375147 0.75164782],19.067378635047405,"{'fitness 25': 19.32082254088506, 'fitness 53': 19.370688249881013, 'fitness 74': 18.51906799939269, 'fitness 102': 19.36224536486446}",False
20,"[[0], [3], [], [1, 2], [0], [1, 1, 1, 1, 1], [0]]",22.870852744560505,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.5685459196626881 * (x[1]**0.5656201980335718) * (x[2]),[0.56854592 0.5656202 ],22.463785008427234,"{'fitness 25': 23.588073600511176, 'fitness 53': 22.870852744560505, 'fitness 74': 21.659034444790894, 'fitness 102': 22.14424697997963}",False
21,"[[0], [2], [3], [], [2], [1], []]",23.12200193546803,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.6442409967420161**0.47878896347584254) * (x[1]**0.6123406431205178) * (x[2]),[0.644241   0.47878896 0.61234064],23.01477139203295,"{'fitness 25': 24.580956437600047, 'fitness 53': 23.12200193546803, 'fitness 74': 22.94377977716156, 'fitness 102': 21.519577961337244}",False
22,"[[0], [3], [3, 3], [], [], [1], []]",23.22806023754165,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.44679561594601624 * (x[1]**0.6831736651194471) * (x[2]),[0.44679562 0.68317367],23.05611254483627,"{'fitness 25': 24.967119761356948, 'fitness 53': 23.22806023754165, 'fitness 74': 22.932637170079843, 'fitness 102': 21.268580703072033}",False
23,"[[0], [1], [3, 0], [2, 0], [2, 3, 0], [1, 0, 1, 0], [0, 0]]",25.005159381152264,"[1, 1, 2, 2, 3, 4, 2]",6,(Constant*x[0]/Constant+x[0]) * (x[1]**Constant) * (x[2]),(0.5853196668626605*x[0]/0.1746846105921861+x[0]) * (x[1]**0.3811841199291154) * (x[2]),[0.58531967 0.17468461 0.38118412],24.414976074416614,"{'fitness 25': 26.403010766259847, 'fitness 53': 25.005159381152264, 'fitness 74': 23.26255894857227, 'fitness 102': 23.57935850841772}",False
24,"[[0], [2], [0, 1], [2, 0], [3, 0, 0, 0, 3, 3], [1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0]]",25.96118668054889,"[1, 1, 1, 2, 2, 3, 2]",6,(Constant/x[0]+x[0]**Constant) * (x[1]**Constant) * (x[2]),(0.5399452539710612/x[0]+x[0]**0.7154828431652406) * (x[1]**0.4323968473787698) * (x[2]),[0.53994525 0.71548284 0.43239685],25.49005360582467,"{'fitness 25': 27.03591223142505, 'fitness 53': 25.96118668054889, 'fitness 74': 24.650314152330033, 'fitness 102': 24.78393443371892}",False
25,"[[0], [1], [2, 3], [1, 0], [3, 0, 0, 0, 3, 3], [1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0]]",28.223251422394107,"[1, 1, 2, 1, 2, 3, 2]",6,(((Constant/x[0])**Constant)+x[0]) * (x[1]**Constant) * (x[2]),(((0.6455107654611385/x[0])**0.9054417860905698)+x[0]) * (x[1]**0.41472058437921844) * (x[2]),[0.64551077 0.90544179 0.41472058],27.702418438703635,"{'fitness 25': 29.51907799644802, 'fitness 53': 28.223251422394107, 'fitness 74': 26.733405736855865, 'fitness 102': 26.85477158280702}",False
26,"[[0], [3], [2], [1, 2], [], [1, 1], [0, 0, 0]]",31.858028133239184,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.8627768383954274 * (x[1]**0.4851295537993131) * (x[2]),[0.86277684 0.48512955],31.3673263913898,"{'fitness 25': 33.171038318234956, 'fitness 53': 31.858028133239184, 'fitness 74': 30.39513997623344, 'fitness 102': 30.535800879701007}",False
27,"[[0], [1], [0, 3], [1, 2], [0, 0, 2, 1], [1, 1, 0, 0, 0], [0, 0, 0]]",36.85572984551905,"[1, 1, 2, 2, 3, 4, 2]",6,((Constant+Constant)+x[0]*x[0]) * (x[1]**Constant) * (x[2]),((0.5586910739377237+0.49085833852083516)+x[0]*x[0]) * (x[1]**0.3619320714888078) * (x[2]),[0.55869107 0.49085834 0.36193207],36.09654382004866,"{'fitness 25': 39.09558018013224, 'fitness 53': 36.85572984551905, 'fitness 74': 34.4597277706306, 'fitness 102': 34.734323509383145}",False
28,"[[0], [1], [0, 1], [2, 1, 0, 0], [3, 0, 3, 3, 0, 2], [0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0]]",39.75166301206794,"[1, 1, 2, 4, 6, 7, 5]",6,(x[0]/(Constant+x[0])/(x[0]/x[0]+x[0]*Constant)) * (x[1]**Constant) * (x[2]),(x[0]/(0.2397322895581926+x[0])/(x[0]/x[0]+x[0]*0.9163128083904416)) * (x[1]**0.5360963160117014) * (x[2]),[0.23973229 0.91631281 0.53609632],39.271433765086734,"{'fitness 25': 41.17959951235762, 'fitness 53': 39.75166301206794, 'fitness 74': 38.35637328184176, 'fitness 102': 38.27832850106083}",False
29,"[[0], [3], [0, 3], [0, 2], [0, 2, 3, 0], [0, 0, 0, 0, 0, 1, 1], [0]]",41.24266106119174,"[1, 1, 0, 0, 0, 1, 1]",4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.43068446194695864) * (x[2]),[0.43068446],40.494090098494645,"{'fitness 25': 43.58081077964684, 'fitness 53': 41.24266106119174, 'fitness 74': 38.81851499216603, 'fitness 102': 39.08294452367108}",False
30,"[[0], [3], [0], [], [], [1], []]",42.333924367297385,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.7428242836079558 * (x[1]**0.4535048669612394) * (x[2]),[0.74282428 0.45350487],41.77336358919834,"{'fitness 25': 44.11710413118101, 'fitness 53': 42.333924367297385, 'fitness 74': 40.66557098146318, 'fitness 102': 40.53741565495082}",False
31,"[[0], [2], [3], [], [2], [1], [0]]",43.72259407249824,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.6201582331565769**0.16302720314945363) * (x[1]**0.418798027170711) * (x[2]),[0.62015823 0.1630272  0.41879803],43.14602975378215,"{'fitness 25': 45.60465062510454, 'fitness 53': 43.72259407249824, 'fitness 74': 42.00860698931464, 'fitness 102': 41.82483164692726}",False
32,"[[0], [2], [1, 0], [2, 1, 2, 2], [2, 1], [1, 1, 1, 1, 0, 1], []]",44.98819217840816,"[1, 1, 1, 2, 2, 3, 0]",5,((Constant*(Constant-Constant))**Constant) * (x[1]**Constant) * (x[2]),((0.17474659387701097*(0.4233411256695395-0.1579214644244319))**0.34733875654826774) * (x[1]**0.5290847738324053) * (x[2]),[0.17474659 0.42334113 0.15792146 0.34733876 0.52908477],44.42817402883947,"{'fitness 25': 46.78051773414526, 'fitness 53': 44.98819217840816, 'fitness 74': 43.31830430977151, 'fitness 102': 43.18570004260163}",False
33,"[[0], [3], [2], [2, 2], [], [1, 1, 0], [0, 0, 0]]",46.602422352086506,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.17563163146457794 * (x[1]**0.5982678971392021) * (x[2]),[0.17563163 0.5982679 ],46.0444626320921,"{'fitness 25': 48.38833462393145, 'fitness 53': 46.602422352086506, 'fitness 74': 44.936735408984696, 'fitness 102': 44.808317863360145}",False
34,"[[0], [2], [0, 3], [0, 1], [3, 0, 0, 0, 3, 3], [0, 1, 0, 1], [0, 0]]",50.57740717801433,"[1, 1, 1, 2, 3, 4, 2]",6,(x[0]/Constant+(x[0]+Constant)**Constant) * (x[1]**Constant) * (x[2]),(x[0]/0.14176454510055447+(x[0]+0.7008793601313514)**0.39384468366223924) * (x[1]**0.35410800116954255) * (x[2]),[0.14176455 0.70087936 0.39384468 0.354108  ],50.4729782196629,"{'fitness 25': 51.105673261034156, 'fitness 53': 50.57740717801433, 'fitness 74': 50.79044579932728, 'fitness 102': 49.522815598627254}",False
35,"[[0], [3], [], [0, 2], [], [1], [0, 0, 0]]",51.613263496413474,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.5628339027193257 * (x[1]**0.41482630560494704) * (x[2]),[0.5628339  0.41482631],50.99286454346157,"{'fitness 25': 53.78231760673379, 'fitness 53': 51.613263496413474, 'fitness 74': 49.76880332684309, 'fitness 102': 49.42747269680784}",False
36,"[[0], [2], [2], [0, 2], [0, 2], [1, 1], []]",54.214149348571134,"[1, 1, 1, 1, 1, 2, 0]",5,((Constant+Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.6310200146229755+0.7923546371754546**0.623051085160192)**0.5673564500872174) * (x[1]**0.28660905001802806) * (x[2]),[0.63102001 0.79235464 0.62305109 0.56735645 0.28660905],53.56540533366108,"{'fitness 25': 56.55408868607785, 'fitness 53': 54.214149348571134, 'fitness 74': 52.28897505116429, 'fitness 102': 51.853152263741094}",False
37,"[[0], [1], [0, 1], [1, 1, 1, 2], [0, 2, 2, 3, 0, 2], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",55.916831090096885,"[1, 1, 2, 4, 6, 7, 6]",6,((x[0]+x[0])*(x[0]*Constant)/((x[0]+x[0])*x[0])) * (x[1]**Constant) * (x[2]),((x[0]+x[0])*(x[0]*0.4699494121525468)/((x[0]+x[0])*x[0])) * (x[1]**0.37906022693594776) * (x[2]),[0.46994941 0.37906023],55.26949345327832,"{'fitness 25': 58.25674291895803, 'fitness 53': 55.916831090096885, 'fitness 74': 53.992859240291466, 'fitness 102': 53.558878200585454}",False
38,"[[0], [3], [3], [1, 2], [0], [1], []]",56.57696335208797,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.7230427351865095 * (x[1]**0.3152357113315549) * (x[2]),[0.72304274 0.31523571],55.921134536323414,"{'fitness 25': 58.96730500308356, 'fitness 53': 56.57696335208797, 'fitness 74': 54.628968404329036, 'fitness 102': 54.167130201557626}",False
39,"[[0], [3], [3, 3], [], [], [1, 0], []]",56.66409264543938,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.8430867131721782 * (x[1]**0.2950256543363047) * (x[2]),[0.84308671 0.29502565],56.006265484779135,"{'fitness 25': 59.06593564295504, 'fitness 53': 56.66409264543938, 'fitness 74': 54.7105505606282, 'fitness 102': 54.24231025075417}",False
40,"[[0], [2], [1], [1, 0], [3, 0, 0, 0, 3, 3], [1, 1, 0, 0], [0, 0]]",57.03568352788493,"[1, 1, 1, 2, 3, 4, 2]",6,(((Constant/Constant)+x[0]+x[0])**Constant) * (x[1]**Constant) * (x[2]),(((0.9358519784017003/0.7903389484033292)+x[0]+x[0])**0.1331244326421842) * (x[1]**0.2489487876132882) * (x[2]),[0.93585198 0.79033895 0.13312443 0.24894879],56.3689851280699,"{'fitness 25': 59.47755204160135, 'fitness 53': 57.03568352788493, 'fitness 74': 55.052619389005066, 'fitness 102': 54.57678395360327}",False
41,"[[0], [3], [2, 0], [], [3, 3, 0, 0, 3, 3], [0, 0, 1, 1, 0], [0, 0, 0]]",58.36094532485151,"[1, 1, 0, 0, 0, 1, 1]",4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.2401853098267578) * (x[2]),[0.24018531],57.65975381562322,"{'fitness 25': 60.91576035142949, 'fitness 53': 58.36094532485151, 'fitness 74': 56.24575485390129, 'fitness 102': 55.81774624153887}",False
42,"[[0], [3], [], [0, 0, 2, 1], [], [0], [0]]",58.36427046251894,"[1, 1, 0, 0, 0, 1, 1]",4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.2400975547397558) * (x[2]),[0.24009755],57.66308770838956,"{'fitness 25': 60.91911614799224, 'fitness 53': 58.36427046251894, 'fitness 74': 56.24913308955983, 'fitness 102': 55.82101388761664}",False
43,"[[0], [0], [0, 0], [0, 0, 2, 1], [3, 0, 2, 3, 1, 2], [1, 1, 0, 1, 0, 1, 1], [0, 0]]",59.10541361976803,"[1, 1, 2, 4, 6, 7, 2]",6,Constant/Constant+x[0]*Constant/x[0]-(Constant*Constant) * (x[1]**Constant) * (x[2]),0.9667407070518491/0.22427841055602638+x[0]*0.1998442179749652/x[0]-(0.23732782808280473*0.5142693118761469) * (x[1]**0.17748049332522142) * (x[2]),[0.96674071 0.22427841 0.19984422 0.23732783 0.51426931 0.17748049],58.42046826191174,"{'fitness 25': 61.66552771829814, 'fitness 53': 59.10541361976803, 'fitness 74': 57.074869164571865, 'fitness 102': 56.52100790286523}",False
44,"[[0], [3], [], [1, 1, 2, 2], [], [1, 1, 1, 1, 1, 1], []]",59.13742991336207,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.8886320923609958 * (x[1]**0.22821365845309605) * (x[2]),[0.88863209 0.22821366],58.46611251971617,"{'fitness 25': 61.625170289534985, 'fitness 53': 59.13742991336207, 'fitness 74': 57.14353623517897, 'fitness 102': 56.62963103443453}",False
45,"[[0], [1], [3, 3], [2, 1, 2, 2], [3, 0, 1, 0], [1, 0], [0]]",59.16171240222338,"[1, 1, 2, 0, 1, 2, 1]",5,(Constant/x[0]) * (x[1]**Constant) * (x[2]),(0.8317263508621388/x[0]) * (x[1]**0.21658399418520058) * (x[2]),[0.83172635 0.21658399],58.529950915675705,"{'fitness 25': 61.5570674970139, 'fitness 53': 59.16171240222338, 'fitness 74': 57.31953165333914, 'fitness 102': 56.71325359667411}",False
46,"[[0], [1], [3, 0], [0, 0, 2, 1], [2, 1, 2, 0], [1, 1, 1, 1, 1], [0]]",59.288222984481784,"[1, 1, 2, 2, 4, 5, 0]",5,(Constant*Constant-Constant*Constant+Constant) * (x[1]**Constant) * (x[2]),(0.6888803897820193*0.6360541253476526-0.5277607388345316*0.38655422589097643+0.7304382114643797) * (x[1]**0.21338896089773352) * (x[2]),[0.68888039 0.63605413 0.52776074 0.38655423 0.73043821 0.21338896],58.61569270811314,"{'fitness 25': 61.78332269226817, 'fitness 53': 59.288222984481784, 'fitness 74': 57.290805098004554, 'fitness 102': 56.77295033406668}",False
47,"[[0], [0], [3, 1], [1, 0], [0, 0, 2, 0, 1], [1, 1, 1, 1, 1], [0]]",60.27058754628368,"[1, 1, 2, 2, 4, 5, 0]",5,Constant+((Constant+Constant)*Constant+Constant) * (x[1]**Constant) * (x[2]),0.013948309766312228+((0.03748814806050582+0.9810963881723748)*0.2820627819340841+0.4135997711683146) * (x[1]**0.213763700078073) * (x[2]),[0.01394831 0.03748815 0.98109639 0.28206278 0.41359977 0.2137637 ],59.595018336752254,"{'fitness 25': 62.78685533710883, 'fitness 53': 60.27058754628368, 'fitness 74': 58.263438010058856, 'fitness 102': 57.73476166308907}",False
48,"[[0], [3], [], [], [], [0], [0]]",60.2955623887835,"[1, 1, 0, 0, 0, 1, 1]",4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.17398930051400585) * (x[2]),[0.1739893],59.59988844114511,"{'fitness 25': 62.866006037948836, 'fitness 53': 60.2955623887835, 'fitness 74': 58.21170790397896, 'fitness 102': 57.721951381507544}",False
49,"[[0], [2], [3, 1], [0, 1], [3, 1, 0, 0], [1, 1, 0], []]",60.361758983679906,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.8180162162023019**0.3084469482064228) * (x[1]**0.17455126110233798) * (x[2]),[0.81801622 0.30844695 0.17455126],59.68457938828112,"{'fitness 25': 62.887275985882965, 'fitness 53': 60.361758983679906, 'fitness 74': 58.35008334107621, 'fitness 102': 57.816378837884194}",False
50,"[[0], [3], [], [], [3, 0, 1, 0], [1], [0]]",60.83708614716887,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.7041076422319437 * (x[1]**0.18511254375524444) * (x[2]),[0.70410764 0.18511254],60.15899946404676,"{'fitness 25': 63.36973569021602, 'fitness 53': 60.83708614716887, 'fitness 74': 58.822239835920044, 'fitness 102': 58.285022866004226}",False
51,"[[0], [3], [], [1, 1, 2, 2], [2, 2], [1, 0, 0], [0, 0]]",61.15820545951307,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.4291537469193586 * (x[1]**0.2253229127317773) * (x[2]),[0.42915375 0.22532291],60.48022837432276,"{'fitness 25': 63.691689516076195, 'fitness 53': 61.15820545951307, 'fitness 74': 59.14319121595698, 'fitness 102': 58.605804390935106}",False
52,"[[0], [1], [3, 0], [1, 1], [0, 0, 2, 1], [1, 1, 0, 0, 0], [0, 0, 0]]",61.52438150045408,"[1, 1, 2, 2, 4, 5, 3]",6,(Constant+(Constant+x[0])*(x[0]-x[0])) * (x[1]**Constant) * (x[2]),(0.01164902842338933+(0.5080377764453305+x[0])*(x[0]-x[0])) * (x[1]**0.6319668658531968) * (x[2]),[0.01164903 0.50803778 0.63196687],60.85233861173501,"{'fitness 25': 64.02551550947442, 'fitness 53': 61.52438150045408, 'fitness 74': 59.52500881498095, 'fitness 102': 59.00649151074965}",False
53,"[[0], [3], [], [0, 2], [0, 0, 2, 0, 1], [0, 0, 0, 0, 0, 1, 1], [0]]",61.83389708486964,"[1, 1, 0, 0, 0, 1, 1]",4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.06959183586830686) * (x[2]),[0.06959184],61.14371801771617,"{'fitness 25': 64.4116834970563, 'fitness 53': 61.83389708486964, 'fitness 74': 59.77655322467345, 'fitness 102': 59.24291733141876}",False
54,"[[0], [3], [], [], [], [1], []]",61.83490242550961,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.17686981502934407 * (x[1]**0.27582493205722847) * (x[2]),[0.17686982 0.27582493],61.15549079891294,"{'fitness 25': 64.37923673058776, 'fitness 53': 61.83490242550961, 'fitness 74': 59.814992907480836, 'fitness 102': 59.2722427586702}",False
