,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
10,"[[0], [2], [0], [1, 0], [2, 2, 0], [1, 1, 0, 0], [0, 0]]",34.322529340485595,6,((Constant*Constant)*x[0]+x[0]**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 3, 4, 2]",((0.8919661384406763*0.3712464326423116)*x[0]+x[0]**0.9291737783339391) * (x[1]**0.5501683799691504) * (x[2]),[0.89196614 0.37124643 0.92917378 0.55016838],34.02543527014985,"{'fitness 25': 35.20531248226343, 'fitness 53': 34.322529340485595, 'fitness 74': 33.91619028542621, 'fitness 102': 32.954803042759906}",False
11,"[[0], [1], [3, 3], [], [2], [0, 0], [0, 0]]",36.27938597360891,5,(x[0]*x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 0, 1, 2, 2]",(x[0]*x[0]) * (x[1]**0.46161742384366333) * (x[2]),[0.46161742],35.311904292230444,"{'fitness 25': 39.02824210788417, 'fitness 53': 36.27938597360891, 'fitness 74': 33.01307366571045, 'fitness 102': 33.8943971030967}",False
12,"[[0], [1], [0, 1], [2, 2, 2, 0], [3, 2, 2, 3], [0, 1, 0, 1, 1], [0, 0]]",37.27111510903369,6,(x[0]/Constant*(x[0]*Constant/Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 4, 5, 2]",(x[0]/0.027120900036722406*(x[0]*0.30467567166787257/0.21105875175959954)) * (x[1]**0.04884364537781094) * (x[2]),[0.0271209  0.30467567 0.21105875 0.04884365],36.332671954038034,"{'fitness 25': 39.31744649829447, 'fitness 53': 37.27111510903369, 'fitness 74': 34.4459167391214, 'fitness 102': 35.23465262469823}",False
13,"[[0], [0], [0, 3], [0, 1], [2, 2, 0, 3], [1, 0, 0, 1, 0], [0, 0, 0]]",38.167836686961635,6,Constant*x[0]*(x[0]+Constant)/x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 4, 5, 3]",0.5312495969830899*x[0]*(x[0]+0.36090984397790327)/x[0] * (x[1]**0.4835189801783839) * (x[2]),[0.5312496  0.36090984 0.48351898],37.481417802330945,"{'fitness 25': 40.22630558948219, 'fitness 53': 38.167836686961635, 'fitness 74': 35.95318414457232, 'fitness 102': 36.26476367293832}",False
14,"[[0], [2], [0], [2, 2], [2], [1, 1], []]",42.49541089318694,5,(Constant*Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 1, 2, 0]",(0.26880944827591713*0.845486504825729**0.3743704500375111) * (x[1]**0.5817288981424803) * (x[2]),[0.26880945 0.8454865  0.37437045 0.5817289 ],41.964387317639954,"{'fitness 25': 44.10560125566094, 'fitness 53': 42.49541089318694, 'fitness 74': 40.90948679323203, 'fitness 102': 40.878073904026884}",False
15,"[[0], [2], [1], [0, 0], [3, 2, 1], [1, 1, 0, 0], [0, 0]]",44.29176595904923,6,((Constant/Constant*x[0]-x[0])**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 3, 4, 2]",((0.9811228504395058/0.7763384357676023*x[0]-x[0])**0.8412951848532496) * (x[1]**0.5451933987417723) * (x[2]),[0.98112285 0.77633844 0.84129518 0.5451934 ],43.609088075438116,"{'fitness 25': 46.48960761825477, 'fitness 53': 44.29176595904923, 'fitness 74': 42.08359886164492, 'fitness 102': 42.254057746414674}",False
16,"[[0], [0], [3, 0], [0, 2], [1, 3, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",44.621992117679945,6,x[0]-x[0]/x[0]+x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 3, 4, 4]",x[0]-x[0]/x[0]+x[0] * (x[1]**0.4099006831273756) * (x[2]),[0.40990068],43.87818174591757,"{'fitness 25': 47.01697910802294, 'fitness 53': 44.621992117679945, 'fitness 74': 42.24347860938822, 'fitness 102': 42.374087520341554}",False
17,"[[0], [0], [3, 1], [2, 0], [0, 0, 1], [0, 1, 0, 1], [0, 0]]",44.76115839507802,6,x[0]+(Constant+x[0]-Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 3, 4, 2]",x[0]+(0.9493068694430474+x[0]-0.9945595290866318) * (x[1]**0.4085317678066157) * (x[2]),[0.94930687 0.99455953 0.40853177],44.012478271799125,"{'fitness 25': 47.18822436724192, 'fitness 53': 44.76115839507802, 'fitness 74': 42.371060553453596, 'fitness 102': 42.478149894701865}",False
18,"[[0], [3], [], [], [], [0], [0]]",45.34073910509237,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.4043763840051118) * (x[2]),[0.40437638],44.60636526077601,"{'fitness 25': 47.73595457810134, 'fitness 53': 45.34073910509237, 'fitness 74': 43.002129898393015, 'fitness 102': 43.081011305833655}",False
19,"[[0], [3], [], [], [], [0], [0]]",47.448257580490974,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.6023476542131426) * (x[2]),[0.60234765],47.19877537150512,"{'fitness 25': 48.4520104282181, 'fitness 53': 47.448257580490974, 'fitness 74': 47.48531259742505, 'fitness 102': 45.6590030888722}",False
20,"[[0], [1], [3, 3], [], [3], [0, 0], [0, 0]]",48.592126919826065,5,(x[0]/x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 0, 1, 2, 2]",(x[0]/x[0]) * (x[1]**0.3742063326454862) * (x[2]),[0.37420633],47.98120001843541,"{'fitness 25': 50.69347455608771, 'fitness 53': 48.592126919826065, 'fitness 74': 46.77781114618375, 'fitness 102': 46.47231435303477}",False
21,"[[0], [0], [2, 0], [1, 2, 1], [0, 1, 0, 2], [1, 0, 0, 0, 0], [0, 0, 0, 0]]",49.0512389999963,6,((Constant+x[0])**Constant)-x[0]+(x[0]*x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 3, 4, 5, 4]",((0.3587996760968645+x[0])**0.7181053780633203)-x[0]+(x[0]*x[0]) * (x[1]**0.3683670849696171) * (x[2]),[0.35879968 0.71810538 0.36836708],48.24922472766659,"{'fitness 25': 51.70606591011153, 'fitness 53': 49.0512389999963, 'fitness 74': 46.495702582413124, 'fitness 102': 46.54590569047514}",False
22,"[[0], [3], [], [], [], [1], []]",49.36739043522225,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.5231177670100631 * (x[1]**0.44535616374386133) * (x[2]),[0.52311777 0.44535616],48.76431974800196,"{'fitness 25': 51.427872907380305, 'fitness 53': 49.36739043522225, 'fitness 74': 47.57333293409519, 'fitness 102': 47.29175340253039}",False
23,"[[0], [3], [], [], [], [1], []]",51.63961336136775,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.2326433956287286 * (x[1]**0.5205510311720689) * (x[2]),[0.2326434  0.52055103],51.033297274558215,"{'fitness 25': 53.72788172799238, 'fitness 53': 51.63961336136775, 'fitness 74': 49.83368496415325, 'fitness 102': 49.53832513152903}",False
24,"[[0], [0], [3, 3], [], [0], [1, 1], []]",52.17804853029059,4,Constant+Constant * (x[1]**Constant) * (x[2]),"[1, 1, 2, 0, 1, 2, 0]",0.34074714494110026+0.7268384898988255 * (x[1]**0.37433989262033407) * (x[2]),[0.34074714 0.72683849 0.37433989],51.54755154831009,"{'fitness 25': 54.40625236081017, 'fitness 53': 52.17804853029059, 'fitness 74': 50.30535921291279, 'fitness 102': 49.93104307120731}",False
25,"[[0], [3], [], [], [], [0], [0]]",53.62578441012486,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.3262396151201483) * (x[2]),[0.32623962],52.91312747477564,"{'fitness 25': 56.12919837154236, 'fitness 53': 53.62578441012486, 'fitness 74': 51.434666692404974, 'fitness 102': 51.175517360379594}",False
26,"[[0], [2], [3], [], [], [1], []]",54.80871448458342,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 0]",(0.7018334680528693**0.3860780533013697) * (x[1]**0.32216560627870994) * (x[2]),[0.70183347 0.38607805 0.32216561],54.16128031370946,"{'fitness 25': 57.14421648860099, 'fitness 53': 54.80871448458342, 'fitness 74': 52.886155197066394, 'fitness 102': 52.453469255461}",False
27,"[[0], [1], [0, 1], [2, 0, 0, 0], [3, 0, 0, 0, 3, 3], [1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0]]",55.188561347259785,6,(Constant/x[0]+x[0]+(x[0]+x[0]/Constant/Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 6, 7, 4]",(0.7890188254226812/x[0]+x[0]+(x[0]+x[0]/0.7057840467852673/0.46318059945266243)) * (x[1]**0.08674843272782284) * (x[2]),[0.78901883 0.70578405 0.4631806  0.08674843],54.482644320621,"{'fitness 25': 57.74418146712266, 'fitness 53': 55.188561347259785, 'fitness 74': 53.069040037705946, 'fitness 102': 52.63471145703437}",False
28,"[[0], [1], [1, 1], [0, 2, 2, 2], [1, 3, 0, 1], [0, 1, 0, 0, 0], [0, 0, 0, 0]]",56.870361960165376,6,((x[0]-Constant/x[0])+(x[0]-x[0])) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 4, 5, 4]",((x[0]-0.2660383113667175/x[0])+(x[0]-x[0])) * (x[1]**0.32268861767211576) * (x[2]),[0.26603831 0.32268862],56.11325773502691,"{'fitness 25': 59.5508843451319, 'fitness 53': 56.870361960165376, 'fitness 74': 54.51533529489635, 'fitness 102': 54.2735535650525}",False
29,"[[0], [3], [], [], [], [0], [0]]",58.03193479689056,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.24856972191510118) * (x[2]),[0.24856972],57.329885793297315,"{'fitness 25': 60.5836649533678, 'fitness 53': 58.03193479689056, 'fitness 74': 55.91149652872174, 'fitness 102': 55.4944958978024}",False
30,"[[0], [3], [], [], [], [0], [0]]",59.339685014918736,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.2111602182838126) * (x[2]),[0.21116022],58.64116330329046,"{'fitness 25': 61.90301788360273, 'fitness 53': 59.339685014918736, 'fitness 74': 57.240207261338334, 'fitness 102': 56.780264764930344}",False
31,"[[0], [0], [2, 0], [2, 2, 1], [2, 2, 0], [0, 0, 0, 1], [0, 0, 0]]",59.57276852067186,6,(x[0]**Constant)*x[0]*(x[0]+Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 3, 3, 4, 3]",(x[0]**0.9046306472185166)*x[0]*(x[0]+0.9393742019345558) * (x[1]**0.1101587255399088) * (x[2]),[0.90463065 0.9393742  0.11015873],58.85202662709744,"{'fitness 25': 62.196312666436114, 'fitness 53': 59.57276852067186, 'fitness 74': 57.40040564747332, 'fitness 102': 56.95936156738286}",False
32,"[[0], [1], [0, 3], [1, 2], [1, 0, 0], [0, 0, 0, 1], [0, 0, 0]]",59.80009257602949,6,((x[0]-x[0])+x[0]+Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 3, 4, 3]",((x[0]-x[0])+x[0]+0.8952791715885502) * (x[1]**0.11521174845597237) * (x[2]),[0.89527917 0.11521175],59.110382703107454,"{'fitness 25': 62.355094115533944, 'fitness 53': 59.80009257602949, 'fitness 74': 57.742624525562704, 'fitness 102': 57.2334294682257}",False
33,"[[0], [3], [], [], [], [1], []]",60.102830749772046,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.7140011269382812 * (x[1]**0.21944214650135274) * (x[2]),[0.71400113 0.21944215],59.4280341439461,"{'fitness 25': 62.61410127447642, 'fitness 53': 60.102830749772046, 'fitness 74': 58.09803253895637, 'fitness 102': 57.57196861840553}",False
34,"[[0], [3], [], [], [], [1], []]",60.33297904412076,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.11984031766761238 * (x[1]**0.42486358205538843) * (x[2]),[0.11984032 0.42486358],59.66432502694672,"{'fitness 25': 62.81092757403152, 'fitness 53': 60.33297904412076, 'fitness 74': 58.344547200563916, 'fitness 102': 57.83750030624472}",False
35,"[[0], [3], [], [], [], [1], []]",60.599566144651014,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.1828204193061711 * (x[1]**0.3611198466328607) * (x[2]),[0.18282042 0.36111985],59.92752384181162,"{'fitness 25': 63.09767399576896, 'fitness 53': 60.599566144651014, 'fitness 74': 58.60152701343516, 'fitness 102': 58.08337051623074}",False
36,"[[0], [3], [], [], [], [0], [0]]",60.65212212928068,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.15657273002844296) * (x[2]),[0.15657273],59.95759652705373,"{'fitness 25': 63.22481620330229, 'fitness 53': 60.65212212928068, 'fitness 74': 58.574213875525814, 'fitness 102': 58.07375950233308}",False
37,"[[0], [1], [2, 1], [2, 2, 1], [0, 2, 1], [0, 0, 1, 0], [0, 0, 0]]",60.65350392129227,6,((x[0]**Constant)+(x[0]*(Constant-x[0]))) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 3, 3, 4, 3]",((x[0]**0.9366880465322204)+(x[0]*(0.16527346930072262-x[0]))) * (x[1]**0.4580164557290475) * (x[2]),[0.93668805 0.16527347 0.45801646],60.124291297906844,"{'fitness 25': 62.72446000128356, 'fitness 53': 60.65350392129227, 'fitness 74': 59.185226921990264, 'fitness 102': 58.463186970446706}",False
38,"[[0], [1], [2, 0], [2, 2, 2], [3, 2], [1, 1, 1], []]",61.12425536325395,5,((Constant**Constant)/Constant*Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 3, 2, 3, 0]",((0.7104107938438915**0.6864766521187252)/0.9699880123528135*0.5567720750258943) * (x[1]**0.22077947687871036) * (x[2]),[0.71041079 0.68647665 0.96998801 0.55677208 0.22077948],60.44627668186228,"{'fitness 25': 63.65759833122071, 'fitness 53': 61.12425536325395, 'fitness 74': 59.10928614458623, 'fitness 102': 58.5719455697799}",False
39,"[[0], [3], [], [], [], [0], [0]]",61.42437555271781,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.10718756683032493) * (x[2]),[0.10718757],60.73257059708544,"{'fitness 25': 64.0009102244373, 'fitness 53': 61.42437555271781, 'fitness 74': 59.359706899555256, 'fitness 102': 58.837094667263756}",False
40,"[[0], [2], [0], [2, 2], [2], [1, 1], []]",61.42455064974701,5,(Constant*Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 1, 2, 0]",(0.008620570118245019*0.33497026379635575**0.019329838716194758) * (x[1]**0.6783915465846417) * (x[2]),[0.00862057 0.33497026 0.01932984 0.67839155],60.75410900948947,"{'fitness 25': 63.915987640102266, 'fitness 53': 61.42455064974701, 'fitness 74': 59.42971118729556, 'fitness 102': 58.91662820107059}",False
41,"[[0], [1], [2, 3], [0], [2, 3], [0, 0, 0], [0, 0, 0]]",61.50557045183649,6,((x[0]*x[0]**Constant)/x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 1, 2, 3, 3]",((x[0]*x[0]**0.010429389076324846)/x[0]) * (x[1]**0.09660558016949305) * (x[2]),[0.01042939 0.09660558],60.82376842394162,"{'fitness 25': 64.0610806832579, 'fitness 53': 61.50557045183649, 'fitness 74': 59.47946500062368, 'fitness 102': 58.9307595879433}",False
42,"[[0], [3], [], [], [], [0], [0]]",61.66303660149929,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.08671321992972791) * (x[2]),[0.08671322],60.972159412808914,"{'fitness 25': 64.24038413325448, 'fitness 53': 61.66303660149929, 'fitness 74': 59.60260264281388, 'fitness 102': 59.07349146235838}",False
43,"[[0], [2], [3], [], [], [0], [0]]",61.66796745678447,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 1]",(x[0]**0.6981674111601861) * (x[1]**0.08640890517733968) * (x[2]),[0.69816741 0.08640891],60.97931953052515,"{'fitness 25': 64.24028815250753, 'fitness 53': 61.66796745678447, 'fitness 74': 59.61612899351472, 'fitness 102': 59.081541445553206}",False
44,"[[0], [3], [], [], [], [1], []]",61.81953656109762,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.7171391883883356 * (x[1]**0.10745540636180129) * (x[2]),[0.71713919 0.10745541],61.13757753849776,"{'fitness 25': 64.37777612721572, 'fitness 53': 61.81953656109762, 'fitness 74': 59.792681651049584, 'fitness 102': 59.242274837227974}",False
45,"[[0], [2], [3], [], [], [0], [0]]",61.84987288012414,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 1]",(x[0]**0.46427994266697614) * (x[1]**0.06732114414184864) * (x[2]),[0.46427994 0.06732114],61.16329143549722,"{'fitness 25': 64.41995937282219, 'fitness 53': 61.84987288012414, 'fitness 74': 59.80636244373779, 'fitness 102': 59.26355248993167}",False
46,"[[0], [2], [1], [2, 1], [1, 1], [1, 0, 0], [0, 0]]",61.870521753357764,6,((Constant-(x[0]-x[0]))**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 2]",((0.411966429957358-(x[0]-x[0]))**0.8798459861809076) * (x[1]**0.15642013747185046) * (x[2]),[0.41196643 0.87984599 0.15642014],61.18922536885329,"{'fitness 25': 64.42538630159174, 'fitness 53': 61.870521753357764, 'fitness 74': 59.84541199816378, 'fitness 102': 59.29687780680436}",False
47,"[[0], [0], [1, 2], [2, 2, 2], [0, 3], [1, 1, 0], [0]]",61.96058438806578,6,(Constant+Constant)/(x[0]**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 3, 2, 3, 1]",(0.15201873206348548+0.1654636457563603)/(x[0]**0.13006537161909248) * (x[1]**0.18904463105306557) * (x[2]),[0.15201873 0.16546365 0.13006537 0.18904463],61.280676163697336,"{'fitness 25': 64.51177380435824, 'fitness 53': 61.96058438806578, 'fitness 74': 59.94045389706459, 'fitness 102': 59.389800789669174}",False
48,"[[0], [2], [0], [0, 0], [2, 2, 2], [0, 1, 1, 0], [0, 0]]",62.183914739227255,6,(x[0]*Constant*Constant*x[0]**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 3, 4, 2]",(x[0]*0.8603489843553217*0.5131930333023464*x[0]**0.11341255246866278) * (x[1]**0.12343146415332062) * (x[2]),[0.86034898 0.51319303 0.11341255 0.12343146],61.49579698776629,"{'fitness 25': 64.75938185713159, 'fitness 53': 62.183914739227255, 'fitness 74': 60.13325393095058, 'fitness 102': 59.59475517521669}",False
49,"[[0], [2], [3], [], [], [1], []]",62.28574383238353,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 0]",(0.48101766809806457**0.9369398905054603) * (x[1]**0.08675965193346147) * (x[2]),[0.48101767 0.93693989 0.08675965],61.60282935370011,"{'fitness 25': 64.85128520450895, 'fitness 53': 62.28574383238353, 'fitness 74': 60.255608326116544, 'fitness 102': 59.70159453047481}",False
50,"[[0], [3], [], [], [], [1], []]",62.37325546730061,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.8340790730449319 * (x[1]**0.008285670231058528) * (x[2]),[0.83407907 0.00828567],61.68954923186474,"{'fitness 25': 64.9434587284667, 'fitness 53': 62.37325546730061, 'fitness 74': 60.340814770207686, 'fitness 102': 59.78437419691985}",False
51,"[[0], [1], [3, 3], [], [3], [1, 0], [0]]",62.394697371884554,5,(Constant/x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 0, 1, 2, 1]",(0.6079846697448649/x[0]) * (x[1]**0.021610874331550622) * (x[2]),[0.60798467 0.02161087],61.717475440698955,"{'fitness 25': 64.95549642539265, 'fitness 53': 62.394697371884554, 'fitness 74': 60.38365298776291, 'fitness 102': 59.81327690894129}",False
52,"[[0], [2], [3], [], [], [1], []]",62.471619980389626,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 0]",(0.4980107905030916**0.8935516998462301) * (x[1]**0.04003365750507171) * (x[2]),[0.49801079 0.8935517  0.04003366],61.7881260291418,"{'fitness 25': 65.04113495530774, 'fitness 53': 62.471619980389626, 'fitness 74': 60.439629670677085, 'fitness 102': 59.88361346144057}",False
53,"[[0], [3], [], [], [], [1], []]",62.58776132388431,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.3160725385310683 * (x[1]**0.07183260205088515) * (x[2]),[0.31607254 0.0718326 ],61.904365567646146,"{'fitness 25': 65.1572759370145, 'fitness 53': 62.58776132388431, 'fitness 74': 60.5558815648234, 'fitness 102': 59.99993920110051}",False
54,"[[0], [3], [], [], [], [1], []]",62.76277722660885,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.0003391386101734284 * (x[1]**0.8190833682941603) * (x[2]),[3.39138610e-04 8.19083368e-01],62.08102050970032,"{'fitness 25': 65.32365715453659, 'fitness 53': 62.76277722660885, 'fitness 74': 60.735145569005624, 'fitness 102': 60.184258805558756}",False
55,"[[0], [3], [], [], [], [1], []]",62.7746445247209,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.015034102992834808 * (x[1]**0.3584327884070436) * (x[2]),[0.0150341  0.35843279],62.09177301449555,"{'fitness 25': 65.34209634047643, 'fitness 53': 62.7746445247209, 'fitness 74': 60.74393862392044, 'fitness 102': 60.18928407908978}",False
56,"[[0], [1], [3, 1], [1, 0], [3, 3, 0, 3], [1, 0, 0, 0, 1], [0, 0, 0]]",62.814634763505644,6,(Constant/((x[0]/x[0])+x[0]/Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 4, 5, 3]",(0.34308644066836613/((x[0]/x[0])+x[0]/0.9702322736554999)) * (x[1]**0.030418557127787627) * (x[2]),[0.34308644 0.97023227 0.03041856],62.13147397261296,"{'fitness 25': 65.38595515432614, 'fitness 53': 62.814634763505644, 'fitness 74': 60.78362432854168, 'fitness 102': 60.22484243497106}",False
57,"[[0], [3], [], [], [], [1], []]",62.88696622266569,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.08575977947690716 * (x[1]**0.0386246872421504) * (x[2]),[0.08575978 0.03862469],62.203200744198114,"{'fitness 25': 65.4598295961642, 'fitness 53': 62.88696622266569, 'fitness 74': 60.853655733520355, 'fitness 102': 60.296116902909795}",False
