,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
10,"[[0], [1], [0, 3], [1, 0], [3, 0, 0, 0, 3, 3], [1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0]]",19.444088649072285,6,((Constant/x[0])+x[0]+x[0]+x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 4, 5, 4]",((0.330362991785465/x[0])+x[0]+x[0]+x[0]) * (x[1]**0.40866025465245825) * (x[2]),[0.33036299 0.40866025],18.91328271564011,"{'fitness 25': 20.506773512385248, 'fitness 53': 19.444088649072285, 'fitness 74': 17.9510530319633, 'fitness 102': 18.28202160257178}",False
11,"[[0], [3], [2, 0], [2, 0, 2, 2], [2, 1, 1, 0], [1], []]",19.94281991149309,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.9178783273315869 * (x[1]**0.5171956195648183) * (x[2]),[0.91787833 0.51719562],19.52823035893681,"{'fitness 25': 20.670935062399547, 'fitness 53': 19.94281991149309, 'fitness 74': 18.708571544512676, 'fitness 102': 19.20518446989821}",False
12,"[[0], [2], [3], [], [], [1], [0]]",20.70981901138682,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 0]",(0.7943702899619361**0.8234683033543997) * (x[1]**0.5273377722921064) * (x[2]),[0.79437029 0.8234683  0.52733777],20.296371278787756,"{'fitness 25': 21.441033955914033, 'fitness 53': 20.70981901138682, 'fitness 74': 19.47883992576637, 'fitness 102': 19.96923995468286}",False
13,"[[0], [2], [3], [1, 2], [0], [1], []]",22.071372892732374,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 0]",(0.9295657908935961**0.6068387849720575) * (x[1]**0.5060459932592519) * (x[2]),[0.92956579 0.60683878 0.50604599],21.641636980543876,"{'fitness 25': 22.92442950699309, 'fitness 53': 22.071372892732374, 'fitness 74': 20.79059756620368, 'fitness 102': 21.20988386843485}",False
14,"[[0], [1], [3, 3], [], [2], [1, 0], [0]]",23.17518970578394,5,(Constant*x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 0, 1, 2, 1]",(0.9970269334913799*x[0]) * (x[1]**0.5206829760984543) * (x[2]),[0.99702693 0.52068298],22.33542054995537,"{'fitness 25': 25.12639241080605, 'fitness 53': 23.17518970578394, 'fitness 74': 20.37222939271952, 'fitness 102': 21.507639846340528}",False
15,"[[0], [1], [0, 1], [0, 1, 2, 1], [0, 0, 2, 0, 2, 3], [0, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0]]",25.234717710502135,6,(x[0]+x[0]+(x[0]*Constant)+(Constant*(x[0]/Constant))) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 6, 7, 4]",(x[0]+x[0]+(x[0]*0.9765718669120911)+(0.3666904742499906*(x[0]/0.46394612365155685))) * (x[1]**0.4001487325445424) * (x[2]),[0.97657187 0.36669047 0.46394612 0.40014873],24.66857824646615,"{'fitness 25': 26.58347838910338, 'fitness 53': 25.234717710502135, 'fitness 74': 23.584454635752948, 'fitness 102': 23.837801714542124}",False
16,"[[0], [3], [3, 3], [], [2], [1], []]",27.93297778762527,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.16827646811320052 * (x[1]**0.6947139177332479) * (x[2]),[0.16827647 0.69471392],27.545753988113134,"{'fitness 25': 28.56806237235272, 'fitness 53': 27.93297778762527, 'fitness 74': 26.78337716756189, 'fitness 102': 27.285822424424794}",False
17,"[[0], [0], [0, 1], [0, 0, 2, 2], [0, 3, 3, 0, 2], [0, 1, 1, 1, 0, 1], [0, 0]]",29.563554820766456,6,x[0]+Constant/Constant/Constant+(x[0]*Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 5, 6, 2]",x[0]+0.8829034095315087/0.19455708632529856/0.13059196599773826+(x[0]*0.1464356383458184) * (x[1]**0.41627289602002215) * (x[2]),[0.88290341 0.19455709 0.13059197 0.14643564 0.4162729 ],28.93194454950265,"{'fitness 25': 31.649452588636482, 'fitness 53': 29.563554820766456, 'fitness 74': 27.7090359713946, 'fitness 102': 27.437345088476874}",False
18,"[[0], [3], [], [], [], [0], [0]]",31.865740783472226,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.478227061705486) * (x[2]),[0.47822706],31.06879183953036,"{'fitness 25': 34.06426221285409, 'fitness 53': 31.865740783472226, 'fitness 74': 29.202663381108703, 'fitness 102': 29.939449924628285}",False
19,"[[0], [3], [], [2, 2], [3, 1], [1], [0, 0]]",34.422910252243426,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.0721788929379108 * (x[1]**0.910286679382268) * (x[2]),[0.07217889 0.91028668],33.94753172405161,"{'fitness 25': 37.741017615068586, 'fitness 53': 34.422910252243426, 'fitness 74': 33.416910853862966, 'fitness 102': 30.684666703223282}",False
20,"[[0], [1], [3, 0], [0, 0, 2, 1], [0, 0, 2, 0, 1], [1, 1, 1, 1, 1], [0]]",36.243771804949354,5,(Constant+Constant+Constant*Constant+Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 4, 5, 0]",(0.5481223283920056+0.18865528349709193+0.0771952472215941*0.6071935250387774+0.8573825945856204) * (x[1]**0.5450165111673496) * (x[2]),[0.54812233 0.18865528 0.07719525 0.60719353 0.85738259 0.54501651],36.121217405795015,"{'fitness 25': 38.00781114350233, 'fitness 53': 36.243771804949354, 'fitness 74': 35.95364996673395, 'fitness 102': 34.40219110714877}",False
21,"[[0], [3], [], [], [], [1], []]",36.24640878463615,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.48372837379431877 * (x[1]**0.535951489527469) * (x[2]),[0.48372837 0.53595149],35.74597727755485,"{'fitness 25': 37.644632589320054, 'fitness 53': 36.24640878463615, 'fitness 74': 34.75244031490085, 'fitness 102': 34.840858928443645}",False
22,"[[0], [3], [], [], [], [1, 0, 0, 0], [0, 0, 0, 0]]",36.87097612031595,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.1337275102494938 * (x[1]**0.6866970313201634) * (x[2]),[0.13372751 0.68669703],36.4103676699112,"{'fitness 25': 38.02621610631044, 'fitness 53': 36.87097612031595, 'fitness 74': 35.49335602550416, 'fitness 102': 35.71153087791899}",False
23,"[[0], [2], [2], [2, 2], [0, 2], [1, 1, 0], []]",37.51270562042968,5,((Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 1, 0, 1, 0]",((0.7167880273154602**0.36921134681765744)**0.4835713946146033) * (x[1]**0.4503528105632735) * (x[2]),[0.71678803 0.36921135 0.48357139 0.45035281],36.97865583795809,"{'fitness 25': 39.1161173494947, 'fitness 53': 37.51270562042968, 'fitness 74': 35.92317697305665, 'fitness 102': 35.896673191322925}",False
24,"[[0], [3], [], [], [], [0], [0]]",37.61419813958003,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.45058479745257074) * (x[2]),[0.4505848],36.84991762940364,"{'fitness 25': 39.90051659601854, 'fitness 53': 37.61419813958003, 'fitness 74': 35.1049477348316, 'fitness 102': 35.544288557360765}",False
25,"[[0], [1], [0, 3], [0, 2], [0, 2, 3, 0], [1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0]]",37.8521520598357,6,(Constant+x[0]*x[0]/x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 3, 4, 3]",(0.9721707236859415+x[0]*x[0]/x[0]) * (x[1]**0.5193437009025976) * (x[2]),[0.97217072 0.5193437 ],37.73756468593196,"{'fitness 25': 38.624174795887136, 'fitness 53': 37.8521520598357, 'fitness 74': 38.067567974355796, 'fitness 102': 36.52095128755293}",False
26,"[[0], [3], [0], [1, 2], [], [1], []]",39.84874726497437,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.6853453838298933 * (x[1]**0.4768518276912901) * (x[2]),[0.68534538 0.47685183],39.30878596249598,"{'fitness 25': 41.49965078751197, 'fitness 53': 39.84874726497437, 'fitness 74': 38.24022031659202, 'fitness 102': 38.18648678338394}",False
27,"[[0], [3], [3, 1], [], [], [1], []]",45.812968242850616,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.6588738238517969 * (x[1]**0.4456335368519919) * (x[2]),[0.65887382 0.44563354],45.230569413652006,"{'fitness 25': 47.738847187594956, 'fitness 53': 45.812968242850616, 'fitness 74': 44.08023216021448, 'fitness 102': 43.87262889314658}",False
28,"[[0], [3], [], [0], [], [1], []]",48.08365918923104,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.327936627312556 * (x[1]**0.5121897088337598) * (x[2]),[0.32793663 0.51218971],47.499812691876514,"{'fitness 25': 50.02781887962575, 'fitness 53': 48.08365918923104, 'fitness 74': 46.34410359554627, 'fitness 102': 46.127515600457514}",False
29,"[[0], [3], [], [], [], [1], []]",49.57642698425646,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.9608293473592139 * (x[1]**0.3704388611758722) * (x[2]),[0.96082935 0.37043886],48.959976305901385,"{'fitness 25': 51.71368392894629, 'fitness 53': 49.57642698425646, 'fitness 74': 47.74567920816343, 'fitness 102': 47.42056578059443}",False
30,"[[0], [0], [1, 3], [2, 1], [0, 2, 2], [1, 0, 0, 1], [0, 0]]",50.13105281690162,6,(Constant+(x[0]*x[0]))*Constant * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 3, 4, 2]",(0.8919177117306053+(x[0]*x[0]))*0.4535026769032846 * (x[1]**0.37761848317332825) * (x[2]),[0.89191771 0.45350268 0.37761848],49.421839043686184,"{'fitness 25': 52.540781578689874, 'fitness 53': 50.13105281690162, 'fitness 74': 47.939035643946006, 'fitness 102': 47.785699908422664}",False
31,"[[0], [2], [0], [1, 2], [0, 2], [1, 1, 0], [0]]",51.07514487351129,6,((Constant+Constant)*x[0]**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 1]",((0.6533492984554455+0.9629793895023739)*x[0]**0.07265378378143894) * (x[1]**0.29415593662760575) * (x[2]),[0.6533493  0.96297939 0.07265378 0.29415594],50.4321556939683,"{'fitness 25': 53.34621870344791, 'fitness 53': 51.07514487351129, 'fitness 74': 49.160239847445524, 'fitness 102': 48.79000853101148}",False
32,"[[0], [2], [3], [], [], [1], [0]]",51.413125173775505,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 0]",(0.8082146545828667**0.14236493620015667) * (x[1]**0.3514427937369168) * (x[2]),[0.80821465 0.14236494 0.35144279],50.78485630514022,"{'fitness 25': 53.625568656220814, 'fitness 53': 51.413125173775505, 'fitness 74': 49.54761569423273, 'fitness 102': 49.18138456496712}",False
33,"[[0], [0], [3, 2], [2], [0], [1, 1, 1, 1, 1], [0]]",51.98370066448937,5,Constant+(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 1, 1, 2, 0]",0.5126566753486735+(0.3273953025544132**0.8868403158332252) * (x[1]**0.45540110555872515) * (x[2]),[0.51265668 0.3273953  0.88684032 0.45540111],51.36364581849457,"{'fitness 25': 54.15162313540065, 'fitness 53': 51.98370066448937, 'fitness 74': 50.1396849169939, 'fitness 102': 49.79962940308915}",False
34,"[[0], [3], [], [], [], [1], []]",52.04085803907428,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.2164853375706456 * (x[1]**0.5248474899670538) * (x[2]),[0.21648534 0.52484749],51.432373849714715,"{'fitness 25': 54.14315600529792, 'fitness 53': 52.04085803907428, 'fitness 74': 50.22845289217717, 'fitness 102': 49.92551265166906}",False
35,"[[0], [3], [], [], [], [0], [0]]",52.68842042965272,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.3379215899498045) * (x[2]),[0.33792159],51.973554622709706,"{'fitness 25': 55.180396662139145, 'fitness 53': 52.68842042965272, 'fitness 74': 50.48184805702396, 'fitness 102': 50.258419148965984}",False
36,"[[0], [3], [], [0, 2, 2, 1], [0, 0, 2, 0, 1], [0], [0, 0, 0, 0]]",53.26692667496273,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.33084271124147435) * (x[2]),[0.33084271],52.5534264560589,"{'fitness 25': 55.76599719472881, 'fitness 53': 53.26692667496273, 'fitness 74': 51.06991851055564, 'fitness 102': 50.82436366289225}",False
37,"[[0], [1], [0, 3], [1, 2], [3, 0, 1, 0], [1, 0, 0, 1, 1], [0, 0, 0, 0]]",54.79995127511297,6,((Constant/x[0])+x[0]-Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 3, 4, 2]",((0.057849519184855924/x[0])+x[0]-0.8674473894629694) * (x[1]**0.5405701730372537) * (x[2]),[0.05784952 0.86744739 0.54057017],53.78979567454187,"{'fitness 25': 58.44300321908926, 'fitness 53': 54.79995127511297, 'fitness 74': 51.22793610384636, 'fitness 102': 51.69844770068998}",False
38,"[[0], [2], [0, 3], [1, 2], [2, 1], [1, 0, 1], [0]]",54.83491592043931,6,((Constant*x[0])-Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 1]",((0.8259783165056169*x[0])-0.018997766039408615**0.4991214651785514) * (x[1]**0.3553003164320996) * (x[2]),[0.82597832 0.01899777 0.49912147 0.35530032],54.11674252771536,"{'fitness 25': 57.37492670675052, 'fitness 53': 54.83491592043931, 'fitness 74': 52.6186599942698, 'fitness 102': 52.35664088212577}",False
39,"[[0], [3], [], [], [], [1], []]",55.44300073710208,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.19351655249287147 * (x[1]**0.4935194792617995) * (x[2]),[0.19351655 0.49351948],54.80847331608647,"{'fitness 25': 57.70809196596003, 'fitness 53': 55.44300073710208, 'fitness 74': 53.554617381307054, 'fitness 102': 53.162710600992334}",False
40,"[[0], [3], [], [], [], [1], []]",55.560555024161545,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.5829699987051267 * (x[1]**0.3590524104240622) * (x[2]),[0.58297    0.35905241],54.91321231239874,"{'fitness 25': 57.89895227847, 'fitness 53': 55.560555024161545, 'fitness 74': 53.637101422355464, 'fitness 102': 53.20358323637076}",False
41,"[[0], [3], [], [], [], [1], []]",58.014315840215744,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.5769355816249452 * (x[1]**0.3116515417632334) * (x[2]),[0.57693558 0.31165154],57.35199576353512,"{'fitness 25': 60.44720209200211, 'fitness 53': 58.014315840215744, 'fitness 74': 56.04654268349842, 'fitness 102': 55.56224251510485}",False
42,"[[0], [1], [2, 2], [2, 0], [0, 3], [1, 0, 0], [0, 0]]",58.22030112517354,6,((Constant**Constant)+(x[0]/x[0]**Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 2, 3, 2]",((0.335504580308416**0.9250352397226838)+(x[0]/x[0]**0.24698310145894598)) * (x[1]**0.20536190784150554) * (x[2]),[0.33550458 0.92503524 0.2469831  0.20536191],57.53102279725792,"{'fitness 25': 60.745109264077634, 'fitness 53': 58.22030112517354, 'fitness 74': 56.155484372152316, 'fitness 102': 55.6924747555438}",False
43,"[[0], [1], [0, 1], [1, 1, 2, 2], [3, 3, 0, 0, 3, 3], [1, 1, 1, 1, 1, 1], [0]]",58.410610243504074,5,((Constant/Constant)/(Constant+Constant)+(Constant/Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 5, 6, 0]",((0.28669123192444423/0.949723056881213)/(0.5197942237139906+0.42293599256301584)+(0.48481653479613596/0.2699712478883839)) * (x[1]**0.14408074762590295) * (x[2]),"[0.28669123 0.94972306 0.51979422 0.42293599 0.48481653 0.26997125
 0.14408075]",57.736527753335224,"{'fitness 25': 60.910031694101015, 'fitness 53': 58.410610243504074, 'fitness 74': 56.41029909872929, 'fitness 102': 55.88925246717538}",False
44,"[[0], [2], [3], [], [], [1], [0]]",58.64935622272871,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 0]",(0.7667842158535145**0.5924875150779428) * (x[1]**0.24753641917007652) * (x[2]),[0.76678422 0.59248752 0.24753642],57.98072251299549,"{'fitness 25': 61.120079408268474, 'fitness 53': 58.64935622272871, 'fitness 74': 56.663488706897546, 'fitness 102': 56.15859942382045}",False
45,"[[0], [3], [], [], [], [1], []]",58.99354775929762,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.23356185648015437 * (x[1]**0.3940917011054662) * (x[2]),[0.23356186 0.3940917 ],58.33108815310133,"{'fitness 25': 61.43132122867478, 'fitness 53': 58.99354775929762, 'fitness 74': 57.02393481765838, 'fitness 102': 56.53800841297084}",False
46,"[[0], [2], [3], [], [2, 3], [1, 0, 1], [0]]",59.0187015995293,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 0]",(0.8940936239626841**0.32932226451519153) * (x[1]**0.2220821062277628) * (x[2]),[0.89409362 0.32932226 0.22208211],58.34745143316059,"{'fitness 25': 61.50552631887007, 'fitness 53': 59.0187015995293, 'fitness 74': 57.02516900904084, 'fitness 102': 56.51165897157089}",False
47,"[[0], [0], [0, 0], [2, 0, 1, 2], [2, 2, 0, 2, 3], [1, 1, 1, 1, 0, 1], [0, 0]]",59.46024796456767,6,Constant*Constant*Constant+(Constant*x[0])/Constant * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 5, 6, 1]",0.17719650318904867*0.3269439975655122*0.1794862899872013+(0.3864368845915096*x[0])/0.24812908842237769 * (x[1]**0.1531750686408112) * (x[2]),[0.1771965  0.326944   0.17948629 0.38643688 0.24812909 0.15317507],58.75977137213048,"{'fitness 25': 62.033400201484255, 'fitness 53': 59.46024796456767, 'fitness 74': 57.358493599425294, 'fitness 102': 56.8874203154819}",False
48,"[[0], [1], [1, 2], [1, 1, 2, 2], [0, 3, 2, 3], [1, 1, 1, 1, 0, 1], [0]]",59.87456302876692,6,(((Constant+Constant)/(Constant*Constant))/(x[0]**Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 3, 4, 5, 1]",(((0.5786026289449491+0.5153366562001798)/(0.794693784014825*0.6160598944702751))/(x[0]**0.7611345776303644)) * (x[1]**0.07654643635206881) * (x[2]),[0.57860263 0.51533666 0.79469378 0.61605989 0.76113458 0.07654644],59.21891649046782,"{'fitness 25': 62.36949714000605, 'fitness 53': 59.87456302876692, 'fitness 74': 57.941973904647796, 'fitness 102': 57.345278426749616}",False
49,"[[0], [1], [0, 3], [0, 2], [1, 2, 0], [1, 0, 0, 0], [0, 0, 0]]",59.989328357381204,6,(Constant-x[0]*x[0]+x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 3, 4, 3]",(0.14769567963968355-x[0]*x[0]+x[0]) * (x[1]**0.559664205794553) * (x[2]),[0.14769568 0.55966421],59.699866692819626,"{'fitness 25': 61.279667212956916, 'fitness 53': 59.989328357381204, 'fitness 74': 59.410179138450566, 'fitness 102': 58.409753727051395}",False
50,"[[0], [2], [2], [1], [2], [1, 1], []]",60.59079768076204,5,(((Constant*Constant)**Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 1, 1, 2, 0]",(((0.09255010416350329*0.5875098911248908)**0.8604759409922694)**0.7792926790312446) * (x[1]**0.39210184149593663) * (x[2]),[0.0925501  0.58750989 0.86047594 0.77929268 0.39210184],59.91971085419576,"{'fitness 25': 63.08348984467276, 'fitness 53': 60.59079768076204, 'fitness 74': 58.59536935056568, 'fitness 102': 58.08027336734886}",False
51,"[[0], [2], [2], [1], [3], [1, 0], [0]]",60.752160804171794,6,(((Constant/x[0])**Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 1, 1, 2, 1]",(((0.0907076257151096/x[0])**0.2106465536375267)**0.9782308485696039) * (x[1]**0.2047627867662749) * (x[2]),[0.09070763 0.21064655 0.97823085 0.20476279],60.07898845757037,"{'fitness 25': 63.26986280902479, 'fitness 53': 60.752160804171794, 'fitness 74': 58.7556217021024, 'fitness 102': 58.21148086158391}",False
52,"[[0], [2], [1, 2], [1, 1], [3, 3, 2], [1, 1, 1, 1], [0]]",61.14149064719697,5,(((Constant/Constant)/(Constant*Constant))**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 3, 4, 0]",(((0.8284270005963429/0.9077686984225753)/(0.5352498914098274*0.2111954806049534))**0.02610367767057653) * (x[1]**0.11701753211805932) * (x[2]),[0.828427   0.9077687  0.53524989 0.21119548 0.02610368 0.11701753],60.460878334525034,"{'fitness 25': 63.68930728853374, 'fitness 53': 61.14149064719697, 'fitness 74': 59.119296548895775, 'fitness 102': 58.5740311661456}",False
53,"[[0], [3], [0], [1, 2], [], [1, 0], []]",61.159973712868684,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.07718712294202124 * (x[1]**0.4323961292814974) * (x[2]),[0.07718712 0.43239613],60.48672875406331,"{'fitness 25': 63.66700485653313, 'fitness 53': 61.159973712868684, 'fitness 74': 59.15783605449541, 'fitness 102': 58.635345351161384}",False
54,"[[0], [2], [1], [1, 2], [0, 1], [1, 1, 1], [0, 0]]",61.24834206566541,5,(((Constant+Constant)-Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 0]",(((0.6261522528180046+0.1876342921864419)-0.14365655929351184)**0.42758207163621076) * (x[1]**0.13712937198066977) * (x[2]),[0.62615225 0.18763429 0.14365656 0.42758207 0.13712937],60.56802162392737,"{'fitness 25': 63.795063646391455, 'fitness 53': 61.24834206566541, 'fitness 74': 59.226793901099136, 'fitness 102': 58.68220732429153}",False
55,"[[0], [2], [3, 3], [1, 2], [3], [0, 1], [0]]",61.3067051683152,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 1]",(x[0]**0.494247245842231) * (x[1]**0.115787040576247) * (x[2]),[0.49424725 0.11578704],60.61950783553082,"{'fitness 25': 63.870935800168354, 'fitness 53': 61.3067051683152, 'fitness 74': 59.259516270942164, 'fitness 102': 58.72807143548195}",False
56,"[[0], [1], [3, 3], [], [1], [1, 1], []]",61.30973444000909,4,(Constant-Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 0, 1, 2, 0]",(0.9310162431708234-0.3934843536897631) * (x[1]**0.18735673679997178) * (x[2]),[0.93101624 0.39348435 0.18735674],60.630426181175295,"{'fitness 25': 63.851206230150744, 'fitness 53': 61.30973444000909, 'fitness 74': 59.29086659403749, 'fitness 102': 58.74920571933766}",False
57,"[[0], [3], [3, 3], [], [], [1, 0], [0]]",61.35228936304298,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.36348143473446926 * (x[1]**0.23167072884669881) * (x[2]),[0.36348143 0.23167073],60.673821671989,"{'fitness 25': 63.889329254295, 'fitness 53': 61.35228936304298, 'fitness 74': 59.33565480761622, 'fitness 102': 58.79648095405578}",False
58,"[[0], [2], [1], [2, 1], [2, 2], [1, 0, 0], [0, 0]]",61.475746140974614,6,((Constant*(x[0]*x[0]))**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 2]",((0.49454287063792635*(x[0]*x[0]))**0.458498170026604) * (x[1]**0.6590990918172561) * (x[2]),[0.49454287 0.45849817 0.65909909],61.19981654258157,"{'fitness 25': 62.81880206808511, 'fitness 53': 61.475746140974614, 'fitness 74': 61.77403961266467, 'fitness 102': 59.00660794699493}",False
59,"[[0], [2], [3], [], [], [1], []]",61.475792246580745,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 0]",(0.03702254255618498**0.422665482754752) * (x[1]**0.26819194859451767) * (x[2]),[0.03702254 0.42266548 0.26819195],60.79763004370377,"{'fitness 25': 64.01167693788548, 'fitness 53': 61.475792246580745, 'fitness 74': 59.459810907008944, 'fitness 102': 58.92140228621687}",False
60,"[[0], [2], [3, 3], [0, 0], [2, 3, 0], [1, 0], [0, 0, 0]]",61.65952824862753,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 0]",(0.7339779286879059**0.3160549711108416) * (x[1]**0.09479759074730709) * (x[2]),[0.73397793 0.31605497 0.09479759],60.977596024234515,"{'fitness 25': 64.21688920448058, 'fitness 53': 61.65952824862753, 'fitness 74': 59.632973409253324, 'fitness 102': 59.082925458969626}",False
61,"[[0], [0], [3, 0], [0, 1], [0, 0, 2, 1], [1, 1, 0, 0, 0], [0, 0, 0]]",61.78848933871962,6,Constant+Constant+x[0]*(x[0]-x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 4, 5, 3]",0.3607181519411016+0.8968664149603507+x[0]*(x[0]-x[0]) * (x[1]**0.3024267272751068) * (x[2]),[0.36071815 0.89686641 0.30242673],61.10455573253733,"{'fitness 25': 64.35683191919031, 'fitness 53': 61.78848933871962, 'fitness 74': 59.75638643048077, 'fitness 102': 59.20044884794089}",False
62,"[[0], [2], [3, 3], [], [0, 2], [1, 1], []]",62.0929749876957,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 0]",(0.44284650386220337**0.964438693385174) * (x[1]**0.1293961949402379) * (x[2]),[0.4428465  0.96443869 0.12939619],61.410840412256306,"{'fitness 25': 64.65341021560627, 'fitness 53': 62.0929749876957, 'fitness 74': 60.06525256397582, 'fitness 102': 59.51385845718682}",False
63,"[[0], [3], [], [], [], [1], []]",62.394119885221,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.6128400709364015 * (x[1]**0.04158692013246601) * (x[2]),[0.61284007 0.04158692],61.710689565108765,"{'fitness 25': 64.96293859870865, 'fitness 53': 62.394119885221, 'fitness 74': 60.3624124029928, 'fitness 102': 59.80671769362484}",False
