,genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,opt_const,fitness val,other_info,optimized
16,"[[0], [0], [0, 3], [2, 1], [2, 3, 2], [1, 0, 0, 1], [0, 0, 0]]",36.223551011180135,"[1, 1, 2, 2, 3, 4, 2]",6,Constant*(x[0]/x[0])*Constant * (x[1]**Constant) * (x[2]),0.35682487377068073*(x[0]/x[0])*0.8613783356037075 * (x[1]**0.5902522681112917) * (x[2]),[0.35682487 0.86137834 0.59025227],35.7398057809832,"{'fitness 25': 37.5205407797639, 'fitness 53': 36.223551011180135, 'fitness 74': 34.777718731216375, 'fitness 102': 34.9211578319693}",False
17,"[[0], [1], [2, 1], [0, 0, 2], [2, 0, 2, 2], [1, 0, 1, 1, 1], [0]]",38.31933104797489,"[1, 1, 2, 3, 4, 5, 1]",6,((Constant*x[0]**Constant)+(Constant*Constant*Constant)) * (x[1]**Constant) * (x[2]),((0.09192697973305985*x[0]**0.39967494173462836)+(0.02525527659408766*0.3031687620893221*0.0067742759162644495)) * (x[1]**0.7279945381450625) * (x[2]),[0.09192698 0.39967494 0.02525528 0.30316876 0.00677428 0.72799454],37.77203606358122,"{'fitness 25': 39.83593856038713, 'fitness 53': 38.31933104797489, 'fitness 74': 36.54059342698518, 'fitness 102': 36.939576203371345}",False
18,"[[0], [3], [], [], [], [1], []]",38.35447562502355,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.8581789142717919 * (x[1]**0.45748262180627064) * (x[2]),[0.85817891 0.45748262],37.817783356646345,"{'fitness 25': 39.978122780595456, 'fitness 53': 38.35447562502355, 'fitness 74': 36.75667899943028, 'fitness 102': 36.7185482899133}",False
19,"[[0], [3], [], [], [], [1, 1], []]",38.909101459702086,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.8520130741677622 * (x[1]**0.45559572384880576) * (x[2]),[0.85201307 0.45559572],38.368714809906514,"{'fitness 25': 40.55731139445634, 'fitness 53': 38.909101459702086, 'fitness 74': 37.30045771846378, 'fitness 102': 37.248375316799404}",False
20,"[[0], [2], [3], [2, 1], [2, 0, 0, 0, 3, 3], [1, 0, 0], [0, 0]]",39.673419874754096,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.815174387767072**0.33592349134880006) * (x[1]**0.44074224850981614) * (x[2]),[0.81517439 0.33592349 0.44074225],39.12459053594468,"{'fitness 25': 41.374678874106685, 'fitness 53': 39.673419874754096, 'fitness 74': 38.04060686469236, 'fitness 102': 37.95848586903499}",False
21,"[[0], [3], [], [], [], [1], [0]]",41.2230170918246,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.8041364817151342 * (x[1]**0.450324419563374) * (x[2]),[0.80413648 0.45032442],40.66802908052032,"{'fitness 25': 42.96826416888814, 'fitness 53': 41.2230170918246, 'fitness 74': 39.57136294501854, 'fitness 102': 39.46446012765428}",False
22,"[[0], [3], [], [], [], [1, 0], []]",43.579742864664105,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.6724629308105228 * (x[1]**0.45792676556050893) * (x[2]),[0.67246293 0.45792677],43.01299038859788,"{'fitness 25': 45.40488039377102, 'fitness 53': 43.579742864664105, 'fitness 74': 41.89281265544924, 'fitness 102': 41.741278116573376}",False
23,"[[0], [3], [], [], [], [1], []]",44.539323864565496,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.5074778831303084 * (x[1]**0.4855474128319449) * (x[2]),[0.50747788 0.48554741],43.97295468139925,"{'fitness 25': 46.36681244123114, 'fitness 53': 44.539323864565496, 'fitness 74': 42.852291929631356, 'fitness 102': 42.69975967333527}",False
24,"[[0], [3], [], [2, 1], [2, 2], [1, 0, 0], [0, 0]]",44.66553875946273,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.6477977634544684 * (x[1]**0.45546470496473423) * (x[2]),[0.64779776 0.4554647 ],44.09187990377314,"{'fitness 25': 46.53573554750052, 'fitness 53': 44.66553875946273, 'fitness 74': 42.95825955300231, 'fitness 102': 42.781644610816606}",False
25,"[[0], [3], [0, 3], [1, 2], [0, 0, 2, 0, 1], [1, 1, 1, 1, 1], [0]]",44.80566115599208,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.3478123698178879 * (x[1]**0.5290359046019772) * (x[2]),[0.34781237 0.5290359 ],44.24685802551459,"{'fitness 25': 46.59009686485054, 'fitness 53': 44.80566115599208, 'fitness 74': 43.139356081127794, 'fitness 102': 43.01112113056544}",False
26,"[[0], [1], [0, 1], [1, 1, 2, 1], [2, 0, 0, 0, 3, 3], [1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0]]",46.20228503525571,"[1, 1, 2, 4, 6, 7, 4]",6,((Constant*x[0])+(x[0]+x[0])+(x[0]/(Constant/Constant))) * (x[1]**Constant) * (x[2]),((0.3541229944770862*x[0])+(x[0]+x[0])+(x[0]/(0.29246185898085963/0.6396147588517758))) * (x[1]**0.21684147739544302) * (x[2]),[0.35412299 0.29246186 0.63961476 0.21684148],45.43046947568985,"{'fitness 25': 48.744860829660304, 'fitness 53': 46.20228503525571, 'fitness 74': 43.80745495174184, 'fitness 102': 43.739092645667405}",False
27,"[[0], [2], [0, 1], [1, 0], [3, 0, 0, 0, 3, 3], [1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0]]",48.05495508083333,"[1, 1, 1, 2, 3, 4, 3]",6,((Constant/x[0])+x[0]+x[0]**Constant) * (x[1]**Constant) * (x[2]),((0.8950446781563358/x[0])+x[0]+x[0]**0.4100388234420247) * (x[1]**0.24643757955422896) * (x[2]),[0.89504468 0.41003882 0.24643758],47.42696882095553,"{'fitness 25': 50.26489301042824, 'fitness 53': 48.05495508083333, 'fitness 74': 46.19941344762454, 'fitness 102': 45.81660000481379}",False
28,"[[0], [3], [2], [], [], [1, 1, 1, 1, 1], []]",48.833045031343644,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.3870987516088332 * (x[1]**0.4861104926986263) * (x[2]),[0.38709875 0.48611049],48.23992911412074,"{'fitness 25': 50.83401967705117, 'fitness 53': 48.833045031343644, 'fitness 74': 47.06699397666888, 'fitness 102': 46.81877368864218}",False
29,"[[0], [3], [0, 3], [2, 2], [], [1, 1, 0], [0, 0, 0, 0]]",49.27820234740837,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.054792512346034106 * (x[1]**0.7159146451615066) * (x[2]),[0.05479251 0.71591465],48.71763185194269,"{'fitness 25': 51.08600676826629, 'fitness 53': 49.27820234740837, 'fitness 74': 47.603038130074566, 'fitness 102': 47.463850657487235}",False
30,"[[0], [2], [3, 3], [1, 0], [0, 0, 2, 1], [1, 1, 0, 0, 0], [0, 0, 0]]",49.58312603183971,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.45733398888969734**0.9177849746785949) * (x[1]**0.45184094953903564) * (x[2]),[0.45733399 0.91778497 0.45184095],48.97983349708059,"{'fitness 25': 51.64581897582018, 'fitness 53': 49.58312603183971, 'fitness 74': 47.78816989052216, 'fitness 102': 47.50551162489944}",False
31,"[[0], [3], [3], [], [0], [1, 0, 0], [0, 0]]",51.58683958336531,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.3053143805231294 * (x[1]**0.7623608805375313) * (x[2]),[0.30531438 0.76236088],51.09069202247867,"{'fitness 25': 55.37957091165793, 'fitness 53': 51.58683958336531, 'fitness 74': 50.408186927276155, 'fitness 102': 47.484318228501934}",False
32,"[[0], [3], [0, 1], [1, 0], [2], [1], [0]]",52.983942533604186,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.314843556526495 * (x[1]**0.4691027227886264) * (x[2]),[0.31484356 0.46910272],52.36248310402495,"{'fitness 25': 55.16475216681959, 'fitness 53': 52.983942533604186, 'fitness 74': 51.13467166831404, 'fitness 102': 50.788025476941215}",False
33,"[[0], [2], [3, 0], [0, 0, 2, 1], [0, 0, 2, 0, 1], [0, 1, 1, 1, 1], [0]]",53.14234531748371,"[1, 1, 1, 0, 0, 1, 1]",5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.32081671828110825) * (x[1]**0.33081911773453654) * (x[2]),[0.32081672 0.33081912],52.476508053230496,"{'fitness 25': 55.502271490911525, 'fitness 53': 53.14234531748371, 'fitness 74': 51.13556676639595, 'fitness 102': 50.791685902384025}",False
34,"[[0], [3], [3], [1, 0], [0, 0, 2, 1], [0], [0]]",53.599572964717915,"[1, 1, 0, 0, 0, 1, 1]",4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.3265816813908159) * (x[2]),[0.32658168],52.886854504733186,"{'fitness 25': 56.10267123624808, 'fitness 53': 53.599572964717915, 'fitness 74': 51.408026039602944, 'fitness 102': 51.14986623834855}",False
35,"[[0], [3], [], [], [], [1], []]",54.26231239683174,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.4615359673210371 * (x[1]**0.7164688864631648) * (x[2]),[0.46153597 0.71646889],53.79815696836113,"{'fitness 25': 57.94314814898262, 'fitness 53': 54.26231239683174, 'fitness 74': 53.132455768318145, 'fitness 102': 50.318866987782606}",False
36,"[[0], [3], [], [], [0], [1], []]",54.40056255397686,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.7121567171216533 * (x[1]**0.3525138147666864) * (x[2]),[0.71215672 0.35251381],53.75818416950303,"{'fitness 25': 56.70596021293961, 'fitness 53': 54.40056255397686, 'fitness 74': 52.49231469753554, 'fitness 102': 52.076277598033926}",False
37,"[[0], [3], [3, 3], [], [0], [0], [0]]",56.423037516526755,"[1, 1, 0, 0, 0, 1, 1]",4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.28287848258784354) * (x[2]),[0.28287848],55.716987093255604,"{'fitness 25': 58.95842977950236, 'fitness 53': 56.423037516526755, 'fitness 74': 54.276996338837456, 'fitness 102': 53.91553516142699}",False
38,"[[0], [2], [2], [0, 1], [2, 1], [1, 1], []]",57.11936153920557,"[1, 1, 1, 1, 1, 2, 0]",5,((Constant*Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.6795035206226687*0.05481318158989146**0.23997974846097025)**0.0838757866220895) * (x[1]**0.27629240135724953) * (x[2]),[0.67950352 0.05481318 0.23997975 0.08387579 0.2762924 ],56.45826286654016,"{'fitness 25': 59.541427167260785, 'fitness 53': 57.11936153920557, 'fitness 74': 55.15625926274335, 'fitness 102': 54.677102169616354}",False
39,"[[0], [3], [], [2, 1], [2, 2], [1, 0, 0, 0, 0, 0, 1], [0]]",57.12044867431701,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.40733336599572756 * (x[1]**0.37369146892149285) * (x[2]),[0.40733337 0.37369147],56.46653226923066,"{'fitness 25': 59.502463191639215, 'fitness 53': 57.12044867431701, 'fitness 74': 55.17682381155862, 'fitness 102': 54.72030980449414}",False
40,"[[0], [3], [0, 1], [2, 1], [2, 2], [1, 0, 0], [0, 0]]",58.48303864903468,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.1466984174763588 * (x[1]**0.4645743781434698) * (x[2]),[0.14669842 0.46457438],57.82713628099338,"{'fitness 25': 60.88162287948999, 'fitness 53': 58.48303864903468, 'fitness 74': 56.53201742739803, 'fitness 102': 56.06776853609211}",False
41,"[[0], [3], [], [], [], [0], [0]]",58.89930324260775,"[1, 1, 0, 0, 0, 1, 1]",4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.2250824558396335) * (x[2]),[0.22508246],58.1995554366959,"{'fitness 25': 61.45893590201545, 'fitness 53': 58.89930324260775, 'fitness 74': 56.79273142306774, 'fitness 102': 56.346998985004504}",False
42,"[[0], [2], [2], [0, 1, 2, 1], [0, 3, 1], [1, 1, 1, 1, 1], [0, 0, 0, 0]]",58.9217988029756,"[1, 1, 1, 1, 1, 2, 0]",5,((Constant+Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.8784113572572816+0.8834592481494945**0.5164735876499811)**0.943438205887401) * (x[1]**0.15222095315316675) * (x[2]),[0.87841136 0.88345925 0.51647359 0.94343821 0.15222095],58.24706781453461,"{'fitness 25': 61.42720688304001, 'fitness 53': 58.9217988029756, 'fitness 74': 56.91894379691666, 'fitness 102': 56.395052763647165}",False
43,"[[0], [1], [2, 3], [0, 2, 0, 0], [0, 0, 2, 1, 1, 2], [1, 0, 1], [0, 0]]",59.36224794674079,"[1, 1, 2, 1, 2, 3, 1]",6,((Constant+x[0]**Constant)+Constant) * (x[1]**Constant) * (x[2]),((0.6469621400301455+x[0]**0.7107626874220024)+0.18054737197327364) * (x[1]**0.1356038105971108) * (x[2]),[0.64696214 0.71076269 0.18054737 0.13560381],58.67544786118168,"{'fitness 25': 61.9034000439848, 'fitness 53': 59.36224794674079, 'fitness 74': 57.31445302187041, 'fitness 102': 56.80849051768983}",False
44,"[[0], [3], [3, 3], [0, 0, 2, 1], [], [1, 1, 1, 1, 1], [0]]",59.4400201477268,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.8052950451718062 * (x[1]**0.2301478141903005) * (x[2]),[0.80529505 0.23014781],58.76780686624528,"{'fitness 25': 61.93407261659717, 'fitness 53': 59.4400201477268, 'fitness 74': 57.44323746148234, 'fitness 102': 56.92611052065633}",False
45,"[[0], [3], [0, 1], [2, 0], [0, 3], [1, 1, 0, 1], [0]]",59.958066658562515,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.015634283826917006 * (x[1]**0.6846475591371285) * (x[2]),[0.01563428 0.68464756],59.30053619904925,"{'fitness 25': 62.37011220225049, 'fitness 53': 59.958066658562515, 'fitness 74': 58.00061769555768, 'fitness 102': 57.53087869933957}",False
46,"[[0], [3], [0, 3], [2, 2], [], [1], [0, 0, 0, 0]]",60.21362503125051,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.13584069621185346 * (x[1]**0.41512265425305117) * (x[2]),[0.1358407  0.41512265],59.545330794480265,"{'fitness 25': 62.68909038737695, 'fitness 53': 60.21362503125051, 'fitness 74': 58.22634746705875, 'fitness 102': 57.72055452900509}",False
47,"[[0], [2], [3], [1, 0], [3, 0, 0, 0, 3, 3], [1], [0, 0, 0, 0]]",60.228320632829934,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.32294000282860824**0.833851130969246) * (x[1]**0.2873446897033448) * (x[2]),[0.32294    0.83385113 0.28734469],59.55556057926822,"{'fitness 25': 62.72889323408778, 'fitness 53': 60.228320632829934, 'fitness 74': 58.228879404233574, 'fitness 102': 57.708909099483286}",False
48,"[[0], [1], [3, 3], [1, 0], [0, 0, 2, 1], [1, 0], [0]]",60.30933783594844,"[1, 1, 2, 0, 1, 2, 1]",5,(Constant+x[0]) * (x[1]**Constant) * (x[2]),(0.2390839091396778+x[0]) * (x[1]**0.14659501633609784) * (x[2]),[0.23908391 0.14659502],59.61649563703833,"{'fitness 25': 62.874576539791796, 'fitness 53': 60.30933783594844, 'fitness 74': 58.23821103004545, 'fitness 102': 57.73669934127772}",False
49,"[[0], [3], [], [2, 1], [2, 2], [1, 0, 0], [0, 0]]",60.473103230662815,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.35824939682467194 * (x[1]**0.286164162936953) * (x[2]),[0.3582494  0.28616416],59.799318702675436,"{'fitness 25': 62.980416250200214, 'fitness 53': 60.473103230662815, 'fitness 74': 58.47051319531666, 'fitness 102': 57.94702666250942}",False
50,"[[0], [3], [], [1, 0], [], [1, 1, 0, 0, 0], [0]]",60.840212256144156,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.8160790353565737 * (x[1]**0.1670047082938778) * (x[2]),[0.81607904 0.16700471],60.161595072789794,"{'fitness 25': 63.375777824082164, 'fitness 53': 60.840212256144156, 'fitness 74': 58.823912458205506, 'fitness 102': 58.28509493608173}",False
51,"[[0], [3], [], [], [0], [1], []]",61.36201582549974,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.754859594207225 * (x[1]**0.14217606805810823) * (x[2]),[0.75485959 0.14217607],60.68157556393685,"{'fitness 25': 63.90990947519232, 'fitness 53': 61.36201582549974, 'fitness 74': 59.339976425033, 'fitness 102': 58.79484079158523}",False
52,"[[0], [3], [], [], [], [1], [0]]",61.40117653521167,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.5807169702543941 * (x[1]**0.17105751978311978) * (x[2]),[0.58071697 0.17105752],60.72127343177443,"{'fitness 25': 63.94631589725963, 'fitness 53': 61.40117653521167, 'fitness 74': 59.38055090818675, 'fitness 102': 58.83695348987692}",False
53,"[[0], [2], [2, 3], [1, 0], [0, 2, 3], [1, 1, 0, 1, 0], [0, 0, 0]]",61.5854693654218,"[1, 1, 1, 1, 1, 2, 0]",5,(((Constant+Constant)**Constant)**Constant) * (x[1]**Constant) * (x[2]),(((0.30329771641813974+0.39271423401223915)**0.9384534514526754)**0.7586866979782919) * (x[1]**0.12105699217538035) * (x[2]),[0.30329772 0.39271423 0.93845345 0.7586867  0.12105699],60.904153493887314,"{'fitness 25': 64.13914750445119, 'fitness 53': 61.5854693654218, 'fitness 74': 59.560711319389874, 'fitness 102': 59.01260165782087}",False
54,"[[0], [2], [0, 3], [1, 0], [3, 2, 0, 0, 3, 3], [1, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0]]",61.920061491540274,"[1, 1, 1, 2, 3, 4, 2]",6,((Constant/x[0])*Constant+x[0]**Constant) * (x[1]**Constant) * (x[2]),((0.4427799762943454/x[0])*0.17869642039874334+x[0]**0.08664121332349828) * (x[1]**0.045600024704932185) * (x[2]),[0.44277998 0.17869642 0.08664121 0.04560002],61.2373389307513,"{'fitness 25': 64.48441114823183, 'fitness 53': 61.920061491540274, 'fitness 74': 59.8909573899906, 'fitness 102': 59.33664825403147}",False
55,"[[0], [3], [], [2, 1], [2, 2], [1, 1, 0], []]",61.95280892848832,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.11512472725839373 * (x[1]**0.3144281765836341) * (x[2]),[0.11512473 0.31442818],61.27344150363569,"{'fitness 25': 64.49738539653133, 'fitness 53': 61.95280892848832, 'fitness 74': 59.932847717277994, 'fitness 102': 59.390091397097734}",False
56,"[[0], [3], [2], [], [0, 2], [1, 1, 1, 1, 1], []]",62.03497408432034,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.870754228754432 * (x[1]**0.05834008725251005) * (x[2]),[0.87075423 0.05834009],61.35201401955705,"{'fitness 25': 64.59961460462699, 'fitness 53': 62.03497408432034, 'fitness 74': 60.005063281550875, 'fitness 102': 59.451364172493285}",False
57,"[[0], [0], [2, 2], [0, 0], [2, 3, 3], [1, 1, 1, 0], [0]]",62.08282730879858,"[1, 1, 2, 2, 3, 4, 1]",6,(Constant*Constant**Constant)/(Constant/x[0]**Constant) * (x[1]**Constant) * (x[2]),(0.6105918122914931*0.15895315959688838**0.011809406116601417)/(0.5274437000946135/x[0]**0.46125076138253895) * (x[1]**0.023517275517192626) * (x[2]),[0.61059181 0.15895316 0.01180941 0.5274437  0.46125076 0.02351728],61.39630965771392,"{'fitness 25': 64.65603905168199, 'fitness 53': 62.08282730879858, 'fitness 74': 60.040216565865116, 'fitness 102': 59.49267335559467}",False
