,genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,opt_const,fitness val,other_info,optimized
17,"[[0], [3], [0, 3], [2, 2], [2, 2], [1, 1, 0], [0, 0, 0, 0]]",31.72614670367178,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.5378681527148033 * (x[1]**0.5420811276947238) * (x[2]),[0.53786815 0.54208113],31.256635227953268,"{'fitness 25': 32.9107700455187, 'fitness 53': 31.72614670367178, 'fitness 74': 30.324115753659214, 'fitness 102': 30.535019884681894}",False
18,"[[0], [3], [3, 0], [], [0, 0, 2, 0, 1], [1, 1, 1, 1, 1], [0]]",35.12298138841761,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.9106013375093086 * (x[1]**0.46528301573656305) * (x[2]),[0.91060134 0.46528302],34.6069988701969,"{'fitness 25': 36.60663469052898, 'fitness 53': 35.12298138841761, 'fitness 74': 33.58615022572038, 'fitness 102': 33.62821169434132}",False
19,"[[0], [3], [2, 1], [0, 0, 2], [2, 2], [1, 0, 0], [0]]",36.32303488847188,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.512889845249321 * (x[1]**0.6840680559295526) * (x[2]),[0.51288985 0.68406806],36.051098993161794,"{'fitness 25': 38.8230834226821, 'fitness 53': 36.32303488847188, 'fitness 74': 35.7232678956362, 'fitness 102': 33.606945661167096}",False
20,"[[0], [3], [2, 2], [], [2, 3], [1], []]",37.08592634692202,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.5108785019728672 * (x[1]**0.5255845090734026) * (x[2]),[0.5108785  0.52558451],36.576945868011464,"{'fitness 25': 38.53973016222318, 'fitness 53': 37.08592634692202, 'fitness 74': 35.56697563793075, 'fitness 102': 35.62413180388046}",False
21,"[[0], [3], [], [], [2, 2], [1], []]",40.80705069246941,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.8234302535341754 * (x[1]**0.44976934994542805) * (x[2]),[0.82343025 0.44976935],40.254285757288066,"{'fitness 25': 42.53725181041223, 'fitness 53': 40.80705069246941, 'fitness 74': 39.16202275584252, 'fitness 102': 39.06358270560944}",False
22,"[[0], [3], [0], [2, 1, 0, 0], [0], [1, 0, 0, 0, 0, 0, 1], [0]]",41.17195830471694,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.7112080299108804 * (x[1]**0.46531672428296) * (x[2]),[0.71120803 0.46531672],40.6211223057769,"{'fitness 25': 42.89295880509311, 'fitness 53': 41.17195830471694, 'fitness 74': 39.53181248518742, 'fitness 102': 39.43859562705016}",False
23,"[[0], [2], [1, 1], [1, 0], [3, 3, 0, 0, 3, 3], [1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0]]",41.25493281217934,"[1, 1, 1, 2, 3, 4, 2]",6,(((Constant/x[0])/x[0]+Constant)**Constant) * (x[1]**Constant) * (x[2]),(((0.18890155891204885/x[0])/x[0]+0.8973397045685441)**0.22882200817825593) * (x[1]**0.41948696782704675) * (x[2]),[0.18890156 0.8973397  0.22882201 0.41948697],40.71792328026513,"{'fitness 25': 42.95991738343603, 'fitness 53': 41.25493281217934, 'fitness 74': 39.69396887127817, 'fitness 102': 39.499883586081204}",False
24,"[[0], [3], [0, 1], [2, 0], [0, 3], [1, 1, 0, 1], [0]]",41.64709231026475,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.9982949416116758 * (x[1]**0.4220300854438547) * (x[2]),[0.99829494 0.42203009],41.082514241768116,"{'fitness 25': 43.449633721138596, 'fitness 53': 41.64709231026475, 'fitness 74': 39.96861387207521, 'fitness 102': 39.82929513209055}",False
25,"[[0], [0], [3, 3], [1, 2], [2], [1, 1], []]",41.88209439255396,"[1, 1, 2, 0, 1, 2, 0]",4,Constant*Constant * (x[1]**Constant) * (x[2]),0.5985206084043044*0.8611295840435279 * (x[1]**0.4998876594394861) * (x[2]),[0.59852061 0.86112958 0.49988766],41.335642708360545,"{'fitness 25': 43.58113166927049, 'fitness 53': 41.88209439255396, 'fitness 74': 40.2533202921687, 'fitness 102': 40.17247616364246}",False
26,"[[0], [3], [], [], [], [1, 1, 1, 1, 1], [0]]",43.104147371567564,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.9100198848141486 * (x[1]**0.42458266725436933) * (x[2]),[0.91001988 0.42458267],42.532294852573564,"{'fitness 25': 44.95608320571719, 'fitness 53': 43.104147371567564, 'fitness 74': 41.40385469197524, 'fitness 102': 41.23694666002825}",False
27,"[[0], [3], [], [], [], [1], [0]]",43.12749717194473,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.8539975976018422 * (x[1]**0.432059218351327) * (x[2]),[0.8539976  0.43205922],42.55728828709081,"{'fitness 25': 44.97016791511456, 'fitness 53': 43.12749717194473, 'fitness 74': 41.43166493006586, 'fitness 102': 41.27003201609201}",False
28,"[[0], [3], [0, 3], [2, 2], [], [1, 1, 1, 1, 1], []]",43.139312680662506,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.24971789909498754 * (x[1]**0.5791940662652768) * (x[2]),[0.2497179  0.57919407],42.60304867386393,"{'fitness 25': 44.78337389595952, 'fitness 53': 43.139312680662506, 'fitness 74': 41.53798479189886, 'fitness 102': 41.48778733373343}",False
29,"[[0], [1], [0, 2], [0, 0, 2, 1], [0, 0, 2, 2, 1], [0, 0, 1, 1, 1], [0, 0]]",46.811756509498046,"[1, 1, 2, 3, 4, 5, 2]",6,(x[0]+x[0]+Constant*Constant*(Constant**Constant)) * (x[1]**Constant) * (x[2]),(x[0]+x[0]+0.8013419830050635*0.5855193806689126*(0.4677957394506289**0.15300534453168713)) * (x[1]**0.2864826997043918) * (x[2]),[0.80134198 0.58551938 0.46779574 0.15300534 0.2864827 ],46.083521473244595,"{'fitness 25': 49.24049055037002, 'fitness 53': 46.811756509498046, 'fitness 74': 44.55514285384577, 'fitness 102': 44.45493101551799}",False
30,"[[0], [3], [], [2, 1, 0, 0], [0, 0, 3, 3, 0, 2], [1], [0]]",51.16010288758243,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.5271088619393656 * (x[1]**0.4274211233442812) * (x[2]),[0.52710886 0.42742112],50.54399671441487,"{'fitness 25': 53.302784002381706, 'fitness 53': 51.16010288758243, 'fitness 74': 49.32797914357049, 'fitness 102': 49.00122699729242}",False
31,"[[0], [3], [], [], [0], [1], [0]]",53.03371443629111,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.7348581946054669 * (x[1]**0.3666204830545732) * (x[2]),[0.73485819 0.36662048],52.3996103365888,"{'fitness 25': 55.28649109110054, 'fitness 53': 53.03371443629111, 'fitness 74': 51.14994929161072, 'fitness 102': 50.76239062705514}",False
32,"[[0], [2], [3, 0], [0, 0, 2, 1], [0, 0, 2, 0, 1], [0, 1, 1, 1, 1], [0]]",53.593532941463565,"[1, 1, 1, 0, 0, 1, 1]",5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.5375958563790378) * (x[1]**0.619673405471332) * (x[2]),[0.53759586 0.61967341],53.35617626379631,"{'fitness 25': 54.9977483346858, 'fitness 53': 53.593532941463565, 'fitness 74': 53.790478876200716, 'fitness 102': 51.2803015805024}",False
33,"[[0], [3], [3, 3], [], [3, 0, 0, 0, 3, 3], [1], [0, 0, 0, 0]]",55.01515948707516,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.34150568312164287 * (x[1]**0.4319736932302539) * (x[2]),[0.34150568 0.43197369],54.37757988196245,"{'fitness 25': 57.29611799146791, 'fitness 53': 55.01515948707516, 'fitness 74': 53.11904103712574, 'fitness 102': 52.71758061729368}",False
34,"[[0], [2], [2], [0], [0, 2], [1, 1, 1, 1, 1], []]",55.21650484229998,"[1, 1, 1, 1, 1, 2, 0]",5,((Constant+Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.649446477392756+0.9920750785051184**0.8162960136225489)**0.522535149075147) * (x[1]**0.2681212074290681) * (x[2]),[0.64944648 0.99207508 0.81629601 0.52253515 0.26812121],54.56193801892582,"{'fitness 25': 57.593480065737076, 'fitness 53': 55.21650484229998, 'fitness 74': 53.27402761664645, 'fitness 102': 52.81830637439394}",False
35,"[[0], [3], [], [], [], [1], []]",55.527798883950716,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.6510226616418817 * (x[1]**0.34627916156257565) * (x[2]),[0.65102266 0.34627916],54.879432580765666,"{'fitness 25': 57.87178370949979, 'fitness 53': 55.527798883950716, 'fitness 74': 53.60161932291669, 'fitness 102': 53.164894709880514}",False
36,"[[0], [3], [], [2, 1], [2, 2], [1, 0, 0], [0, 0]]",55.76115637185374,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.3807087342437099 * (x[1]**0.7406859023586041) * (x[2]),[0.38070873 0.7406859 ],55.25267739374016,"{'fitness 25': 59.67332106549403, 'fitness 53': 55.76115637185374, 'fitness 74': 54.52656037481149, 'fitness 102': 51.55815074091495}",False
37,"[[0], [3], [2], [0, 1, 2, 1], [0, 3, 1], [1, 1, 1, 1, 1], [0, 0, 0, 0]]",55.84062695281493,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.47429511164533 * (x[1]**0.3792491505371677) * (x[2]),[0.47429511 0.37924915],55.193697292771695,"{'fitness 25': 58.17791737754396, 'fitness 53': 55.84062695281493, 'fitness 74': 53.91787602576963, 'fitness 102': 53.485298475001485}",False
38,"[[0], [0], [0, 1], [0, 0, 2, 1], [0, 0, 2, 0, 1, 1], [0, 1, 1, 1, 0, 1, 1], [0, 0]]",57.113492772286754,"[1, 1, 2, 4, 6, 7, 2]",6,x[0]+Constant+Constant*Constant+(x[0]-(Constant-Constant)) * (x[1]**Constant) * (x[2]),x[0]+0.2200196259145688+0.08530449082610059*0.9609589397371144+(x[0]-(0.6425477077954002-0.9171342709161197)) * (x[1]**0.21206926920432756) * (x[2]),[0.22001963 0.08530449 0.96095894 0.64254771 0.91713427 0.21206927],56.41117347266862,"{'fitness 25': 59.66132706702755, 'fitness 53': 57.113492772286754, 'fitness 74': 55.001155609014084, 'fitness 102': 54.57103774196423}",False
39,"[[0], [3], [], [2, 1], [2, 2], [1, 0, 0], [0, 0]]",57.44308533928504,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.09851023967919625 * (x[1]**0.5373758579743987) * (x[2]),[0.09851024 0.53737586],56.798346548300295,"{'fitness 25': 59.773844990075894, 'fitness 53': 57.44308533928504, 'fitness 74': 55.524024301534375, 'fitness 102': 55.097170353290615}",False
40,"[[0], [3], [], [2, 1, 0, 0], [2, 3], [1, 0, 0, 0], [0]]",57.628926731496186,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.7795247218146419 * (x[1]**0.284365667756591) * (x[2]),[0.77952472 0.28436567],56.96641139760015,"{'fitness 25': 60.06117211273246, 'fitness 53': 57.628926731496186, 'fitness 74': 55.661207061462996, 'fitness 102': 55.17685501860499}",False
41,"[[0], [3], [0, 1], [], [2, 2], [1], [0, 0]]",57.697101930807015,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.6607906268552108 * (x[1]**0.30277617306626203) * (x[2]),[0.66079063 0.30277617],57.035556944289766,"{'fitness 25': 60.12426957773139, 'fitness 53': 57.697101930807015, 'fitness 74': 55.731910410809036, 'fitness 102': 55.25049084432887}",False
42,"[[0], [3], [3, 3], [], [], [0], [0, 0, 0]]",58.88574297832544,"[1, 1, 0, 0, 0, 1, 1]",4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.22548683035071027) * (x[2]),[0.22548683],58.18595811119719,"{'fitness 25': 61.445258084714176, 'fitness 53': 58.88574297832544, 'fitness 74': 56.778953437305724, 'fitness 102': 56.333662811571664}",False
43,"[[0], [3], [3], [], [0, 0, 2, 1], [0, 0, 0], [0, 0]]",59.20185810068281,"[1, 1, 0, 0, 0, 1, 1]",4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.2156913961679333) * (x[2]),[0.2156914],58.50294774641046,"{'fitness 25': 61.764058216887335, 'fitness 53': 59.20185810068281, 'fitness 74': 57.10015481879618, 'fitness 102': 56.64463020354786}",False
44,"[[0], [3], [0, 1], [1, 0], [2, 0, 1], [0], [0]]",59.289915071596866,"[1, 1, 0, 0, 0, 1, 1]",4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.21281601303959174) * (x[2]),[0.21281601],58.59125247358074,"{'fitness 25': 61.85284166904006, 'fitness 53': 59.289915071596866, 'fitness 74': 57.18963305694905, 'fitness 102': 56.731282694753105}",False
45,"[[0], [3], [], [], [], [1], []]",59.40857892713373,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.08132881877619103 * (x[1]**0.5075949601085075) * (x[2]),[0.08132882 0.50759496],58.74873941664847,"{'fitness 25': 61.83289470337212, 'fitness 53': 59.40857892713373, 'fitness 74': 57.44549958340132, 'fitness 102': 56.96782396317196}",False
46,"[[0], [3], [3, 0], [2, 1, 0, 0], [0, 0, 2, 0, 1], [1, 1, 1, 1, 1], [0]]",59.59774791852346,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.7329757597809954 * (x[1]**0.23599279405820062) * (x[2]),[0.73297576 0.23599279],58.92527603925871,"{'fitness 25': 62.09393986198616, 'fitness 53': 59.59774791852346, 'fitness 74': 57.60002658920508, 'fitness 102': 57.081861666584885}",False
47,"[[0], [3], [3, 3], [1, 0], [], [1, 1, 0, 0, 0], [0, 0, 0]]",59.95362656837842,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.5042396595523656 * (x[1]**0.2677423450207628) * (x[2]),[0.50423966 0.26774235],59.281209340558746,"{'fitness 25': 62.45110366033546, 'fitness 53': 59.95362656837842, 'fitness 74': 57.95552488234566, 'fitness 102': 57.436999478995105}",False
48,"[[0], [3], [3, 3], [], [], [1], [0, 0, 0]]",60.146177912837075,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.6655797297847837 * (x[1]**0.22610332651580534) * (x[2]),[0.66557973 0.22610333],59.4714939064728,"{'fitness 25': 62.65702436493701, 'fitness 53': 60.146177912837075, 'fitness 74': 58.141622304184374, 'fitness 102': 57.615835050297036}",False
49,"[[0], [3], [], [1, 1, 2, 1], [2, 0, 0, 0, 3, 3], [1], [0, 0, 0, 0]]",60.172593940512726,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.17715656779441902 * (x[1]**0.3849290944008059) * (x[2]),[0.17715657 0.38492909],59.503496171687594,"{'fitness 25': 62.6524457752495, 'fitness 53': 60.172593940512726, 'fitness 74': 58.18319197552376, 'fitness 102': 57.674850764289516}",False
50,"[[0], [3], [3, 3], [], [0, 0, 3, 3, 0, 2], [1, 0, 0, 0], [0, 0, 0]]",60.197391289186655,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.4679735415988656 * (x[1]**0.2665470672596927) * (x[2]),[0.46797354 0.26654707],59.52401062334766,"{'fitness 25': 62.701270722570065, 'fitness 53': 60.197391289186655, 'fitness 74': 58.19630758383192, 'fitness 102': 57.674453563640974}",False
51,"[[0], [3], [], [], [], [0], [0]]",60.267524282386255,"[1, 1, 0, 0, 0, 1, 1]",4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.17525839741272697) * (x[2]),[0.1752584],59.5717623305552,"{'fitness 25': 62.83778049982859, 'fitness 53': 60.267524282386255, 'fitness 74': 58.183205542446956, 'fitness 102': 57.694300949390055}",False
52,"[[0], [3], [3, 0], [], [0, 0, 2, 0, 1], [1, 1, 1, 1, 1], [0]]",60.46858150744719,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.40585354163793985 * (x[1]**0.271288973573225) * (x[2]),[0.40585354 0.27128897],59.79433450041324,"{'fitness 25': 62.97844043530189, 'fitness 53': 60.46858150744719, 'fitness 74': 58.46473972543668, 'fitness 102': 57.93982334050118}",False
53,"[[0], [2], [3], [2, 1], [2, 0, 0, 0, 3, 3], [1], [0]]",60.5404876480266,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.6826039193930626**0.3937475599757596) * (x[1]**0.17663442730231416) * (x[2]),[0.68260392 0.39374756 0.17663443],59.86292097125561,"{'fitness 25': 63.06894082953753, 'fitness 53': 60.5404876480266, 'fitness 74': 58.52749368086261, 'fitness 102': 57.99232840336668}",False
54,"[[0], [3], [2, 3], [2, 1], [0, 2, 3], [1, 1, 0, 1, 0], [0, 0]]",60.63990647458041,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.1341455028705698 * (x[1]**0.39635738571566437) * (x[2]),[0.1341455  0.39635739],59.968678686104134,"{'fitness 25': 63.133582411804696, 'fitness 53': 60.63990647458041, 'fitness 74': 58.644022276049526, 'fitness 102': 58.12843137045817}",False
55,"[[0], [3], [2], [], [], [1, 1, 1, 1, 1], []]",60.77706911448114,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.9889263240868418 * (x[1]**0.1472144237109736) * (x[2]),[0.98892632 0.14721442],60.098013874600916,"{'fitness 25': 63.314735027854326, 'fitness 53': 60.77706911448114, 'fitness 74': 58.75966373896678, 'fitness 102': 58.21964285698165}",False
56,"[[0], [2], [0], [0, 0, 2, 1], [2, 1, 2], [1, 0, 0, 1], [0, 0]]",60.79816762922652,"[1, 1, 1, 2, 3, 4, 2]",6,(Constant*x[0]-x[0]*Constant**Constant) * (x[1]**Constant) * (x[2]),(0.9152739599901488*x[0]-x[0]*0.05751425869393245**0.9860386363964342) * (x[1]**0.16754506298878025) * (x[2]),[0.91527396 0.05751426 0.98603864 0.16754506],60.104637404012834,"{'fitness 25': 63.36975487241982, 'fitness 53': 60.79816762922652, 'fitness 74': 58.72368908822792, 'fitness 102': 58.22046825139077}",False
57,"[[0], [3], [0, 3], [1, 0], [], [1], [0, 0, 0, 0]]",60.80647211236447,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.9640348530408864 * (x[1]**0.1486667656194134) * (x[2]),[0.96403485 0.14866677],60.127395913552526,"{'fitness 25': 63.344387650325764, 'fitness 53': 60.80647211236447, 'fitness 74': 58.788966718976795, 'fitness 102': 58.248833371355005}",False
58,"[[0], [2], [2], [0, 0, 2, 1], [2, 1], [1, 1, 1, 1, 1], []]",60.825315903381814,"[1, 1, 1, 1, 1, 2, 0]",5,((Constant*Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.1308857501743972*0.32852913470226364**0.8148670597058758)**0.7107897781061141) * (x[1]**0.3961280727154961) * (x[2]),[0.13088575 0.32852913 0.81486706 0.71078978 0.39612807],60.15308038362176,"{'fitness 25': 63.32539079709423, 'fitness 53': 60.825315903381814, 'fitness 74': 58.826417495444986, 'fitness 102': 58.307432858326095}",False
