,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
10,"[[0], [3], [], [], [], [0], [0]]",21.744821674735142,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.5422134909001517) * (x[2]),[0.54221349],21.0180563388966,"{'fitness 25': 23.356028802823783, 'fitness 53': 21.744821674735142, 'fitness 74': 19.436650845513995, 'fitness 102': 20.261489368352017}",False
11,"[[0], [2], [3], [], [], [0], [0]]",23.691203574356997,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 1]",(x[0]**0.04653640987101881) * (x[1]**0.5877691757940097) * (x[2]),[0.04653641 0.58776918],23.598369938857733,"{'fitness 25': 24.92467098567196, 'fitness 53': 23.691203574356997, 'fitness 74': 23.61338727283816, 'fitness 102': 22.257051558063083}",False
12,"[[0], [1], [0, 1], [0, 2, 2, 1], [0, 0, 2, 0, 1], [1, 0, 0, 1, 0, 0], [0, 0, 0, 0]]",23.80773564335953,6,(Constant+x[0]+x[0]*(Constant+(x[0]-x[0]))) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 5, 6, 4]",(0.16215424364733122+x[0]+x[0]*(0.07252274678486825+(x[0]-x[0]))) * (x[1]**0.4853340899314722) * (x[2]),[0.16215424 0.07252275 0.48533409],22.995976039445548,"{'fitness 25': 25.719794744099772, 'fitness 53': 23.80773564335953, 'fitness 74': 21.127429890968077, 'fitness 102': 22.1407034832688}",False
13,"[[0], [3], [], [], [], [1], []]",24.062085498749077,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.981710421415261 * (x[1]**0.4968664507295162) * (x[2]),[0.98171042 0.49686645],23.61836818326795,"{'fitness 25': 25.024838215650156, 'fitness 53': 24.062085498749077, 'fitness 74': 22.739159168239542, 'fitness 102': 23.091107165914156}",False
14,"[[0], [1], [0, 3], [1, 2], [1, 2, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",26.63840886851317,6,((x[0]-x[0])*x[0]+x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 3, 4, 4]",((x[0]-x[0])*x[0]+x[0]) * (x[1]**0.5019706921927262) * (x[2]),[0.50197069],25.805537058598464,"{'fitness 25': 28.73146093645243, 'fitness 53': 26.63840886851317, 'fitness 74': 23.835434101330716, 'fitness 102': 24.849716138012262}",False
15,"[[0], [1], [2, 2], [2, 0], [0, 3], [0, 1, 0], [0, 0]]",27.801931669328507,6,((x[0]**Constant)+(Constant/x[0]**Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 2, 3, 2]",((x[0]**0.9945142586630666)+(0.3135899971157361/x[0]**0.3630445999486319)) * (x[1]**0.5492222311803281) * (x[2]),[0.99451426 0.31359    0.3630446  0.54922223],27.59678127853753,"{'fitness 25': 28.372830873399668, 'fitness 53': 27.801931669328507, 'fitness 74': 27.70865600072517, 'fitness 102': 26.708856961487754}",False
16,"[[0], [0], [3, 3], [], [0], [0, 1, 1, 1, 1], [0]]",29.88618181586742,5,x[0]+Constant * (x[1]**Constant) * (x[2]),"[1, 1, 2, 0, 1, 2, 1]",x[0]+0.8149250635623665 * (x[1]**0.49624824437610326) * (x[2]),[0.81492506 0.49624824],29.396902023209346,"{'fitness 25': 31.134755340290543, 'fitness 53': 29.88618181586742, 'fitness 74': 28.42697247163626, 'fitness 102': 28.62897825770123}",False
17,"[[0], [2], [0], [1, 2], [2, 3], [1, 0, 1], [0]]",34.48201617329945,6,((Constant*x[0])/Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 1]",((0.72741892319725*x[0])/0.8917932401463753**0.2434149749438692) * (x[1]**0.6172453189325654) * (x[2]),[0.72741892 0.89179324 0.24341497 0.61724532],34.151488744710235,"{'fitness 25': 35.44273650582534, 'fitness 53': 34.48201617329945, 'fitness 74': 34.021251726649105, 'fitness 102': 32.990478001656264}",False
18,"[[0], [1], [0, 1], [1, 1, 2, 2], [3, 3, 0, 0, 3, 3], [1, 1, 1, 1, 0, 1], [0]]",40.18216855346936,6,((Constant/Constant)/(Constant+Constant)+(x[0]/Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 5, 6, 1]",((0.542470188631089/0.3368572442896318)/(0.34893349925718553+0.3977455008160661)+(x[0]/0.16847740177159953)) * (x[1]**0.1840022732793607) * (x[2]),[0.54247019 0.33685724 0.3489335  0.3977455  0.1684774  0.18400227],39.410928412640736,"{'fitness 25': 42.6293953488222, 'fitness 53': 40.18216855346936, 'fitness 74': 37.81068218962373, 'fitness 102': 37.79270769947626}",False
19,"[[0], [3], [3, 3], [], [], [1, 1], []]",41.39372271779212,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.4439756190966725 * (x[1]**0.5204938420771265) * (x[2]),[0.44397562 0.52049384],40.855512575162386,"{'fitness 25': 43.042059399446345, 'fitness 53': 41.39372271779212, 'fitness 74': 39.78848297754792, 'fitness 102': 39.7359953484929}",False
20,"[[0], [3], [], [1, 2, 1], [], [1, 0, 0, 0, 0], []]",41.41898904310588,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.9605280848090534 * (x[1]**0.42793775087082875) * (x[2]),[0.96052808 0.42793775],40.857155763337595,"{'fitness 25': 43.20459002298899, 'fitness 53': 41.41898904310588, 'fitness 74': 39.7483116501078, 'fitness 102': 39.61856561691598}",False
21,"[[0], [0], [3, 1], [2, 0], [0, 0, 1], [0, 1, 0, 0], [0, 0, 0]]",43.87531833894137,6,x[0]+(Constant+x[0]-x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 3, 4, 3]",x[0]+(0.7599545557260672+x[0]-x[0]) * (x[1]**0.43574811075496545) * (x[2]),[0.75995456 0.43574811],43.28970016151549,"{'fitness 25': 45.78021060373985, 'fitness 53': 43.87531833894137, 'fitness 74': 42.13162927227918, 'fitness 102': 41.95726060852744}",False
22,"[[0], [3], [3, 3], [], [3], [1, 0], [0]]",47.79415607068966,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.9911754217772357 * (x[1]**0.3818008209719653) * (x[2]),[0.99117542 0.38180082],47.18860050172767,"{'fitness 25': 49.86128460522343, 'fitness 53': 47.79415607068966, 'fitness 74': 45.99557635350932, 'fitness 102': 45.708940546450236}",False
23,"[[0], [3], [], [], [], [1], []]",47.8775444035199,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.33108039569266756 * (x[1]**0.7489039081085989) * (x[2]),[0.3310804  0.74890391],47.43218767445248,"{'fitness 25': 51.37505133958657, 'fitness 53': 47.8775444035199, 'fitness 74': 46.83329583820711, 'fitness 102': 44.088215845563745}",False
24,"[[0], [1], [1, 1], [2, 0, 0, 2], [3, 3, 0, 0, 3, 3], [1, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0]]",52.068491382090464,6,((Constant/x[0]/x[0])+(x[0]+x[0]/Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 5, 6, 4]",((0.0922808816848123/x[0]/x[0])+(x[0]+x[0]/0.2318014104480972)) * (x[1]**0.1403859453441172) * (x[2]),[0.09228088 0.23180141 0.14038595],51.33645606802514,"{'fitness 25': 54.634100111432886, 'fitness 53': 52.068491382090464, 'fitness 74': 49.84120380048044, 'fitness 102': 49.5340642921621}",False
25,"[[0], [3], [2, 0], [], [], [1], []]",52.229683332718636,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.012935283501589678 * (x[1]**0.8585614538684874) * (x[2]),[0.01293528 0.85856145],51.65860451978318,"{'fitness 25': 54.103800905467324, 'fitness 53': 52.229683332718636, 'fitness 74': 50.52299533586159, 'fitness 102': 50.34901731802062}",False
26,"[[0], [3], [3, 3], [], [], [1, 0], []]",52.24296711364762,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.9534348503850952 * (x[1]**0.3445205897598551) * (x[2]),[0.95343485 0.34452059],51.609836626465416,"{'fitness 25': 54.48658157876717, 'fitness 53': 52.24296711364762, 'fitness 74': 50.36303953212414, 'fitness 102': 49.97988876850495}",False
27,"[[0], [3], [0, 3], [0, 1], [], [1], [0, 0, 0]]",53.24645672819803,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.2214742406829282 * (x[1]**0.508089608870176) * (x[2]),[0.22147424 0.50808961],52.6278428460351,"{'fitness 25': 55.41182851547245, 'fitness 53': 53.24645672819803, 'fitness 74': 51.40463791517047, 'fitness 102': 51.06706210746239}",False
28,"[[0], [3], [], [], [], [0], [0]]",53.84107296390543,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.32339369468840606) * (x[2]),[0.32339369],53.1289210589679,"{'fitness 25': 56.347070242259385, 'fitness 53': 53.84107296390543, 'fitness 74': 51.65347459540593, 'fitness 102': 51.38621833923837}",False
29,"[[0], [3], [], [1, 0], [2, 2, 0], [1], [0, 0]]",55.28907820546225,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.4556702279257421 * (x[1]**0.39306477034718335) * (x[2]),[0.45567023 0.39306477],54.64628428115719,"{'fitness 25': 57.600713438574054, 'fitness 53': 55.28907820546225, 'fitness 74': 53.3783761477158, 'fitness 102': 52.95976325718172}",False
30,"[[0], [3], [], [], [], [1], []]",55.858839613201226,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.7923982756390824 * (x[1]**0.3170710193725006) * (x[2]),[0.79239828 0.31707102],55.20629909887898,"{'fitness 25': 58.22761356637096, 'fitness 53': 55.858839613201226, 'fitness 74': 53.92084785102268, 'fitness 102': 53.47043587924329}",False
31,"[[0], [3], [], [], [], [1], []]",57.05722817812332,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.33564163061405583 * (x[1]**0.3983001501440605) * (x[2]),[0.33564163 0.39830015],56.40542365221369,"{'fitness 25': 59.42707599686114, 'fitness 53': 57.05722817812332, 'fitness 74': 55.119434793197726, 'fitness 102': 54.669760166582186}",False
32,"[[0], [3], [], [], [], [1], []]",57.348791754425946,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.6968433464371657 * (x[1]**0.30410898525805896) * (x[2]),[0.69684335 0.30410899],56.688806572227485,"{'fitness 25': 59.765729231022334, 'fitness 53': 57.348791754425946, 'fitness 74': 55.388357888102895, 'fitness 102': 54.91233259755721}",False
33,"[[0], [0], [3, 0], [0, 1], [0, 0, 2, 1], [0, 0, 0, 0, 1], [0, 0, 0, 0]]",58.43445094114953,6,x[0]+x[0]+x[0]*(x[0]-Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 4, 5, 4]",x[0]+x[0]+x[0]*(x[0]-0.661562003907474) * (x[1]**0.28894086927595164) * (x[2]),[0.661562   0.28894087],57.69351624783874,"{'fitness 25': 61.09996838322299, 'fitness 53': 58.43445094114953, 'fitness 74': 56.17761893217783, 'fitness 102': 55.80296142811538}",False
34,"[[0], [3], [], [], [], [1], []]",58.634205365799154,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.4965894682111084 * (x[1]**0.712197785286495) * (x[2]),[0.49658947 0.71219779],58.13614991130453,"{'fitness 25': 62.53383071655276, 'fitness 53': 58.634205365799154, 'fitness 74': 57.40237251578338, 'fitness 102': 54.47224650157746}",False
35,"[[0], [0], [0, 3], [1, 0], [0, 2, 3, 0], [0, 1, 1, 0, 0], [0, 0, 0]]",59.34622061474345,6,(x[0]+Constant)*Constant/x[0]+x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 4, 5, 3]",(x[0]+0.65585413524101)*0.8997573696345862/x[0]+x[0] * (x[1]**0.14628371208035817) * (x[2]),[0.65585414 0.89975737 0.14628371],58.65954972256191,"{'fitness 25': 61.903618967517474, 'fitness 53': 59.34622061474345, 'fitness 74': 57.29749930522076, 'fitness 102': 56.77753089494751}",False
36,"[[0], [2], [1, 2], [0, 2, 2], [0, 3, 2], [1, 0, 1, 1], [0]]",59.39568899995702,6,((Constant+x[0]/Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 1]",((0.1927040502319176+x[0]/0.2639341021233569)**0.5231525864993133) * (x[1]**0.12117774339135479) * (x[2]),[0.19270405 0.2639341  0.52315259 0.12117774],58.7047489508145,"{'fitness 25': 61.94804329804494, 'fitness 53': 59.39568899995702, 'fitness 74': 57.33320212297043, 'fitness 102': 56.833001431428144}",False
37,"[[0], [1], [3, 1], [2, 2], [3, 1], [0, 0, 1], [0, 0]]",59.67911645807896,6,(x[0]/(x[0]-Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 2, 3, 2]",(x[0]/(x[0]-0.41707096831089685)) * (x[1]**0.23887078937640327) * (x[2]),[0.41707097 0.23887079],57.43749889383091,"{'fitness 25': 62.09701099985584, 'fitness 53': 59.67911645807896, 'fitness 74': 56.170634000131976, 'fitness 102': 54.04485168150491}",False
38,"[[0], [3], [], [], [], [1], []]",59.96055983336519,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.9117339853850863 * (x[1]**0.1956815522694143) * (x[2]),[0.91173399 0.19568155],59.28525833439654,"{'fitness 25': 62.47395394031056, 'fitness 53': 59.96055983336519, 'fitness 74': 57.95459663068437, 'fitness 102': 57.42722443219469}",False
39,"[[0], [3], [], [], [], [1], []]",60.078897391594815,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.3419580978800767 * (x[1]**0.3095623347552766) * (x[2]),[0.3419581  0.30956233],59.40756156876957,"{'fitness 25': 62.57090990880733, 'fitness 53': 60.078897391594815, 'fitness 74': 58.08355042547651, 'fitness 102': 57.56822437202486}",False
40,"[[0], [3], [], [], [], [1, 0, 0, 0], [0, 0, 0, 0]]",60.291335366319984,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.8721811765564458 * (x[1]**0.18688228354095848) * (x[2]),[0.87218118 0.18688228],59.614780870590344,"{'fitness 25': 62.81310935894366, 'fitness 53': 60.291335366319984, 'fitness 74': 58.281468483416646, 'fitness 102': 57.74976476941073}",False
41,"[[0], [1], [3, 3], [1, 2], [0], [1, 1], []]",60.675037541919636,4,(Constant+Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 0, 1, 2, 0]",(0.28996582093945533+0.05056044957919692) * (x[1]**0.28206961587672563) * (x[2]),[0.28996582 0.05056045 0.28206962],60.000320790779604,"{'fitness 25': 63.18839137791723, 'fitness 53': 60.675037541919636, 'fitness 74': 58.66961295650099, 'fitness 102': 58.1429580379206}",False
42,"[[0], [2], [3], [], [], [1], [0]]",60.9241526845715,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 0]",(0.11218695303549553**0.062047681870922244) * (x[1]**0.15389139693761256) * (x[2]),[0.11218695 0.06204768 0.1538914 ],60.24496424501575,"{'fitness 25': 63.46322064901142, 'fitness 53': 60.9241526845715, 'fitness 74': 58.906169690808014, 'fitness 102': 58.36550239522783}",False
43,"[[0], [2], [1], [2, 0], [0, 1], [0, 0, 1], [0, 0]]",61.104042069782395,6,((x[0]+x[0]-Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 2, 2, 3, 2]",((x[0]+x[0]-0.3928199190002146)**0.533219272006664) * (x[1]**0.10100292904279196) * (x[2]),[0.39281992 0.53321927 0.10100293],60.41297889422935,"{'fitness 25': 63.67483924659149, 'fitness 53': 61.104042069782395, 'fitness 74': 59.043128242034335, 'fitness 102': 58.520969194062225}",False
44,"[[0], [2], [3], [], [], [1], []]",61.160765094354225,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 0]",(0.9174014594256249**0.2707807440974136) * (x[1]**0.12520262592619114) * (x[2]),[0.91740146 0.27078074 0.12520263],60.480324670225194,"{'fitness 25': 63.707736994120275, 'fitness 53': 61.160765094354225, 'fitness 74': 59.13901420868238, 'fitness 102': 58.5942228078729}",False
45,"[[0], [3], [], [], [], [0], [0]]",61.464286171721675,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.10399549387886564) * (x[2]),[0.10399549],60.77263291155473,"{'fitness 25': 64.04097142536962, 'fitness 53': 61.464286171721675, 'fitness 74': 59.40031981940716, 'fitness 102': 58.876607489887434}",False
46,"[[0], [2], [3], [], [], [1, 1], [0]]",61.6121208313108,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 0]",(0.08513262467823657**0.28622610410177174) * (x[1]**0.1730757924389933) * (x[2]),[0.08513262 0.2862261  0.17307579],60.93172734926056,"{'fitness 25': 64.16089077152998, 'fitness 53': 61.6121208313108, 'fitness 74': 59.58985126890663, 'fitness 102': 59.04444000734509}",False
47,"[[0], [1], [2, 3], [0], [2, 3], [0, 0, 0], [0, 0, 0]]",61.84157923777627,6,((x[0]*x[0]**Constant)/x[0]) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 1, 2, 3, 3]",((x[0]*x[0]**0.6068854714921724)/x[0]) * (x[1]**0.06872800704286719) * (x[2]),[0.60688547 0.06872801],61.1539546286425,"{'fitness 25': 64.41378955209152, 'fitness 53': 61.84157923777627, 'fitness 74': 59.794060499715435, 'fitness 102': 59.254013834120535}",False
48,"[[0], [1], [3, 3], [], [1], [0, 1], [0, 0]]",61.84564037136813,5,(x[0]-Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 0, 1, 2, 1]",(x[0]-0.4399651778751765) * (x[1]**0.14194783466655592) * (x[2]),[0.43996518 0.14194783],61.15015104535118,"{'fitness 25': 64.43450208792444, 'fitness 53': 61.84564037136813, 'fitness 74': 59.765760048237034, 'fitness 102': 59.25019099989206}",False
49,"[[0], [2], [2, 0], [1, 2, 1], [0, 0, 1, 3], [1, 1, 0, 1, 0], [0]]",62.07131515073623,5,(((Constant+Constant)**Constant)**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 1, 1, 2, 0]",(((0.7079635935739511+0.8451678098169869)**0.786952901068637)**0.7840694232652403) * (x[1]**0.003334356669142835) * (x[2]),[0.70796359 0.84516781 0.7869529  0.78406942 0.00333436],61.38760156082778,"{'fitness 25': 64.64016874662981, 'fitness 53': 62.07131515073623, 'fitness 74': 60.03927463953034, 'fitness 102': 59.483361296323196}",False
50,"[[0], [3], [], [], [], [0, 1], [0]]",62.145848835170945,4,x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 1]",x[0] * (x[1]**0.030288037367938836) * (x[2]),[0.03028804],61.45703692618991,"{'fitness 25': 64.72405033893641, 'fitness 53': 62.145848835170945, 'fitness 74': 60.0943109551477, 'fitness 102': 59.55274948448561}",False
51,"[[0], [2], [3], [], [], [0], [0]]",62.26725936346286,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 1]",(x[0]**0.45058737491839806) * (x[1]**0.010027129247597188) * (x[2]),[0.45058737 0.01002713],61.58122731776632,"{'fitness 25': 64.84104000240528, 'fitness 53': 62.26725936346286, 'fitness 74': 60.22642194733008, 'fitness 102': 59.676220003563586}",False
52,"[[0], [3], [], [], [0, 0, 2], [1], []]",62.332956914386976,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.6308714548923627 * (x[1]**0.05048755197128618) * (x[2]),[0.63087145 0.05048755],61.64964992724337,"{'fitness 25': 64.9008323108661, 'fitness 53': 62.332956914386976, 'fitness 74': 60.30167446995768, 'fitness 102': 59.74644300090635}",False
53,"[[0], [2], [3], [], [], [1], []]",62.64515748149999,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 1, 0, 0, 1, 0]",(0.25793859654400986**0.9342291196782229) * (x[1]**0.06560816047072016) * (x[2]),[0.2579386  0.93422912 0.06560816],61.96166925830543,"{'fitness 25': 65.21543147977815, 'fitness 53': 62.64515748149999, 'fitness 74': 60.612943682755706, 'fitness 102': 60.056632612382415}",False
54,"[[0], [1], [3, 0], [2, 0], [0, 3, 1], [1, 1, 0, 1, 0], [0, 0]]",62.74398790584931,6,(Constant+Constant/x[0]-Constant) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 3, 4, 1]",(0.6128090905444825+0.4856430352055313/x[0]-0.969438683831446) * (x[1]**0.05173158486851037) * (x[2]),[0.61280909 0.48564304 0.96943868 0.05173158],62.06681632341091,"{'fitness 25': 65.3056599861055, 'fitness 53': 62.74398790584931, 'fitness 74': 60.73305345775099, 'fitness 102': 60.16173552637623}",False
55,"[[0], [3], [], [], [], [1], []]",62.89305283435713,3,Constant * (x[1]**Constant) * (x[2]),"[1, 1, 0, 0, 0, 1, 0]",0.03611040237795948 * (x[1]**0.13424841188388315) * (x[2]),[0.0361104  0.13424841],62.20938189279999,"{'fitness 25': 65.46543197432855, 'fitness 53': 62.89305283435713, 'fitness 74': 60.85999455356015, 'fitness 102': 60.302719150511244}",False
56,"[[0], [1], [0, 1], [2, 0, 2, 2], [2, 1, 1, 0], [0, 0, 1, 1, 1], [0, 0]]",64.87406753062386,6,(x[0]*x[0]-Constant-(Constant+Constant)) * (x[1]**Constant) * (x[2]),"[1, 1, 2, 4, 4, 5, 2]",(x[0]*x[0]-0.044365849512010835-(0.8867815504561258+0.5448086143407022)) * (x[1]**0.22658524741922714) * (x[2]),[0.04436585 0.88678155 0.54480861 0.22658525],64.13475959529522,"{'fitness 25': 67.62058746514528, 'fitness 53': 64.87406753062386, 'fitness 74': 62.62650161170511, 'fitness 102': 62.15718970903527}",False
57,"[[0], [0], [1, 3], [1, 0], [1, 2, 1, 3], [1, 1, 0, 1, 0], [0, 0]]",65.30348180030788,6,((Constant-Constant)*x[0]-Constant)/x[0] * (x[1]**Constant) * (x[2]),"[1, 1, 2, 2, 4, 5, 2]",((0.7508058577851978-0.9633745933515677)*x[0]-0.3663125415453551)/x[0] * (x[1]**0.20716506724619144) * (x[2]),[0.75080586 0.96337459 0.36631254 0.20716507],64.59580635719108,"{'fitness 25': 67.96190090726836, 'fitness 53': 65.30348180030788, 'fitness 74': 63.18493111167599, 'fitness 102': 62.64058705262892}",False
