,genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,opt_const,fitness val,other_info,optimized
10,"[[0], [2], [2], [3], [], [], [0, 0, 1], [1, 1]]",0.44149044277911653,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.08571805270411059)**0.7412323662561192),[0.08571805 0.74123237],0.3995123684814745,"{'fitness 25': 0.3225485408655032, 'fitness 53': 0.4344234323195141, 'fitness 74': 0.44156513225940613, 'fitness 102': 0.44149044277911653}",False
11,"[[0], [0], [2, 2], [2, 1], [0, 1, 0], [0, 0, 0, 2, 2], [0, 1, 1, 1, 0, 1], [0, 0]]",0.493210940009342,"[1, 1, 2, 2, 3, 5, 6, 2]",7,((x[0]+Constant**Constant)**Constant)+(((Constant+Constant)*x[0]*Constant)**Constant),((x[0]+0.5071545201069996**0.16637317512237682)**0.2830902531771322)+(((0.5674075045525797+0.03476095537778767)*x[0]*0.45787507561365026)**0.4811663398193202),"[0.50715452 0.16637318 0.28309025 0.5674075  0.03476096 0.45787508
 0.48116634]",0.4663949426711704,"{'fitness 25': 0.4070624145306783, 'fitness 53': 0.5017618805268227, 'fitness 74': 0.49036053295601006, 'fitness 102': 0.493210940009342}",False
12,"[[0], [1], [2, 2], [3, 3], [0, 0], [0, 1, 2, 3, 2, 3, 3, 1, 2, 0, 1], [0, 0, 1, 0, 0], [0, 0, 0]]",0.49905181106241986,"[1, 1, 2, 2, 0, 1, 2, 2]",6,((x[0]**Constant)+(x[0]**Constant)),((x[0]**0.39708127861925735)+(x[0]**0.1816981917037832)),[0.39708128 0.18169819],0.49016141426331417,"{'fitness 25': 0.4570319240307547, 'fitness 53': 0.5166850121354258, 'fitness 74': 0.49676730662376184, 'fitness 102': 0.49905181106241986}",False
13,"[[0], [1], [0, 3], [3, 2], [1], [2, 3, 0], [1, 0, 1, 1], [0]]",0.5486695855066558,"[1, 1, 2, 2, 1, 3, 4, 1]",7,(Constant*((x[0]/Constant)**Constant)+Constant),(0.976572817383661*((x[0]/0.6005502238523748)**0.23551097512175523)+0.460217283702279),[0.97657282 0.60055022 0.23551098 0.46021728],0.5148967362833127,"{'fitness 25': 0.4470325921278376, 'fitness 53': 0.5505256536667442, 'fitness 74': 0.5471319630553563, 'fitness 102': 0.5486695855066558}",False
14,"[[0], [0], [2, 2], [3, 1], [2, 1], [0, 3, 0], [1, 1, 1, 0, 1, 0, 0, 1], [0, 0, 0]]",0.563466073230411,"[1, 1, 2, 2, 2, 3, 4, 1]",7,(Constant**Constant)+((Constant/(Constant+x[0]))**Constant),(0.6052742864230294**0.19624769173993706)+((0.7614684515258761/(0.8488359078445357+x[0]))**0.8110212917917504),[0.60527429 0.19624769 0.76146845 0.84883591 0.81102129],0.5306605189213177,"{'fitness 25': 0.46264148154628865, 'fitness 53': 0.5586969074350545, 'fitness 74': 0.5706431677826099, 'fitness 102': 0.563466073230411}",False
15,"[[0], [2], [2], [0], [1, 1], [2, 0, 2], [1, 1, 0, 1], [1]]",0.573889780365413,"[1, 1, 1, 1, 2, 3, 4, 1]",7,(((Constant*Constant)+(x[1]*Constant)**Constant)**Constant),(((0.2638087379657954*0.6590110088263844)+(x[1]*0.2901766177336099)**0.12150887099418417)**0.9527883428999566),[0.26380874 0.65901101 0.29017662 0.12150887 0.95278834],0.6023701189399836,"{'fitness 25': 0.6260506879779228, 'fitness 53': 0.6005180034259784, 'fitness 74': 0.5805416654160496, 'fitness 102': 0.573889780365413}",False
16,"[[0], [1], [2, 2], [3, 3], [], [0, 1, 2, 3, 2, 3, 3, 1, 2, 0, 1], [0, 0, 1, 0, 0], [0, 0, 0]]",0.6359580844312412,"[1, 1, 2, 2, 0, 1, 2, 2]",6,((x[0]**Constant)+(x[0]**Constant)),((x[0]**0.6458326374337288)+(x[0]**0.39088479852874525)),[0.64583264 0.3908848 ],0.6237020969866823,"{'fitness 25': 0.5872233840855328, 'fitness 53': 0.653295454671919, 'fitness 74': 0.6305874522025954, 'fitness 102': 0.6359580844312412}",False
17,"[[0], [0], [1, 2], [3, 0, 2], [2, 0, 1, 0], [0, 3, 0, 2, 3], [1, 1, 0, 0, 1, 0, 0, 1], [1, 0, 0]]",0.6718011932381952,"[1, 1, 2, 3, 3, 5, 6, 3]",7,(Constant+Constant/x[1]+x[0])*(((Constant/x[0])**Constant)**Constant),(0.5674200526397896+0.10900214148485554/x[1]+x[0])*(((0.7588239193381027/x[0])**0.3961198917751373)**0.605433362791053),[0.56742005 0.10900214 0.75882392 0.39611989 0.60543336],0.63650710830815,"{'fitness 25': 0.5694920455308171, 'fitness 53': 0.6728004198819993, 'fitness 74': 0.6672288595116337, 'fitness 102': 0.6718011932381952}",False
18,"[[0], [1], [0, 3], [3, 2], [1], [0, 3, 1], [1, 1, 0, 1], [0]]",0.6763659027175445,"[1, 1, 2, 2, 1, 3, 4, 1]",7,(Constant+((Constant/x[0])**Constant)-Constant),(0.9701680490068493+((0.1520917339587583/x[0])**0.20443205105849582)-0.3691572159145474),[0.97016805 0.15209173 0.20443205 0.36915722],0.6431668806129757,"{'fitness 25': 0.5761776426539452, 'fitness 53': 0.67065826377642, 'fitness 74': 0.6826647354085619, 'fitness 102': 0.6763659027175445}",False
19,"[[0], [0], [2, 3], [3], [1], [3, 0, 3, 0], [1, 1], []]",0.7223946541202321,"[1, 1, 2, 1, 0, 1, 2, 0]",5,(Constant**Constant)/Constant,(0.9183329528701721**0.4436566537586395)/0.7591073598794787,[0.91833295 0.44365665 0.75910736],0.6876804505760029,"{'fitness 25': 0.6202191619188977, 'fitness 53': 0.717229075655311, 'fitness 74': 0.7255931141537997, 'fitness 102': 0.7223946541202321}",False
20,"[[0], [0], [3, 3], [3, 2], [1], [0, 1, 0], [1, 0, 1, 1], [0]]",0.7290282064935135,"[1, 1, 2, 0, 0, 1, 2, 1]",5,Constant+x[0],0.5449119744501337+x[0],[0.54491197],0.6948833875455752,"{'fitness 25': 0.6321364389693825, 'fitness 53': 0.7333094718643399, 'fitness 74': 0.7192042518030033, 'fitness 102': 0.7290282064935135}",False
21,"[[0], [2], [1], [2, 0], [0, 1, 1], [3, 3, 2, 1, 1], [1, 1, 0, 1, 0, 0], [0, 1, 1]]",0.7684606954164265,"[1, 1, 1, 2, 3, 5, 6, 3]",7,(((Constant/Constant**Constant)/(x[0]*Constant)-(x[1]-x[1]))**Constant),(((0.9305301638596721/0.417541939873339**0.4268584625055456)/(x[0]*0.8355390025277637)-(x[1]-x[1]))**0.2759372060038128),[0.93053016 0.41754194 0.42685846 0.835539   0.27593721],0.7377196177047058,"{'fitness 25': 0.6737667467220954, 'fitness 53': 0.760837183106646, 'fitness 74': 0.778554923285376, 'fitness 102': 0.7684606954164265}",False
22,"[[0], [0], [3, 3], [3, 2], [1], [0, 2, 3, 3], [0, 1, 1, 1, 0], [0]]",0.8319082827071889,"[1, 1, 2, 0, 0, 1, 2, 1]",5,x[0]+Constant,x[0]+0.38257469345168915,[0.38257469],0.7939588461014724,"{'fitness 25': 0.7286149458338923, 'fitness 53': 0.8322902574130475, 'fitness 74': 0.8209713350574771, 'fitness 102': 0.8319082827071889}",False
23,"[[0], [2], [1], [0, 1], [0, 1, 2, 2], [3, 2, 0, 0, 3, 0, 0, 3, 2, 2, 3, 3], [1, 1, 0, 1, 0, 1], [0, 0, 0, 0]]",0.8350860763363436,"[1, 1, 1, 2, 4, 5, 6, 2]",7,((Constant/Constant*(x[0]+Constant)+(x[0]/Constant))**Constant),((0.41576080413444916/0.6539499858431347*(x[0]+0.2203704378315542)+(x[0]/0.09426998827169464))**0.061683295562292906),[0.4157608  0.65394999 0.22037044 0.09426999 0.0616833 ],0.7996689735004817,"{'fitness 25': 0.7330997657384937, 'fitness 53': 0.8290784267399884, 'fitness 74': 0.836828728022963, 'fitness 102': 0.8350860763363436}",False
24,"[[0], [0], [0, 3], [3, 2], [0], [0, 1, 0], [1, 1, 1, 1], [0]]",0.8434025807051152,"[1, 1, 2, 2, 1, 3, 4, 0]",6,Constant+(Constant-Constant**Constant)+Constant,0.9821996479477337+(0.3331723980497149-0.4760856240983472**0.8327003918922403)+0.36007732559760297,[0.98219965 0.3331724  0.47608562 0.83270039 0.36007733],0.808702743437467,"{'fitness 25': 0.7426192054889402, 'fitness 53': 0.836915643366719, 'fitness 74': 0.8465733814567417, 'fitness 102': 0.8434025807051152}",False
25,"[[0], [0], [0, 3], [3, 3], [0, 0, 1, 0], [3, 0], [1, 1, 1, 1], [0, 0]]",0.8670468950866298,"[1, 1, 2, 2, 0, 2, 3, 0]",5,Constant/Constant+Constant,0.8750561623339174/0.3587085699987317+0.28928732938145674,[0.87505616 0.35870857 0.28928733],0.8933026537543137,"{'fitness 25': 0.9301627289216704, 'fitness 53': 0.884667593990075, 'fitness 74': 0.8650776383511959, 'fitness 102': 0.8670468950866298}",False
26,"[[0], [2], [2, 2], [2, 1], [0], [0], [0, 0, 1], [0, 1]]",0.8713777940030971,"[1, 1, 1, 1, 1, 1, 2, 2]",7,(((x[0]+x[1]**Constant)**Constant)**Constant),(((x[0]+x[1]**0.6092386389384794)**0.22133336446220664)**0.09657147385231446),[0.60923864 0.22133336 0.09657147],0.8348249468487712,"{'fitness 25': 0.7674113013136439, 'fitness 53': 0.8631088991503838, 'fitness 74': 0.8739546400822858, 'fitness 102': 0.8713777940030971}",False
27,"[[0], [0], [1, 3], [3, 3], [0, 0], [0, 1, 2, 3, 2, 3, 3, 1, 2, 0, 1], [0, 0, 1, 0, 0], [0, 0]]",0.9012892368787553,"[1, 1, 2, 2, 0, 2, 3, 2]",6,(x[0]+x[0])-Constant,(x[0]+x[0])-0.017502393185605758,[0.01750239],0.8849598549977067,"{'fitness 25': 0.8466150498795151, 'fitness 53': 0.9176086235525464, 'fitness 74': 0.8906558915610586, 'fitness 102': 0.9012892368787553}",False
28,"[[0], [2], [1], [2, 0], [2, 1, 1], [0, 1, 2, 0, 3], [1, 1, 1, 1, 1, 1], [0, 1, 1]]",0.924104281981872,"[1, 1, 1, 2, 3, 4, 5, 0]",6,(((Constant**Constant)+(Constant-Constant)*(Constant+Constant))**Constant),(((0.72323676530047**0.16428139108642004)+(0.6997024186453007-0.05820495213903221)*(0.29390513152865416+0.76634026425795))**0.10035530222857192),"[0.72323677 0.16428139 0.69970242 0.05820495 0.29390513 0.76634026
 0.1003553 ]",0.8894721055334486,"{'fitness 25': 0.8242065198967677, 'fitness 53': 0.9169544453386341, 'fitness 74': 0.9272553513649439, 'fitness 102': 0.924104281981872}",False
29,"[[0], [1], [3, 2], [2, 2], [2, 2], [3, 2], [0, 1], [0, 0]]",0.9373578321403456,"[1, 1, 2, 1, 1, 1, 2, 1]",6,(x[0]/((Constant**Constant)**Constant)),(x[0]/((0.5918702020717382**0.9837224213671052)**0.5913523562977563)),[0.5918702  0.98372242 0.59135236],0.8979175706458925,"{'fitness 25': 0.8343157034296645, 'fitness 53': 0.9379033336085804, 'fitness 74': 0.9215336748994327, 'fitness 102': 0.9373578321403456}",False
30,"[[0], [2], [2], [2, 1], [1], [0], [0, 0, 1], [0, 0]]",0.9465542855462519,"[1, 1, 1, 1, 1, 1, 2, 2]",7,((((x[0]+x[0])**Constant)**Constant)**Constant),((((x[0]+x[0])**0.34733722837634584)**0.2706194552729766)**0.5801023086135435),[0.34733723 0.27061946 0.58010231],0.9113274484847463,"{'fitness 25': 0.8459543760600172, 'fitness 53': 0.9394792813472141, 'fitness 74': 0.9485486880470079, 'fitness 102': 0.9465542855462519}",False
31,"[[0], [2], [2], [3], [0, 0], [0, 1, 2, 3, 2, 3, 3, 1, 2, 0, 1], [0, 0, 1], [1, 1]]",0.9495910383661609,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.019888726899981113)**0.14797428852256078),[0.01988873 0.14797429],0.9145927704091265,"{'fitness 25': 0.8492313142695215, 'fitness 53': 0.9419350960440872, 'fitness 74': 0.9526119009137705, 'fitness 102': 0.9495910383661609}",False
32,"[[0], [2], [2], [2], [0], [0], [0, 1], [0]]",0.9682727561282706,"[1, 1, 1, 1, 1, 1, 2, 1]",7,(((x[0]+Constant**Constant)**Constant)**Constant),(((x[0]+0.21359344965206728**0.9755379699482233)**0.1446460134383124)**0.5464187916126096),[0.21359345 0.97553797 0.14464601 0.54641879],0.9330284421691589,"{'fitness 25': 0.8678295741427432, 'fitness 53': 0.961056240801228, 'fitness 74': 0.9701995115635057, 'fitness 102': 0.9682727561282706}",False
33,"[[0], [2], [2], [2, 1], [1, 2], [0, 2, 0], [0, 1], [0]]",0.9693529568323364,"[1, 1, 1, 1, 1, 1, 2, 1]",7,((((x[0]+Constant)**Constant)**Constant)**Constant),((((x[0]+0.5046321726508389)**0.9563239659595284)**0.13136130093941145)**0.06056468012621341),[0.50463217 0.95632397 0.1313613  0.06056468],0.9347181628123943,"{'fitness 25': 0.8698468191866147, 'fitness 53': 0.961903777268178, 'fitness 74': 0.9724038919823899, 'fitness 102': 0.9693529568323364}",False
34,"[[0], [2], [2], [3, 0, 2], [0], [0, 2, 0], [0, 1, 1, 1, 0, 1, 1], [0]]",0.9776664257787265,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[0]**Constant)**Constant),((x[0]**0.06798063674026511)**0.45698393443504803),[0.06798064 0.45698393],0.9427425912262363,"{'fitness 25': 0.8777952470333271, 'fitness 53': 0.9702630136909879, 'fitness 74': 0.9801695129543937, 'fitness 102': 0.9776664257787265}",False
35,"[[0], [2], [2], [3, 1], [1, 2], [0], [1, 1, 0, 1, 0, 0], [0, 1, 1]]",0.9880729193072211,"[1, 1, 1, 1, 0, 0, 1, 0]",5,((Constant**Constant)**Constant),((0.3167095316098716**0.4537731480382653)**0.03391977790959966),[0.31670953 0.45377315 0.03391978],0.95350778810436,"{'fitness 25': 0.8888304051469718, 'fitness 53': 0.9804842891638812, 'fitness 74': 0.991208670002227, 'fitness 102': 0.9880729193072211}",False
36,"[[0], [2], [2], [2, 1], [1, 2], [0, 2, 0], [1, 1, 1, 1], [1]]",1.0189289955578857,"[1, 1, 1, 1, 1, 1, 2, 0]",6,((((Constant+Constant)**Constant)**Constant)**Constant),((((0.26586795126853635+0.08004435581166236)**0.1979342935562024)**0.4822706579558842)**0.5062783249076218),[0.26586795 0.08004436 0.19793429 0.48227066 0.50627832],0.9843983372488219,"{'fitness 25': 0.9199866267679481, 'fitness 53': 1.0111508283477701, 'fitness 74': 1.0220575566307477, 'fitness 102': 1.0189289955578857}",False
37,"[[0], [2], [2, 1], [2, 1], [1, 1, 2], [0, 3, 0, 0], [1, 0, 1], [1, 0, 0, 0]]",1.02228361432852,"[1, 1, 1, 1, 1, 1, 2, 1]",7,((((Constant+x[1])**Constant)**Constant)**Constant),((((0.8994999842976649+x[1])**0.7949229101433702)**0.2663399026422689)**0.6218197158230286),[0.89949998 0.79492291 0.2663399  0.62181972],1.0761346214838978,"{'fitness 25': 1.1301134354535343, 'fitness 53': 1.0634318649867376, 'fitness 74': 1.0348585640114216, 'fitness 102': 1.02228361432852}",False
38,"[[0], [2], [2], [3, 2], [1, 1, 0], [1, 0, 1, 1, 2], [1, 1, 1, 1, 1, 0], [1, 0]]",1.0588020074717985,"[1, 1, 1, 1, 0, 0, 1, 0]",5,((Constant**Constant)**Constant),((0.7820627350618439**0.7416585870407553)**0.5282603686367499),[0.78206274 0.74165859 0.52826037],1.0243169564282724,"{'fitness 25': 0.9602321437169887, 'fitness 53': 1.0507972164988648, 'fitness 74': 1.061921509068963, 'fitness 102': 1.0588020074717985}",False
39,"[[0], [2], [3], [0, 3], [0], [3, 0, 2, 0], [0, 0, 1, 0, 0], [0, 0, 0, 0]]",1.0705957095937348,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.5585659147560851),[0.55856591],1.0312857463073968,"{'fitness 25': 0.9655440977088243, 'fitness 53': 1.0642943236638085, 'fitness 74': 1.064018817549557, 'fitness 102': 1.0705957095937348}",False
40,"[[0], [2], [2], [3], [0], [0], [0, 1], [0]]",1.075293099583856,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[0]**Constant)**Constant),((x[0]**0.6715238129973458)**0.8777328996055422),[0.67152381 0.8777329 ],1.035793710617641,"{'fitness 25': 0.9700574040292387, 'fitness 53': 1.0690451748904926, 'fitness 74': 1.0682785529331913, 'fitness 102': 1.075293099583856}",False
41,"[[0], [2], [2], [2], [1], [2], [1, 0], [0]]",1.0896037888687207,"[1, 1, 1, 1, 1, 1, 2, 1]",7,((((Constant*x[0])**Constant)**Constant)**Constant),((((0.14416888961684038*x[0])**0.34580422541309674)**0.3713986585475191)**0.4827915044492437),[0.14416889 0.34580423 0.37139866 0.4827915 ],1.0545323898561794,"{'fitness 25': 0.9904015082532062, 'fitness 53': 1.081589098464817, 'fitness 74': 1.0916065628505152, 'fitness 102': 1.0896037888687207}",False
42,"[[0], [2], [2], [3, 2], [1], [2, 3, 0, 0, 3, 0, 0], [1, 1, 1], [0, 0, 0, 0]]",1.0924805645713276,"[1, 1, 1, 1, 0, 0, 1, 0]",5,((Constant**Constant)**Constant),((0.7299736164745285**0.6936874064726143)**0.6221304898079606),[0.72997362 0.69368741 0.62213049],1.0580344851352548,"{'fitness 25': 0.9942120967005352, 'fitness 53': 1.0842987264011064, 'fitness 74': 1.0955926323041227, 'fitness 102': 1.0924805645713276}",False
43,"[[0], [1], [2, 2], [3, 3], [1], [0, 1, 2, 3, 2, 3, 3, 1, 2, 0, 1], [1, 1], [0, 0, 0]]",1.0976389703631015,"[1, 1, 2, 2, 0, 1, 2, 0]",5,((Constant**Constant)+(Constant**Constant)),((0.21922639617366935**0.7792301941091057)+(0.1991325246036163**0.3580475296028215)),[0.2192264  0.77923019 0.19913252 0.35804753],1.0631988728650215,"{'fitness 25': 0.9994156165940772, 'fitness 53': 1.0894310842749213, 'fitness 74': 1.100749917726066, 'fitness 102': 1.0976389703631015}",False
44,"[[0], [1], [2, 2], [0, 0, 3, 1], [0, 2, 0, 1], [2, 0, 0, 1, 3, 0], [1, 0, 0, 0, 1, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0]]",1.1427631861874925,"[1, 1, 2, 2, 4, 6, 7, 4]",7,((Constant*x[0]+x[0]**Constant)+(x[0]-Constant/(x[0]+Constant)**Constant)),((0.732648548229653*x[0]+x[0]**0.5957485751247016)+(x[0]-0.41756387719432053/(x[0]+0.7465021286397446)**0.8233393240088905)),[0.73264855 0.59574858 0.41756388 0.74650213 0.82333932],1.1464652645958475,"{'fitness 25': 1.1299710547362196, 'fitness 53': 1.166899822759222, 'fitness 74': 1.1425249162921007, 'fitness 102': 1.1427631861874925}",False
45,"[[0], [2], [2, 2], [3, 3], [1, 2], [3, 3, 1], [1, 0, 1, 1, 0], [0, 1, 0, 0]]",1.1472527422656928,"[1, 1, 1, 1, 0, 0, 1, 0]",5,((Constant**Constant)**Constant),((0.33678095550158493**0.7180671819273063)**0.26027209175596977),[0.33678096 0.71806718 0.26027209],1.1128700755089282,"{'fitness 25': 1.049449460488174, 'fitness 53': 1.1388075999436513, 'fitness 74': 1.1503531660949593, 'fitness 102': 1.1472527422656928}",False
46,"[[0], [2], [2], [1, 1], [1, 2], [0, 2], [1, 1, 1, 1], []]",1.205915885807844,"[1, 1, 1, 1, 2, 2, 3, 0]",6,((((Constant+Constant)*Constant)**Constant)**Constant),((((0.49574407131807274+0.07720649646615452)*0.5198678117903669)**0.25522222590904287)**0.9087349352820511),[0.49574407 0.0772065  0.51986781 0.25522223 0.90873494],1.1716002608294709,"{'fitness 25': 1.108578292300665, 'fitness 53': 1.1972180305218882, 'fitness 74': 1.2090044596658598, 'fitness 102': 1.205915885807844}",False
47,"[[0], [0], [3, 0], [3, 1, 0, 1], [1, 0], [2, 2, 0, 2, 3, 0, 0, 3, 2, 2, 3, 3], [0, 1, 1, 1, 0, 1], [0, 0]]",1.2072386413935086,"[1, 1, 2, 2, 2, 5, 6, 2]",7,x[0]*Constant*((Constant+Constant)*x[0]/Constant),x[0]*0.9870518353147057*((0.3711867575425778+0.7953595116638085)*x[0]/0.7066668470455753),[0.98705184 0.37118676 0.79535951 0.70666685],1.1782088911316908,"{'fitness 25': 1.1320236530295367, 'fitness 53': 1.2167864321376596, 'fitness 74': 1.1858165882278766, 'fitness 102': 1.2072386413935086}",False
48,"[[0], [1], [3, 3], [3, 2], [1], [0, 1, 0], [1, 1], []]",1.213277787038026,"[1, 1, 2, 0, 0, 1, 2, 0]",4,(Constant+Constant),(0.7287867912314661+0.018698259053046784),[0.72878679 0.01869826],1.1789704715448253,"{'fitness 25': 1.115996372296157, 'fitness 53': 1.2045501234227216, 'fitness 74': 1.216364918915597, 'fitness 102': 1.213277787038026}",False
49,"[[0], [2], [3, 3], [3, 2], [0, 2, 2, 1], [0, 2, 3, 3], [1, 1, 1, 0, 0, 0, 1, 0, 1, 1], [0]]",1.2264082467324784,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.5248585134661751**0.4799365074872327),[0.52485851 0.47993651],1.1921156835111557,"{'fitness 25': 1.129225820980939, 'fitness 53': 1.2176283980945646, 'fitness 74': 1.2294928314579634, 'fitness 102': 1.2264082467324784}",False
