,genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,opt_const,fitness val,other_info,optimized
10,"[[0], [1], [2, 2], [2, 3], [1], [2, 0], [0, 0, 1], [1, 1]]",0.45600373941916017,"[1, 1, 2, 2, 1, 2, 3, 2]",7,((((x[1]*x[1])**Constant)**Constant)+(Constant**Constant)),((((x[1]*x[1])**0.02454156192891177)**0.7874519707946313)+(0.7650425467434235**0.4845369011380666)),[0.02454156 0.78745197 0.76504255 0.4845369 ],0.474121268344552,"{'fitness 25': 0.4888357942167138, 'fitness 53': 0.47682089305857056, 'fitness 74': 0.45670711775837153, 'fitness 102': 0.45600373941916017}",False
11,"[[0], [0], [0, 3], [3, 2], [1], [0, 1, 0], [1, 1, 1, 1], []]",0.45736789752072887,"[1, 1, 2, 2, 1, 3, 4, 0]",6,Constant+((Constant-Constant)**Constant)+Constant,0.9139130924573461+((0.4958119708523312-0.13061738429559666)**0.3431324784292352)+0.6323860324160249,[0.91391309 0.49581197 0.13061738 0.34313248 0.63238603],0.47488094506925144,"{'fitness 25': 0.49107147114067007, 'fitness 53': 0.47707525997580563, 'fitness 74': 0.45649610409127855, 'fitness 102': 0.45736789752072887}",False
12,"[[0], [2], [0], [3, 3], [1, 1], [0, 3, 3], [1, 1, 1, 1], []]",0.4689912653615359,"[1, 1, 1, 2, 0, 1, 2, 0]",5,(Constant+Constant**Constant),(0.9862293365978076+0.39161029991936247**0.5741834566834045),[0.98622934 0.3916103  0.57418346],0.43613474984933037,"{'fitness 25': 0.36676228943684974, 'fitness 53': 0.46949404767097686, 'fitness 74': 0.47214791244016446, 'fitness 102': 0.4689912653615359}",False
13,"[[0], [1], [2, 2], [3, 3], [0, 0], [0, 1, 2, 3, 2, 3, 3, 1, 2, 0, 1], [0, 0, 1, 0, 0], [0, 0, 0]]",0.48571178041980045,"[1, 1, 2, 2, 0, 1, 2, 2]",6,((x[0]**Constant)+(x[0]**Constant)),((x[0]**0.011672889798096664)+(x[0]**0.546611241117477)),[0.01167289 0.54661124],0.4780348071291,"{'fitness 25': 0.44622000604143114, 'fitness 53': 0.5035932409303866, 'fitness 74': 0.4842911744154822, 'fitness 102': 0.48571178041980045}",False
14,"[[0], [2], [2], [3], [0, 0], [], [0, 0, 1], [1, 1]]",0.4862757666042782,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.16125074210316903)**0.35806898915888785),[0.16125074 0.35806899],0.44288419154734,"{'fitness 25': 0.36445428983080325, 'fitness 53': 0.47770518879452784, 'fitness 74': 0.48649309601668894, 'fitness 102': 0.4862757666042782}",False
15,"[[0], [2], [1], [0, 0], [0, 1, 2, 2], [3, 2, 0, 0, 3, 0, 0, 3, 2, 2, 3, 3], [1, 0, 0, 1, 1, 1], [0, 0, 0, 0]]",0.5024599416423878,"[1, 1, 1, 2, 4, 5, 6, 2]",7,((Constant/x[0]*(x[0]+Constant)+Constant/Constant)**Constant),((0.37005501253412854/x[0]*(x[0]+0.998502322380597)+0.5368837507690437/0.819523718870337)**0.9727695855622803),[0.37005501 0.99850232 0.53688375 0.81952372 0.97276959],0.4739047508499988,"{'fitness 25': 0.40878410138346616, 'fitness 53': 0.4968834454478631, 'fitness 74': 0.5160467057186672, 'fitness 102': 0.5024599416423878}",False
16,"[[0], [2], [1, 2], [3, 2], [0], [3, 2], [0, 1, 0], [0, 0]]",0.5182233321717441,"[1, 1, 1, 2, 1, 2, 3, 2]",7,((x[0]/(Constant*x[0]**Constant))**Constant),((x[0]/(0.44414387371327513*x[0]**0.8459862799713609))**0.5437080255816514),[0.44414387 0.84598628 0.54370803],0.4846107015451094,"{'fitness 25': 0.41582356001833753, 'fitness 53': 0.5191550350154636, 'fitness 74': 0.518853509601527, 'fitness 102': 0.5182233321717441}",False
17,"[[0], [0], [3, 3], [3, 2], [1], [0, 2, 3, 3], [1, 1, 1, 1, 0], [0]]",0.54399601255111,"[1, 1, 2, 0, 0, 1, 2, 0]",4,Constant+Constant,0.5188561950842171+0.9555904758141809,[0.5188562  0.95559048],0.5099635141579112,"{'fitness 25': 0.4405663965220077, 'fitness 53': 0.5421234348906113, 'fitness 74': 0.5472007110611146, 'fitness 102': 0.54399601255111}",False
18,"[[0], [0], [3, 3], [1, 0, 3, 0], [1], [0, 1, 2, 3, 2, 3, 3, 1, 2, 0, 1], [0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1], [0, 1, 0, 0, 0, 1, 0]]",0.6609091910320675,"[1, 1, 2, 0, 0, 1, 2, 1]",5,x[0]+Constant,x[0]+0.6822115856068702,[0.68221159],0.6319818407912473,"{'fitness 25': 0.5741962888279334, 'fitness 53': 0.6691928235521013, 'fitness 74': 0.6525564099937073, 'fitness 102': 0.6609091910320675}",False
19,"[[0], [0], [0, 3], [3, 2], [1], [0, 1, 0], [1, 1, 1, 1], []]",0.660998629027433,"[1, 1, 2, 2, 1, 3, 4, 0]",6,Constant+((Constant-Constant)**Constant)+Constant,0.060712102270440216+((0.6412189479352483-0.12151684007500696)**0.948273846698146)+0.7389931048557495,[0.0607121  0.64121895 0.12151684 0.94827385 0.7389931 ],0.626366272894326,"{'fitness 25': 0.5581661681048318, 'fitness 53': 0.6567252657182943, 'fitness 74': 0.664207384859852, 'fitness 102': 0.660998629027433}",False
20,"[[0], [1], [2, 2], [3, 1], [0, 0], [2, 2, 0, 0, 3, 0, 0], [1, 0, 1, 1, 1, 1, 0, 0], [0, 0, 0]]",0.6748785887895548,"[1, 1, 2, 2, 2, 4, 5, 1]",7,((Constant**Constant)*((x[0]*Constant+Constant+Constant)**Constant)),((0.9016511336718411**0.7534189377939033)*((x[0]*0.28270142009510424+0.655245723126164+0.810936157614918)**0.6775757197377986)),[0.90165113 0.75341894 0.28270142 0.65524572 0.81093616 0.67757572],0.6395153704319936,"{'fitness 25': 0.5710501970003801, 'fitness 53': 0.671572269605103, 'fitness 74': 0.6759236446904977, 'fitness 102': 0.6748785887895548}",False
21,"[[0], [2], [1, 3], [3, 0], [2, 0, 1, 0], [3, 0, 3, 0], [1, 0, 1, 1, 1, 1, 1, 1], [1]]",0.6949276423037118,"[1, 1, 1, 2, 2, 3, 4, 1]",7,((Constant/x[1]+Constant/Constant)**Constant),((0.35689681283029184/x[1]+0.8519675907693575/0.6367631755899825)**0.8982603423537642),[0.35689681 0.85196759 0.63676318 0.89826034],0.660260297849923,"{'fitness 25': 0.592487006497524, 'fitness 53': 0.6901566648526514, 'fitness 74': 0.6981372221995935, 'fitness 102': 0.6949276423037118}",False
22,"[[0], [1], [2, 2], [3, 3, 0, 0], [], [0], [1, 1, 0, 0, 1, 0, 0, 1], [0]]",0.7038058441890702,"[1, 1, 2, 2, 0, 1, 2, 0]",5,((Constant**Constant)+(Constant**Constant)),((0.6568016861784332**0.42254510088602826)+(0.4222064852341365**0.9211860174306082)),[0.65680169 0.4225451  0.42220649 0.92118602],0.6691071202696622,"{'fitness 25': 0.6014225616568813, 'fitness 53': 0.6988909354356316, 'fitness 74': 0.707007863716474, 'fitness 102': 0.7038058441890702}",False
23,"[[0], [0], [1, 0], [2, 3, 0, 0], [0, 1, 1, 0, 1, 0], [0, 1, 1, 1, 0, 3, 3, 3, 2, 3], [1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1], [0, 1]]",0.7081565456566994,"[1, 1, 2, 4, 5, 10, 11, 2]",7,((Constant+Constant**Constant)-Constant)-(Constant-Constant)+(x[0]/x[1])/Constant/Constant*(Constant/Constant),((0.08833483006954224+0.7222088787377519**0.04723195256979673)-0.9498850905939612)-(0.10209776431349649-0.8784546362131352)+(x[0]/x[1])/0.013370091768758141/0.2751157536854728*(0.47194065306321853/0.050504616820001624),"[0.08833483 0.72220888 0.04723195 0.94988509 0.10209776 0.87845464
 0.01337009 0.27511575 0.47194065 0.05050462]",0.6673096966365127,"{'fitness 25': 0.6215826514506745, 'fitness 53': 0.6701140951250115, 'fitness 74': 0.7102323433338522, 'fitness 102': 0.7081565456566994}",False
24,"[[0], [1], [2, 2], [3, 3, 0, 0], [], [0], [1, 0, 0, 0, 1, 0, 0, 1], [0]]",0.7615542850842902,"[1, 1, 2, 2, 0, 1, 2, 1]",6,((Constant**Constant)+(x[0]**Constant)),((0.14611004619423595**0.46696602702089196)+(x[0]**0.7119147652217217)),[0.14611005 0.46696603 0.71191477],0.7242615200510502,"{'fitness 25': 0.6575937815468571, 'fitness 53': 0.7615689931529535, 'fitness 74': 0.75362178545334, 'fitness 102': 0.7615542850842902}",False
25,"[[0], [1], [0, 3], [3, 2], [1], [0, 3, 1], [1, 1, 1, 1], []]",0.7731600364737437,"[1, 1, 2, 2, 1, 3, 4, 0]",6,(Constant+((Constant/Constant)**Constant)-Constant),(0.13820579623114715+((0.9420023165066652/0.25342198191118337)**0.3486751206580201)-0.5061929281568741),[0.1382058  0.94200232 0.25342198 0.34867512 0.50619293],0.738432502864054,"{'fitness 25': 0.6715685241777399, 'fitness 53': 0.767381434681654, 'fitness 74': 0.7763475497327681, 'fitness 102': 0.7731600364737437}",False
26,"[[0], [2], [1, 3], [1, 3], [0, 0, 1, 0], [2, 2, 0, 0, 3, 0, 0], [1, 0, 1, 1, 1], [0, 0, 0, 0]]",0.7828160337684209,"[1, 1, 1, 2, 2, 4, 5, 1]",7,(((Constant*x[0]*Constant+Constant)+Constant)**Constant),(((0.6169935849879112*x[0]*0.09236025024870953+0.45486685141575)+0.7072541609199938)**0.9655379203900427),[0.61699358 0.09236025 0.45486685 0.70725416 0.96553792],0.7477178989373576,"{'fitness 25': 0.6807128014940192, 'fitness 53': 0.7772378885111441, 'fitness 74': 0.7852030068069095, 'fitness 102': 0.7828160337684209}",False
27,"[[0], [2], [1], [2, 0], [0, 1, 1], [3, 3, 2, 1, 1], [1, 1, 0, 1, 0, 0], [0, 1, 1]]",0.8069582198308926,"[1, 1, 1, 2, 3, 5, 6, 3]",7,(((Constant/Constant**Constant)/(x[0]*Constant)-(x[1]-x[1]))**Constant),(((0.473988957459216/0.6628864728217876**0.05278893451247235)/(x[0]*0.04336315178881056)-(x[1]-x[1]))**0.06111593396252335),[0.47398896 0.66288647 0.05278893 0.04336315 0.06111593],0.7730152947124483,"{'fitness 25': 0.7070165847303586, 'fitness 53': 0.800400490716549, 'fitness 74': 0.8116288086904375, 'fitness 102': 0.8069582198308926}",False
28,"[[0], [2], [0, 3], [3, 0, 2], [2, 1, 2, 1], [0, 1, 3, 2, 0, 0], [0, 1, 1, 0, 0, 1, 1], [0, 0]]",0.8198121371369603,"[1, 1, 1, 2, 2, 3, 4, 2]",7,(x[0]+Constant-(Constant/x[0])**Constant),(x[0]+0.9493378130022074-(0.21760598576665913/x[0])**0.6402878007693544),[0.94933781 0.21760599 0.6402878 ],0.7841519987790373,"{'fitness 25': 0.7236853487708963, 'fitness 53': 0.8251264968972128, 'fitness 74': 0.8036441506690026, 'fitness 102': 0.8198121371369603}",False
29,"[[0], [1], [2, 2], [3, 1], [2, 0, 0, 1, 0, 0], [2, 0, 3, 2, 0, 3, 3, 1, 2, 1, 0, 2], [0, 1, 1, 0, 0], [0, 0, 0]]",0.8229251713348403,"[1, 1, 2, 2, 2, 3, 4, 2]",7,((x[0]**Constant)*((Constant+Constant/x[0])**Constant)),((x[0]**0.41488013807275237)*((0.5080347931274278+0.9312432145066217/x[0])**0.45548406996592017)),[0.41488014 0.50803479 0.93124321 0.45548407],0.7872772818134749,"{'fitness 25': 0.7203803511913792, 'fitness 53': 0.8173388479663437, 'fitness 74': 0.8241126462827021, 'fitness 102': 0.8229251713348403}",False
30,"[[0], [0], [2, 3], [3], [], [0, 1, 2, 3, 2, 3, 3, 1, 2, 0, 1], [1, 0], [0]]",0.8350258140607606,"[1, 1, 2, 1, 0, 1, 2, 1]",5,(Constant**Constant)+x[0],(0.3616417781520226**0.9562970037521663)+x[0],[0.36164178 0.956297  ],0.7969989125447018,"{'fitness 25': 0.7316180453823466, 'fitness 53': 0.8353131354453895, 'fitness 74': 0.8240655568063688, 'fitness 102': 0.8350258140607606}",False
31,"[[0], [0], [2, 2], [2, 3], [1], [0, 3, 0], [0, 1, 1, 0], [0]]",0.847103800820573,"[1, 1, 2, 2, 1, 2, 3, 1]",7,(((x[0]+Constant)**Constant)**Constant)/(Constant**Constant),(((x[0]+0.1798514534567749)**0.948488921521394)**0.6514137616721063)/(0.8507225092273478**0.9151625455712241),[0.17985145 0.94848892 0.65141376 0.85072251 0.91516255],0.8085080379086476,"{'fitness 25': 0.7414651746321627, 'fitness 53': 0.8446560788122984, 'fitness 74': 0.8394028602814814, 'fitness 102': 0.847103800820573}",False
32,"[[0], [2], [2], [2, 1], [1, 2], [0, 2, 0], [0, 1, 1, 1], [0]]",0.8950365239262222,"[1, 1, 1, 1, 1, 1, 2, 1]",7,((((x[0]+Constant)**Constant)**Constant)**Constant),((((x[0]+0.32360233306451325)**0.9597348571554768)**0.8576210785038065)**0.7845321816023996),[0.32360233 0.95973486 0.85762108 0.78453218],0.8564444337319254,"{'fitness 25': 0.789463562994799, 'fitness 53': 0.8910434685655402, 'fitness 74': 0.8888262696354372, 'fitness 102': 0.8950365239262222}",False
33,"[[0], [2], [1], [0, 1], [1, 2, 2, 1], [0, 2, 3, 3, 1], [1, 0, 1, 1, 0, 1], [0, 1]]",0.913461700453554,"[1, 1, 1, 2, 4, 5, 6, 2]",7,(((Constant+x[0])*Constant/(Constant/(x[1]-Constant)))**Constant),(((0.8203060839666741+x[0])*0.1929148139268242/(0.7480754210278914/(x[1]-0.7742960406538969)))**0.008637969260447131),[0.82030608 0.19291481 0.74807542 0.77429604 0.00863797],0.8775774712835768,"{'fitness 25': 0.8111506493033541, 'fitness 53': 0.9054275827106015, 'fitness 74': 0.9161541818367748, 'fitness 102': 0.913461700453554}",False
34,"[[0], [2], [2], [0, 1], [0, 1], [3, 0, 2, 0], [1, 0, 0, 1, 1, 1, 0, 0], [1, 1]]",0.9500248166037997,"[1, 1, 1, 1, 2, 3, 4, 2]",7,((Constant/x[1]+(x[1]*Constant)**Constant)**Constant),((0.009570727808875135/x[1]+(x[1]*0.06366741773398044)**0.01012104608839659)**0.44175591426325966),[0.00957073 0.06366742 0.01012105 0.44175591],0.9148241359513284,"{'fitness 25': 0.8492924928694553, 'fitness 53': 0.942198549497111, 'fitness 74': 0.9529813654874192, 'fitness 102': 0.9500248166037997}",False
35,"[[0], [2], [1], [0, 1], [1, 0, 1, 1], [3, 3, 1, 3, 1, 3, 3], [0, 1, 0, 1, 0, 0, 0, 1], [0, 0, 1, 0, 0]]",0.9601826671656312,"[1, 1, 1, 2, 4, 7, 8, 5]",7,(((x[0]/Constant)/x[0]-Constant/((x[1]-x[0])/(x[0]/Constant)))**Constant),(((x[0]/0.983095841363269)/x[0]-0.004150340865931801/((x[1]-x[0])/(x[0]/0.02584514298757934)))**0.6966335107869489),[0.98309584 0.00415034 0.02584514 0.69663351],0.9255828070872368,"{'fitness 25': 0.8606514412997428, 'fitness 53': 0.952772694478377, 'fitness 74': 0.9633242854835907, 'fitness 102': 0.9601826671656312}",False
36,"[[0], [2], [2, 1], [3, 0, 2], [0], [0, 1, 3, 2, 0, 0], [0, 1, 1, 1, 0, 1, 1], [0]]",0.9715424781069868,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[0]**Constant)**Constant),((x[0]**0.00054709990192503)**0.8720846740880694),[5.47099902e-04 8.72084674e-01],0.9369539178478559,"{'fitness 25': 0.8721266357829426, 'fitness 53': 0.9640628188410584, 'fitness 74': 0.9746722989195669, 'fitness 102': 0.9715424781069868}",False
37,"[[0], [2], [2, 1], [2, 3, 0], [1, 1, 2], [0], [0, 1], [0]]",0.9759464768745371,"[1, 1, 1, 1, 1, 1, 2, 1]",7,((((x[0]+Constant)**Constant)**Constant)**Constant),((((x[0]+0.14168010119034458)**0.5496758282735046)**0.8256923714716883)**0.2551736306719812),[0.1416801  0.54967583 0.82569237 0.25517363],0.9403287386403288,"{'fitness 25': 0.8750170547400329, 'fitness 53': 0.9688184704991692, 'fitness 74': 0.9771506906817843, 'fitness 102': 0.9759464768745371}",False
38,"[[0], [2], [2, 2], [2, 3], [2], [], [0, 0, 1], [0]]",0.9776455637681741,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[0]**Constant)**Constant)**Constant),(((x[0]**0.6217704586709583)**0.13266453999090466)**0.37534692833465444),[0.62177046 0.13266454 0.37534693],0.942722860602272,"{'fitness 25': 0.8777759088986787, 'fitness 53': 0.9702418924321231, 'fitness 74': 0.980150780476014, 'fitness 102': 0.9776455637681741}",False
39,"[[0], [2], [3, 3], [3, 2], [0, 2, 2, 1], [0, 2, 3, 3], [1, 1, 1, 0, 0, 0, 1, 0, 1, 1], [0]]",0.9998813313610435,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.8238784011294756**0.1571148736673661),[0.8238784  0.15711487],0.9653292786031091,"{'fitness 25': 0.9007549119034997, 'fitness 53': 0.9922186106532175, 'fitness 74': 1.0030143132526106, 'fitness 102': 0.9998813313610435}",False
40,"[[0], [2], [3], [0, 3], [0], [3, 0, 2, 0], [1, 0, 1, 0, 0], [0, 0, 0, 0]]",1.0022019495292025,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.9079535125760158**0.34132847765040997),[0.90795351 0.34132848],0.9676524849741548,"{'fitness 25': 0.9030981657199443, 'fitness 53': 0.9945248994312871, 'fitness 74': 1.005334389771233, 'fitness 102': 1.0022019495292025}",False
41,"[[0], [2], [2], [2], [0], [2], [0, 1], [0]]",1.0115204565897358,"[1, 1, 1, 1, 1, 1, 2, 1]",7,(((x[0]*Constant**Constant)**Constant)**Constant),(((x[0]*0.5762854488421252**0.3205295771622405)**0.30510971643109797)**0.3680089967299328),[0.57628545 0.32052958 0.30510972 0.368009  ],0.9757920414620074,"{'fitness 25': 0.9107473054248347, 'fitness 53': 1.0041738804006552, 'fitness 74': 1.0124549385605324, 'fitness 102': 1.0115204565897358}",False
42,"[[0], [2], [2], [3], [0], [0], [0, 1], [0]]",1.0122307518643334,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[0]**Constant)**Constant),((x[0]**0.7111557253297409)**0.29778340579203655),[0.71115573 0.29778341],0.9755281577571956,"{'fitness 25': 0.9100737916430517, 'fitness 53': 1.0052501658826996, 'fitness 74': 1.0112605157458359, 'fitness 102': 1.0122307518643334}",False
43,"[[0], [2], [2], [3, 1], [1, 2], [0], [1, 1, 1, 1], []]",1.0245866353541784,"[1, 1, 1, 1, 0, 0, 1, 0]",5,((Constant**Constant)**Constant),((0.3233572939102659**0.19070267682641417)**0.26742903262965634),[0.32335729 0.19070268 0.26742903],0.990062390514527,"{'fitness 25': 0.925698170926806, 'fitness 53': 1.0167751060340762, 'fitness 74': 1.0277138945826993, 'fitness 102': 1.0245866353541784}",False
44,"[[0], [2], [2], [0, 0, 3, 3], [1, 1, 1, 0], [3, 2, 0, 3, 3, 1, 3, 2, 2], [1, 1, 1, 1], [0, 0, 0, 0, 0]]",1.0422193813751957,"[1, 1, 1, 1, 2, 3, 4, 0]",6,(((Constant/Constant)*(Constant+Constant)**Constant)**Constant),(((0.9363702949179545/0.8190275969542247)*(0.5434785733803339+0.10819382956855317)**0.8210032650530762)**0.3554285761429462),[0.93637029 0.8190276  0.54347857 0.10819383 0.82100327 0.35542858],1.0077152604985204,"{'fitness 25': 0.9434966848455242, 'fitness 53': 1.034306479065744, 'fitness 74': 1.0453426175842928, 'fitness 102': 1.0422193813751957}",False
45,"[[0], [2], [3], [0, 0], [], [2, 2, 0, 0, 3, 0, 0], [0], [0, 0, 0, 0]]",1.071058655043987,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.5615840003789777),[0.561584],1.0317298889056141,"{'fitness 25': 0.9659885814820252, 'fitness 53': 1.064762539165237, 'fitness 74': 1.0644385460695802, 'fitness 102': 1.071058655043987}",False
46,"[[0], [3], [], [], [1, 2], [0, 3, 1], [1], []]",1.0745983294114247,"[1, 1, 0, 0, 0, 0, 1, 0]",3,Constant,0.891662644297354,[0.89166264],1.0401315305708438,"{'fitness 25': 0.9761713195278299, 'fitness 53': 1.0665089534320928, 'fitness 74': 1.077714318752609, 'fitness 102': 1.0745983294114247}",False
47,"[[0], [0], [2, 1], [3, 0, 2], [0, 2, 2], [0, 1, 3, 3, 0, 0], [0, 1, 1, 1, 0, 1, 1], [0, 0]]",1.0787802716715722,"[1, 1, 2, 3, 3, 4, 5, 2]",7,(x[0]**Constant)+(Constant-Constant/Constant/(x[0]**Constant)),(x[0]**0.08870813959114332)+(0.8127236023144281-0.39664656574720625/0.442516580854018/(x[0]**0.05765652418660783)),[0.08870814 0.8127236  0.39664657 0.44251658 0.05765652],1.042733859726176,"{'fitness 25': 0.9781070318319767, 'fitness 53': 1.0710935298775806, 'fitness 74': 1.0790010174689704, 'fitness 102': 1.0787802716715722}",False
48,"[[0], [2], [0, 3], [0, 0], [2, 2, 0, 2], [3, 0, 0, 0, 2], [1, 0, 1, 0, 0, 0], [1, 0, 0]]",1.0843238543286864,"[1, 1, 1, 2, 4, 4, 5, 3]",7,(Constant/x[1]+Constant+x[0]+x[0]**Constant),(0.5367236478255264/x[1]+0.7582069432796107+x[0]+x[0]**0.514801617609391),[0.53672365 0.75820694 0.51480162],1.1056952443712447,"{'fitness 25': 1.1140024118929892, 'fitness 53': 1.1099791852187089, 'fitness 74': 1.0931041360020355, 'fitness 102': 1.0843238543286864}",False
