,genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,opt_const,fitness val,other_info,optimized
10,"[[0], [0], [0, 2], [3, 3, 0, 0], [2, 0], [3, 0, 3, 3], [1, 1, 0, 0, 1, 0, 0, 1], [0, 0]]",0.3149080010563694,"[1, 1, 2, 3, 2, 4, 5, 2]",7,Constant/Constant+(x[0]/x[0]/Constant**Constant),0.6611650039327075/0.7051972041514664+(x[0]/x[0]/0.9772725223050385**0.9888732536303662),[0.661165   0.7051972  0.97727252 0.98887325],0.3106261314121185,"{'fitness 25': 0.28418425199972874, 'fitness 53': 0.3314872284942885, 'fitness 74': 0.31620691374233817, 'fitness 102': 0.3149080010563694}",False
11,"[[0], [0], [1, 3], [3, 3], [0, 0, 1, 0], [3, 0], [1, 0, 0, 1, 1, 1, 0, 0], [0, 0]]",0.3166264027995495,"[1, 1, 2, 2, 0, 2, 3, 2]",6,(Constant/x[0])+x[0],(0.7044599820961823/x[0])+x[0],[0.70445998],0.30091405117103903,"{'fitness 25': 0.24627584225585256, 'fitness 53': 0.33048846590443665, 'fitness 74': 0.3259778453528279, 'fitness 102': 0.3166264027995495}",False
12,"[[0], [1], [2, 2], [3, 1, 0], [0, 1, 0], [0, 0, 0, 2, 2, 3], [1, 1, 1, 1, 1, 0, 0], [0]]",0.31690289139468136,"[1, 1, 2, 2, 2, 4, 5, 0]",6,((Constant**Constant)+((Constant+Constant+(Constant*Constant))**Constant)),((0.6843623431650051**0.04648427779591924)+((0.08591913516389582+0.7548162230252504+(0.5035903813009879*0.12348084781242896))**0.08510315905489985)),"[0.68436234 0.04648428 0.08591914 0.75481622 0.50359038 0.12348085
 0.08510316]",0.3141135150211904,"{'fitness 25': 0.2903557746201907, 'fitness 53': 0.3339063736529908, 'fitness 74': 0.3180783967903898, 'fitness 102': 0.31690289139468136}",False
13,"[[0], [1], [2, 2], [3, 2], [1], [0, 3, 0], [1, 1, 1], [0]]",0.3170015910954334,"[1, 1, 2, 2, 1, 2, 3, 0]",6,((Constant**Constant)+(((Constant/Constant)**Constant)**Constant)),((0.7839249505660815**0.6795639613636765)+(((0.8611572160304888/0.6133500298107439)**0.08033846152931023)**0.6473117404697272)),[0.78392495 0.67956396 0.86115722 0.61335003 0.08033846 0.64731174],0.3017416959843316,"{'fitness 25': 0.25639989356207926, 'fitness 53': 0.32971045409741884, 'fitness 74': 0.3191147402934967, 'fitness 102': 0.3170015910954334}",False
14,"[[0], [1], [2, 3], [3, 2, 0, 0], [0], [0, 3], [1, 1, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0]]",0.3211329534417667,"[1, 1, 2, 1, 0, 1, 2, 0]",5,((Constant**Constant)+Constant),((0.9772741126023421**0.3745698338772684)+0.8535416603769873),[0.97727411 0.37456983 0.85354166],0.3036656371590944,"{'fitness 25': 0.25472111887236015, 'fitness 53': 0.3328832757099064, 'fitness 74': 0.3233925168950166, 'fitness 102': 0.3211329534417667}",False
15,"[[0], [0], [0, 2], [3, 3, 1], [2, 2], [3, 0, 3, 3, 0, 1], [1, 1, 1, 0, 0, 1, 1], [0, 0]]",0.322496055902062,"[1, 1, 2, 3, 2, 3, 4, 1]",7,Constant/Constant+((Constant/x[0])**Constant),0.6634018375597742/0.9994752534709979+((0.8907639693848357/x[0])**0.35005141798489525),[0.66340184 0.99947525 0.89076397 0.35005142],0.29277106207723663,"{'fitness 25': 0.22377458465105712, 'fitness 53': 0.3217037819258547, 'fitness 74': 0.332834819654798, 'fitness 102': 0.322496055902062}",False
16,"[[0], [0], [2, 2], [3, 3, 0, 0], [1, 0], [0, 3, 0], [1, 1, 0, 0, 1], [0, 0, 0]]",0.3567810445363549,"[1, 1, 2, 2, 0, 1, 2, 0]",5,(Constant**Constant)+(Constant**Constant),(0.36955353262722324**0.025399362990616292)+(0.12654584828864102**0.1250016575926156),[0.36955353 0.02539936 0.12654585 0.12500166],0.33077503057491375,"{'fitness 25': 0.26886972472250437, 'fitness 53': 0.3638905751015502, 'fitness 74': 0.3595647919006867, 'fitness 102': 0.3567810445363549}",False
17,"[[0], [1], [2, 2], [3, 3, 0, 0], [], [0, 3, 0], [1, 1, 0, 1], [0]]",0.36612946327290413,"[1, 1, 2, 2, 0, 1, 2, 0]",5,((Constant**Constant)+(Constant**Constant)),((0.40474861585083943**0.010889032821231104)+(0.6739423983744856**0.7680438351127928)),[0.40474862 0.01088903 0.6739424  0.76804384],0.33893856205017237,"{'fitness 25': 0.27542722629879646, 'fitness 53': 0.3724071039538693, 'fitness 74': 0.36898135589785147, 'fitness 102': 0.36612946327290413}",False
18,"[[0], [1], [2, 2], [3, 3, 0, 0], [2, 2, 1, 0], [0, 3, 0], [0, 1, 0, 1, 1], [0, 0, 0, 0]]",0.3798388326682608,"[1, 1, 2, 2, 0, 1, 2, 1]",6,((x[0]**Constant)+(Constant**Constant)),((x[0]**0.20337219543831653)+(0.647658107200924**0.050773362055910765)),[0.2033722  0.64765811 0.05077336],0.37380178530279423,"{'fitness 25': 0.34433254395807045, 'fitness 53': 0.3970319129208587, 'fitness 74': 0.3800408990294536, 'fitness 102': 0.3798388326682608}",False
19,"[[0], [0], [0, 3], [3, 2], [1], [0, 3, 0], [1, 1, 0, 1], [0]]",0.3875089255487377,"[1, 1, 2, 2, 1, 3, 4, 1]",7,Constant+((Constant/x[0])**Constant)+Constant,0.025451406903089002+((0.9634893780623898/x[0])**0.9721150867606217)+0.4432654228866386,[0.02545141 0.96348938 0.97211509 0.44326542],0.3734919559153697,"{'fitness 25': 0.34226994064822625, 'fitness 53': 0.382355998728123, 'fitness 74': 0.3958499283697599, 'fitness 102': 0.3875089255487377}",False
