,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
33,"[[0], [2], [3], [2, 1], [1, 2, 1], [], [0, 0, 0], [0, 0, 0, 0, 0, 0]]",1.0654808983173873,5,(x[0]**Constant),"[1, 1, 1, 0, 0, 0, 1, 1]",(x[0]**0.5662240018040942),[0.566224],1.034507382336372,"{'fitness 25': 0.9666706667311167, 'fitness 53': 1.0654808983173873, 'fitness 74': 1.0650825508870785, 'fitness 102': 1.0717689293909207}",False
34,"[[0], [0], [2, 2], [0, 2], [2, 0, 2], [0, 2, 2], [0, 1, 1, 1], [0]]",1.0663633929743732,7,(x[0]+Constant*Constant**Constant)*((Constant**Constant)**Constant),"[1, 1, 2, 2, 3, 3, 4, 1]",(x[0]+0.09025139488572231*0.8090171605803836**0.7703858233071874)*((0.9712393428526024**0.5484807278111827)**0.3977242289374777),[0.09025139 0.80901716 0.77038582 0.97123934 0.54848073 0.39772423],1.0315956063507206,"{'fitness 25': 0.9643644169610988, 'fitness 53': 1.0663633929743732, 'fitness 74': 1.0592820642165532, 'fitness 102': 1.07114033787451}",False
35,"[[0], [2], [0, 2], [2, 0, 2], [1, 0, 2, 1], [3, 0, 3, 2, 2, 3, 1], [1, 0, 0, 0, 0, 1, 0, 1], [0, 0, 1, 1]]",1.0793143586250515,7,(((Constant/x[0])**Constant)+x[0]/x[1]*x[1]**Constant),"[1, 1, 1, 2, 3, 4, 5, 4]",(((0.10426124392509495/x[0])**0.07327323834785471)+x[0]/x[1]*x[1]**0.5061374246442992),[0.10426124 0.07327324 0.50613742],1.056334078289012,"{'fitness 25': 0.9910612202810088, 'fitness 53': 1.0793143586250515, 'fitness 74': 1.0911958518964726, 'fitness 102': 1.0867451626895543}",False
36,"[[0], [2], [2], [2], [1], [2], [0, 1], [0]]",1.0829045993747566,7,((((x[0]*Constant)**Constant)**Constant)**Constant),"[1, 1, 1, 1, 1, 1, 2, 1]",((((x[0]*0.05815283714266739)**0.1351377077942465)**0.8704609098739051)**0.37439595177271257),[0.05815284 0.13513771 0.87046091 0.37439595],1.058769642330083,"{'fitness 25': 0.9920412969970752, 'fitness 53': 1.0829045993747566, 'fitness 74': 1.0932958438423268, 'fitness 102': 1.0909717861508466}",False
37,"[[0], [2], [3], [], [], [], [0], [0]]",1.0831580289481537,5,(x[0]**Constant),"[1, 1, 1, 0, 0, 0, 1, 1]",(x[0]**0.6842066966315818),[0.6842067],1.0512323480948813,"{'fitness 25': 0.9835070201101925, 'fitness 53': 1.0831580289481537, 'fitness 74': 1.0809431493957449, 'fitness 102': 1.0892468747787063}",False
38,"[[0], [1], [1, 0], [2, 2, 1, 1], [1, 0, 0, 0, 1, 0], [1, 0, 1, 3, 2, 0, 1, 0, 0, 3, 0], [0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0], [1, 0, 1, 0, 1, 1, 0]]",1.103627000755825,7,((((x[1]-x[0])**Constant)+(Constant-x[1]**Constant))/(Constant*x[0]+x[1]-Constant)+((Constant+Constant)/x[1]+x[0])),"[1, 1, 2, 4, 6, 11, 12, 7]",((((x[1]-x[0])**0.532710775529839)+(0.751541586200599-x[1]**0.13856297438152754))/(0.11752184661516563*x[0]+x[1]-0.8608497133852244)+((0.976856427296583+0.7338186552011213)/x[1]+x[0])),"[0.53271078 0.75154159 0.13856297 0.11752185 0.86084971 0.97685643
 0.73381866]",1.0690440086907564,"{'fitness 25': 1.0038564780626005, 'fitness 53': 1.103627000755825, 'fitness 74': 1.0958603214348093, 'fitness 102': 1.10741522657486}",False
39,"[[0], [0], [0, 1], [2, 0, 0, 1], [0, 2, 1, 0, 2, 1, 1], [2, 2, 3, 3, 0, 2, 0, 3, 1, 0, 2], [0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0]]",1.1229821710574839,7,(x[0]*Constant**Constant)*Constant/(Constant/Constant)+(x[0]*Constant+x[0]/((Constant-x[1])+(x[0]*x[0]))),"[1, 1, 2, 4, 7, 11, 12, 6]",(x[0]*0.25131184950254415**0.3259274645378255)*0.05314483387795321/(0.9096558704814776/0.36007537981452464)+(x[0]*0.9906686106853959+x[0]/((0.6722604615275829-x[1])+(x[0]*x[0]))),"[0.25131185 0.32592746 0.05314483 0.90965587 0.36007538 0.99066861
 0.67226046]",1.0888775077872657,"{'fitness 25': 1.0216263814525208, 'fitness 53': 1.1229821710574839, 'fitness 74': 1.1164384989002905, 'fitness 102': 1.128567643008986}",False
40,"[[0], [0], [3, 0], [1, 3], [0, 1], [0, 1, 0, 3, 3], [0, 0, 0, 1, 1, 0], [0, 1, 1, 1]]",1.1252803850865098,7,x[0]+(x[1]-x[1]+(Constant/Constant))/x[1],"[1, 1, 2, 2, 2, 5, 6, 4]",x[0]+(x[1]-x[1]+(0.08967357714756141/0.6186251020500981))/x[1],[0.08967358 0.6186251 ],1.0912330385958569,"{'fitness 25': 1.0240357030798608, 'fitness 53': 1.1252803850865098, 'fitness 74': 1.1187989445250057, 'fitness 102': 1.1308644681827038}",False
41,"[[0], [0], [1, 3], [0, 2, 1, 2], [2, 0, 0, 0, 1, 0], [1, 0, 1, 3, 3, 0, 1, 0, 0, 0], [0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0]]",1.1737954954052858,7,(x[0]-x[0]+Constant-(Constant/Constant**Constant))/x[0],"[1, 1, 2, 2, 3, 5, 6, 3]",(x[0]-x[0]+0.6634540418827869-(0.021989816792767236/0.5758526502145744**0.9036186911170075))/x[0],[0.66345404 0.02198982 0.57585265 0.90361869],1.1624711432862613,"{'fitness 25': 1.1025506327199108, 'fitness 53': 1.1737954954052858, 'fitness 74': 1.2020223380170216, 'fitness 102': 1.1828404591218518}",False
42,"[[0], [2], [0], [3, 3], [], [2], [0, 0], [0, 0]]",1.180429053685791,6,(x[0]*x[0]**Constant),"[1, 1, 1, 2, 0, 1, 2, 2]",(x[0]*x[0]**0.5051097504735407),[0.50510975],1.1438687202861308,"{'fitness 25': 1.0780032033587608, 'fitness 53': 1.180429053685791, 'fitness 74': 1.1683936278907396, 'fitness 102': 1.1852093296088921}",False
43,"[[0], [2], [3], [0], [0, 1], [0, 1], [1, 0, 1], [0]]",1.1812607773760713,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.6754323777706318**0.6604343483052629),[0.67543238 0.66043435],1.1584357306318382,"{'fitness 25': 1.092430760536928, 'fitness 53': 1.1812607773760713, 'fitness 74': 1.192984089190046, 'fitness 102': 1.1898923421685408}",False
44,"[[0], [3], [3], [0], [], [2, 0], [1, 0, 1], [0]]",1.340148728699689,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.6071553511523011,[0.60715535],1.3182754451063947,"{'fitness 25': 1.2530374196889593, 'fitness 53': 1.340148728699689, 'fitness 74': 1.3524255692334306, 'fitness 102': 1.3493633463967942}",False
45,"[[0], [2], [1, 3], [1, 3], [2, 1, 0, 1], [3, 3, 2, 3, 2, 1, 3], [1, 0, 0, 1, 1, 1], [1, 0]]",1.3404642284373236,7,(((Constant/(x[1]/x[0]))*Constant)**Constant),"[1, 1, 1, 2, 2, 3, 4, 2]",(((0.5530159199260261/(x[1]/x[0]))*0.8782060488324901)**0.056723297514980286),[0.55301592 0.87820605 0.0567233 ],1.317606188058968,"{'fitness 25': 1.2570434376746848, 'fitness 53': 1.3404642284373236, 'fitness 74': 1.349791006622057, 'fitness 102': 1.3459841198801623}",False
46,"[[0], [3], [3, 0], [0, 2, 1, 2], [2, 0, 0, 0, 1, 0], [1, 0, 1, 3, 3, 0, 1, 0, 0, 0], [1], [0, 0, 0, 0, 0, 0]]",1.3945883184928531,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.5510872165844074,[0.55108722],1.3729928298997427,"{'fitness 25': 1.3079865859252828, 'fitness 53': 1.3945883184928531, 'fitness 74': 1.407022507253997, 'fitness 102': 1.4039693965199482}",False
47,"[[0], [3], [1, 0], [0, 2, 1, 2], [2, 0, 0, 0, 1, 0], [1, 0, 1, 3, 3, 0, 1, 0, 0, 0], [1], []]",1.4089083173629728,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.5363606539803353,[0.53636065],1.3873824413061167,"{'fitness 25': 1.3224348229100125, 'fitness 53': 1.4089083173629728, 'fitness 74': 1.4213816469436484, 'fitness 102': 1.4183308540646893}",False
48,"[[0], [2], [0], [1, 3, 2, 0], [2, 2, 2, 1, 2], [0, 3, 1, 1], [1, 0, 1, 1, 0, 0, 0, 1], [0]]",1.4676774934895507,7,((Constant+x[0])/Constant**Constant),"[1, 1, 1, 2, 2, 2, 3, 1]",((0.8777033651896254+x[0])/0.09118850481814289**0.2198196208967801),[0.87770337 0.0911885  0.21981962],1.4622309651079446,"{'fitness 25': 1.4898472538115135, 'fitness 53': 1.4676774934895507, 'fitness 74': 1.4552132452269428, 'fitness 102': 1.441632396285377}",False
49,"[[0], [3], [], [3, 1], [2, 0, 0, 0, 1, 0], [1, 0, 1, 3, 3, 0, 1, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0], [1]]",1.529779485317891,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.4123726158510874,[0.41237262],1.5087906522986432,"{'fitness 25': 1.444302490165811, 'fitness 53': 1.529779485317891, 'fitness 74': 1.5425509592200726, 'fitness 102': 1.5395185075100462}",False
