,genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,opt_const,fitness val,other_info,optimized
10,"[[0], [2], [0], [3, 1], [0, 1], [0, 3, 1, 1], [1, 0, 0, 0, 0], [0, 0, 0, 0]]",0.46212640895930274,"[1, 1, 1, 2, 2, 4, 5, 4]",7,(Constant+(x[0]/x[0]-(x[0]-x[0]))**Constant),(0.5803236870951218+(x[0]/x[0]-(x[0]-x[0]))**0.8947223875599054),[0.58032369 0.89472239],0.42839077153533034,"{'fitness 25': 0.35938192125055013, 'fitness 53': 0.46212640895930274, 'fitness 74': 0.4644689055276698, 'fitness 102': 0.46132148782777116}",False
11,"[[0], [2], [2, 2], [0, 2, 1, 2], [2, 0, 0, 0, 1, 0], [3, 0, 2, 3, 2, 1, 3], [0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0], [0, 1, 0, 0]]",0.5636845031367892,"[1, 1, 1, 1, 2, 2, 3, 2]",7,((x[0]/Constant+x[1]**Constant)**Constant),((x[0]/0.6141626533692212+x[1]**0.30939887579347214)**0.14739498536980777),[0.61416265 0.30939888 0.14739499],0.5329821054132455,"{'fitness 25': 0.4541528428246275, 'fitness 53': 0.5636845031367892, 'fitness 74': 0.5727151977133852, 'fitness 102': 0.572078275701724}",False
12,"[[0], [2], [1, 0], [3, 1], [0, 1, 1], [0, 3, 1, 1], [1, 0, 0, 1, 0], [0, 0, 0, 0]]",0.5896968417029018,"[1, 1, 1, 2, 2, 4, 5, 3]",7,((Constant+(x[0]/x[0]-(Constant-x[0])))**Constant),((0.6952488256801472+(x[0]/x[0]-(0.45821788001558994-x[0])))**0.5191795401709568),[0.69524883 0.45821788 0.51917954],0.5537418392398065,"{'fitness 25': 0.4862909041991636, 'fitness 53': 0.5896968417029018, 'fitness 74': 0.586502915389692, 'fitness 102': 0.5884316981305636}",False
13,"[[0], [1], [2, 3], [3, 2], [0, 1], [0, 3, 1, 1], [1, 0, 0], [0, 0]]",0.6171506309671513,"[1, 1, 2, 1, 0, 1, 2, 1]",5,((Constant**Constant)+x[0]),((0.9325514257670342**0.7684306825057882)+x[0]),[0.93255143 0.76843068],0.5820910149556965,"{'fitness 25': 0.5490841257730903, 'fitness 53': 0.6171506309671513, 'fitness 74': 0.5966426675720654, 'fitness 102': 0.600546251521934}",False
14,"[[0], [0], [3, 0], [3, 2], [1], [0, 3, 1], [1, 0, 1, 1], [0]]",0.6746522867212554,"[1, 1, 2, 2, 1, 3, 4, 1]",6,Constant+x[0]/((Constant-Constant)**Constant),0.8224598045950874+x[0]/((0.804497002107854-0.07069318932531232)**0.5459213587809651),[0.8224598  0.804497   0.07069319 0.54592136],0.6406319417205117,"{'fitness 25': 0.6125094875781042, 'fitness 53': 0.6746522867212554, 'fitness 74': 0.6527272264595526, 'fitness 102': 0.6566591111238785}",False
15,"[[0], [2], [1], [1, 0], [0, 1, 0, 2], [3, 3, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0]]",0.7024834369520355,"[1, 1, 1, 2, 4, 6, 7, 5]",7,(((Constant/x[0]/(x[1]*x[0]))+x[0]+x[0]+Constant)**Constant),(((0.5761651858846698/x[0]/(x[1]*x[0]))+x[0]+x[0]+0.7338643837438199)**0.7546628995337697),[0.57616519 0.73386438 0.7546629 ],0.6724618060197892,"{'fitness 25': 0.6554257673477909, 'fitness 53': 0.7024834369520355, 'fitness 74': 0.6801793283313741, 'fitness 102': 0.6817803223802025}",False
16,"[[0], [2], [1, 0], [3, 1], [0, 1], [0, 3, 1, 1], [1, 0, 0, 0, 0], [0, 0, 0, 0, 0]]",0.708365141481453,"[1, 1, 1, 2, 2, 4, 5, 4]",7,((Constant+(x[0]/x[0]-(x[0]-x[0])))**Constant),((0.35795958487892043+(x[0]/x[0]-(x[0]-x[0])))**0.8028176228804225),[0.35795958 0.80281762],0.6803860616235721,"{'fitness 25': 0.6111349472838227, 'fitness 53': 0.708365141481453, 'fitness 74': 0.7166117280253153, 'fitness 102': 0.7134115095615787}",False
17,"[[0], [2], [0], [1, 0], [0, 1, 0, 2], [3, 3, 1, 0, 0, 2], [1, 0, 1, 1, 0, 1, 1], [1, 0, 0]]",0.754284168126641,"[1, 1, 1, 2, 4, 6, 7, 2]",7,((Constant/x[1]/(Constant-Constant))+x[0]+Constant*Constant**Constant),((0.6549142631754366/x[1]/(0.7946421335423954-0.9953611153718755))+x[0]+0.5541484325155523*0.25430377514425995**0.06219055974004639),[0.65491426 0.79464213 0.99536112 0.55414843 0.25430378 0.06219056],0.7147109287676274,"{'fitness 25': 0.6519601605546699, 'fitness 53': 0.754284168126641, 'fitness 74': 0.7409950664635605, 'fitness 102': 0.7511775592846518}",False
18,"[[0], [1], [3, 2], [3, 1], [0, 1], [0, 2, 2, 0, 3, 3, 1], [1, 1, 0, 0, 0], [0, 0, 0, 0, 1, 1]]",0.7747427016890169,"[1, 1, 2, 1, 0, 1, 2, 0]",5,(Constant+(Constant**Constant)),(0.2808589438035336+(0.8932664558031455**0.7040632997946789)),[0.28085894 0.89326646 0.7040633 ],0.7478302657624488,"{'fitness 25': 0.6790982157576054, 'fitness 53': 0.7747427016890169, 'fitness 74': 0.7837891919243662, 'fitness 102': 0.7806033896053749}",False
19,"[[0], [1], [3, 3], [3, 2], [0, 1], [0, 2, 2, 0, 3, 3, 1], [1, 1, 0], [0, 0, 0, 0, 1, 1]]",0.853765096063369,"[1, 1, 2, 0, 0, 1, 2, 0]",4,(Constant+Constant),(0.9149366666657665+0.20321555033297845),[0.91493667 0.20321555],0.8279284274543289,"{'fitness 25': 0.7598115499145734, 'fitness 53': 0.853765096063369, 'fitness 74': 0.8635701890192923, 'fitness 102': 0.860403543429121}",False
20,"[[0], [2], [1, 0], [1, 2, 1, 2], [2, 1, 0], [2, 0, 1, 3, 3, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 1, 0]]",0.8599334991340314,"[1, 1, 1, 2, 3, 4, 5, 4]",7,(((x[0]*(x[0]+x[1]))-(x[0]/Constant**Constant))**Constant),(((x[0]*(x[0]+x[1]))-(x[0]/0.3292284772768629**0.6101446422515479))**0.01385000915597645),[0.32922848 0.61014464 0.01385001],0.8341106234826635,"{'fitness 25': 0.7636934773925145, 'fitness 53': 0.8599334991340314, 'fitness 74': 0.8704300033838591, 'fitness 102': 0.8682083896716167}",False
21,"[[0], [1], [3, 2], [2, 0, 0, 3], [0, 1, 2, 0, 0, 0], [0, 2, 2, 0, 3, 3, 1], [0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0], [0, 0, 0, 0, 1, 1]]",0.8751914590963521,"[1, 1, 2, 1, 1, 2, 3, 2]",7,(x[0]+((Constant*x[0]**Constant)**Constant)),(x[0]+((0.54057206593563*x[0]**0.946527440824509)**0.9836025945493264)),[0.54057207 0.94652744 0.98360259],0.8333418051327736,"{'fitness 25': 0.7756849723041006, 'fitness 53': 0.8751914590963521, 'fitness 74': 0.8542148773188364, 'fitness 102': 0.8701255657753838}",False
22,"[[0], [0], [3, 1], [3, 1], [0, 1], [0, 2, 0, 0, 3, 3, 1], [1, 0, 1, 0, 1, 0], [0, 0, 0, 0]]",0.8952756781762135,"[1, 1, 2, 2, 2, 5, 6, 3]",7,Constant+(x[0]*(Constant+x[0]+(Constant/x[0]))),0.5127096593623222+(x[0]*(0.032656023257894407+x[0]+(0.5780188893872833/x[0]))),[0.51270966 0.03265602 0.57801889],0.8652565380704917,"{'fitness 25': 0.848997248242136, 'fitness 53': 0.8952756781762135, 'fitness 74': 0.8725839713571699, 'fitness 102': 0.8741883946121696}",False
23,"[[0], [2], [0, 3], [3, 2], [0, 1], [0, 0, 3, 2, 2, 3, 1], [1, 0, 1, 0, 0], [0, 0, 0, 0]]",0.9098331364041181,"[1, 1, 1, 2, 1, 2, 3, 1]",7,(Constant+(x[0]+Constant**Constant)**Constant),(0.20184552570819092+(x[0]+0.05791876441908117**0.9768562026114982)**0.9494951581525145),[0.20184553 0.05791876 0.9768562  0.94949516],0.8730708024628523,"{'fitness 25': 0.8062686967288724, 'fitness 53': 0.9098331364041181, 'fitness 74': 0.9010218633475346, 'fitness 102': 0.91192184731215}",False
24,"[[0], [2], [1], [2, 2, 2], [1, 0, 2, 1], [2, 0, 0, 3, 3, 0, 1, 0, 0, 0], [1, 1, 0, 1, 0], [0, 0, 0, 0]]",0.918256018848912,"[1, 1, 1, 2, 2, 3, 4, 1]",7,((((Constant*Constant)**Constant)+(x[0]+Constant**Constant))**Constant),((((0.3355013673603924*0.9042923635906395)**0.2511248452028708)+(x[0]+0.914662828688519**0.5733180532576843))**0.9772599924108369),[0.33550137 0.90429236 0.25112485 0.91466283 0.57331805 0.97725999],0.9084593329821123,"{'fitness 25': 0.9303930768730851, 'fitness 53': 0.918256018848912, 'fitness 74': 0.9005919538336011, 'fitness 102': 0.8943929682396509}",False
25,"[[0], [2], [0], [2, 0], [2, 2, 0], [0, 3, 2, 2], [0, 1, 1, 0], [0, 0, 1, 1]]",0.9377732206444664,"[1, 1, 1, 2, 3, 3, 4, 2]",7,((x[0]**Constant)+Constant/Constant*x[0]**Constant),((x[0]**0.7195832538215613)+0.9513263222442714/0.6972443378899085*x[0]**0.7452190931777019),[0.71958325 0.95132632 0.69724434 0.74521909],0.910710794898483,"{'fitness 25': 0.9031957361786078, 'fitness 53': 0.9377732206444664, 'fitness 74': 0.9145878266067534, 'fitness 102': 0.9143488219100875}",False
26,"[[0], [2], [0], [2, 3], [0, 1, 0, 2], [3, 3, 2, 0, 0, 0], [1, 0, 1, 0, 0, 1, 1], [0, 0, 1, 1]]",0.9612514900680427,"[1, 1, 1, 2, 1, 2, 3, 1]",7,((Constant/x[0]**Constant)/Constant**Constant),((0.837576371568261/x[0]**0.8398859797110816)/0.9806237808133565**0.1184833015219956),[0.83757637 0.83988598 0.98062378 0.1184833 ],0.9502667687121943,"{'fitness 25': 0.8911967048695267, 'fitness 53': 0.9612514900680427, 'fitness 74': 0.9894993548878298, 'fitness 102': 0.9701042463792263}",False
27,"[[0], [2], [2, 2], [2, 1], [0, 1], [0, 0, 3, 2, 2, 3, 1], [1, 0, 0, 0, 0], [0, 1, 0]]",0.9639654676963381,"[1, 1, 1, 1, 1, 1, 2, 1]",7,(((Constant+x[0]**Constant)**Constant)**Constant),(((0.11888906985836878+x[0]**0.4278527241272243)**0.00195922101292878)**0.0005570199370732443),[0.11888907 0.42785272 0.00195922 0.00055702],0.9393566913076915,"{'fitness 25': 0.872037750796963, 'fitness 53': 0.9639654676963381, 'fitness 74': 0.9745859990850664, 'fitness 102': 0.9714463240410448}",False
28,"[[0], [2], [2, 2], [3, 1], [0, 1], [0, 0, 3, 2, 2, 3, 1], [1, 0, 0, 0, 0], [0, 1, 0]]",0.964709946968518,"[1, 1, 1, 1, 0, 0, 1, 0]",5,((Constant**Constant)**Constant),((0.9886051095429953**0.437110309907637)**0.15803717179548293),[0.98860511 0.43711031 0.15803717],0.9401085818693401,"{'fitness 25': 0.8727947357230651, 'fitness 53': 0.964709946968518, 'fitness 74': 0.9753352576341748, 'fitness 102': 0.9721957522507805}",False
29,"[[0], [2], [2, 2], [2, 3], [2, 2, 0, 0], [2, 0, 1, 3, 3, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0], [0, 0, 1, 1]]",0.9679516008795968,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[0]**Constant)**Constant)**Constant),(((x[0]**0.5752461511219367)**0.1012005217079236)**0.3369884514006487),[0.57524615 0.10120052 0.33698845],0.94306108524969,"{'fitness 25': 0.8756800893226161, 'fitness 53': 0.9679516008795968, 'fitness 74': 0.9781197615173, 'fitness 102': 0.9753834049091539}",False
30,"[[0], [2], [3, 3], [2], [0, 1], [0, 3, 1, 1], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]",0.9769497394173301,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.06449725775599524),[0.06449726],0.9514333911014772,"{'fitness 25': 0.8839268012305944, 'fitness 53': 0.9769497394173301, 'fitness 74': 0.9861020980667848, 'fitness 102': 0.9842712740070524}",False
31,"[[0], [2], [2], [2, 3], [2, 2, 0, 0], [0, 0, 1, 2], [0, 1, 0, 1, 0], [0, 0, 0, 0]]",0.9784641597370934,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[0]**Constant)**Constant)**Constant),(((x[0]**0.48358100992140374)**0.2602495711718409)**0.5731785139684189),[0.48358101 0.26024957 0.57317851],0.9528438556482004,"{'fitness 25': 0.8853180404364063, 'fitness 53': 0.9784641597370934, 'fitness 74': 0.98744631679325, 'fitness 102': 0.9857672097149451}",False
32,"[[0], [2], [2, 2], [2, 2, 1, 2], [0, 1, 2], [2, 0, 1, 3, 3, 0, 1, 0, 0, 0], [1, 1, 1, 0, 0], [1, 0, 1, 0]]",0.9884004019819584,"[1, 1, 1, 1, 1, 1, 2, 0]",6,(((Constant*Constant**Constant)**Constant)**Constant),(((0.6975021206059844*0.04312152849597217**0.3377131976133433)**0.37198462444118907)**0.04967829513519684),[0.69750212 0.04312153 0.3377132  0.37198462 0.0496783 ],0.9640291847261039,"{'fitness 25': 0.896875207559261, 'fitness 53': 0.9884004019819584, 'fitness 74': 0.9991731135483294, 'fitness 102': 0.9960392330707215}",False
33,"[[0], [2], [3, 3], [3, 2], [2, 2, 2, 1, 2], [3, 0, 2, 3, 2, 1, 3], [1, 1, 1], [0, 0, 0, 0]]",0.9884555415317092,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.9376135967805748**0.40884367253967846),[0.9376136  0.40884367],0.9640848478406362,"{'fitness 25': 0.8969312378328864, 'fitness 53': 0.9884555415317092, 'fitness 74': 0.9992285865868318, 'fitness 102': 0.9960947191021906}",False
34,"[[0], [2], [2, 0], [0, 1], [0, 2, 0, 2], [2, 3, 0, 0, 3, 3, 3], [0, 0, 0, 0, 0], [0, 0, 0, 0]]",0.9974265138778994,"[1, 1, 1, 1, 2, 2, 3, 3]",7,((x[0]*x[0]/x[0]**Constant)**Constant),((x[0]*x[0]/x[0]**0.13225495444549906)**0.09104236237427021),[0.13225495 0.09104236],0.9705374414203348,"{'fitness 25': 0.9028148572270241, 'fitness 53': 0.9974265138778994, 'fitness 74': 1.0042971320694807, 'fitness 102': 1.0045003349645}",False
35,"[[0], [2], [1, 0], [3, 1], [0, 1], [0, 3, 1, 1], [1, 1, 0, 1, 0], [0, 0, 0, 0]]",0.9997721456788538,"[1, 1, 1, 2, 2, 4, 5, 2]",7,((Constant+(Constant/x[0]-(Constant-x[0])))**Constant),((0.15290421759365425+(0.2929239972260509/x[0]-(0.4526322733906616-x[0])))**0.6857460359365047),[0.15290422 0.292924   0.45263227 0.68574604],0.972331718999513,"{'fitness 25': 0.9044512292514796, 'fitness 53': 0.9997721456788538, 'fitness 74': 1.0060841597095886, 'fitness 102': 1.006459768037471}",False
36,"[[0], [1], [3, 0], [3, 3], [2, 2, 0, 0], [3, 0, 1, 3, 3, 0, 1, 0, 0, 0, 2], [1, 1, 1, 1, 0, 0], [0, 1]]",1.0051547720820704,"[1, 1, 2, 2, 0, 2, 3, 0]",5,(Constant/Constant+Constant),(0.2829996022110295/0.5697437866984056+0.4596151636058404),[0.2829996  0.56974379 0.45961516],0.9809401506118575,"{'fitness 25': 0.913896682035548, 'fitness 53': 1.0051547720820704, 'fitness 74': 1.0160268623148048, 'fitness 102': 1.0128969074852194}",False
37,"[[0], [2], [2, 2], [3, 1], [0, 1], [3, 3, 2, 0, 0, 0], [1, 0, 0], [0, 0, 0, 0]]",1.011324974655199,"[1, 1, 1, 1, 0, 0, 1, 0]",5,((Constant**Constant)**Constant),((0.45833543660193654**0.1262583777569114)**0.5228129436280029),[0.45833544 0.12625838 0.52281294],0.9871667898981048,"{'fitness 25': 0.92016348671291, 'fitness 53': 1.011324974655199, 'fitness 74': 1.0222327018323094, 'fitness 102': 1.0191041811490948}",False
38,"[[0], [2], [3, 0], [0, 2], [1, 2, 1], [0, 0, 1, 3, 0], [1], [1, 1, 1, 0, 0]]",1.0132174958252007,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.9269276700657773**0.7064505861235016),[0.92692767 0.70645059],0.9890764912351452,"{'fitness 25': 0.9220854502988056, 'fitness 53': 1.0132174958252007, 'fitness 74': 1.0241360527440722, 'fitness 102': 1.0210079706625577}",False
39,"[[0], [2], [3], [1, 2, 1, 2], [2, 2, 0, 2], [2, 0, 1, 3, 3, 0, 1, 0, 0, 0], [0, 1, 1, 0, 1, 1], [0, 0, 0, 0]]",1.0170098371890952,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.2761180895224694),[0.27611809],0.9888726095443765,"{'fitness 25': 0.921026546635478, 'fitness 53': 1.0170098371890952, 'fitness 74': 1.021739418216874, 'fitness 102': 1.0238518637807774}",False
40,"[[0], [2], [3, 3], [3, 1], [1, 1, 2, 0], [1, 1, 1, 2], [0, 1, 0, 1, 0], [0, 0]]",1.0184017822861315,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.2838717595449469),[0.28387176],0.9901781713446446,"{'fitness 25': 0.9223262369182087, 'fitness 53': 1.0184017822861315, 'fitness 74': 1.022980743234219, 'fitness 102': 1.0252275338815062}",False
41,"[[0], [2], [3, 1], [3, 1], [0, 1], [0, 2, 2, 0, 3, 3, 1], [0, 0, 1, 0, 0, 1, 0, 1], [0, 0, 0, 0]]",1.028255465610554,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.3396430898570003),[0.33964309],0.9994289752128925,"{'fitness 25': 0.9315461144663237, 'fitness 53': 1.028255465610554, 'fitness 74': 1.0317740686901613, 'fitness 102': 1.0349667424821924}",False
42,"[[0], [2], [3, 1], [3, 2], [0, 1], [0, 3, 1, 1], [1, 0, 1, 0, 0], [0, 1]]",1.0508468155404396,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.7701267005715557**0.3689396693039714),[0.7701267  0.36893967],1.0270352386231394,"{'fitness 25': 0.9602824694282467, 'fitness 53': 1.0508468155404396, 'fitness 74': 1.061971368439866, 'fitness 102': 1.0588518780013054}",False
43,"[[0], [2], [2, 2], [3, 1], [0, 1], [], [0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1]]",1.0551338223864912,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[0]**Constant)**Constant),((x[0]**0.5022844966699823)**0.9964005507578562),[0.5022845  0.99640055],1.0247371346811431,"{'fitness 25': 0.956862074062367, 'fitness 53': 1.0551338223864912, 'fitness 74': 1.055810868312575, 'fitness 102': 1.0615384616684875}",False
44,"[[0], [2], [2, 3], [3, 1], [0, 1], [0, 3, 1, 1], [0, 1, 0, 1, 0], [0, 0]]",1.0575054442181662,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[0]**Constant)**Constant),((x[0]**0.6140098045376542)**0.8393088711392984),[0.6140098  0.83930887],1.0269752302127158,"{'fitness 25': 0.9591072254275095, 'fitness 53': 1.0575054442181662, 'fitness 74': 1.0579351485463162, 'fitness 102': 1.0638833166643218}",False
45,"[[0], [0], [3, 2], [3, 1], [2, 2], [2, 0, 3, 2, 2, 3, 1], [1, 0, 0, 0, 0], [0, 0, 0, 0]]",1.068878319905293,"[1, 1, 2, 1, 0, 1, 2, 1]",6,Constant*(x[0]**Constant),0.9783813571929711*(x[0]**0.4786684527231634),[0.97838136 0.47866845],1.0390245319970257,"{'fitness 25': 0.9712294297646917, 'fitness 53': 1.068878319905293, 'fitness 74': 1.0703125749785511, 'fitness 102': 1.0755315912478343}",False
46,"[[0], [2], [0], [1, 3], [1, 1, 2, 0], [3, 3, 2, 0, 0, 0], [1, 0, 1, 0, 0, 1, 0, 1], [0, 1, 0, 0]]",1.1040314640084654,"[1, 1, 1, 2, 2, 4, 5, 3]",7,(((Constant/x[0])/(Constant*x[1]))+x[0]**Constant),(((0.7922340472508972/x[0])/(0.6871348492598183*x[1]))+x[0]**0.8387710944410814),[0.79223405 0.68713485 0.83877109],1.0709782506631103,"{'fitness 25': 1.0036260912371067, 'fitness 53': 1.1040314640084654, 'fitness 74': 1.0995648484750933, 'fitness 102': 1.1097438122771306}",False
47,"[[0], [2], [0], [3, 1], [2, 1], [3, 2, 3, 0], [1, 0, 0, 0, 0], [1, 0, 1]]",1.1325958619989611,"[1, 1, 1, 2, 2, 3, 4, 3]",7,(Constant/(x[1]*(x[0]/x[1]))**Constant),(0.7600863925379523/(x[1]*(x[0]/x[1]))**0.38376723088149545),[0.76008639 0.38376723],1.1142861870881633,"{'fitness 25': 1.0498497513782996, 'fitness 53': 1.1325958619989611, 'fitness 74': 1.1513810444543076, 'fitness 102': 1.1416277654318827}",False
48,"[[0], [1], [3, 3], [3, 2], [1, 0, 2, 1], [0, 3, 1, 1], [1, 1, 0], [0, 0, 0, 1]]",1.1415433121744494,"[1, 1, 2, 0, 0, 1, 2, 0]",4,(Constant+Constant),(0.3790012028103227+0.4340950872010405),[0.3790012  0.43409509],1.118440640201946,"{'fitness 25': 1.0522202013560282, 'fitness 53': 1.1415433121744494, 'fitness 74': 1.1531007867994683, 'fitness 102': 1.1500009324503413}",False
