,genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,opt_const,fitness val,other_info,optimized
10,"[[0], [1], [0, 3], [3, 2], [0, 1], [0, 0, 3, 2, 2, 3, 1], [1, 0, 1, 0, 0], [0, 0, 1, 1]]",0.3633367620775584,"[1, 1, 2, 2, 1, 3, 4, 2]",7,(Constant+(x[0]+Constant**Constant)/x[0]),(0.041325085425815145+(x[0]+0.9147860120594339**0.505384700245927)/x[0]),[0.04132509 0.91478601 0.5053847 ],0.3636950016520844,"{'fitness 25': 0.42524202965414737, 'fitness 53': 0.3633367620775584, 'fitness 74': 0.3117083024874841, 'fitness 102': 0.3541346728146217}",False
11,"[[0], [2], [0], [3, 1], [0, 1], [0, 3, 1, 1], [1, 1, 0, 1, 0], [0, 0, 0, 0]]",0.3639277841476862,"[1, 1, 1, 2, 2, 4, 5, 2]",7,(Constant+(Constant/x[0]-(Constant-x[0]))**Constant),(0.7542775170697966+(0.24346139735113415/x[0]-(0.049078336135178535-x[0]))**0.04799315244934932),[0.75427752 0.2434614  0.04907834 0.04799315],0.328477706955628,"{'fitness 25': 0.27109569922277543, 'fitness 53': 0.3639277841476862, 'fitness 74': 0.35849090461579225, 'fitness 102': 0.35584651702831627}",False
12,"[[0], [0], [1, 0], [0, 0, 3, 3], [0, 1, 2, 1], [2, 0, 3, 3, 3, 0, 1, 0, 0, 0], [1, 1, 0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0]]",0.3851935628147126,"[1, 1, 2, 4, 4, 8, 9, 4]",7,(Constant*Constant+(x[0]/x[0])/x[0]/(Constant+x[0]))-Constant+Constant,(0.8703518273251816*0.9101270866970211+(x[0]/x[0])/x[0]/(0.5613028898764455+x[0]))-0.8114888561116077+0.9568968495769122,[0.87035183 0.91012709 0.56130289 0.81148886 0.95689685],0.36830740623465635,"{'fitness 25': 0.3869491235559519, 'fitness 53': 0.3851935628147126, 'fitness 74': 0.3408535904065444, 'fitness 102': 0.3771195047414729}",False
13,"[[0], [2], [0], [1, 0], [0, 1, 0, 2], [3, 3, 2, 0, 0, 0], [1, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0]]",0.3864940820422109,"[1, 1, 1, 2, 4, 6, 7, 3]",7,((Constant/x[0]/(Constant*x[0]))+x[0]+Constant+Constant**Constant),((0.31510614424279393/x[0]/(0.9684653197372202*x[0]))+x[0]+0.13375203012195525+0.020255428234789097**0.6681667625024699),[0.31510614 0.96846532 0.13375203 0.02025543 0.66816676],0.34240700102546956,"{'fitness 25': 0.29575279050408837, 'fitness 53': 0.3864940820422109, 'fitness 74': 0.36298084902233585, 'fitness 102': 0.3684873635499844}",False
14,"[[0], [2], [1, 0], [1, 2, 1, 2], [0, 1, 2], [2, 0, 1, 3, 3, 0, 1, 0, 0, 0], [0, 0, 0, 1, 1], [1, 0, 1, 0]]",0.3876881856999043,"[1, 1, 1, 2, 3, 4, 5, 3]",7,(((x[1]*x[0]+(x[1]-Constant))/(Constant**Constant))**Constant),(((x[1]*x[0]+(x[1]-0.8634367409564241))/(0.7033295850101421**0.9496577659029178))**0.07203141344323816),[0.86343674 0.70332959 0.94965777 0.07203141],0.3609014552880718,"{'fitness 25': 0.31840313600714804, 'fitness 53': 0.3876881856999043, 'fitness 74': 0.3826091190446596, 'fitness 102': 0.3816921108124079}",False
15,"[[0], [2], [0], [1, 0], [1, 0, 2, 1], [2, 0, 0, 3, 3, 0, 1, 0, 0, 0], [1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0]]",0.4414732257621147,"[1, 1, 1, 2, 4, 6, 7, 2]",7,(((Constant*x[0])+Constant+Constant)/x[0]/(Constant+Constant)**Constant),(((0.9388292580419586*x[0])+0.9232626136463592+0.4126701685565367)/x[0]/(0.2260963175808619+0.956620305172827)**0.8226734342843681),[0.93882926 0.92326261 0.41267017 0.22609632 0.95662031 0.82267343],0.4395101583396412,"{'fitness 25': 0.5026589650117675, 'fitness 53': 0.4414732257621147, 'fitness 74': 0.3817699386085457, 'fitness 102': 0.4341015713986102}",False
16,"[[0], [2], [0, 3], [3, 2], [0, 1], [0, 3, 1, 1], [1, 0, 1, 0, 0], [0, 0]]",0.45541839793739713,"[1, 1, 1, 2, 1, 2, 3, 1]",7,(Constant+(x[0]/Constant**Constant)**Constant),(0.6405535680035266+(x[0]/0.6173275795608493**0.6036673702334597)**0.20249904885613867),[0.64055357 0.61732758 0.60366737 0.20249905],0.41812051417846013,"{'fitness 25': 0.3566680351620966, 'fitness 53': 0.45541839793739713, 'fitness 74': 0.44855119920292247, 'fitness 102': 0.44914230817036127}",False
17,"[[0], [2], [1, 2], [0, 0, 3], [1, 2, 2, 1], [0, 0, 3, 2, 2, 3, 1], [0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1]]",0.4652582818222427,"[1, 1, 1, 2, 4, 5, 6, 6]",7,(((x[0]+x[0])+x[1]/x[1]*(x[0]*x[1]))**Constant),(((x[0]+x[0])+x[1]/x[1]*(x[0]*x[1]))**0.09082447959930617),[0.09082448],0.444302442937657,"{'fitness 25': 0.4264885910352245, 'fitness 53': 0.4652582818222427, 'fitness 74': 0.4544444919785433, 'fitness 102': 0.4519742457992032}",False
18,"[[0], [1], [3, 1], [3, 1], [0, 1], [0, 2, 0, 0, 3, 3, 1], [1, 1, 0, 1, 0, 0], [0, 0, 0, 0]]",0.5168438811249341,"[1, 1, 2, 2, 2, 5, 6, 3]",7,(Constant+(Constant*(x[0]+Constant+(x[0]/x[0])))),(0.7615444343858858+(0.6014442699290663*(x[0]+0.16074705614205198+(x[0]/x[0])))),[0.76154443 0.60144427 0.16074706],0.48914098569046355,"{'fitness 25': 0.4731339981331248, 'fitness 53': 0.5168438811249341, 'fitness 74': 0.49723977151914267, 'fitness 102': 0.4970491874191233}",False
19,"[[0], [2], [1], [2, 0, 2], [1, 0, 2, 1], [2, 0, 0, 3, 3, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0], [0, 0, 0, 0]]",0.5599600244552567,"[1, 1, 1, 2, 3, 4, 5, 3]",7,((((Constant*x[0])**Constant)+x[0]+Constant/x[0])**Constant),((((0.6018578732484713*x[0])**0.8652735476937565)+x[0]+0.903574635017665/x[0])**0.8637563810643054),[0.60185787 0.86527355 0.90357464 0.86375638],0.5489537962401894,"{'fitness 25': 0.574144997591721, 'fitness 53': 0.5599600244552567, 'fitness 74': 0.5368636818579275, 'fitness 102': 0.5358527092709194}",False
20,"[[0], [1], [0, 3], [3, 2], [0, 1], [0, 0, 3, 2, 2, 3, 1], [1, 0, 1, 1, 0], [0, 0, 1, 1]]",0.6419413797414996,"[1, 1, 2, 2, 1, 3, 4, 1]",7,(Constant+(x[0]+Constant**Constant)/Constant),(0.29440125753553703+(x[0]+0.385085627508846**0.5083764759687899)/0.9363530103947537),[0.29440126 0.38508563 0.50837648 0.93635301],0.6090138182916702,"{'fitness 25': 0.582959257750721, 'fitness 53': 0.6419413797414996, 'fitness 74': 0.6205999982168543, 'fitness 102': 0.6234821989074353}",False
21,"[[0], [2], [3], [], [], [], [0], [1]]",0.6976006727475941,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[1]**Constant),(x[1]**0.03258196136733782),[0.03258196],0.6699733118407355,"{'fitness 25': 0.594328105400812, 'fitness 53': 0.6976006727475941, 'fitness 74': 0.7085725576212115, 'fitness 102': 0.7070192725001827}",False
22,"[[0], [2], [0], [1, 2], [0, 1, 1, 2], [3, 3, 2, 0, 3, 0], [1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0]]",0.7058654501420637,"[1, 1, 1, 2, 3, 5, 6, 4]",7,((Constant/x[0]/(x[0]*x[0]))+((x[0]/Constant)**Constant)**Constant),((0.1350807242039861/x[0]/(x[0]*x[0]))+((x[0]/0.9149790305266535)**0.3252728316631912)**0.4407978953121553),[0.13508072 0.91497903 0.32527283 0.4407979 ],0.6605228785547733,"{'fitness 25': 0.6170511698186566, 'fitness 53': 0.7058654501420637, 'fitness 74': 0.6688481719822992, 'fitness 102': 0.6956692938633643}",False
23,"[[0], [2], [1, 0], [3, 1], [0, 1, 1], [0, 0, 3, 3, 2, 3, 1], [1, 0, 0, 1, 1], [0, 0, 0, 0]]",0.7132185813396633,"[1, 1, 1, 2, 2, 4, 5, 2]",7,((Constant+(x[0]+x[0]/(Constant/Constant)))**Constant),((0.5383456134723302+(x[0]+x[0]/(0.4996291800216355/0.44802611573001194)))**0.35527100983322646),[0.53834561 0.49962918 0.44802612 0.35527101],0.6791582813171848,"{'fitness 25': 0.6103813080333295, 'fitness 53': 0.7132185813396633, 'fitness 74': 0.7119498533376876, 'fitness 102': 0.7151436825805373}",False
24,"[[0], [2], [0, 3], [3, 1], [0, 1], [0, 3, 1, 1], [1, 0, 0, 0, 0], [0, 0, 1, 1]]",0.7322786543754455,"[1, 1, 1, 2, 2, 4, 5, 4]",7,(Constant+(x[0]/x[0]-(x[1]-x[1]))**Constant),(0.2516088574726604+(x[0]/x[0]-(x[1]-x[1]))**0.5458013833708605),[0.25160886 0.54580138],0.7047032202095155,"{'fitness 25': 0.6356368763900875, 'fitness 53': 0.7322786543754455, 'fitness 74': 0.7408340590854984, 'fitness 102': 0.7376387251529608}",False
25,"[[0], [1], [3, 0], [3, 2], [1, 1], [3, 0, 1, 3, 3, 0, 1, 0, 0, 0, 2], [1, 1, 1, 1, 0, 0], [0, 1]]",0.7405160991344769,"[1, 1, 2, 2, 1, 3, 4, 0]",6,(Constant/Constant+((Constant-Constant)**Constant)),(0.6300852828262677/0.9809532840381394+((0.9586537854907597-0.3979705325291034)**0.8825919236749713)),[0.63008528 0.98095328 0.95865379 0.39797053 0.88259192],0.7130744792739537,"{'fitness 25': 0.6440726157785334, 'fitness 53': 0.7405160991344769, 'fitness 74': 0.7491721900159954, 'fitness 102': 0.7459786320273326}",False
26,"[[0], [2], [0], [3, 1], [0, 1], [0, 3, 1, 1], [1, 1, 0, 1, 1], [0, 0, 0, 0]]",0.7435729480231409,"[1, 1, 1, 2, 2, 4, 5, 1]",7,(Constant+(Constant/x[0]-(Constant-Constant))**Constant),(0.9057273256259054+(0.0762672007424059/x[0]-(0.4096579253994944-0.452407788165876))**0.570101068039051),[0.90572733 0.0762672  0.40965793 0.45240779 0.57010107],0.7188886693475386,"{'fitness 25': 0.6505797447396277, 'fitness 53': 0.7435729480231409, 'fitness 74': 0.7561588464048337, 'fitness 102': 0.7499274168981548}",False
27,"[[0], [1], [3, 2], [0, 1], [0, 1], [0, 2, 2, 0, 3, 3, 1], [1, 1, 0, 0, 0], [0, 0, 0, 0, 1, 1]]",0.7792319225802002,"[1, 1, 2, 1, 2, 4, 5, 3]",7,(Constant+(Constant*x[0]*(x[0]+x[0])**Constant)),(0.8920894223242279+(0.3003790014245459*x[0]*(x[0]+x[0])**0.4707842739335649)),[0.89208942 0.300379   0.47078427],0.7448602612965919,"{'fitness 25': 0.6767344142656166, 'fitness 53': 0.7792319225802002, 'fitness 74': 0.7765865728989504, 'fitness 102': 0.7812597967252082}",False
28,"[[0], [2], [1], [3, 1], [0, 1], [3, 3, 2, 0, 0, 0], [0, 1, 0, 0, 1], [0, 0, 0, 0]]",0.804621387177644,"[1, 1, 1, 2, 2, 4, 5, 3]",7,((x[0]/(Constant/x[0]*(x[0]+Constant)))**Constant),((x[0]/(0.2386259547583479/x[0]*(x[0]+0.7699504018875318)))**0.3914224039068457),[0.23862595 0.7699504  0.3914224 ],0.7662708795867971,"{'fitness 25': 0.7000742694573401, 'fitness 53': 0.804621387177644, 'fitness 74': 0.7941348135937235, 'fitness 102': 0.8046035557093276}",False
29,"[[0], [2], [0], [1, 0], [1, 0, 2, 1], [0, 0, 0, 1, 0, 3], [1, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0]]",0.8060139975772566,"[1, 1, 1, 2, 4, 6, 7, 3]",7,(((Constant+x[0])+Constant+x[0])-x[0]+(Constant/Constant)**Constant),(((0.05421137708391133+x[0])+0.42481094827271826+x[0])-x[0]+(0.5358062550002638/0.6944104077216026)**0.07595132481246258),[0.05421138 0.42481095 0.53580626 0.69441041 0.07595132],0.790689038593399,"{'fitness 25': 0.8030761910977627, 'fitness 53': 0.8060139975772566, 'fitness 74': 0.7868740788580636, 'fitness 102': 0.7821168458243705}",False
30,"[[0], [1], [3, 3], [1, 2], [0, 1], [0, 3, 1, 1], [1, 0, 0], [0, 0]]",0.8222076890486053,"[1, 1, 2, 0, 0, 1, 2, 1]",5,(Constant+x[0]),(0.39771528810359613+x[0]),[0.39771529],0.7835873996839394,"{'fitness 25': 0.7186144948391613, 'fitness 53': 0.8222076890486053, 'fitness 74': 0.8106459198088757, 'fitness 102': 0.8215017844037812}",False
31,"[[0], [2], [1, 0], [1, 3], [1, 2, 2, 0], [0, 3, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1], [0, 0, 0, 0]]",0.8446136976375622,"[1, 1, 1, 2, 2, 3, 4, 1]",6,((((Constant+Constant)/Constant)-x[0])**Constant),((((0.937271702417543+0.7016233029061794)/0.7622403513172442)-x[0])**0.5411953009750384),[0.9372717  0.7016233  0.76224035 0.5411953 ],0.8253951669456532,"{'fitness 25': 0.7600032490087575, 'fitness 53': 0.8446136976375622, 'fitness 74': 0.8629681265664315, 'fitness 102': 0.8532141252617705}",False
32,"[[0], [2], [2, 2], [0, 2, 1, 2], [0, 1], [3, 0, 2, 3, 2, 1, 3], [0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0]]",0.8603430725582145,"[1, 1, 1, 1, 2, 3, 4, 2]",7,((x[0]/Constant+(x[0]*Constant)**Constant)**Constant),((x[0]/0.5866817935258485+(x[0]*0.7568568478398362)**0.1862796964422927)**0.12764744907194558),[0.58668179 0.75685685 0.1862797  0.12764745],0.8329518012023264,"{'fitness 25': 0.7645247231972832, 'fitness 53': 0.8603430725582145, 'fitness 74': 0.8678076648564198, 'fitness 102': 0.8665230155532764}",False
33,"[[0], [0], [0, 3], [3, 1], [0, 1], [0, 3, 1, 1, 1], [1, 1, 0, 1, 0, 1], [0, 0, 0, 0]]",0.8727449395758488,"[1, 1, 2, 2, 2, 5, 6, 2]",7,Constant+(Constant/x[0]-(Constant-x[0]))-Constant,0.1188163076864871+(0.781117626329546/x[0]-(0.6957210482394554-x[0]))-0.232376459094235,[0.11881631 0.78111763 0.69572105 0.23237646],0.8522043518582345,"{'fitness 25': 0.7863717569635151, 'fitness 53': 0.8727449395758488, 'fitness 74': 0.8909021570602733, 'fitness 102': 0.8793391415509151}",False
34,"[[0], [1], [0, 3], [3, 2], [1, 0, 2, 1], [0, 0, 3, 2, 2, 3, 1], [1, 0, 1, 1, 0], [0, 0, 1, 1]]",0.8743464391385655,"[1, 1, 2, 2, 1, 3, 4, 1]",7,(Constant+((x[0]+Constant)**Constant)/Constant),(0.9319699945939759+((x[0]+0.28787171193509853)**0.34468297131200487)/0.6269352073940613),[0.93196999 0.28787171 0.34468297 0.62693521],0.8703294002698084,"{'fitness 25': 0.9018520972832446, 'fitness 53': 0.8743464391385655, 'fitness 74': 0.8563026502183718, 'fitness 102': 0.852833453307809}",False
35,"[[0], [1], [3, 3], [3, 2], [0, 1], [0, 2, 2, 0, 3, 3, 1], [0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 1]]",0.9179128656850212,"[1, 1, 2, 0, 0, 1, 2, 2]",5,(x[0]+x[0]),(x[0]+x[0]),[],0.8802342842364875,"{'fitness 25': 0.8484557306475494, 'fitness 53': 0.9179128656850212, 'fitness 74': 0.8910662829409135, 'fitness 102': 0.901180839121}",False
36,"[[0], [2], [2, 2], [2, 1], [0, 1], [0, 0, 3, 2, 2, 3, 1], [1, 0, 0, 0, 0], [0, 1, 0]]",0.9559749137731223,"[1, 1, 1, 1, 1, 1, 2, 1]",7,(((Constant+x[0]**Constant)**Constant)**Constant),(((0.3037923443838374+x[0]**0.3357008327648703)**0.12708779197966236)**0.3152611382395112),[0.30379234 0.33570083 0.12708779 0.31526114],0.9311183664644164,"{'fitness 25': 0.8636975249764043, 'fitness 53': 0.9559749137731223, 'fitness 74': 0.9662959502499611, 'fitness 102': 0.9633616241668839}",False
37,"[[0], [2], [1], [3, 1], [2, 1, 2, 0], [1, 1, 1, 2], [1, 0, 0, 1, 0, 0, 1], [0, 1, 0, 0, 0]]",0.9672068798548079,"[1, 1, 1, 2, 2, 3, 4, 2]",7,((Constant-(x[0]-(x[1]-Constant)))**Constant),((0.1502324108812243-(x[0]-(x[1]-0.5865384993651372)))**0.1271303251002106),[0.15023241 0.5865385  0.12713033],0.9656263193099431,"{'fitness 25': 1.02816835721884, 'fitness 53': 0.9672068798548079, 'fitness 74': 0.940062485128664, 'fitness 102': 0.9286481155823255}",False
38,"[[0], [2], [3, 0], [3, 2], [0, 1], [0, 3, 1], [1, 0, 0, 0, 0], [0]]",0.9717613561034427,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.9840718860839732**0.5180344631204591),[0.98407189 0.51803446],0.9472295956166746,"{'fitness 25': 0.8799637762042074, 'fitness 53': 0.9717613561034427, 'fitness 74': 0.9824314165695611, 'fitness 102': 0.9792935940762555}",False
39,"[[0], [2], [3, 2], [3, 1], [0, 1], [0, 0, 3, 2, 2, 3, 1], [1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1]]",0.9764961545130898,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.08508358362003576**0.005437742240076537),[0.08508358 0.00543774],0.9520106015386238,"{'fitness 25': 0.8847768203996433, 'fitness 53': 0.9764961545130898, 'fitness 74': 0.9871958403690962, 'fitness 102': 0.9840591438471319}",False
40,"[[0], [2], [2, 2], [2, 2, 1, 2], [0, 1, 2], [2, 0, 1, 3, 3, 0, 1, 0, 0, 0], [1, 1, 1, 0, 0], [1, 0, 1, 0]]",0.9801928888220093,"[1, 1, 1, 1, 1, 1, 2, 0]",6,(((Constant*Constant**Constant)**Constant)**Constant),(((0.7010557692911754*0.594944821077916**0.36592372482413715)**0.6302266710830223)**0.05059073989602947),[0.70105577 0.59494482 0.36592372 0.63022667 0.05059074],0.9557431211058822,"{'fitness 25': 0.8885342366340896, 'fitness 53': 0.9801928888220093, 'fitness 74': 0.990915473203071, 'fitness 102': 0.9877796534804859}",False
41,"[[0], [3], [1], [3, 1], [0, 1], [3, 2, 3, 2, 2, 3, 1], [1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1]]",0.9869851881550639,"[1, 1, 0, 0, 0, 0, 1, 0]",3,Constant,0.9755654359858082,[0.97556544],0.9626005142237624,"{'fitness 25': 0.8954371056911065, 'fitness 53': 0.9869851881550639, 'fitness 74': 0.9977493255490725, 'fitness 102': 0.9946151114311081}",False
42,"[[0], [2], [3, 0], [3, 2], [0, 1, 0, 2], [3, 3, 2, 0, 0, 0], [1, 0, 1, 1], [0]]",1.0026432006230686,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.9018508543194007**0.40539049397749616),[0.90185085 0.40539049],0.9784054190062083,"{'fitness 25': 0.9113455192498282, 'fitness 53': 1.0026432006230686, 'fitness 74': 1.0135006390875194, 'fitness 102': 1.0103700986812767}",False
43,"[[0], [0], [2, 2], [2, 2, 1, 2], [2, 2, 2, 1], [3, 0, 2, 3, 2, 1, 3], [1, 1, 1, 0, 0], [1, 0, 1, 0]]",1.0177013077211343,"[1, 1, 2, 2, 2, 1, 2, 0]",6,((Constant**Constant)**Constant)/((Constant**Constant)**Constant),((0.40789130363246817**0.18473213859522297)**0.7174883930663911)/((0.5257896540663971**0.4843496871491527)**0.19348217528248057),[0.4078913  0.18473214 0.71748839 0.52578965 0.48434969 0.19348218],0.9936007658938412,"{'fitness 25': 0.9266386698949712, 'fitness 53': 1.0177013077211343, 'fitness 74': 1.028645336571975, 'fitness 102': 1.025518291214577}",False
44,"[[0], [1], [3, 1], [3, 2], [0, 1], [0, 3, 1, 1], [1, 0, 1, 0, 0], [0, 1]]",1.0208254235256289,"[1, 1, 2, 2, 1, 3, 4, 2]",7,(Constant+(x[0]/(Constant-x[1]**Constant))),(0.942464407634274+(x[0]/(0.8732082699361786-x[1]**0.7384663659328862))),[0.94246441 0.87320827 0.73846637],0.9968282928712252,"{'fitness 25': 0.9296380820716177, 'fitness 53': 1.0208254235256289, 'fitness 74': 1.0319727625515556, 'fitness 102': 1.0288740339905023}",False
45,"[[0], [2], [3, 1], [3, 1], [2, 2, 0], [0, 3, 2, 2], [0, 1, 1, 0], [0, 0, 1, 1]]",1.0241985632468291,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.3164903476213794),[0.31649035],0.9956184658074942,"{'fitness 25': 0.9277460957806769, 'fitness 53': 1.0241985632468291, 'fitness 74': 1.0281524845279106, 'fitness 102': 1.030956817113895}",False
46,"[[0], [2], [2], [2, 3], [2, 2, 0, 0], [0, 0, 1, 2], [1, 1, 0, 1, 0], [0, 0, 0, 0]]",1.029469754606996,"[1, 1, 1, 1, 1, 0, 1, 0]",6,(((Constant**Constant)**Constant)**Constant),(((0.6335886187831358**0.4870223226325452)**0.5075839580404976)**0.637086617630423),[0.63358862 0.48702232 0.50758396 0.63708662],1.0054738277157456,"{'fitness 25': 0.9385869875094849, 'fitness 53': 1.029469754606996, 'fitness 74': 1.0404794181996777, 'fitness 102': 1.037355077438074}",False
