,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
40,"[[0], [3], [3, 2], [0, 2, 1, 2], [1, 2], [1, 0, 1, 3, 3, 0, 1, 0, 0, 0], [1], [0, 0, 0]]",1.1014403082234732,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.855022837401842,[0.85502284],1.078037909025551,"{'fitness 25': 1.0115892121033812, 'fitness 53': 1.1014403082234732, 'fitness 74': 1.112816430100433, 'fitness 102': 1.1097080848728391}",False
41,"[[0], [2], [3, 2], [3, 1], [0, 1], [0, 2, 0, 0], [1, 1, 1, 0, 0], [0, 0, 0, 0]]",1.200463691238378,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.35725576215585386**0.2772515353885433),[0.35725576 0.27725154],1.1777665480103456,"{'fitness 25': 1.1118621271253595, 'fitness 53': 1.200463691238378, 'fitness 74': 1.2122627256039071, 'fitness 102': 1.2091747913017703}",False
42,"[[0], [2], [3], [1, 0, 3, 1], [2, 0, 1, 0], [], [1, 0, 1, 1, 1, 0, 0, 1], [1]]",1.2006385115595004,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.6512927283886648**0.6660920513516798),[0.65129273 0.66609205],1.177942514690317,"{'fitness 25': 1.1120389986093453, 'fitness 53': 1.2006385115595004, 'fitness 74': 1.2124382226857495, 'fitness 102': 1.209350322775856}",False
43,"[[0], [2], [1], [2, 3], [0, 2, 2], [0, 2, 1, 2], [1, 0, 1, 0], [0, 1]]",1.2140554025431114,7,(((Constant+x[0]**Constant)*Constant)**Constant),"[1, 1, 1, 2, 1, 2, 3, 1]",(((0.5990288787105759+x[0]**0.9580564547312215)*0.3559403159381115)**0.46646395716997613),[0.59902888 0.95805645 0.35594032 0.46646396],1.1889871629522546,"{'fitness 25': 1.122463866760098, 'fitness 53': 1.2140554025431114, 'fitness 74': 1.2220254661674348, 'fitness 102': 1.2224721559292313}",False
44,"[[0], [2], [3, 2], [2, 0, 2], [1, 0, 2, 1], [3, 2, 3, 2, 2, 3, 1], [1, 1, 1, 0, 0], [0, 1, 0, 1]]",1.21957338109465,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.044989688478828005**0.10064571381501586),[0.04498969 0.10064571],1.1969996758999721,"{'fitness 25': 1.1311930489426383, 'fitness 53': 1.21957338109465, 'fitness 74': 1.2314450936947299, 'fitness 102': 1.2283608850625478}",False
45,"[[0], [1], [3, 2], [0], [1, 0], [0, 3, 0, 0, 3, 3, 3], [1, 1, 1, 0, 0], [0, 0]]",1.2448881482597722,7,(Constant+((Constant/Constant)+x[0]+x[0]**Constant)),"[1, 1, 2, 1, 2, 4, 5, 2]",(0.4578894103515019+((0.31851648183340464/0.7536865791960935)+x[0]+x[0]**0.7696378144818173)),[0.45788941 0.31851648 0.75368658 0.76963781],1.232942446891026,"{'fitness 25': 1.2509853567304683, 'fitness 53': 1.2448881482597722, 'fitness 74': 1.229335785515471, 'fitness 102': 1.2185061984271381}",False
46,"[[0], [1], [0, 3], [3, 1], [0, 1], [1, 3, 1, 1, 0], [1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0]]",1.2692488795254606,7,(Constant-(x[1]/x[1]-(x[0]-x[0]))+x[0]),"[1, 1, 2, 2, 2, 5, 6, 5]",(0.8319073511084469-(x[1]/x[1]-(x[0]-x[0]))+x[0]),[0.83190735],1.2369020404900521,"{'fitness 25': 1.1699728716804307, 'fitness 53': 1.2692488795254606, 'fitness 74': 1.264238981812449, 'fitness 102': 1.2764942679772764}",False
47,"[[0], [0], [2, 3], [2, 0], [0, 0, 2], [3, 3, 3, 1], [0, 0, 0, 1, 1], [0, 1, 0]]",1.3204894496402229,7,((x[0]/x[1]**Constant)**Constant)/x[0],"[1, 1, 2, 1, 1, 2, 3, 3]",((x[0]/x[1]**0.11128357156826685)**0.6167765910717582)/x[0],[0.11128357 0.61677659],1.3011962704377638,"{'fitness 25': 1.243523027417428, 'fitness 53': 1.3204894496402229, 'fitness 74': 1.335090076204126, 'fitness 102': 1.3249757076917372}",False
48,"[[0], [3], [1, 1], [0, 2, 1, 2], [0, 1, 1], [0, 3, 3, 3, 2], [1, 0, 0, 0, 0, 1], [0, 0, 0, 0]]",1.3772539366028258,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.5689255542905679,[0.56892555],1.3555723038847454,"{'fitness 25': 1.2904938121282064, 'fitness 53': 1.3772539366028258, 'fitness 74': 1.3896395297430157, 'fitness 102': 1.3865835697830136}",False
49,"[[0], [2], [1], [3, 0], [2, 2], [3, 3], [1, 0, 1], [0, 0, 0, 0]]",1.4462210020493995,7,((Constant/x[0]/Constant)**Constant),"[1, 1, 1, 2, 2, 2, 3, 1]",((0.06178217529768648/x[0]/0.4330575202922762)**0.3976376214339348),[0.06178218 0.43305752 0.39763762],1.4275472065938437,"{'fitness 25': 1.3636153974526795, 'fitness 53': 1.4462210020493995, 'fitness 74': 1.4631636409572408, 'fitness 102': 1.4558625813716106}",False
50,"[[0], [3], [1, 0], [1, 2, 1, 2], [2, 2, 0], [0, 1, 3], [1, 0, 0, 1, 1], [0, 1, 0]]",1.4525928478419186,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.49148741374318317,[0.49148741],1.4312710927717707,"{'fitness 25': 1.366496618648095, 'fitness 53': 1.4525928478419186, 'fitness 74': 1.4651802884650482, 'fitness 102': 1.4621363712021687}",False
