,genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,opt_const,fitness val,other_info,optimized
10,"[[0], [2], [0, 3], [3, 2], [0, 1], [0, 0, 3, 2, 2, 3, 1], [1, 1, 1, 0, 0], [0, 0, 0, 0]]",0.32981040938283523,"[1, 1, 1, 2, 1, 2, 3, 0]",6,(Constant+(Constant+Constant**Constant)**Constant),(0.8798249804016942+(0.8769925423877685+0.017086626496903845**0.24037206488001284)**0.29660252201670967),[0.87982498 0.87699254 0.01708663 0.24037206 0.29660252],0.3026308349293029,"{'fitness 25': 0.27923584857924755, 'fitness 53': 0.32981040938283523, 'fitness 74': 0.3150309128882225, 'fitness 102': 0.31362574332043863}",False
11,"[[0], [0], [2, 0], [0, 0, 3], [2, 2, 2, 1], [3, 0, 2, 3, 2, 1, 3], [1, 1, 0, 0, 0, 1], [0, 0, 1, 1]]",0.33590195167167125,"[1, 1, 2, 3, 4, 5, 6, 3]",7,(Constant/Constant**Constant)+x[0]*(x[0]/x[1])*Constant,(0.8567555363608087/0.462706990643017**0.9850644595163985)+x[0]*(x[0]/x[1])*0.49528662320055916,[0.85675554 0.46270699 0.98506446 0.49528662],0.30219354517099983,"{'fitness 25': 0.2545727240147751, 'fitness 53': 0.33590195167167125, 'fitness 74': 0.3271801311584515, 'fitness 102': 0.32482778033977283}",False
12,"[[0], [1], [1, 0], [3, 2, 2, 0], [2, 2, 2, 1], [0, 0, 3, 2, 2, 3, 1], [1, 0, 1, 0, 0, 1], [0, 1, 1, 1]]",0.35236149515100584,"[1, 1, 2, 4, 4, 5, 6, 3]",7,((Constant+(x[0]**Constant))+(Constant**Constant)/x[1]*(x[1]*Constant)),((0.7015991955732049+(x[0]**0.06340650197935727))+(0.38237291000665985**0.33132121058518493)/x[1]*(x[1]*0.21522451197905335)),[0.7015992  0.0634065  0.38237291 0.33132121 0.21522451],0.31899075038110974,"{'fitness 25': 0.2757830496541217, 'fitness 53': 0.35236149515100584, 'fitness 74': 0.34131253205391787, 'fitness 102': 0.3398766694352896}",False
13,"[[0], [0], [0, 1], [3, 1, 1, 2], [0, 0, 0, 0, 2, 0], [3, 0, 2, 3, 2, 1, 3, 0, 0, 1], [1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0], [0, 0, 0, 0, 1, 1, 0]]",0.3582326477785875,"[1, 1, 2, 4, 5, 9, 10, 4]",7,Constant/(x[0]+Constant*Constant/x[0])*((x[0]-Constant/x[0]+Constant)+(Constant**Constant)),0.5952781242201072/(x[0]+0.22255848104542242*0.16790223718380515/x[0])*((x[0]-0.18119969826913596/x[0]+0.89532324629686)+(0.4700689435688489**0.12900357032460186)),"[0.59527812 0.22255848 0.16790224 0.1811997  0.89532325 0.47006894
 0.12900357]",0.34263049768979564,"{'fitness 25': 0.28049203080589613, 'fitness 53': 0.3582326477785875, 'fitness 74': 0.3799007580119481, 'fitness 102': 0.36749870425154285}",False
14,"[[0], [0], [2, 2], [2, 1, 1, 2], [2, 2, 0], [0, 0, 3, 2, 2, 3, 1], [1, 0, 1, 0, 0, 0, 1], [0, 0]]",0.36833321855838946,"[1, 1, 2, 2, 3, 3, 4, 2]",7,((Constant**Constant)**Constant)+((x[0]+Constant/x[0])**Constant),((0.7760092319951237**0.11900070608518176)**0.014602320662017498)+((x[0]+0.6566065281592159/x[0])**0.13519617448376964),[0.77600923 0.11900071 0.01460232 0.65660653 0.13519617],0.3500198945226665,"{'fitness 25': 0.35160558375020656, 'fitness 53': 0.36833321855838946, 'fitness 74': 0.34962119169770073, 'fitness 102': 0.34883290812009227}",False
15,"[[0], [1], [0, 3], [3, 1], [0, 1, 2, 0, 0, 0], [0, 3, 1, 1, 2], [1, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0]]",0.4038024342926111,"[1, 1, 2, 2, 2, 5, 6, 3]",7,(Constant+(x[0]/x[0]-(x[0]-Constant))*Constant),(0.7979711635749096+(x[0]/x[0]-(x[0]-0.8157819812074906))*0.8614110463575418),[0.79797116 0.81578198 0.86141105],0.38908080692673314,"{'fitness 25': 0.32695834475511054, 'fitness 53': 0.4038024342926111, 'fitness 74': 0.426601389049678, 'fitness 102': 0.4136826869754108}",False
16,"[[0], [1], [0, 2], [3, 1, 0], [0, 1, 2, 2], [0, 2, 0, 2, 3, 3, 1], [1, 1, 0, 1, 0, 0, 0], [0, 0, 0, 0]]",0.45472565207937393,"[1, 1, 2, 3, 4, 6, 7, 4]",7,(Constant+(Constant*x[0]+(Constant*x[0]))/(x[0]/x[0]**Constant)),(0.44975599685811585+(0.8352836063909012*x[0]+(0.7856965577847672*x[0]))/(x[0]/x[0]**0.2000944223231601)),[0.449756   0.83528361 0.78569656 0.20009442],0.42906637811021203,"{'fitness 25': 0.4167068308118006, 'fitness 53': 0.45472565207937393, 'fitness 74': 0.435235384007838, 'fitness 102': 0.43525691951099765}",False
17,"[[0], [2], [1, 2], [3, 1], [2, 1], [0, 0, 3, 2, 2, 3, 1], [1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 1]]",0.506820892203372,"[1, 1, 1, 2, 2, 3, 4, 0]",6,((Constant+(Constant+(Constant/Constant)))**Constant),((0.7323460789478771+(0.9576671772407853+(0.4094145440763668/0.6135822971975254)))**0.48801056354346417),[0.73234608 0.95766718 0.40941454 0.6135823  0.48801056],0.4743420476217672,"{'fitness 25': 0.40452239922126676, 'fitness 53': 0.506820892203372, 'fitness 74': 0.5108464095012035, 'fitness 102': 0.5076573341428313}",False
18,"[[0], [0], [2, 0], [0, 0, 3], [1, 2, 2, 1], [3, 0, 2, 3, 2, 1, 3], [1, 0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 0]]",0.5138796177010123,"[1, 1, 2, 3, 4, 6, 7, 5]",7,((Constant/x[0])+x[0]**Constant)*x[1]/(x[1]*Constant)-x[0],((0.8166858903397636/x[0])+x[0]**0.9297187848017245)*x[1]/(x[1]*0.799999650718693)-x[0],[0.81668589 0.92971878 0.79999965],0.5042680795381808,"{'fitness 25': 0.46032704912506045, 'fitness 53': 0.5138796177010123, 'fitness 74': 0.5332277199636478, 'fitness 102': 0.519249469525834}",False
19,"[[0], [2], [1, 2], [2, 0, 1], [1, 1, 0, 1], [2, 0, 0, 2, 2, 3, 0], [0, 1, 1, 0, 1, 1, 1, 0], [0, 0, 0, 0]]",0.5541839575862775,"[1, 1, 1, 2, 3, 5, 6, 2]",7,((((x[0]*Constant)**Constant)+(Constant+x[0])*Constant*Constant)**Constant),((((x[0]*0.4191530188044549)**0.1868781980720685)+(0.905159946440095+x[0])*0.7688054763097745*0.6748614060710043)**0.8196255911178614),[0.41915302 0.1868782  0.90515995 0.76880548 0.67486141 0.81962559],0.5157574245862683,"{'fitness 25': 0.45414947685884455, 'fitness 53': 0.5541839575862775, 'fitness 74': 0.5446671879420811, 'fitness 102': 0.548455608957879}",False
20,"[[0], [2], [0], [3, 1], [0, 1], [0, 3, 1, 1], [1, 0, 0, 1, 0], [0, 0, 0, 0]]",0.5571940728789225,"[1, 1, 1, 2, 2, 4, 5, 3]",7,(Constant+(x[0]/x[0]-(Constant-x[0]))**Constant),(0.5745912238305539+(x[0]/x[0]-(0.3356036383304183-x[0]))**0.8008042880401187),[0.57459122 0.33560364 0.80080429],0.5288404570144409,"{'fitness 25': 0.5123786069412061, 'fitness 53': 0.5571940728789225, 'fitness 74': 0.5369522367670184, 'fitness 102': 0.5371905273350983}",False
21,"[[0], [1], [2, 2], [2, 0, 1], [0, 2, 1, 1, 0], [0, 3, 1, 1], [0, 1, 1, 1, 1, 1, 1, 0], [0, 0, 0]]",0.5956327694309698,"[1, 1, 2, 2, 3, 4, 5, 1]",7,(((x[0]+Constant**Constant)**Constant)/(Constant-(Constant-Constant)**Constant)),(((x[0]+0.47672575553580177**0.03978317862053449)**0.6770703548880649)/(0.9879510263231805-(0.7725266136478477-0.6203408883090166)**0.7158355272412957)),"[0.47672576 0.03978318 0.67707035 0.98795103 0.77252661 0.62034089
 0.71583553]",0.5713634352495361,"{'fitness 25': 0.5649884602660791, 'fitness 53': 0.5956327694309698, 'fitness 74': 0.575065870343695, 'fitness 102': 0.5740359751388342}",False
22,"[[0], [1], [1, 2], [2, 0, 2], [1, 0, 2, 1], [2, 0, 0, 3, 3, 0, 1, 0, 0, 0], [1, 1, 0, 1, 0, 1, 1], [0, 0, 0, 0]]",0.5974728800962615,"[1, 1, 2, 3, 4, 6, 7, 2]",7,((((Constant*Constant)**Constant)+x[0]+Constant/x[0])/(((Constant+Constant)**Constant)**Constant)),((((0.9366112281300121*0.3455770045998968)**0.130866924347946)+x[0]+0.051758073481674605/x[0])/(((0.1771222858954239+0.377121838972341)**0.717313244375657)**0.03740744511400307)),"[0.93661123 0.345577   0.13086692 0.05175807 0.17712229 0.37712184
 0.71731324 0.03740745]",0.5632250602021788,"{'fitness 25': 0.5309415374586324, 'fitness 53': 0.5974728800962615, 'fitness 74': 0.5780475495787367, 'fitness 102': 0.5806860935691673}",False
23,"[[0], [0], [2, 0], [2, 2, 2], [2, 2, 2, 1], [2, 0, 0, 3, 3, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 1], [0, 0, 0, 0]]",0.6341213965747572,"[1, 1, 2, 3, 3, 2, 3, 2]",7,((Constant**Constant)**Constant)*(x[0]**Constant)+(x[0]**Constant),((0.357599213559313**0.36916724894282793)**0.535839810775616)*(x[0]**0.6403439014456007)+(x[0]**0.400964476517253),[0.35759921 0.36916725 0.53583981 0.6403439  0.40096448],0.5945752974538521,"{'fitness 25': 0.5472741024839708, 'fitness 53': 0.6341213965747572, 'fitness 74': 0.614238027583367, 'fitness 102': 0.6222137622942182}",False
24,"[[0], [2], [0, 3], [3, 2, 0, 1], [0, 1, 1, 0, 2, 1], [0, 0, 3, 2, 2, 3, 1], [0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0]]",0.6489082666662749,"[1, 1, 1, 2, 1, 2, 3, 1]",6,(x[0]+(Constant+Constant**Constant)**Constant),(x[0]+(0.008779602272555254+0.29786180579074373**0.3544731442164122)**0.7226437362282107),[0.0087796  0.29786181 0.35447314 0.72264374],0.6093666820466013,"{'fitness 25': 0.5580799872765415, 'fitness 53': 0.6489082666662749, 'fitness 74': 0.6312341279969399, 'fitness 102': 0.6387859308663224}",False
25,"[[0], [2], [0], [3, 1], [0, 1], [0, 0, 3, 0, 2, 3, 1], [1, 0, 0, 0, 0], [0, 0, 1, 1]]",0.6760313024517842,"[1, 1, 1, 2, 2, 4, 5, 4]",7,(Constant+(x[0]+x[0]/(x[1]+x[1]))**Constant),(0.6460193296499899+(x[0]+x[0]/(x[1]+x[1]))**0.9641704790189004),[0.64601933 0.96417048],0.6360017085840494,"{'fitness 25': 0.5786867211230143, 'fitness 53': 0.6760313024517842, 'fitness 74': 0.6603823851512207, 'fitness 102': 0.668936019477913}",False
26,"[[0], [1], [0, 3], [3, 1], [2, 2, 2, 1], [0, 2, 3, 2, 2, 3, 1], [1, 1, 0, 0, 0, 1], [1, 1, 1, 1]]",0.6821620297128185,"[1, 1, 2, 2, 2, 3, 4, 2]",7,(Constant+(Constant*x[1])/x[1]),(0.8220218791033328+(0.4861250989869361*x[1])/x[1]),[0.82202188 0.4861251 ],0.6537131563680038,"{'fitness 25': 0.5842665547036051, 'fitness 53': 0.6821620297128185, 'fitness 74': 0.6900389420662157, 'fitness 102': 0.6868339723341905}",False
27,"[[0], [1], [0, 2], [3, 1, 3], [2, 2, 2, 1, 0], [0, 2, 0, 0, 3, 3, 1], [0, 1, 1, 0, 1, 1, 1, 0], [0, 0, 0]]",0.7024335362364516,"[1, 1, 2, 3, 2, 3, 4, 2]",6,(x[0]+(Constant*Constant)+(x[0]**Constant)),(x[0]+(0.5561085107759445*0.18676171773969552)+(x[0]**0.20321924814760528)),[0.55610851 0.18676172 0.20321925],0.6710144823949425,"{'fitness 25': 0.6508020034303188, 'fitness 53': 0.7024335362364516, 'fitness 74': 0.6797959596148041, 'fitness 102': 0.6824454841397045}",False
28,"[[0], [0], [2, 3], [3, 2], [2, 2, 2, 1], [0, 0, 3, 2, 2, 3, 1], [1, 0, 1, 0, 0], [0, 1, 1, 1]]",0.7338963277624321,"[1, 1, 2, 1, 0, 1, 2, 1]",5,(Constant**Constant)+x[0],(0.13690297019413444**0.3063263942379709)+x[0],[0.13690297 0.30632639],0.694049048833723,"{'fitness 25': 0.6326920185942484, 'fitness 53': 0.7338963277624321, 'fitness 74': 0.7198108505953447, 'fitness 102': 0.729644277311576}",False
29,"[[0], [0], [2, 3], [3], [], [0], [1, 1], []]",0.78613874384556,"[1, 1, 2, 1, 0, 1, 2, 0]",5,(Constant**Constant)+Constant,(0.8878146011427593**0.0030036702380190627)+0.19227225608570964,[0.8878146  0.00300367 0.19227226],0.7593934294094579,"{'fitness 25': 0.6907512891478323, 'fitness 53': 0.78613874384556, 'fitness 74': 0.7953060582593303, 'fitness 102': 0.7921229408212108}",False
30,"[[0], [2], [0], [3, 1], [2, 1], [0, 2, 0, 0, 2, 3, 1], [1, 0, 0, 1, 0], [0, 0, 0, 0]]",0.8510768791117261,"[1, 1, 1, 2, 2, 3, 4, 2]",7,(Constant+(x[0]*(x[0]+Constant))**Constant),(0.1671648625970542+(x[0]*(x[0]+0.20928614494670394))**0.19668529740069995),[0.16716486 0.20928614 0.1966853 ],0.8194854080459066,"{'fitness 25': 0.7507391028154174, 'fitness 53': 0.8510768791117261, 'fitness 74': 0.8521237942591798, 'fitness 102': 0.8555933270631225}",False
31,"[[0], [2], [0], [3, 1], [0, 1], [0, 0, 3, 3, 2, 3, 1], [1, 0, 0, 0, 0], [0, 0, 1, 0, 1, 1]]",0.8539470478270539,"[1, 1, 1, 2, 2, 4, 5, 4]",7,(Constant+(x[0]+x[0]/(x[1]/x[0]))**Constant),(0.3131919896792418+(x[0]+x[0]/(x[1]/x[0]))**0.8444010443256852),[0.31319199 0.84440104],0.8170666812398047,"{'fitness 25': 0.7501997645813867, 'fitness 53': 0.8539470478270539, 'fitness 74': 0.8456494767106715, 'fitness 102': 0.8553508024273561}",False
32,"[[0], [2], [1], [3, 3], [0, 1], [0, 3, 1, 1], [0, 0, 0, 1, 0], [0, 0, 0, 0, 1]]",0.8949044212341656,"[1, 1, 1, 2, 0, 1, 2, 2]",6,((x[0]+x[0])**Constant),((x[0]+x[0])**0.9753798382360594),[0.97537984],0.8565920976583353,"{'fitness 25': 0.8226174826884125, 'fitness 53': 0.8949044212341656, 'fitness 74': 0.8682464254489773, 'fitness 102': 0.8789123848376161}",False
33,"[[0], [0], [3, 2], [2, 1, 1, 2], [0, 0, 0, 0], [3, 2, 2, 3, 2, 1, 3], [1, 0, 1, 0, 0, 0, 1], [0, 0, 0, 1]]",0.9140613941649953,"[1, 1, 2, 1, 1, 2, 3, 1]",7,Constant/((x[0]*Constant**Constant)**Constant),0.8458759477426646/((x[0]*0.9277078660874593**0.21364686600356209)**0.9897195265686843),[0.84587595 0.92770787 0.21364687 0.98971953],0.9052266689185373,"{'fitness 25': 0.8501230371475034, 'fitness 53': 0.9140613941649953, 'fitness 74': 0.9433372882075812, 'fitness 102': 0.9222196814005272}",False
34,"[[0], [1], [0, 3], [3, 3], [2, 1], [0, 0, 3, 2, 2, 3, 1], [1, 1, 1, 1, 0, 0], [0, 0, 1, 1]]",0.9458960127208466,"[1, 1, 2, 2, 0, 2, 3, 0]",5,(Constant+Constant+Constant),(0.26455697656375154+0.12473088167780055+0.6299452419749937),[0.26455698 0.12473088 0.62994524],0.9211041798554337,"{'fitness 25': 0.853660366858089, 'fitness 53': 0.9458960127208466, 'fitness 74': 0.9563981007208745, 'fitness 102': 0.9532540719873372}",False
35,"[[0], [2], [2], [2, 1], [2, 0, 2, 0], [0, 3, 1, 1], [0, 0, 0, 0, 0], [0, 0, 0, 0]]",0.968593587345502,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[0]**Constant)**Constant)**Constant),(((x[0]**0.5233314160245227)**0.6085639956077084)**0.071565208999542),[0.52333142 0.608564   0.07156521],0.9436579547924516,"{'fitness 25': 0.8762673396688657, 'fitness 53': 0.968593587345502, 'fitness 74': 0.9786890232548382, 'fitness 102': 0.9760175014536508}",False
36,"[[0], [2], [2, 3], [3, 2], [0, 1], [1, 0, 3, 2, 2, 3, 1], [1, 1, 1, 0, 0], [0, 0, 1, 1]]",0.9734214504342038,"[1, 1, 1, 1, 0, 0, 1, 0]",5,((Constant**Constant)**Constant),((0.7850534094926606**0.8667295160685388)**0.04813700104302665),[0.78505341 0.86672952 0.048137  ],0.9489059390869067,"{'fitness 25': 0.8816513720280362, 'fitness 53': 0.9734214504342038, 'fitness 74': 0.9841019362841051, 'fitness 102': 0.9809645089485785}",False
37,"[[0], [2], [2, 3], [3, 2], [0, 1], [0, 0, 3, 2, 2, 3, 1], [1, 0, 1, 0, 0], [0, 1, 1, 1]]",0.9748604407855918,"[1, 1, 1, 1, 0, 0, 1, 0]",5,((Constant**Constant)**Constant),((0.3459875914202256**0.013062990062244983)**0.8396442880357552),[0.34598759 0.01306299 0.83964429],0.9503589723375082,"{'fitness 25': 0.8831141421551514, 'fitness 53': 0.9748604407855918, 'fitness 74': 0.9855499299958375, 'fitness 102': 0.9824128448615355}",False
38,"[[0], [1], [3, 2], [3, 1], [0, 1], [0, 3, 1, 1], [1, 1, 0, 0, 0], [0, 0, 0, 0]]",1.0005299941021053,"[1, 1, 2, 1, 0, 1, 2, 0]",5,(Constant+(Constant**Constant)),(0.08422901578406872+(0.33372756577790297**0.11960403140546016)),[0.08422902 0.33372757 0.11960403],0.9762726408649348,"{'fitness 25': 0.9091988793514042, 'fitness 53': 1.0005299941021053, 'fitness 74': 1.0113750385747107, 'fitness 102': 1.00824400466869}",False
39,"[[0], [2], [3], [], [], [], [0], [0]]",1.007062342689094,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.22155552297345216),[0.22155552],0.9795513963761214,"{'fitness 25': 0.9117583767142007, 'fitness 53': 1.007062342689094, 'fitness 74': 1.012874360273916, 'fitness 102': 1.0140214521402475}",False
40,"[[0], [2], [2, 0], [3, 1], [2, 2, 2, 1], [3, 0, 2, 3, 2, 1, 3], [1, 1, 0, 1, 0], [0, 0, 0, 0]]",1.015407390592036,"[1, 1, 1, 1, 0, 0, 1, 0]",5,((Constant**Constant)**Constant),((0.03823874824300966**0.098211151187382)**0.17485203346996614),[0.03823875 0.09821115 0.17485203],0.9912861902040732,"{'fitness 25': 0.9243093047912286, 'fitness 53': 1.015407390592036, 'fitness 74': 1.0263384205695234, 'fitness 102': 1.0232108452514679}",False
41,"[[0], [2], [2, 2], [3, 2], [0, 1], [3, 0, 2, 3, 2, 1, 3], [0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0]]",1.0174036642741586,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[0]**Constant)**Constant),((x[0]**0.7485686984436171)**0.37178794372118074),[0.7485687  0.37178794],0.9892419650395904,"{'fitness 25': 0.921394202728187, 'fitness 53': 1.0174036642741586, 'fitness 74': 1.0220906089277275, 'fitness 102': 1.0242410834628568}",False
42,"[[0], [2], [1, 2], [3, 1], [0, 1], [0, 0, 3, 2, 2, 3, 1], [1, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1]]",1.0276135837981342,"[1, 1, 1, 2, 2, 4, 5, 2]",7,((Constant+(x[0]+Constant/(x[0]*Constant)))**Constant),((0.02906243756676774+(x[0]+0.036445771388411874/(x[0]*0.9532023297501018)))**0.6883795502361287),[0.02906244 0.03644577 0.95320233 0.68837955],0.9959902323004299,"{'fitness 25': 0.9280552820779092, 'fitness 53': 1.0276135837981342, 'fitness 74': 1.0265573673471455, 'fitness 102': 1.0333580474762352}",False
43,"[[0], [1], [3, 0], [3, 2], [2, 1], [0, 0, 3, 2, 2, 3, 1], [0, 1, 1, 1], [0, 0, 1, 1]]",1.0405630289867762,"[1, 1, 2, 2, 1, 2, 3, 1]",6,(x[0]+Constant+(Constant**Constant)),(x[0]+0.9898307229692002+(0.15637043509757387**0.12770458851753552)),[0.98983072 0.15637044 0.12770459],1.0337757513059318,"{'fitness 25': 1.0604843285967036, 'fitness 53': 1.0405630289867762, 'fitness 74': 1.024105611121439, 'fitness 102': 1.0167373141996532}",False
44,"[[0], [2], [2], [2, 1], [0, 1], [2, 2, 3, 1], [0, 0, 0, 0, 0], [0, 0, 0, 1, 1]]",1.043227324700111,"[1, 1, 1, 1, 1, 1, 2, 2]",7,(((x[0]*x[0]**Constant)**Constant)**Constant),(((x[0]*x[0]**0.7951290906563906)**0.7207813505553614)**0.3304413449491842),[0.79512909 0.72078135 0.33044134],1.0135131021183241,"{'fitness 25': 0.9456181691053164, 'fitness 53': 1.043227324700111, 'fitness 74': 1.0451542047959101, 'fitness 102': 1.0497669324537455}",False
45,"[[0], [2], [3, 3], [1, 2], [0, 0, 0, 0], [3, 0, 2, 3, 2, 1, 3], [1, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0]]",1.04330861827415,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.7900503213086558**0.3720083762630644),[0.79005032 0.37200838],1.0194328513061743,"{'fitness 25': 0.9526331896469342, 'fitness 53': 1.04330861827415, 'fitness 74': 1.0543932778685325, 'fitness 102': 1.051272086403056}",False
