,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
15,"[[0], [1], [0, 1], [1, 0, 3, 1], [0, 0, 2, 1, 1, 0], [0, 3, 0, 0, 3, 3, 3, 1, 2, 1, 0], [1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1], [0, 0, 0, 0, 1, 1]]",0.8916746762830469,7,((Constant+x[0]/x[0]+x[0])+Constant/(x[0]/Constant)/(Constant-((x[1]*x[1])-Constant+Constant))),"[1, 1, 2, 4, 6, 11, 12, 6]",((0.5846601265396464+x[0]/x[0]+x[0])+0.047948102739185705/(x[0]/0.9460320679407864)/(0.4663650183591146-((x[1]*x[1])-0.8905987451555739+0.40410873298437755))),[0.58466013 0.0479481  0.94603207 0.46636502 0.89059875 0.40410873],0.8801651028104341,"{'fitness 25': 0.8992281049849346, 'fitness 53': 0.8916746762830469, 'fitness 74': 0.8736290971733348, 'fitness 102': 0.8676381062730331}",False
16,"[[0], [1], [3, 0], [2, 1], [1, 2, 1], [2, 1, 0, 2, 2, 0, 2, 3], [0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0]]",0.9324879736906334,7,(x[0]*((Constant-Constant)**Constant)+(Constant*(Constant*x[0]))),"[1, 1, 2, 2, 3, 5, 6, 2]",(x[0]*((0.5748926782973581-0.3196300026848474)**0.17120607521393405)+(0.616728276883988*(0.9398369591835831*x[0]))),[0.57489268 0.31963    0.17120608 0.61672828 0.93983696],0.8921305017827971,"{'fitness 25': 0.8290505986519486, 'fitness 53': 0.9324879736906334, 'fitness 74': 0.9157187365103078, 'fitness 102': 0.931622170186135}",False
17,"[[0], [2], [0], [2, 0], [0, 2, 1], [1, 0, 0, 3, 3, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0], [0, 0, 1, 0]]",0.9426072030957338,7,((x[0]-Constant**Constant)+Constant+(x[0]/x[1])**Constant),"[1, 1, 1, 2, 3, 4, 5, 3]",((x[0]-0.005577746357715574**0.5517154821546236)+0.23153862512227363+(x[0]/x[1])**0.35725404318183474),[0.00557775 0.55171548 0.23153863 0.35725404],0.9052972156612117,"{'fitness 25': 0.841636563219965, 'fitness 53': 0.9426072030957338, 'fitness 74': 0.9314758107373078, 'fitness 102': 0.9427792730263623}",False
18,"[[0], [2], [2], [0], [2, 1], [2, 0], [1, 0, 1], [0]]",0.9447248523763951,7,((Constant*(x[0]+Constant)**Constant)**Constant),"[1, 1, 1, 1, 2, 2, 3, 1]",((0.8609638464492807*(x[0]+0.6766478769561131)**0.5174821531475772)**0.32462896592288826),[0.86096385 0.67664788 0.51748215 0.32462897],0.9184658216209082,"{'fitness 25': 0.8506377523841232, 'fitness 53': 0.9447248523763951, 'fitness 74': 0.9530754939454943, 'fitness 102': 0.9516842185331074}",False
19,"[[0], [0], [2, 2], [2, 3], [1], [2, 3], [1, 0, 1], [1]]",0.9585614212782602,7,(((Constant*x[1])**Constant)**Constant)/(Constant**Constant),"[1, 1, 2, 2, 1, 2, 3, 1]",(((0.6477852474899658*x[1])**0.3750912028006904)**0.25770742760195375)/(0.6736402698116405**0.7307724646965599),[0.64778525 0.3750912  0.25770743 0.67364027 0.73077246],0.9580463119119593,"{'fitness 25': 1.0171303846202326, 'fitness 53': 0.9585614212782602, 'fitness 74': 0.9326539114771785, 'fitness 102': 0.9243546396384666}",False
20,"[[0], [3], [], [], [], [], [1], []]",0.969799531629646,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.9938004295534368,[0.99380043],0.9452485013163638,"{'fitness 25': 0.8779693576164084, 'fitness 53': 0.969799531629646, 'fitness 74': 0.9804572181606793, 'fitness 102': 0.9773189281720038}",False
21,"[[0], [2], [2, 2], [3, 1], [2], [2], [0, 0, 0, 1, 1], [0]]",0.9792401838930604,6,((x[0]**Constant)**Constant),"[1, 1, 1, 1, 0, 0, 1, 1]",((x[0]**0.16539168638067414)**0.459874147856997),[0.16539169 0.45987415],0.953566762784062,"{'fitness 25': 0.8860313045050944, 'fitness 53': 0.9792401838930604, 'fitness 74': 0.9881352128013456, 'fitness 102': 0.9865337710457462}",False
22,"[[0], [2], [0], [1, 3, 2, 0], [2, 2, 2, 1, 2], [0, 2, 2, 0, 3, 0, 1], [1, 1, 1, 1, 0, 0, 0, 1], [1, 0, 0]]",0.988359270791237,6,((Constant+Constant)*Constant**Constant),"[1, 1, 1, 2, 2, 2, 3, 0]",((0.821737738153848+0.7455214078541059)*0.15671084364955012**0.25659452770095836),[0.82173774 0.74552141 0.15671084 0.25659453],0.9639876629479106,"{'fitness 25': 0.8968334118848531, 'fitness 53': 0.988359270791237, 'fitness 74': 0.9991317335644314, 'fitness 102': 0.9959978433944472}",False
23,"[[0], [2], [3], [2, 2, 0, 2], [2, 1, 1, 2, 1], [], [0], [0, 0, 1]]",1.0013186044629145,5,(x[0]**Constant),"[1, 1, 1, 0, 0, 0, 1, 1]",(x[0]**0.1906982924480206),[0.19069829],0.9741765214716537,"{'fitness 25': 0.9064231794375188, 'fitness 53': 1.0013186044629145, 'fitness 74': 1.0077604456485596, 'fitness 102': 1.0083459393288827}",False
24,"[[0], [1], [0, 3], [1, 0], [1, 1, 0, 0], [3, 3, 2, 3, 2, 1, 3, 3], [1, 0, 1, 1, 1, 0, 0, 0, 0], [1, 1, 0, 0, 0]]",1.008058425754303,7,(((Constant/x[1])/(Constant*Constant))/Constant*x[1]-x[0]/x[0]/x[0]),"[1, 1, 2, 2, 4, 8, 9, 5]",(((0.4563651233835394/x[1])/(0.49115621299216994*0.45089171096783653))/0.8300184798959231*x[1]-x[0]/x[0]/x[0]),[0.45636512 0.49115621 0.45089171 0.83001848],0.9548860762620895,"{'fitness 25': 0.8933450847937618, 'fitness 53': 1.008058425754303, 'fitness 74': 0.9677050412841116, 'fitness 102': 1.003608102708395}",False
25,"[[0], [1], [0, 3], [3, 2, 3, 3], [2, 2], [3, 0, 3, 2], [1, 1, 1, 1, 0], [0, 1, 0]]",1.0124095515636633,6,(Constant/(Constant**Constant)+Constant),"[1, 1, 2, 2, 1, 2, 3, 0]",(0.5401449903712485/(0.6927677821753544**0.788823641819052)+0.22712291422049558),[0.54014499 0.69276778 0.78882364 0.22712291],0.9882612199358922,"{'fitness 25': 0.9212649473559937, 'fitness 53': 1.0124095515636633, 'fitness 74': 1.0233234908522961, 'fitness 102': 1.020195221599387}",False
26,"[[0], [2], [0, 2], [2, 0, 2], [1, 0, 2, 1], [3, 0, 3, 2, 2, 3, 1], [1, 0, 0, 1, 1, 1, 0, 1], [0, 0, 1]]",1.0324325853791467,7,(((Constant/x[0])**Constant)+x[0]/Constant*Constant**Constant),"[1, 1, 1, 2, 3, 4, 5, 2]",(((0.649198794937844/x[0])**0.3865055917586272)+x[0]/0.4650125977328595*0.808743549880592**0.8111346626385643),[0.64919879 0.38650559 0.4650126  0.80874355 0.81113466],1.0199492010741553,"{'fitness 25': 1.036947908941829, 'fitness 53': 1.0324325853791467, 'fitness 74': 1.0157450426307122, 'fitness 102': 1.0071546516499252}",False
27,"[[0], [2], [3], [], [], [], [0], [0]]",1.0401510572973842,5,(x[0]**Constant),"[1, 1, 1, 0, 0, 0, 1, 1]",(x[0]**0.40916248538784206),[0.40916249],1.0106165077073908,"{'fitness 25': 0.9427206662864969, 'fitness 53': 1.0401510572973842, 'fitness 74': 1.0424031191390717, 'fitness 102': 1.0467257376966037}",False
28,"[[0], [0], [2, 3], [0], [2, 2], [0, 1], [1, 0, 1], [0]]",1.04070440125345,7,(Constant+x[0]**Constant)-Constant,"[1, 1, 2, 1, 2, 2, 3, 1]",(0.539403981302529+x[0]**0.45580833427246303)-0.5313527094769194,[0.53940398 0.45580833 0.53135271],1.0106324399853956,"{'fitness 25': 0.942707686364854, 'fitness 53': 1.04070440125345, 'fitness 74': 1.042070520062928, 'fitness 102': 1.047119113528405}",False
29,"[[0], [2], [3], [], [0, 1], [], [1, 0, 0, 0, 0], [0, 0, 0, 0]]",1.0722208352759548,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.6747159340598591**0.30858902690952594),[0.67471593 0.30858903],1.04858660219759,"{'fitness 25': 0.9819645362577714, 'fitness 53': 1.0722208352759548, 'fitness 74': 1.0834549970539442, 'fitness 102': 1.080340273281055}",False
30,"[[0], [2], [3], [], [], [], [0], [0]]",1.0770487540893623,5,(x[0]**Constant),"[1, 1, 1, 0, 0, 0, 1, 1]",(x[0]**0.6425794836130995),[0.64257948],1.0454475320070842,"{'fitness 25': 0.9776770791769436, 'fitness 53': 1.0770487540893623, 'fitness 74': 1.0754589461051574, 'fitness 102': 1.0832065707391514}",False
31,"[[0], [3], [1, 0], [0, 2, 1, 2], [2, 0, 0, 0, 1, 0], [1, 0, 1, 3, 3, 0, 1, 0, 0, 0], [1], []]",1.0777678572995573,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.8798400763963456,[0.87984008],1.054178555616095,"{'fitness 25': 0.9875898697680897, 'fitness 53': 1.0777678572995573, 'fitness 74': 1.089029648811958, 'fitness 102': 1.0859161482682371}",False
32,"[[0], [1], [0, 0], [3, 2, 3, 3], [0], [0, 0, 2, 3], [1, 1, 1, 1, 0], [1]]",1.1101163259434483,6,(Constant+(Constant+Constant**Constant)*Constant/x[1]),"[1, 1, 2, 4, 1, 4, 5, 1]",(0.8456354642788199+(0.35971329530982843+0.8254109679595413**0.5468779104144977)*0.573668757608613/x[1]),[0.84563546 0.3597133  0.82541097 0.54687791 0.57366876],1.086771964531999,"{'fitness 25': 1.0204259332430519, 'fitness 53': 1.1101163259434483, 'fitness 74': 1.121504947693173, 'fitness 102': 1.1183850126597725}",False
33,"[[0], [2], [2, 2], [3, 1], [0, 2, 2, 0, 0, 1], [0, 0, 2], [1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1], [0, 1, 0]]",1.1137940725207667,5,((Constant**Constant)**Constant),"[1, 1, 1, 1, 0, 0, 1, 0]",((0.5711967506105274**0.6899831351924676)**0.4447804619776222),[0.57119675 0.68998314 0.44478046],1.0904862011469594,"{'fitness 25': 1.0241089958811098, 'fitness 53': 1.1137940725207667, 'fitness 74': 1.1252276522616942, 'fitness 102': 1.122121955298074}",False
34,"[[0], [2], [3], [], [], [], [0], [0]]",1.1207399022472009,5,(x[0]**Constant),"[1, 1, 1, 0, 0, 0, 1, 1]",(x[0]**0.9629429397771023),[0.96294294],1.0869164502327646,"{'fitness 25': 1.0196328790277165, 'fitness 53': 1.1207399022472009, 'fitness 74': 1.1147262354982155, 'fitness 102': 1.126390236172362}",False
35,"[[0], [3], [], [], [], [1, 1, 3, 1], [1, 1, 0, 1, 0], [1, 1]]",1.142534317050963,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.8120619527072014,[0.81206195],1.1194387970053,"{'fitness 25': 1.0532238605236166, 'fitness 53': 1.142534317050963, 'fitness 74': 1.1540960894504235, 'fitness 102': 1.1509964410418603}",False
36,"[[0], [3], [2], [], [2, 2], [], [1], [0]]",1.1577665475430892,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.7961736235144906,[0.79617362],1.1347794809352472,"{'fitness 25': 1.0686482983689047, 'fitness 53': 1.1577665475430892, 'fitness 74': 1.1693933254937734, 'fitness 102': 1.1662968189430638}",False
37,"[[0], [2], [3], [3, 1], [0, 1], [0, 3, 1, 1], [1, 0, 0, 0, 0], []]",1.2076416844025013,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.42957746256269147**0.34954270075898664),[0.42957746 0.3495427 ],1.1849913474578433,"{'fitness 25': 1.119123922021227, 'fitness 53': 1.2076416844025013, 'fitness 74': 1.2194683236174966, 'fitness 102': 1.216381796734806}",False
38,"[[0], [2], [3], [], [], [], [1, 0, 0], [0, 1]]",1.2749696638230672,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.21719366072485502**0.2579093140782257),[0.21719366 0.25790931],1.2527336313615962,"{'fitness 25': 1.187198255645715, 'fitness 53': 1.2749696638230672, 'fitness 74': 1.2870382130178937, 'fitness 102': 1.2839644254211804}",False
39,"[[0], [3], [], [], [], [], [1], []]",1.3102605930571323,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.6379978942504945,[0.63799789],1.288225300229166,"{'fitness 25': 1.2228537217907953, 'fitness 53': 1.3102605930571323, 'fitness 74': 1.3224448068676782, 'fitness 102': 1.3193773720290243}",False
40,"[[0], [2], [0], [2, 0, 2, 2], [1, 0, 1, 2], [3, 3, 0, 0, 2, 1, 2, 3], [0, 0, 0, 1, 1, 0, 0, 1, 1], [1, 1, 1, 0]]",1.3107567935993136,7,(((x[1]/x[1])**Constant)/x[1]+Constant+(Constant*x[0])**Constant),"[1, 1, 1, 2, 3, 5, 6, 4]",(((x[1]/x[1])**0.6238477817161893)/x[1]+0.003780560690861412+(0.6757850232074127*x[0])**0.8421789340484646),[0.62384778 0.00378056 0.67578502 0.84217893],1.2824269083045567,"{'fitness 25': 1.2157725381786575, 'fitness 53': 1.3107567935993136, 'fitness 74': 1.312470154576581, 'fitness 102': 1.3190380321584314}",False
41,"[[0], [0], [1, 3], [3, 3], [], [3, 2, 0, 3, 0, 0], [1, 0, 1], [0]]",1.3466275872148368,6,(Constant/x[0])*Constant,"[1, 1, 2, 2, 0, 2, 3, 1]",(0.5007089889596505/x[0])*0.9602395179890413,[0.50070899 0.96023952],1.3334829082861244,"{'fitness 25': 1.2719523779836936, 'fitness 53': 1.3466275872148368, 'fitness 74': 1.372397403102793, 'fitness 102': 1.3560989437718867}",False
42,"[[0], [1], [3, 0], [3, 0], [2, 1], [1, 1, 3, 1], [1, 1, 0, 1, 0], [1, 1]]",1.3545291037248166,7,(Constant-Constant-x[1]/(Constant-x[1])),"[1, 1, 2, 2, 2, 4, 5, 2]",(0.22907032906018276-0.6371202771758718-x[1]/(0.9154871539902522-x[1])),[0.22907033 0.63712028 0.91548715],1.33272047955799,"{'fitness 25': 1.267609338902592, 'fitness 53': 1.3545291037248166, 'fitness 74': 1.3668143364595566, 'fitness 102': 1.3637377633118215}",False
43,"[[0], [2], [2], [3], [], [], [1], []]",1.3924907067778547,5,((Constant**Constant)**Constant),"[1, 1, 1, 1, 0, 0, 1, 0]",((0.3052212146960598**0.5741228050301679)**0.86883149304835),[0.30522121 0.57412281 0.86883149],1.3708849046249876,"{'fitness 25': 1.3058699932920041, 'fitness 53': 1.3924907067778547, 'fitness 74': 1.4049190867759394, 'fitness 102': 1.4018656338070192}",False
44,"[[0], [0], [0, 1], [3, 3, 2, 0], [0, 1, 1, 0], [3, 3, 3, 2, 0, 2, 3, 3], [0, 1, 0, 1, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0]]",1.4271087857583726,7,x[1]/Constant/((x[0]/Constant**Constant)*(Constant+x[1])*(Constant/x[0])),"[1, 1, 2, 4, 3, 7, 8, 4]",x[1]/0.9218028655463798/((x[0]/0.04448064055401135**0.3612395513387221)*(0.9100427793132937+x[1])*(0.6804915893792023/x[0])),[0.92180287 0.04448064 0.36123955 0.91004278 0.68049159],1.4056749726138182,"{'fitness 25': 1.3407677832168194, 'fitness 53': 1.4271087857583726, 'fitness 74': 1.439648213434362, 'fitness 102': 1.4366089211902726}",False
45,"[[0], [3], [], [], [], [], [1], []]",1.4357492127282163,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.5087804652470276,[0.50878047],1.4143501831400185,"{'fitness 25': 1.3495099449151298, 'fitness 53': 1.4357492127282163, 'fitness 74': 1.448293569264702, 'fitness 102': 1.4452470352402234}",False
46,"[[0], [2], [0], [0, 2], [2, 2, 1], [3, 2, 2], [0, 1, 0, 0], [0, 0, 0]]",1.4978772934523956,7,(x[0]/Constant*((x[0]*x[0])**Constant)**Constant),"[1, 1, 1, 2, 3, 3, 4, 3]",(x[0]/0.3478245450161832*((x[0]*x[0])**0.2750679402322759)**0.0849921340039771),[0.34782455 0.27506794 0.08499213],1.4776101695125934,"{'fitness 25': 1.4824768923072957, 'fitness 53': 1.4978772934523956, 'fitness 74': 1.4801360456045383, 'fitness 102': 1.4702175706259462}",False
47,"[[0], [3], [], [], [], [], [1], []]",1.5052065030564206,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.43753718672048403,[0.43753719],1.4841152880314203,"{'fitness 25': 1.4195385660542272, 'fitness 53': 1.5052065030564206, 'fitness 74': 1.5179216543654994, 'fitness 102': 1.5148856436745346}",False
48,"[[0], [2], [1], [3, 3], [], [0], [1, 1], [0]]",1.5329609698061795,5,((Constant+Constant)**Constant),"[1, 1, 1, 2, 0, 1, 2, 0]",((0.10376830995828801+0.23779568114173288)**0.8320050004079094),[0.10376831 0.23779568 0.832005  ],1.5119851584707966,"{'fitness 25': 1.4475082923491847, 'fitness 53': 1.5329609698061795, 'fitness 74': 1.5457395900104653, 'fitness 102': 1.5427075930527399}",False
49,"[[0], [2], [3], [], [], [], [1], []]",1.5343011848206738,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.14175562923537632**0.4591994397170335),[0.14175563 0.45919944],1.5133308431788894,"{'fitness 25': 1.4488587240609883, 'fitness 53': 1.5343011848206738, 'fitness 74': 1.5470828056380548, 'fitness 102': 1.5440509998376253}",False
50,"[[0], [1], [2, 3], [2, 3], [0, 1, 0, 1], [2, 1, 0, 2, 2, 0, 2, 3], [0, 1, 1, 1, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",1.5704863784813534,7,(((x[0]*Constant**Constant)**Constant)-Constant),"[1, 1, 2, 1, 1, 2, 3, 1]",(((x[0]*0.03397691476501297**0.21406271776514818)**0.5358130600353334)-0.2576335280098575),[0.03397691 0.21406272 0.53581306 0.25763353],1.5459893243227854,"{'fitness 25': 1.4807054111138296, 'fitness 53': 1.5704863784813534, 'fitness 74': 1.5769995118810023, 'fitness 102': 1.5802630499735246}",False
51,"[[0], [0], [3, 3], [], [], [2], [0, 1], [0]]",1.5794810756471438,5,x[0]*Constant,"[1, 1, 2, 0, 0, 1, 2, 1]",x[0]*0.4041626149865509,[0.40416261],1.5551461467937386,"{'fitness 25': 1.489898147918984, 'fitness 53': 1.5794810756471438, 'fitness 74': 1.586226198889176, 'fitness 102': 1.5893140935730554}",False
